lineup_size,team_name,lineup_player_ids,lineup_player_names,games_used,stint_count,possessions,sec_played,min_played,min_played_str,sec_per_game,min_per_game,min_per_game_str,PTS,PTS_per_game,PTS_per100,PTS_per36,PTS_allowed,PTS_allowed_per_game,PTS_allowed_per100,PTS_allowed_per36,FGA,FGA_per_game,FGA_per100,FGA_per36,FGM,FGM_per_game,FGM_per100,FGM_per36,2PA,2PA_per_game,2PA_per100,2PA_per36,2PM,2PM_per_game,2PM_per100,2PM_per36,3PA,3PA_per_game,3PA_per100,3PA_per36,3PM,3PM_per_game,3PM_per100,3PM_per36,FTA,FTA_per_game,FTA_per100,FTA_per36,FTM,FTM_per_game,FTM_per100,FTM_per36,ORB,ORB_per_game,ORB_per100,ORB_per36,DRB,DRB_per_game,DRB_per100,DRB_per36,ORB_allowed,ORB_allowed_per_game,ORB_allowed_per100,ORB_allowed_per36,DRB_allowed,DRB_allowed_per_game,DRB_allowed_per100,DRB_allowed_per36,TOV,TOV_per_game,TOV_per100,TOV_per36,AST,AST_per_game,AST_per100,AST_per36,STL,STL_per_game,STL_per100,STL_per36,BLK,BLK_per_game,BLK_per100,BLK_per36,Fouls,Fouls_per_game,Fouls_per100,Fouls_per36,FT_allowed,FT_allowed_per_game,FT_allowed_per100,FT_allowed_per36,ORtg,DRtg,NetRtg,PACE,PM_total,PM_per_game,PM_per100,MIN_total,MIN_per_game,eFG,TS,FG2_pct,FG3_pct,FT_pct,TOV_pct,AST_ratio,ORB_pct,DRB_pct,TRB_pct,STL_pct,BLK_pct,Foul_per_poss,FT_allowed_rate_per100,FT_rate
2,臺北台新戰神,1|5,丁聖儒/黃聰翰,23,896,1076.0,15080.27,251.34,251:20,655.66,10.93,10:56,400.0,17.39,37.17,57.29,396.0,17.22,36.8,56.72,382.0,16.61,35.5,54.72,139.0,6.04,12.92,19.91,221.0,9.61,20.54,31.65,104.0,4.52,9.67,14.9,161.0,7.0,14.96,23.06,35.0,1.52,3.25,5.01,129.0,5.61,11.99,18.48,82.0,3.57,7.62,11.75,83.0,3.61,7.71,11.89,176.0,7.65,16.36,25.21,65.0,2.83,6.04,9.31,162.0,7.04,15.06,23.2,87.0,3.78,8.09,12.46,86.0,3.74,7.99,12.32,58.0,2.52,5.39,8.31,18.0,0.78,1.67,2.58,120.0,5.22,11.15,17.19,119.0,5.17,11.06,17.04,37.17,36.8,0.37,102.75,4.0,0.17,0.37,251.34,10.93,0.41,0.46,0.47,0.22,0.64,0.17,0.62,0.34,0.73,0.53,5.39,1.67,0.11,11.06,0.34
2,臺北台新戰神,1|14,丁聖儒/錢肯尼,23,1211,1480.0,19431.15,323.85,323:51,844.83,14.08,14:05,582.0,25.3,39.32,64.7,590.0,25.65,39.86,65.59,518.0,22.52,35.0,57.58,208.0,9.04,14.05,23.12,322.0,14.0,21.76,35.79,151.0,6.57,10.2,16.79,196.0,8.52,13.24,21.79,57.0,2.48,3.85,6.34,166.0,7.22,11.22,18.45,111.0,4.83,7.5,12.34,105.0,4.57,7.09,11.67,222.0,9.65,15.0,24.68,105.0,4.57,7.09,11.67,221.0,9.61,14.93,24.57,119.0,5.17,8.04,13.23,114.0,4.96,7.7,12.67,68.0,2.96,4.59,7.56,20.0,0.87,1.35,2.22,153.0,6.65,10.34,17.01,170.0,7.39,11.49,18.9,39.32,39.86,-0.54,109.68,-8.0,-0.35,-0.54,323.85,14.08,0.46,0.49,0.47,0.29,0.67,0.17,0.55,0.32,0.68,0.5,4.59,1.35,0.1,11.49,0.32
2,臺北台新戰神,1|15,丁聖儒/牧倫斯,3,191,226.0,2936.29,48.94,48:56,978.76,16.31,16:19,109.0,36.33,48.23,80.18,111.0,37.0,49.12,81.65,82.0,27.33,36.28,60.32,40.0,13.33,17.7,29.42,39.0,13.0,17.26,28.69,22.0,7.33,9.73,16.18,43.0,14.33,19.03,31.63,18.0,6.0,7.96,13.24,17.0,5.67,7.52,12.51,11.0,3.67,4.87,8.09,9.0,3.0,3.98,6.62,31.0,10.33,13.72,22.8,20.0,6.67,8.85,14.71,30.0,10.0,13.27,22.07,16.0,5.33,7.08,11.77,21.0,7.0,9.29,15.45,8.0,2.67,3.54,5.88,5.0,1.67,2.21,3.68,22.0,7.33,9.73,16.18,13.0,4.33,5.75,9.56,48.23,49.12,-0.88,110.83,-2.0,-0.67,-0.88,48.94,16.31,0.6,0.61,0.56,0.42,0.65,0.15,0.52,0.23,0.61,0.44,3.54,2.21,0.1,5.75,0.21
2,臺北台新戰神,1|16,丁聖儒/米勒,28,2188,2685.0,36648.43,610.81,610:48,1308.87,21.81,21:49,1094.0,39.07,40.74,64.48,1068.0,38.14,39.78,62.95,944.0,33.71,35.16,55.64,398.0,14.21,14.82,23.46,584.0,20.86,21.75,34.42,302.0,10.79,11.25,17.8,360.0,12.86,13.41,21.22,96.0,3.43,3.58,5.66,300.0,10.71,11.17,17.68,200.0,7.14,7.45,11.79,203.0,7.25,7.56,11.96,368.0,13.14,13.71,21.69,198.0,7.07,7.37,11.67,393.0,14.04,14.64,23.16,221.0,7.89,8.23,13.03,235.0,8.39,8.75,13.85,131.0,4.68,4.88,7.72,34.0,1.21,1.27,2.0,270.0,9.64,10.06,15.91,272.0,9.71,10.13,16.03,40.74,39.78,0.97,105.5,26.0,0.93,0.97,610.81,21.81,0.47,0.51,0.52,0.27,0.67,0.17,0.59,0.34,0.65,0.49,4.88,1.27,0.1,10.13,0.32
2,臺北台新戰神,5|14,黃聰翰/錢肯尼,10,368,433.0,5465.5,91.09,91:06,546.55,9.11,09:07,179.0,17.9,41.34,70.74,207.0,20.7,47.81,81.81,160.0,16.0,36.95,63.23,62.0,6.2,14.32,24.5,90.0,9.0,20.79,35.57,45.0,4.5,10.39,17.78,70.0,7.0,16.17,27.66,17.0,1.7,3.93,6.72,55.0,5.5,12.7,21.74,40.0,4.0,9.24,15.81,25.0,2.5,5.77,9.88,76.0,7.6,17.55,30.04,23.0,2.3,5.31,9.09,59.0,5.9,13.63,23.32,25.0,2.5,5.77,9.88,29.0,2.9,6.7,11.46,15.0,1.5,3.46,5.93,8.0,0.8,1.85,3.16,48.0,4.8,11.09,18.97,51.0,5.1,11.78,20.16,41.34,47.81,-6.47,114.08,-28.0,-2.8,-6.47,91.09,9.11,0.44,0.49,0.5,0.24,0.73,0.12,0.47,0.3,0.77,0.55,3.46,1.85,0.11,11.78,0.34
2,臺北台新戰神,5|15,黃聰翰/牧倫斯,3,126,148.0,1923.06,32.05,32:03,641.02,10.68,10:41,56.0,18.67,37.84,62.9,75.0,25.0,50.68,84.24,52.0,17.33,35.14,58.41,19.0,6.33,12.84,21.34,25.0,8.33,16.89,28.08,12.0,4.0,8.11,13.48,27.0,9.0,18.24,30.33,7.0,2.33,4.73,7.86,15.0,5.0,10.14,16.85,11.0,3.67,7.43,12.36,9.0,3.0,6.08,10.11,25.0,8.33,16.89,28.08,12.0,4.0,8.11,13.48,16.0,5.33,10.81,17.97,13.0,4.33,8.78,14.6,13.0,4.33,8.78,14.6,7.0,2.33,4.73,7.86,4.0,1.33,2.7,4.49,14.0,4.67,9.46,15.72,15.0,5.0,10.14,16.85,37.84,50.68,-12.84,110.82,-19.0,-6.33,-12.84,32.05,10.68,0.43,0.48,0.48,0.26,0.73,0.18,0.68,0.36,0.68,0.55,4.73,2.7,0.09,10.14,0.29
2,臺北台新戰神,5|16,黃聰翰/米勒,20,863,1042.0,14663.82,244.4,244:24,733.19,12.22,12:13,402.0,20.1,38.58,59.22,425.0,21.25,40.79,62.6,362.0,18.1,34.74,53.32,129.0,6.45,12.38,19.0,197.0,9.85,18.91,29.02,89.0,4.45,8.54,13.11,165.0,8.25,15.83,24.3,40.0,2.0,3.84,5.89,138.0,6.9,13.24,20.33,104.0,5.2,9.98,15.32,70.0,3.5,6.72,10.31,168.0,8.4,16.12,24.75,78.0,3.9,7.49,11.49,155.0,7.75,14.88,22.83,79.0,3.95,7.58,11.64,83.0,4.15,7.97,12.23,55.0,2.75,5.28,8.1,17.0,0.85,1.63,2.5,112.0,5.6,10.75,16.5,119.0,5.95,11.42,17.53,38.58,40.79,-2.21,102.33,-23.0,-1.15,-2.21,244.4,12.22,0.41,0.48,0.45,0.24,0.75,0.16,0.64,0.31,0.68,0.51,5.28,1.63,0.11,11.42,0.38
2,臺北台新戰神,14|15,錢肯尼/牧倫斯,3,155,187.0,2399.05,39.98,39:59,799.68,13.33,13:20,83.0,27.67,44.39,74.73,89.0,29.67,47.59,80.13,70.0,23.33,37.43,63.02,31.0,10.33,16.58,27.91,34.0,11.33,18.18,30.61,17.0,5.67,9.09,15.31,36.0,12.0,19.25,32.41,14.0,4.67,7.49,12.6,10.0,3.33,5.35,9.0,7.0,2.33,3.74,6.3,9.0,3.0,4.81,8.1,31.0,10.33,16.58,27.91,17.0,5.67,9.09,15.31,24.0,8.0,12.83,21.61,13.0,4.33,6.95,11.7,17.0,5.67,9.09,15.31,6.0,2.0,3.21,5.4,5.0,1.67,2.67,4.5,18.0,6.0,9.63,16.21,10.0,3.33,5.35,9.0,44.39,47.59,-3.21,112.24,-6.0,-2.0,-3.21,39.98,13.33,0.54,0.56,0.5,0.39,0.7,0.15,0.55,0.27,0.65,0.49,3.21,2.67,0.1,5.35,0.14
2,臺北台新戰神,14|16,錢肯尼/米勒,20,1213,1483.0,18419.21,306.99,306:59,920.96,15.35,15:21,587.0,29.35,39.58,68.84,578.0,28.9,38.98,67.78,499.0,24.95,33.65,58.52,198.0,9.9,13.35,23.22,327.0,16.35,22.05,38.35,151.0,7.55,10.18,17.71,172.0,8.6,11.6,20.17,47.0,2.35,3.17,5.51,198.0,9.9,13.35,23.22,136.0,6.8,9.17,15.95,110.0,5.5,7.42,12.9,206.0,10.3,13.89,24.16,97.0,4.85,6.54,11.38,220.0,11.0,14.83,25.8,121.0,6.05,8.16,14.19,107.0,5.35,7.22,12.55,66.0,3.3,4.45,7.74,19.0,0.95,1.28,2.23,167.0,8.35,11.26,19.58,169.0,8.45,11.4,19.82,39.58,38.98,0.61,115.94,9.0,0.45,0.61,306.99,15.35,0.44,0.5,0.46,0.27,0.69,0.17,0.54,0.33,0.68,0.5,4.45,1.28,0.11,11.4,0.4
2,臺北台新戰神,15|16,牧倫斯/米勒,3,80,101.0,1250.5,20.84,20:50,416.83,6.95,06:57,33.0,11.0,32.67,57.0,51.0,17.0,50.5,88.09,33.0,11.0,32.67,57.0,10.0,3.33,9.9,17.27,18.0,6.0,17.82,31.09,6.0,2.0,5.94,10.36,15.0,5.0,14.85,25.91,4.0,1.33,3.96,6.91,10.0,3.33,9.9,17.27,9.0,3.0,8.91,15.55,6.0,2.0,5.94,10.36,17.0,5.67,16.83,29.36,12.0,4.0,11.88,20.73,7.0,2.33,6.93,12.09,7.0,2.33,6.93,12.09,8.0,2.67,7.92,13.82,4.0,1.33,3.96,6.91,3.0,1.0,2.97,5.18,11.0,3.67,10.89,19.0,4.0,1.33,3.96,6.91,32.67,50.5,-17.82,116.31,-18.0,-6.0,-17.82,20.84,6.95,0.36,0.44,0.33,0.27,0.9,0.16,0.8,0.46,0.59,0.55,3.96,2.97,0.11,3.96,0.3
