player_id,player_name,team_name,games_used,stint_count,possessions,sec_played,min_played,min_played_str,sec_per_game,min_per_game,min_per_game_str,PTS,PTS_per_game,PTS_per100,PTS_per36,FGA,FGA_per_game,FGA_per100,FGA_per36,FGM,FGM_per_game,FGM_per100,FGM_per36,2PA,2PA_per_game,2PA_per100,2PA_per36,2PM,2PM_per_game,2PM_per100,2PM_per36,3PA,3PA_per_game,3PA_per100,3PA_per36,3PM,3PM_per_game,3PM_per100,3PM_per36,FTA,FTA_per_game,FTA_per100,FTA_per36,FTM,FTM_per_game,FTM_per100,FTM_per36,ORB,ORB_per_game,ORB_per100,ORB_per36,DRB,DRB_per_game,DRB_per100,DRB_per36,AST,AST_per_game,AST_per100,AST_per36,STL,STL_per_game,STL_per100,STL_per36,BLK,BLK_per_game,BLK_per100,BLK_per36,TOV,TOV_per_game,TOV_per100,TOV_per36,Fouls,Fouls_per_game,Fouls_per100,Fouls_per36,FT_allowed,FT_allowed_per_game,FT_allowed_per100,FT_allowed_per36,ORtg,DRtg,NetRtg,PM_total,PM_per_game,PM_per100,PACE,eFG,TS,FG2_pct,FG3_pct,FT_pct,TOV_pct,AST_ratio,USG_pct,ORB_pct,DRB_pct,TRB_pct,STL_per100poss,BLK_per100poss,Foul_per_poss,FT_allowed_rate_per100,FT_rate,rapm_per100,orapm_per100,drapm_per100,on_court_poss,games_played,poss_per_game
79,張宗憲,福爾摩沙夢想家,1,98,114.0,1536.0,25.6,25:36,1536.0,25.6,25:36,11.0,11.0,9.65,15.47,12.0,12.0,10.53,16.88,5.0,5.0,4.39,7.03,10.0,10.0,8.77,14.06,4.0,4.0,3.51,5.62,2.0,2.0,1.75,2.81,1.0,1.0,0.88,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.75,2.81,3.0,3.0,2.63,4.22,1.0,1.0,0.88,1.41,1.0,1.0,0.88,1.41,0.0,0.0,0.0,0.0,2.0,2.0,1.75,2.81,1.0,1.0,0.88,1.41,4.0,4.0,3.51,5.62,43.86,51.75,-7.89,-9.0,-9.0,-7.89,106.88,0.46,0.46,0.4,0.5,,0.14,0.07,12.28,0.09,0.43,0.17,0.88,0.0,0.01,3.51,0.0,-0.16,-0.06,0.2,114.0,1,114.0
89,蔣淯安,福爾摩沙夢想家,1,140,160.0,2184.0,36.4,36:24,2184.0,36.4,36:24,17.0,17.0,10.62,16.81,14.0,14.0,8.75,13.85,6.0,6.0,3.75,5.93,10.0,10.0,6.25,9.89,4.0,4.0,2.5,3.96,4.0,4.0,2.5,3.96,2.0,2.0,1.25,1.98,4.0,4.0,2.5,3.96,3.0,3.0,1.88,2.97,1.0,1.0,0.62,0.99,3.0,3.0,1.88,2.97,5.0,5.0,3.12,4.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.25,1.98,2.0,2.0,1.25,1.98,5.0,5.0,3.12,4.95,48.12,51.88,-3.75,-6.0,-6.0,-3.75,105.49,0.5,0.54,0.4,0.5,0.75,0.11,0.23,11.1,0.03,0.43,0.11,0.0,0.0,0.01,3.12,0.29,0.1,0.24,0.27,160.0,1,160.0
103,忻沃克,福爾摩沙夢想家,1,126,152.0,2002.0,33.37,33:22,2002.0,33.37,33:22,13.0,13.0,8.55,14.03,12.0,12.0,7.89,12.95,5.0,5.0,3.29,5.39,6.0,6.0,3.95,6.47,3.0,3.0,1.97,3.24,6.0,6.0,3.95,6.47,2.0,2.0,1.32,2.16,2.0,2.0,1.32,2.16,1.0,1.0,0.66,1.08,2.0,2.0,1.32,2.16,2.0,2.0,1.32,2.16,3.0,3.0,1.97,3.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.66,1.08,4.0,4.0,2.63,4.32,45.39,53.29,-7.89,-12.0,-12.0,-7.89,109.33,0.5,0.5,0.5,0.33,0.5,0.0,0.13,8.47,0.08,0.29,0.12,0.0,0.0,0.01,2.63,0.17,-0.21,0.02,0.37,152.0,1,152.0
106,高柏鎧,福爾摩沙夢想家,1,120,138.0,1912.0,31.87,31:52,1912.0,31.87,31:52,0.0,0.0,0.0,0.0,1.0,1.0,0.72,1.13,0.0,0.0,0.0,0.0,1.0,1.0,0.72,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.45,2.26,0.0,0.0,0.0,0.0,2.0,2.0,1.45,2.26,6.0,6.0,4.35,6.78,1.0,1.0,0.72,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.9,4.52,3.0,3.0,2.17,3.39,4.0,4.0,2.9,4.52,47.1,57.25,-10.14,-14.0,-14.0,-10.14,103.93,0.0,0.0,0.0,,0.0,0.68,0.04,4.26,0.08,0.6,0.22,0.0,0.0,0.02,2.9,2.0,-0.34,0.14,0.6,138.0,1,138.0
13906,班提爾,福爾摩沙夢想家,1,137,161.0,2071.0,34.52,34:31,2071.0,34.52,34:31,20.0,20.0,12.42,20.86,19.0,19.0,11.8,19.82,7.0,7.0,4.35,7.3,12.0,12.0,7.45,12.52,4.0,4.0,2.48,4.17,7.0,7.0,4.35,7.3,3.0,3.0,1.86,3.13,4.0,4.0,2.48,4.17,3.0,3.0,1.86,3.13,5.0,5.0,3.11,5.21,10.0,10.0,6.21,10.43,2.0,2.0,1.24,2.09,2.0,2.0,1.24,2.09,0.0,0.0,0.0,0.0,2.0,2.0,1.24,2.09,2.0,2.0,1.24,2.09,7.0,7.0,4.35,7.3,40.37,48.45,-8.07,-13.0,-13.0,-8.07,111.95,0.45,0.48,0.33,0.43,0.75,0.09,0.11,14.14,0.15,0.77,0.32,1.24,0.0,0.01,4.35,0.21,-0.24,-0.37,0.01,161.0,1,161.0
22,簡祐哲,新北國王,1,82,101.0,1329.0,22.15,22:09,1329.0,22.15,22:09,3.0,3.0,2.97,4.88,3.0,3.0,2.97,4.88,1.0,1.0,0.99,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.97,4.88,1.0,1.0,0.99,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.98,3.25,1.0,1.0,0.99,1.63,2.0,2.0,1.98,3.25,1.0,1.0,0.99,1.63,0.0,0.0,0.0,0.0,2.0,2.0,1.98,3.25,12.0,12.0,11.88,19.5,43.56,39.6,3.96,4.0,4.0,3.96,109.44,0.5,0.5,,0.33,,0.0,0.06,2.97,0.0,0.12,0.06,1.98,0.99,0.02,11.88,0.0,-0.04,-0.23,-0.27,101.0,1,101.0
28,呂政儒,新北國王,1,50,62.0,852.0,14.2,14:12,852.0,14.2,14:12,0.0,0.0,0.0,0.0,2.0,2.0,3.23,5.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.23,5.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.61,2.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,6.45,10.14,50.0,59.68,-9.68,-6.0,-6.0,-9.68,104.79,0.0,0.0,,0.0,,0.0,0.08,3.23,0.0,0.0,0.0,0.0,0.0,0.0,6.45,0.0,-0.44,0.06,0.45,62.0,1,62.0
29,林書緯,新北國王,1,161,181.0,2455.0,40.92,40:55,2455.0,40.92,40:55,36.0,36.0,19.89,31.67,24.0,24.0,13.26,21.12,12.0,12.0,6.63,10.56,15.0,15.0,8.29,13.2,5.0,5.0,2.76,4.4,9.0,9.0,4.97,7.92,7.0,7.0,3.87,6.16,5.0,5.0,2.76,4.4,5.0,5.0,2.76,4.4,0.0,0.0,0.0,0.0,3.0,3.0,1.66,2.64,8.0,8.0,4.42,7.04,3.0,3.0,1.66,2.64,0.0,0.0,0.0,0.0,2.0,2.0,1.1,1.76,3.0,3.0,1.66,2.64,14.0,14.0,7.73,12.32,56.91,46.41,10.5,19.0,19.0,10.5,106.17,0.65,0.69,0.33,0.78,1.0,0.07,0.32,15.58,0.0,0.16,0.06,1.66,0.0,0.02,7.73,0.21,0.48,0.75,0.11,181.0,1,181.0
14038,飛米,新北國王,1,145,170.0,2199.0,36.65,36:39,2199.0,36.65,36:39,24.0,24.0,14.12,23.57,16.0,16.0,9.41,15.72,8.0,8.0,4.71,7.86,6.0,6.0,3.53,5.89,3.0,3.0,1.76,2.95,10.0,10.0,5.88,9.82,5.0,5.0,2.94,4.91,4.0,4.0,2.35,3.93,3.0,3.0,1.76,2.95,1.0,1.0,0.59,0.98,10.0,10.0,5.88,9.82,4.0,4.0,2.35,3.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.94,4.91,3.0,3.0,1.76,2.95,12.0,12.0,7.06,11.79,50.59,41.18,9.41,16.0,16.0,9.41,111.32,0.66,0.68,0.5,0.5,0.75,0.22,0.17,13.39,0.04,0.38,0.21,0.0,0.0,0.02,7.06,0.25,0.36,0.19,-0.32,170.0,1,170.0
14303,喬丹,新北國王,1,169,196.0,2671.0,44.52,44:31,2671.0,44.52,44:31,21.0,21.0,10.71,16.98,13.0,13.0,6.63,10.51,10.0,10.0,5.1,8.09,12.0,12.0,6.12,9.7,9.0,9.0,4.59,7.28,1.0,1.0,0.51,0.81,1.0,1.0,0.51,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.02,1.62,13.0,13.0,6.63,10.51,3.0,3.0,1.53,2.43,1.0,1.0,0.51,0.81,2.0,2.0,1.02,1.62,0.0,0.0,0.0,0.0,3.0,3.0,1.53,2.43,22.0,22.0,11.22,17.79,52.55,44.9,7.65,15.0,15.0,7.65,105.67,0.81,0.81,0.75,1.0,,0.0,0.1,6.63,0.06,0.43,0.23,0.51,1.02,0.02,11.22,0.0,0.25,0.4,-0.02,196.0,1,196.0
