player_id,player_name,team_name,games_used,stint_count,possessions,sec_played,min_played,min_played_str,sec_per_game,min_per_game,min_per_game_str,PTS,PTS_per_game,PTS_per100,PTS_per36,FGA,FGA_per_game,FGA_per100,FGA_per36,FGM,FGM_per_game,FGM_per100,FGM_per36,2PA,2PA_per_game,2PA_per100,2PA_per36,2PM,2PM_per_game,2PM_per100,2PM_per36,3PA,3PA_per_game,3PA_per100,3PA_per36,3PM,3PM_per_game,3PM_per100,3PM_per36,FTA,FTA_per_game,FTA_per100,FTA_per36,FTM,FTM_per_game,FTM_per100,FTM_per36,ORB,ORB_per_game,ORB_per100,ORB_per36,DRB,DRB_per_game,DRB_per100,DRB_per36,AST,AST_per_game,AST_per100,AST_per36,STL,STL_per_game,STL_per100,STL_per36,BLK,BLK_per_game,BLK_per100,BLK_per36,TOV,TOV_per_game,TOV_per100,TOV_per36,Fouls,Fouls_per_game,Fouls_per100,Fouls_per36,FT_allowed,FT_allowed_per_game,FT_allowed_per100,FT_allowed_per36,ORtg,DRtg,NetRtg,PM_total,PM_per_game,PM_per100,PACE,eFG,TS,FG2_pct,FG3_pct,FT_pct,TOV_pct,AST_ratio,USG_pct,ORB_pct,DRB_pct,TRB_pct,STL_per100poss,BLK_per100poss,Foul_per_poss,FT_allowed_rate_per100,FT_rate,rapm_per100,orapm_per100,drapm_per100,on_court_poss,games_played,poss_per_game
21,李愷諺,新北國王,27,3172,3779.0,49323.0,822.05,822:03,1826.78,30.45,30:27,280.0,10.37,7.41,12.26,267.0,9.89,7.07,11.69,98.0,3.63,2.59,4.29,174.0,6.44,4.6,7.62,77.0,2.85,2.04,3.37,93.0,3.44,2.46,4.07,21.0,0.78,0.56,0.92,92.0,3.41,2.43,4.03,63.0,2.33,1.67,2.76,29.0,1.07,0.77,1.27,67.0,2.48,1.77,2.93,98.0,3.63,2.59,4.29,39.0,1.44,1.03,1.71,9.0,0.33,0.24,0.39,65.0,2.41,1.72,2.85,65.0,2.41,1.72,2.85,365.0,13.52,9.66,15.98,43.48,44.8,-1.32,-50.0,-1.85,-1.32,110.33,0.41,0.46,0.44,0.23,0.68,0.17,0.19,9.86,0.05,0.23,0.1,1.03,0.24,0.02,9.66,0.34,-0.43,-0.41,-0.13,3779.0,27,140.0
25,林金榜,新北國王,21,639,775.0,9858.0,164.3,164:18,469.43,7.82,07:49,31.0,1.48,4.0,6.79,37.0,1.76,4.77,8.11,10.0,0.48,1.29,2.19,15.0,0.71,1.94,3.29,4.0,0.19,0.52,0.88,22.0,1.05,2.84,4.82,6.0,0.29,0.77,1.31,8.0,0.38,1.03,1.75,5.0,0.24,0.65,1.1,3.0,0.14,0.39,0.66,13.0,0.62,1.68,2.85,11.0,0.52,1.42,2.41,6.0,0.29,0.77,1.31,1.0,0.05,0.13,0.22,3.0,0.14,0.39,0.66,25.0,1.19,3.23,5.48,75.0,3.57,9.68,16.43,40.13,40.39,-0.26,-2.0,-0.1,-0.26,113.21,0.35,0.38,0.27,0.27,0.62,0.07,0.12,5.62,0.03,0.19,0.08,0.77,0.13,0.03,9.68,0.22,0.02,-0.96,-1.01,775.0,21,36.9
29,林書緯,新北國王,34,4788,5653.0,74716.0,1245.27,1245:16,2197.53,36.63,36:38,419.0,12.32,7.41,12.11,423.0,12.44,7.48,12.23,160.0,4.71,2.83,4.63,247.0,7.26,4.37,7.14,100.0,2.94,1.77,2.89,176.0,5.18,3.11,5.09,60.0,1.76,1.06,1.73,50.0,1.47,0.88,1.45,39.0,1.15,0.69,1.13,30.0,0.88,0.53,0.87,88.0,2.59,1.56,2.54,241.0,7.09,4.26,6.97,37.0,1.09,0.65,1.07,9.0,0.26,0.16,0.26,95.0,2.79,1.68,2.75,65.0,1.91,1.15,1.88,583.0,17.15,10.31,16.85,45.06,45.55,-0.5,-28.0,-0.82,-0.5,108.95,0.45,0.47,0.4,0.34,0.78,0.18,0.3,9.55,0.03,0.2,0.09,0.65,0.16,0.01,10.31,0.12,0.43,0.69,0.22,5653.0,34,166.3
10875,傑登,新北國王,18,2190,2627.0,33172.0,552.87,552:52,1842.89,30.71,30:43,304.0,16.89,11.57,19.8,243.0,13.5,9.25,15.82,125.0,6.94,4.76,8.14,208.0,11.56,7.92,13.54,119.0,6.61,4.53,7.75,35.0,1.94,1.33,2.28,6.0,0.33,0.23,0.39,94.0,5.22,3.58,6.12,48.0,2.67,1.83,3.13,70.0,3.89,2.66,4.56,110.0,6.11,4.19,7.16,31.0,1.72,1.18,2.02,16.0,0.89,0.61,1.04,8.0,0.44,0.3,0.52,37.0,2.06,1.41,2.41,57.0,3.17,2.17,3.71,304.0,16.89,11.57,19.8,43.47,44.8,-1.33,-35.0,-1.94,-1.33,114.04,0.53,0.53,0.57,0.17,0.51,0.12,0.1,12.23,0.14,0.42,0.24,0.61,0.3,0.02,11.57,0.39,-0.48,-0.02,0.37,2627.0,18,145.9
10876,尚迪,新北國王,7,779,952.0,11513.0,191.88,191:53,1644.71,27.41,27:25,78.0,11.14,8.19,14.63,80.0,11.43,8.4,15.01,31.0,4.43,3.26,5.82,48.0,6.86,5.04,9.01,26.0,3.71,2.73,4.88,32.0,4.57,3.36,6.0,5.0,0.71,0.53,0.94,17.0,2.43,1.79,3.19,11.0,1.57,1.16,2.06,17.0,2.43,1.79,3.19,32.0,4.57,3.36,6.0,9.0,1.29,0.95,1.69,6.0,0.86,0.63,1.13,2.0,0.29,0.21,0.38,16.0,2.29,1.68,3.0,17.0,2.43,1.79,3.19,105.0,15.0,11.03,19.7,39.81,41.91,-2.1,-20.0,-2.86,-2.1,119.07,0.42,0.45,0.54,0.16,0.65,0.15,0.08,10.87,0.11,0.31,0.19,0.63,0.21,0.02,11.03,0.21,-1.24,-1.56,-0.47,952.0,7,136.0
110,胡瓏貿,高雄全家海神,34,3550,4232.0,57046.0,950.77,950:46,1677.82,27.96,27:58,373.0,10.97,8.81,14.12,253.0,7.44,5.98,9.58,115.0,3.38,2.72,4.35,116.0,3.41,2.74,4.39,52.0,1.53,1.23,1.97,137.0,4.03,3.24,5.19,63.0,1.85,1.49,2.39,109.0,3.21,2.58,4.13,80.0,2.35,1.89,3.03,30.0,0.88,0.71,1.14,84.0,2.47,1.98,3.18,70.0,2.06,1.65,2.65,29.0,0.85,0.69,1.1,6.0,0.18,0.14,0.23,57.0,1.68,1.35,2.16,105.0,3.09,2.48,3.98,427.0,12.56,10.09,16.17,43.93,46.53,-2.6,-110.0,-3.24,-2.6,106.83,0.58,0.62,0.45,0.46,0.73,0.16,0.13,8.46,0.04,0.24,0.11,0.69,0.14,0.02,10.09,0.43,0.31,0.43,0.01,4232.0,34,124.5
118,蘇文儒,高雄全家海神,26,3386,4051.0,55261.0,921.02,921:01,2125.42,35.42,35:25,336.0,12.92,8.29,13.13,274.0,10.54,6.76,10.71,114.0,4.38,2.81,4.46,108.0,4.15,2.67,4.22,51.0,1.96,1.26,1.99,166.0,6.38,4.1,6.49,63.0,2.42,1.56,2.46,56.0,2.15,1.38,2.19,45.0,1.73,1.11,1.76,33.0,1.27,0.81,1.29,87.0,3.35,2.15,3.4,71.0,2.73,1.75,2.78,29.0,1.12,0.72,1.13,5.0,0.19,0.12,0.2,43.0,1.65,1.06,1.68,100.0,3.85,2.47,3.91,433.0,16.65,10.69,16.92,44.11,46.01,-1.9,-77.0,-2.96,-1.9,105.56,0.53,0.56,0.47,0.38,0.8,0.13,0.13,8.43,0.05,0.26,0.12,0.72,0.12,0.02,10.69,0.2,1.45,0.86,-0.44,4051.0,26,155.8
121,吳曉謹,高雄全家海神,33,2486,2990.0,39510.0,658.5,658:30,1197.27,19.95,19:57,172.0,5.21,5.75,9.4,175.0,5.3,5.85,9.57,61.0,1.85,2.04,3.33,67.0,2.03,2.24,3.66,27.0,0.82,0.9,1.48,108.0,3.27,3.61,5.9,34.0,1.03,1.14,1.86,23.0,0.7,0.77,1.26,16.0,0.48,0.54,0.87,32.0,0.97,1.07,1.75,18.0,0.55,0.6,0.98,18.0,0.55,0.6,0.98,22.0,0.67,0.74,1.2,3.0,0.09,0.1,0.16,22.0,0.67,0.74,1.2,51.0,1.55,1.71,2.79,351.0,10.64,11.74,19.19,42.07,49.67,-7.59,-227.0,-6.88,-7.59,108.97,0.45,0.46,0.4,0.31,0.7,0.11,0.05,6.93,0.06,0.09,0.07,0.74,0.1,0.02,11.74,0.13,-2.74,-0.24,2.6,2990.0,33,90.6
10892,詹姆斯,高雄全家海神,4,527,657.0,8106.0,135.1,135:06,2026.5,33.78,33:46,92.0,23.0,14.0,24.52,79.0,19.75,12.02,21.05,35.0,8.75,5.33,9.33,59.0,14.75,8.98,15.72,33.0,8.25,5.02,8.79,20.0,5.0,3.04,5.33,2.0,0.5,0.3,0.53,28.0,7.0,4.26,7.46,20.0,5.0,3.04,5.33,7.0,1.75,1.07,1.87,31.0,7.75,4.72,8.26,19.0,4.75,2.89,5.06,8.0,2.0,1.22,2.13,2.0,0.5,0.3,0.53,23.0,5.75,3.5,6.13,10.0,2.5,1.52,2.66,88.0,22.0,13.39,23.45,40.33,44.75,-4.41,-29.0,-7.25,-4.41,116.71,0.46,0.5,0.56,0.1,0.71,0.2,0.33,17.4,0.06,0.34,0.19,1.22,0.3,0.02,13.39,0.35,-0.93,-0.71,0.11,657.0,4,164.2
10894,凱帝,高雄全家海神,12,1356,1630.0,21607.0,360.12,360:07,1800.58,30.01,30:01,189.0,15.75,11.6,18.89,149.0,12.42,9.14,14.9,61.0,5.08,3.74,6.1,96.0,8.0,5.89,9.6,49.0,4.08,3.01,4.9,53.0,4.42,3.25,5.3,12.0,1.0,0.74,1.2,72.0,6.0,4.42,7.2,55.0,4.58,3.37,5.5,33.0,2.75,2.02,3.3,81.0,6.75,4.97,8.1,16.0,1.33,0.98,1.6,9.0,0.75,0.55,0.9,9.0,0.75,0.55,0.9,22.0,1.83,1.35,2.2,34.0,2.83,2.09,3.4,164.0,13.67,10.06,16.39,42.94,45.71,-2.76,-45.0,-3.75,-2.76,108.63,0.45,0.52,0.51,0.23,0.76,0.11,0.09,12.43,0.12,0.41,0.24,0.55,0.55,0.02,10.06,0.48,-0.16,0.1,0.23,1630.0,12,135.8
