player_id,player_name,team_name,games_used,stint_count,possessions,sec_played,min_played,min_played_str,sec_per_game,min_per_game,min_per_game_str,PTS,PTS_per_game,PTS_per100,PTS_per36,FGA,FGA_per_game,FGA_per100,FGA_per36,FGM,FGM_per_game,FGM_per100,FGM_per36,2PA,2PA_per_game,2PA_per100,2PA_per36,2PM,2PM_per_game,2PM_per100,2PM_per36,3PA,3PA_per_game,3PA_per100,3PA_per36,3PM,3PM_per_game,3PM_per100,3PM_per36,FTA,FTA_per_game,FTA_per100,FTA_per36,FTM,FTM_per_game,FTM_per100,FTM_per36,ORB,ORB_per_game,ORB_per100,ORB_per36,DRB,DRB_per_game,DRB_per100,DRB_per36,AST,AST_per_game,AST_per100,AST_per36,STL,STL_per_game,STL_per100,STL_per36,BLK,BLK_per_game,BLK_per100,BLK_per36,TOV,TOV_per_game,TOV_per100,TOV_per36,Fouls,Fouls_per_game,Fouls_per100,Fouls_per36,FT_allowed,FT_allowed_per_game,FT_allowed_per100,FT_allowed_per36,ORtg,DRtg,NetRtg,PM_total,PM_per_game,PM_per100,PACE,eFG,TS,FG2_pct,FG3_pct,FT_pct,TOV_pct,AST_ratio,USG_pct,ORB_pct,DRB_pct,TRB_pct,STL_per100poss,BLK_per100poss,Foul_per_poss,FT_allowed_rate_per100,FT_rate,rapm_per100,orapm_per100,drapm_per100,on_court_poss,games_played,poss_per_game
21,李愷諺,新北國王,5,464,543.0,7215.0,120.25,120:15,1443.0,24.05,24:03,29.0,5.8,5.34,8.68,29.0,5.8,5.34,8.68,11.0,2.2,2.03,3.29,18.0,3.6,3.31,5.39,9.0,1.8,1.66,2.69,11.0,2.2,2.03,3.29,2.0,0.4,0.37,0.6,13.0,2.6,2.39,3.89,5.0,1.0,0.92,1.5,8.0,1.6,1.47,2.4,7.0,1.4,1.29,2.1,8.0,1.6,1.47,2.4,6.0,1.2,1.1,1.8,0.0,0.0,0.0,0.0,9.0,1.8,1.66,2.69,10.0,2.0,1.84,2.99,55.0,11.0,10.13,16.47,43.09,51.75,-8.66,-47.0,-9.4,-8.66,108.37,0.41,0.42,0.5,0.18,0.38,0.21,0.11,8.05,0.09,0.15,0.11,1.1,0.0,0.02,10.13,0.45,-1.9,-0.95,1.1,543.0,5,108.6
24,蘇士軒,新北國王,6,461,542.0,7706.0,128.43,128:26,1284.33,21.41,21:24,43.0,7.17,7.93,12.05,34.0,5.67,6.27,9.53,17.0,2.83,3.14,4.77,19.0,3.17,3.51,5.33,10.0,1.67,1.85,2.8,15.0,2.5,2.77,4.2,7.0,1.17,1.29,1.96,4.0,0.67,0.74,1.12,2.0,0.33,0.37,0.56,6.0,1.0,1.11,1.68,23.0,3.83,4.24,6.45,3.0,0.5,0.55,0.84,3.0,0.5,0.55,0.84,4.0,0.67,0.74,1.12,4.0,0.67,0.74,1.12,17.0,2.83,3.14,4.77,67.0,11.17,12.36,18.78,47.05,47.23,-0.18,-1.0,-0.17,-0.18,101.28,0.6,0.6,0.53,0.47,0.5,0.1,0.04,7.34,0.06,0.35,0.18,0.55,0.74,0.03,12.36,0.12,-0.09,0.01,0.1,542.0,6,90.3
29,林書緯,新北國王,6,891,1047.0,14004.0,233.4,233:24,2334.0,38.9,38:54,108.0,18.0,10.32,16.66,86.0,14.33,8.21,13.26,40.0,6.67,3.82,6.17,48.0,8.0,4.58,7.4,20.0,3.33,1.91,3.08,38.0,6.33,3.63,5.86,20.0,3.33,1.91,3.08,12.0,2.0,1.15,1.85,8.0,1.33,0.76,1.23,7.0,1.17,0.67,1.08,27.0,4.5,2.58,4.16,40.0,6.67,3.82,6.17,6.0,1.0,0.57,0.93,1.0,0.17,0.1,0.15,17.0,2.83,1.62,2.62,12.0,2.0,1.15,1.85,130.0,21.67,12.42,20.05,47.85,46.13,1.72,18.0,3.0,1.72,107.66,0.58,0.59,0.42,0.53,0.67,0.16,0.28,10.34,0.04,0.28,0.13,0.57,0.1,0.01,12.42,0.14,0.64,0.19,-0.45,1047.0,6,174.5
34,沃許本,新北國王,4,447,517.0,7043.0,117.38,117:23,1760.75,29.35,29:21,62.0,15.5,11.99,19.01,45.0,11.25,8.7,13.8,24.0,6.0,4.64,7.36,45.0,11.25,8.7,13.8,24.0,6.0,4.64,7.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,4.25,3.29,5.21,14.0,3.5,2.71,4.29,17.0,4.25,3.29,5.21,26.0,6.5,5.03,7.97,8.0,2.0,1.55,2.45,2.0,0.5,0.39,0.61,7.0,1.75,1.35,2.15,5.0,1.25,0.97,1.53,11.0,2.75,2.13,3.37,55.0,13.75,10.64,16.87,48.55,50.48,-1.93,-10.0,-2.5,-1.93,105.7,0.53,0.59,0.53,,0.82,0.09,0.12,11.12,0.21,0.46,0.31,0.39,1.35,0.02,10.64,0.38,-0.58,0.25,0.7,517.0,4,129.2
13029,杰倫,新北國王,6,896,1060.0,14305.0,238.42,238:25,2384.17,39.74,39:44,136.0,22.67,12.83,20.54,95.0,15.83,8.96,14.34,45.0,7.5,4.25,6.79,52.0,8.67,4.91,7.85,27.0,4.5,2.55,4.08,43.0,7.17,4.06,6.49,18.0,3.0,1.7,2.72,37.0,6.17,3.49,5.59,28.0,4.67,2.64,4.23,8.0,1.33,0.75,1.21,43.0,7.17,4.06,6.49,33.0,5.5,3.11,4.98,8.0,1.33,0.75,1.21,3.0,0.5,0.28,0.45,25.0,4.17,2.36,3.77,21.0,3.5,1.98,3.17,134.0,22.33,12.64,20.23,48.02,47.45,0.57,6.0,1.0,0.57,106.7,0.57,0.61,0.52,0.42,0.76,0.18,0.24,12.86,0.05,0.36,0.18,0.75,0.28,0.02,12.64,0.39,0.24,0.32,0.05,1060.0,6,176.7
40,謝亞軒,新北中信特攻,2,275,320.0,4471.0,74.52,74:31,2235.5,37.26,37:16,36.0,18.0,11.25,17.39,26.0,13.0,8.12,12.56,13.0,6.5,4.06,6.28,10.0,5.0,3.12,4.83,6.0,3.0,1.88,2.9,16.0,8.0,5.0,7.73,7.0,3.5,2.19,3.38,3.0,1.5,0.94,1.45,3.0,1.5,0.94,1.45,1.0,0.5,0.31,0.48,8.0,4.0,2.5,3.86,5.0,2.5,1.56,2.42,2.0,1.0,0.62,0.97,1.0,0.5,0.31,0.48,5.0,2.5,1.56,2.42,3.0,1.5,0.94,1.45,20.0,10.0,6.25,9.66,44.06,46.56,-2.5,-8.0,-4.0,-2.5,103.06,0.63,0.66,0.6,0.44,1.0,0.15,0.13,10.1,0.02,0.36,0.11,0.62,0.31,0.01,6.25,0.12,-0.03,-0.1,-0.05,320.0,2,160.0
43,林韋翰,新北中信特攻,2,257,300.0,4194.0,69.9,69:54,2097.0,34.95,34:57,21.0,10.5,7.0,10.82,22.0,11.0,7.33,11.33,8.0,4.0,2.67,4.12,6.0,3.0,2.0,3.09,3.0,1.5,1.0,1.55,16.0,8.0,5.33,8.24,5.0,2.5,1.67,2.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.67,1.03,7.0,3.5,2.33,3.61,10.0,5.0,3.33,5.15,5.0,2.5,1.67,2.58,0.0,0.0,0.0,0.0,4.0,2.0,1.33,2.06,7.0,3.5,2.33,3.61,27.0,13.5,9.0,13.91,40.33,48.33,-8.0,-24.0,-12.0,-8.0,103.0,0.48,0.48,0.5,0.31,,0.15,0.26,8.67,0.03,0.39,0.11,1.67,0.0,0.02,9.0,0.0,-0.78,-0.61,0.17,300.0,2,150.0
10877,阿巴西,新北中信特攻,2,313,370.0,4984.0,83.07,83:04,2492.0,41.53,41:32,24.0,12.0,6.49,10.4,35.0,17.5,9.46,15.17,9.0,4.5,2.43,3.9,15.0,7.5,4.05,6.5,6.0,3.0,1.62,2.6,20.0,10.0,5.41,8.67,3.0,1.5,0.81,1.3,3.0,1.5,0.81,1.3,3.0,1.5,0.81,1.3,1.0,0.5,0.27,0.43,4.0,2.0,1.08,1.73,6.0,3.0,1.62,2.6,1.0,0.5,0.27,0.43,1.0,0.5,0.27,0.43,3.0,1.5,0.81,1.3,1.0,0.5,0.27,0.43,29.0,14.5,7.84,12.57,41.08,48.92,-7.84,-29.0,-14.5,-7.84,106.9,0.3,0.33,0.4,0.15,1.0,0.08,0.13,10.63,0.01,0.18,0.05,0.27,0.27,0.0,7.84,0.09,-0.95,-0.63,0.32,370.0,2,185.0
10880,內馬,新北中信特攻,2,250,286.0,4081.0,68.02,68:01,2040.5,34.01,34:00,28.0,14.0,9.79,14.82,29.0,14.5,10.14,15.35,10.0,5.0,3.5,5.29,18.0,9.0,6.29,9.53,8.0,4.0,2.8,4.23,11.0,5.5,3.85,5.82,2.0,1.0,0.7,1.06,10.0,5.0,3.5,5.29,6.0,3.0,2.1,3.18,5.0,2.5,1.75,2.65,18.0,9.0,6.29,9.53,3.0,1.5,1.05,1.59,2.0,1.0,0.7,1.06,1.0,0.5,0.35,0.53,2.0,1.0,0.7,1.06,8.0,4.0,2.8,4.23,19.0,9.5,6.64,10.06,43.01,46.15,-3.15,-9.0,-4.5,-3.15,100.92,0.38,0.42,0.44,0.18,0.6,0.06,0.08,12.38,0.08,0.62,0.26,0.7,0.35,0.03,6.64,0.34,-0.08,-0.23,-0.14,286.0,2,143.0
10881,飛克,新北中信特攻,2,254,296.0,4066.0,67.77,67:46,2033.0,33.88,33:53,26.0,13.0,8.78,13.81,14.0,7.0,4.73,7.44,7.0,3.5,2.36,3.72,13.0,6.5,4.39,6.91,7.0,3.5,2.36,3.72,1.0,0.5,0.34,0.53,0.0,0.0,0.0,0.0,16.0,8.0,5.41,8.5,12.0,6.0,4.05,6.37,5.0,2.5,1.69,2.66,10.0,5.0,3.38,5.31,9.0,4.5,3.04,4.78,2.0,1.0,0.68,1.06,0.0,0.0,0.0,0.0,6.0,3.0,2.03,3.19,7.0,3.5,2.36,3.72,25.0,12.5,8.45,13.28,43.58,47.64,-4.05,-12.0,-6.0,-4.05,104.83,0.5,0.62,0.54,0.0,0.75,0.22,0.24,9.14,0.08,0.45,0.17,0.68,0.0,0.02,8.45,1.14,-0.26,-0.15,0.08,296.0,2,148.0
