player_id,player_name,team_name,games_used,stint_count,possessions,sec_played,min_played,min_played_str,sec_per_game,min_per_game,min_per_game_str,PTS,PTS_per_game,PTS_per100,PTS_per36,FGA,FGA_per_game,FGA_per100,FGA_per36,FGM,FGM_per_game,FGM_per100,FGM_per36,2PA,2PA_per_game,2PA_per100,2PA_per36,2PM,2PM_per_game,2PM_per100,2PM_per36,3PA,3PA_per_game,3PA_per100,3PA_per36,3PM,3PM_per_game,3PM_per100,3PM_per36,FTA,FTA_per_game,FTA_per100,FTA_per36,FTM,FTM_per_game,FTM_per100,FTM_per36,ORB,ORB_per_game,ORB_per100,ORB_per36,DRB,DRB_per_game,DRB_per100,DRB_per36,AST,AST_per_game,AST_per100,AST_per36,STL,STL_per_game,STL_per100,STL_per36,BLK,BLK_per_game,BLK_per100,BLK_per36,TOV,TOV_per_game,TOV_per100,TOV_per36,Fouls,Fouls_per_game,Fouls_per100,Fouls_per36,FT_allowed,FT_allowed_per_game,FT_allowed_per100,FT_allowed_per36,ORtg,DRtg,NetRtg,PM_total,PM_per_game,PM_per100,PACE,eFG,TS,FG2_pct,FG3_pct,FT_pct,TOV_pct,AST_ratio,USG_pct,ORB_pct,DRB_pct,TRB_pct,STL_per100poss,BLK_per100poss,Foul_per_poss,FT_allowed_rate_per100,FT_rate,rapm_per100,orapm_per100,drapm_per100,on_court_poss,games_played,poss_per_game
77,馬建豪,福爾摩沙夢想家,5,627,758.0,10040.0,167.33,167:20,2008.0,33.47,33:28,60.0,12.0,7.92,12.91,62.0,12.4,8.18,13.34,20.0,4.0,2.64,4.3,19.0,3.8,2.51,4.09,11.0,2.2,1.45,2.37,43.0,8.6,5.67,9.25,9.0,1.8,1.19,1.94,17.0,3.4,2.24,3.66,11.0,2.2,1.45,2.37,6.0,1.2,0.79,1.29,12.0,2.4,1.58,2.58,7.0,1.4,0.92,1.51,3.0,0.6,0.4,0.65,0.0,0.0,0.0,0.0,10.0,2.0,1.32,2.15,19.0,3.8,2.51,4.09,91.0,18.2,12.01,19.58,41.42,44.2,-2.77,-21.0,-4.2,-2.77,108.72,0.4,0.43,0.58,0.21,0.65,0.13,0.08,10.49,0.05,0.19,0.1,0.4,0.0,0.03,12.01,0.27,-0.69,-0.61,0.09,758.0,5,151.6
79,張宗憲,福爾摩沙夢想家,5,330,392.0,5328.0,88.8,88:48,1065.6,17.76,17:46,20.0,4.0,5.1,8.11,23.0,4.6,5.87,9.32,6.0,1.2,1.53,2.43,17.0,3.4,4.34,6.89,5.0,1.0,1.28,2.03,6.0,1.2,1.53,2.43,1.0,0.2,0.26,0.41,8.0,1.6,2.04,3.24,7.0,1.4,1.79,2.84,6.0,1.2,1.53,2.43,3.0,0.6,0.77,1.22,4.0,0.8,1.02,1.62,3.0,0.6,0.77,1.22,1.0,0.2,0.26,0.41,6.0,1.2,1.53,2.43,5.0,1.0,1.28,2.03,39.0,7.8,9.95,15.81,41.84,45.92,-4.08,-16.0,-3.2,-4.08,105.95,0.28,0.38,0.29,0.17,0.88,0.18,0.08,8.3,0.1,0.12,0.1,0.77,0.26,0.01,9.95,0.35,-0.63,-0.2,0.34,392.0,5,78.4
86,林俊吉,福爾摩沙夢想家,5,525,629.0,8059.0,134.32,134:19,1611.8,26.86,26:52,66.0,13.2,10.49,17.69,47.0,9.4,7.47,12.6,22.0,4.4,3.5,5.9,23.0,4.6,3.66,6.16,14.0,2.8,2.23,3.75,24.0,4.8,3.82,6.43,8.0,1.6,1.27,2.14,17.0,3.4,2.7,4.56,14.0,2.8,2.23,3.75,4.0,0.8,0.64,1.07,8.0,1.6,1.27,2.14,18.0,3.6,2.86,4.82,7.0,1.4,1.11,1.88,0.0,0.0,0.0,0.0,9.0,1.8,1.43,2.41,15.0,3.0,2.38,4.02,80.0,16.0,12.72,21.44,43.72,41.81,1.91,12.0,2.4,1.91,112.39,0.55,0.61,0.61,0.33,0.82,0.14,0.25,10.09,0.04,0.23,0.09,1.11,0.0,0.02,12.72,0.36,0.51,0.2,-0.51,629.0,5,125.8
104,貝奇,福爾摩沙夢想家,2,237,284.0,3484.0,58.07,58:04,1742.0,29.03,29:02,14.0,7.0,4.93,8.68,12.0,6.0,4.23,7.44,3.0,1.5,1.06,1.86,3.0,1.5,1.06,1.86,1.0,0.5,0.35,0.62,9.0,4.5,3.17,5.58,2.0,1.0,0.7,1.24,6.0,3.0,2.11,3.72,6.0,3.0,2.11,3.72,2.0,1.0,0.7,1.24,12.0,6.0,4.23,7.44,1.0,0.5,0.35,0.62,2.0,1.0,0.7,1.24,1.0,0.5,0.35,0.62,6.0,3.0,2.11,3.72,11.0,5.5,3.87,6.82,33.0,16.5,11.62,20.46,42.96,45.07,-2.11,-6.0,-3.0,-2.11,117.38,0.33,0.48,0.33,0.22,1.0,0.29,0.03,7.27,0.06,0.46,0.23,0.7,0.35,0.04,11.62,0.5,-0.41,0.07,0.17,284.0,2,142.0
9480,龍查,福爾摩沙夢想家,5,430,511.0,6805.0,113.42,113:25,1361.0,22.68,22:41,39.0,7.8,7.63,12.38,25.0,5.0,4.89,7.94,15.0,3.0,2.94,4.76,24.0,4.8,4.7,7.62,15.0,3.0,2.94,4.76,1.0,0.2,0.2,0.32,0.0,0.0,0.0,0.0,9.0,1.8,1.76,2.86,9.0,1.8,1.76,2.86,10.0,2.0,1.96,3.17,24.0,4.8,4.7,7.62,7.0,1.4,1.37,2.22,1.0,0.2,0.2,0.32,6.0,1.2,1.17,1.9,11.0,2.2,2.15,3.49,19.0,3.8,3.72,6.03,66.0,13.2,12.92,20.95,38.36,46.77,-8.41,-43.0,-8.6,-8.41,108.13,0.6,0.67,0.62,0.0,1.0,0.28,0.12,7.82,0.11,0.41,0.23,0.2,1.17,0.04,12.92,0.36,-1.68,-1.07,0.63,511.0,5,102.2
110,胡瓏貿,高雄全家海神,5,668,799.0,10716.0,178.6,178:36,2143.2,35.72,35:43,89.0,17.8,11.14,17.94,62.0,12.4,7.76,12.5,31.0,6.2,3.88,6.25,27.0,5.4,3.38,5.44,15.0,3.0,1.88,3.02,35.0,7.0,4.38,7.05,16.0,3.2,2.0,3.23,17.0,3.4,2.13,3.43,11.0,2.2,1.38,2.22,5.0,1.0,0.63,1.01,18.0,3.6,2.25,3.63,23.0,4.6,2.88,4.64,4.0,0.8,0.5,0.81,0.0,0.0,0.0,0.0,10.0,2.0,1.25,2.02,14.0,2.8,1.75,2.82,88.0,17.6,11.01,17.74,45.43,43.18,2.25,18.0,3.6,2.25,107.37,0.63,0.64,0.56,0.46,0.65,0.13,0.25,9.95,0.04,0.25,0.12,0.5,0.0,0.02,11.01,0.27,0.62,0.49,0.01,799.0,5,159.8
118,蘇文儒,高雄全家海神,4,444,540.0,7456.0,124.27,124:16,1864.0,31.07,31:04,39.0,9.75,7.22,11.3,30.0,7.5,5.56,8.69,12.0,3.0,2.22,3.48,14.0,3.5,2.59,4.06,7.0,1.75,1.3,2.03,16.0,4.0,2.96,4.64,5.0,1.25,0.93,1.45,12.0,3.0,2.22,3.48,10.0,2.5,1.85,2.9,9.0,2.25,1.67,2.61,14.0,3.5,2.59,4.06,7.0,1.75,1.3,2.03,3.0,0.75,0.56,0.87,2.0,0.5,0.37,0.58,4.0,1.0,0.74,1.16,14.0,3.5,2.59,4.06,55.0,13.75,10.19,15.93,47.59,47.59,0.0,0.0,0.0,0.0,104.29,0.48,0.55,0.5,0.31,0.83,0.1,0.1,7.27,0.1,0.25,0.16,0.56,0.37,0.03,10.19,0.4,-0.27,0.89,1.01,540.0,4,135.0
120,威勝,高雄全家海神,5,576,682.0,9066.0,151.1,151:06,1813.2,30.22,30:13,43.0,8.6,6.3,10.24,47.0,9.4,6.89,11.2,14.0,2.8,2.05,3.34,23.0,4.6,3.37,5.48,8.0,1.6,1.17,1.91,24.0,4.8,3.52,5.72,6.0,1.2,0.88,1.43,18.0,3.6,2.64,4.29,9.0,1.8,1.32,2.14,11.0,2.2,1.61,2.62,41.0,8.2,6.01,9.77,14.0,2.8,2.05,3.34,10.0,2.0,1.47,2.38,8.0,1.6,1.17,1.91,14.0,2.8,2.05,3.34,16.0,3.2,2.35,3.81,62.0,12.4,9.09,14.77,42.08,43.11,-1.03,-7.0,-1.4,-1.03,108.33,0.36,0.39,0.35,0.25,0.5,0.2,0.17,10.11,0.09,0.51,0.26,1.47,1.17,0.02,9.09,0.38,-0.56,-0.47,-0.03,682.0,5,136.4
124,邱子軒,高雄全家海神,5,620,744.0,9864.0,164.4,164:24,1972.8,32.88,32:53,63.0,12.6,8.47,13.8,55.0,11.0,7.39,12.04,23.0,4.6,3.09,5.04,25.0,5.0,3.36,5.47,17.0,3.4,2.28,3.72,30.0,6.0,4.03,6.57,6.0,1.2,0.81,1.31,16.0,3.2,2.15,3.5,11.0,2.2,1.48,2.41,2.0,0.4,0.27,0.44,10.0,2.0,1.34,2.19,13.0,2.6,1.75,2.85,12.0,2.4,1.61,2.63,1.0,0.2,0.13,0.22,5.0,1.0,0.67,1.09,12.0,2.4,1.61,2.63,76.0,15.2,10.22,16.64,43.41,45.03,-1.61,-12.0,-2.4,-1.61,108.61,0.47,0.51,0.68,0.2,0.69,0.07,0.14,9.01,0.02,0.16,0.07,1.61,0.13,0.02,10.22,0.29,-0.72,-0.14,0.61,744.0,5,148.8
5948,克雷格,高雄全家海神,5,700,842.0,11292.0,188.2,188:12,2258.4,37.64,37:38,78.0,15.6,9.26,14.92,64.0,12.8,7.6,12.24,26.0,5.2,3.09,4.97,33.0,6.6,3.92,6.31,19.0,3.8,2.26,3.63,31.0,6.2,3.68,5.93,7.0,1.4,0.83,1.34,24.0,4.8,2.85,4.59,19.0,3.8,2.26,3.63,6.0,1.2,0.71,1.15,21.0,4.2,2.49,4.02,22.0,4.4,2.61,4.21,6.0,1.2,0.71,1.15,0.0,0.0,0.0,0.0,18.0,3.6,2.14,3.44,19.0,3.8,2.26,3.63,86.0,17.2,10.21,16.45,45.37,42.52,2.85,24.0,4.8,2.85,107.38,0.46,0.52,0.58,0.23,0.79,0.19,0.21,10.99,0.04,0.27,0.13,0.71,0.0,0.02,10.21,0.38,0.94,0.51,-0.27,842.0,5,168.4
