player_id,player_name,team_name,opp_player_id,opp_player_name,opp_team_name,games_used,stint_count,possessions,sec_played,min_played,min_played_str,sec_per_game,min_per_game,min_per_game_str,PTS,PTS_per_game,PTS_per100,PTS_per36,PTS_allowed,PTS_allowed_per_game,PTS_allowed_per100,PTS_allowed_per36,FGA,FGA_per_game,FGA_per100,FGA_per36,FGM,FGM_per_game,FGM_per100,FGM_per36,2PA,2PA_per_game,2PA_per100,2PA_per36,2PM,2PM_per_game,2PM_per100,2PM_per36,3PA,3PA_per_game,3PA_per100,3PA_per36,3PM,3PM_per_game,3PM_per100,3PM_per36,FTA,FTA_per_game,FTA_per100,FTA_per36,FTM,FTM_per_game,FTM_per100,FTM_per36,ORB,ORB_per_game,ORB_per100,ORB_per36,DRB,DRB_per_game,DRB_per100,DRB_per36,ORB_allowed,ORB_allowed_per_game,ORB_allowed_per100,ORB_allowed_per36,DRB_allowed,DRB_allowed_per_game,DRB_allowed_per100,DRB_allowed_per36,TOV,TOV_per_game,TOV_per100,TOV_per36,AST,AST_per_game,AST_per100,AST_per36,STL,STL_per_game,STL_per100,STL_per36,BLK,BLK_per_game,BLK_per100,BLK_per36,Fouls,Fouls_per_game,Fouls_per100,Fouls_per36,FT_allowed,FT_allowed_per_game,FT_allowed_per100,FT_allowed_per36,ORtg,DRtg,NetRtg,PACE,PM_total,PM_per_game,PM_per100,MIN_total,MIN_per_game,eFG,TS,FG2_pct,FG3_pct,FT_pct,TOV_pct,AST_ratio,ORB_pct,DRB_pct,TRB_pct,STL_pct,BLK_pct,Foul_per_poss,FT_allowed_rate_per100,FT_rate
43,林韋翰,新北中信特攻,1,丁聖儒,臺北台新戰神,1,108,122.0,1671.64,27.86,27:52,1671.64,27.86,27:52,51.0,51.0,41.8,65.9,47.0,47.0,38.52,60.73,47.0,47.0,38.52,60.73,20.0,20.0,16.39,25.84,23.0,23.0,18.85,29.72,15.0,15.0,12.3,19.38,24.0,24.0,19.67,31.01,5.0,5.0,4.1,6.46,8.0,8.0,6.56,10.34,6.0,6.0,4.92,7.75,4.0,4.0,3.28,5.17,23.0,23.0,18.85,29.72,7.0,7.0,5.74,9.05,20.0,20.0,16.39,25.84,9.0,9.0,7.38,11.63,8.0,8.0,6.56,10.34,4.0,4.0,3.28,5.17,1.0,1.0,0.82,1.29,9.0,9.0,7.38,11.63,7.0,7.0,5.74,9.05,41.8,38.52,3.28,105.09,4.0,4.0,3.28,27.86,27.86,0.48,0.5,0.65,0.21,0.75,0.15,0.4,0.17,0.77,0.5,3.28,0.82,0.07,5.74,0.17
43,林韋翰,新北中信特攻,5,黃聰翰,臺北台新戰神,1,115,131.0,1770.62,29.51,29:31,1770.62,29.51,29:31,57.0,57.0,43.51,69.53,47.0,47.0,35.88,57.34,52.0,52.0,39.69,63.44,22.0,22.0,16.79,26.84,26.0,26.0,19.85,31.72,16.0,16.0,12.21,19.52,26.0,26.0,19.85,31.72,6.0,6.0,4.58,7.32,9.0,9.0,6.87,10.98,7.0,7.0,5.34,8.54,6.0,6.0,4.58,7.32,23.0,23.0,17.56,28.06,7.0,7.0,5.34,8.54,22.0,22.0,16.79,26.84,10.0,10.0,7.63,12.2,10.0,10.0,7.63,12.2,4.0,4.0,3.05,4.88,2.0,2.0,1.53,2.44,11.0,11.0,8.4,13.42,7.0,7.0,5.34,8.54,43.51,35.88,7.63,106.54,10.0,10.0,7.63,29.51,29.51,0.48,0.51,0.62,0.23,0.78,0.15,0.45,0.21,0.77,0.5,3.05,1.53,0.08,5.34,0.17
43,林韋翰,新北中信特攻,14,錢肯尼,臺北台新戰神,1,91,107.0,1476.22,24.6,24:36,1476.22,24.6,24:36,50.0,50.0,46.73,73.16,38.0,38.0,35.51,55.6,45.0,45.0,42.06,65.84,21.0,21.0,19.63,30.73,22.0,22.0,20.56,32.19,15.0,15.0,14.02,21.95,23.0,23.0,21.5,33.65,6.0,6.0,5.61,8.78,4.0,4.0,3.74,5.85,2.0,2.0,1.87,2.93,6.0,6.0,5.61,8.78,17.0,17.0,15.89,24.87,7.0,7.0,6.54,10.24,20.0,20.0,18.69,29.26,7.0,7.0,6.54,10.24,9.0,9.0,8.41,13.17,3.0,3.0,2.8,4.39,2.0,2.0,1.87,2.93,9.0,9.0,8.41,13.17,5.0,5.0,4.67,7.32,46.73,35.51,11.21,104.37,12.0,12.0,11.21,24.6,24.6,0.53,0.53,0.68,0.26,0.5,0.13,0.43,0.23,0.71,0.46,2.8,1.87,0.08,4.67,0.09
43,林韋翰,新北中信特攻,13907,梅克,臺北台新戰神,1,86,96.0,1279.53,21.33,21:20,1279.53,21.33,21:20,40.0,40.0,41.67,67.52,32.0,32.0,33.33,54.02,37.0,37.0,38.54,62.46,15.0,15.0,15.62,25.32,20.0,20.0,20.83,33.76,12.0,12.0,12.5,20.26,17.0,17.0,17.71,28.7,3.0,3.0,3.12,5.06,9.0,9.0,9.38,15.19,7.0,7.0,7.29,11.82,4.0,4.0,4.17,6.75,17.0,17.0,17.71,28.7,5.0,5.0,5.21,8.44,17.0,17.0,17.71,28.7,7.0,7.0,7.29,11.82,7.0,7.0,7.29,11.82,3.0,3.0,3.12,5.06,1.0,1.0,1.04,1.69,7.0,7.0,7.29,11.82,4.0,4.0,4.17,6.75,41.67,33.33,8.33,108.04,8.0,8.0,8.33,21.33,21.33,0.45,0.49,0.6,0.18,0.78,0.15,0.47,0.19,0.77,0.49,3.12,1.04,0.07,4.17,0.24
43,林韋翰,新北中信特攻,14845,恩多,臺北台新戰神,1,65,77.0,1098.33,18.31,18:18,1098.33,18.31,18:18,37.0,37.0,48.05,72.76,30.0,30.0,38.96,59.0,31.0,31.0,40.26,60.97,16.0,16.0,20.78,31.47,15.0,15.0,19.48,29.5,12.0,12.0,15.58,23.6,16.0,16.0,20.78,31.47,4.0,4.0,5.19,7.87,1.0,1.0,1.3,1.97,1.0,1.0,1.3,1.97,4.0,4.0,5.19,7.87,11.0,11.0,14.29,21.63,6.0,6.0,7.79,11.8,13.0,13.0,16.88,25.57,6.0,6.0,7.79,11.8,7.0,7.0,9.09,13.77,3.0,3.0,3.9,5.9,1.0,1.0,1.3,1.97,6.0,6.0,7.79,11.8,5.0,5.0,6.49,9.83,48.05,38.96,9.09,100.95,7.0,7.0,9.09,18.31,18.31,0.58,0.59,0.8,0.25,1.0,0.16,0.44,0.24,0.65,0.44,3.9,1.3,0.08,6.49,0.03
44,黃泓瀚,新北中信特攻,1,丁聖儒,臺北台新戰神,1,64,74.0,1024.6,17.08,17:05,1024.6,17.08,17:05,34.0,34.0,45.95,71.68,34.0,34.0,45.95,71.68,28.0,28.0,37.84,59.03,14.0,14.0,18.92,29.51,14.0,14.0,18.92,29.51,10.0,10.0,13.51,21.08,14.0,14.0,18.92,29.51,4.0,4.0,5.41,8.43,5.0,5.0,6.76,10.54,2.0,2.0,2.7,4.22,2.0,2.0,2.7,4.22,13.0,13.0,17.57,27.41,6.0,6.0,8.11,12.65,14.0,14.0,18.92,29.51,3.0,3.0,4.05,6.32,6.0,6.0,8.11,12.65,2.0,2.0,2.7,4.22,1.0,1.0,1.35,2.11,7.0,7.0,9.46,14.76,8.0,8.0,10.81,16.87,45.95,45.95,0.0,104.0,0.0,0.0,0.0,17.08,17.08,0.57,0.56,0.71,0.29,0.4,0.09,0.43,0.12,0.68,0.43,2.7,1.35,0.09,10.81,0.18
44,黃泓瀚,新北中信特攻,5,黃聰翰,臺北台新戰神,1,65,75.0,1043.4,17.39,17:23,1043.4,17.39,17:23,37.0,37.0,49.33,76.6,33.0,33.0,44.0,68.31,28.0,28.0,37.33,57.96,15.0,15.0,20.0,31.05,14.0,14.0,18.67,28.98,11.0,11.0,14.67,22.77,14.0,14.0,18.67,28.98,4.0,4.0,5.33,8.28,6.0,6.0,8.0,12.42,3.0,3.0,4.0,6.21,2.0,2.0,2.67,4.14,12.0,12.0,16.0,24.84,6.0,6.0,8.0,12.42,14.0,14.0,18.67,28.98,3.0,3.0,4.0,6.21,7.0,7.0,9.33,14.49,2.0,2.0,2.67,4.14,1.0,1.0,1.33,2.07,8.0,8.0,10.67,16.56,6.0,6.0,8.0,12.42,49.33,44.0,5.33,103.51,4.0,4.0,5.33,17.39,17.39,0.61,0.6,0.79,0.29,0.5,0.09,0.47,0.12,0.67,0.41,2.67,1.33,0.11,8.0,0.21
44,黃泓瀚,新北中信特攻,14,錢肯尼,臺北台新戰神,1,59,68.0,939.4,15.66,15:39,939.4,15.66,15:39,37.0,37.0,54.41,85.08,30.0,30.0,44.12,68.98,25.0,25.0,36.76,57.48,15.0,15.0,22.06,34.49,14.0,14.0,20.59,32.19,11.0,11.0,16.18,25.29,11.0,11.0,16.18,25.29,4.0,4.0,5.88,9.2,4.0,4.0,5.88,9.2,3.0,3.0,4.41,6.9,1.0,1.0,1.47,2.3,9.0,9.0,13.24,20.69,6.0,6.0,8.82,13.8,13.0,13.0,19.12,29.89,3.0,3.0,4.41,6.9,7.0,7.0,10.29,16.1,2.0,2.0,2.94,4.6,1.0,1.0,1.47,2.3,7.0,7.0,10.29,16.1,4.0,4.0,5.88,9.2,54.41,44.12,10.29,104.24,7.0,7.0,10.29,15.66,15.66,0.68,0.69,0.79,0.36,0.75,0.1,0.47,0.07,0.6,0.34,2.94,1.47,0.1,5.88,0.16
44,黃泓瀚,新北中信特攻,13907,梅克,臺北台新戰神,1,43,49.0,696.59,11.61,11:37,696.59,11.61,11:37,25.0,25.0,51.02,77.52,13.0,13.0,26.53,40.31,19.0,19.0,38.78,58.92,11.0,11.0,22.45,34.11,11.0,11.0,22.45,34.11,10.0,10.0,20.41,31.01,8.0,8.0,16.33,24.81,1.0,1.0,2.04,3.1,4.0,4.0,8.16,12.4,2.0,2.0,4.08,6.2,2.0,2.0,4.08,6.2,7.0,7.0,14.29,21.71,4.0,4.0,8.16,12.4,12.0,12.0,24.49,37.21,2.0,2.0,4.08,6.2,5.0,5.0,10.2,15.5,2.0,2.0,4.08,6.2,0.0,0.0,0.0,0.0,5.0,5.0,10.2,15.5,6.0,6.0,12.24,18.6,51.02,26.53,24.49,101.29,12.0,12.0,24.49,11.61,11.61,0.61,0.6,0.91,0.12,0.5,0.09,0.45,0.14,0.64,0.36,4.08,0.0,0.1,12.24,0.21
44,黃泓瀚,新北中信特攻,14845,恩多,臺北台新戰神,1,54,63.0,878.84,14.65,14:39,878.84,14.65,14:39,32.0,32.0,50.79,78.65,29.0,29.0,46.03,71.28,23.0,23.0,36.51,56.53,13.0,13.0,20.63,31.95,12.0,12.0,19.05,29.49,9.0,9.0,14.29,22.12,11.0,11.0,17.46,27.04,4.0,4.0,6.35,9.83,3.0,3.0,4.76,7.37,2.0,2.0,3.17,4.92,1.0,1.0,1.59,2.46,9.0,9.0,14.29,22.12,6.0,6.0,9.52,14.75,11.0,11.0,17.46,27.04,3.0,3.0,4.76,7.37,6.0,6.0,9.52,14.75,2.0,2.0,3.17,4.92,1.0,1.0,1.59,2.46,5.0,5.0,7.94,12.29,2.0,2.0,3.17,4.92,50.79,46.03,4.76,103.23,3.0,3.0,4.76,14.65,14.65,0.65,0.66,0.75,0.36,0.67,0.11,0.46,0.08,0.6,0.37,3.17,1.59,0.08,3.17,0.13
