player_id,player_name,team_name,opp_player_id,opp_player_name,opp_team_name,games_used,stint_count,possessions,sec_played,min_played,min_played_str,sec_per_game,min_per_game,min_per_game_str,PTS,PTS_per_game,PTS_per100,PTS_per36,PTS_allowed,PTS_allowed_per_game,PTS_allowed_per100,PTS_allowed_per36,FGA,FGA_per_game,FGA_per100,FGA_per36,FGM,FGM_per_game,FGM_per100,FGM_per36,2PA,2PA_per_game,2PA_per100,2PA_per36,2PM,2PM_per_game,2PM_per100,2PM_per36,3PA,3PA_per_game,3PA_per100,3PA_per36,3PM,3PM_per_game,3PM_per100,3PM_per36,FTA,FTA_per_game,FTA_per100,FTA_per36,FTM,FTM_per_game,FTM_per100,FTM_per36,ORB,ORB_per_game,ORB_per100,ORB_per36,DRB,DRB_per_game,DRB_per100,DRB_per36,ORB_allowed,ORB_allowed_per_game,ORB_allowed_per100,ORB_allowed_per36,DRB_allowed,DRB_allowed_per_game,DRB_allowed_per100,DRB_allowed_per36,TOV,TOV_per_game,TOV_per100,TOV_per36,AST,AST_per_game,AST_per100,AST_per36,STL,STL_per_game,STL_per100,STL_per36,BLK,BLK_per_game,BLK_per100,BLK_per36,Fouls,Fouls_per_game,Fouls_per100,Fouls_per36,FT_allowed,FT_allowed_per_game,FT_allowed_per100,FT_allowed_per36,ORtg,DRtg,NetRtg,PACE,PM_total,PM_per_game,PM_per100,MIN_total,MIN_per_game,eFG,TS,FG2_pct,FG3_pct,FT_pct,TOV_pct,AST_ratio,ORB_pct,DRB_pct,TRB_pct,STL_pct,BLK_pct,Foul_per_poss,FT_allowed_rate_per100,FT_rate
51,克力斯,高雄全家海神,38,余維豪,新北中信特攻,1,42,52.0,653.62,10.89,10:54,653.62,10.89,10:54,2.0,2.0,3.85,6.61,18.0,18.0,34.62,59.48,4.0,4.0,7.69,13.22,0.0,0.0,0.0,0.0,3.0,3.0,5.77,9.91,0.0,0.0,0.0,0.0,1.0,1.0,1.92,3.3,0.0,0.0,0.0,0.0,2.0,2.0,3.85,6.61,2.0,2.0,3.85,6.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,9.62,16.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.85,34.62,-30.77,114.56,-16.0,-16.0,-30.77,10.89,10.89,0.0,0.2,0.0,0.0,1.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.5
51,克力斯,高雄全家海神,40,謝亞軒,新北中信特攻,1,57,69.0,855.25,14.25,14:15,855.25,14.25,14:15,4.0,4.0,5.8,10.1,32.0,32.0,46.38,80.82,6.0,6.0,8.7,15.15,2.0,2.0,2.9,5.05,4.0,4.0,5.8,10.1,2.0,2.0,2.9,5.05,2.0,2.0,2.9,5.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.45,2.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,5.8,10.1,2.0,2.0,2.9,5.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,46.38,-40.58,116.18,-28.0,-28.0,-40.58,14.25,14.25,0.33,0.33,0.5,0.0,,0.25,0.0,0.2,,0.2,0.0,0.0,0.0,0.0,0.0
51,克力斯,高雄全家海神,104,貝奇,新北中信特攻,1,20,24.0,315.7,5.26,05:16,315.7,5.26,05:16,2.0,2.0,8.33,13.68,14.0,14.0,58.33,95.79,3.0,3.0,12.5,20.53,1.0,1.0,4.17,6.84,2.0,2.0,8.33,13.68,1.0,1.0,4.17,6.84,1.0,1.0,4.17,6.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.17,6.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,58.33,-50.0,109.47,-12.0,-12.0,-50.0,5.26,5.26,0.33,0.33,0.5,0.0,,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0
51,克力斯,高雄全家海神,8889,馬可,新北中信特攻,1,71,85.0,1097.07,18.28,18:17,1097.07,18.28,18:17,6.0,6.0,7.06,11.81,43.0,43.0,50.59,84.66,8.0,8.0,9.41,15.75,3.0,3.0,3.53,5.91,6.0,6.0,7.06,11.81,3.0,3.0,3.53,5.91,2.0,2.0,2.35,3.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.35,3.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,7.06,11.81,2.0,2.0,2.35,3.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.06,50.59,-43.53,111.57,-37.0,-37.0,-43.53,18.28,18.28,0.38,0.38,0.5,0.0,,0.2,0.0,0.25,,0.25,0.0,0.0,0.0,0.0,0.0
51,克力斯,高雄全家海神,10877,阿巴西,新北中信特攻,1,57,69.0,855.25,14.25,14:15,855.25,14.25,14:15,4.0,4.0,5.8,10.1,32.0,32.0,46.38,80.82,6.0,6.0,8.7,15.15,2.0,2.0,2.9,5.05,4.0,4.0,5.8,10.1,2.0,2.0,2.9,5.05,2.0,2.0,2.9,5.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.45,2.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,5.8,10.1,2.0,2.0,2.9,5.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,46.38,-40.58,116.18,-28.0,-28.0,-40.58,14.25,14.25,0.33,0.33,0.5,0.0,,0.25,0.0,0.2,,0.2,0.0,0.0,0.0,0.0,0.0
111,唐維傑,高雄全家海神,38,余維豪,新北中信特攻,1,25,31.0,387.01,6.45,06:27,387.01,6.45,06:27,2.0,2.0,6.45,11.16,8.0,8.0,25.81,44.65,2.0,2.0,6.45,11.16,1.0,1.0,3.23,5.58,2.0,2.0,6.45,11.16,1.0,1.0,3.23,5.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.23,5.58,2.0,2.0,6.45,11.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.45,25.81,-19.35,115.35,-6.0,-6.0,-19.35,6.45,6.45,0.5,0.5,0.5,,,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
111,唐維傑,高雄全家海神,40,謝亞軒,新北中信特攻,1,29,35.0,443.57,7.39,07:24,443.57,7.39,07:24,2.0,2.0,5.71,9.74,15.0,15.0,42.86,73.04,2.0,2.0,5.71,9.74,1.0,1.0,2.86,4.87,2.0,2.0,5.71,9.74,1.0,1.0,2.86,4.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.86,4.87,2.0,2.0,5.71,9.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.71,42.86,-37.14,113.62,-13.0,-13.0,-37.14,7.39,7.39,0.5,0.5,0.5,,,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
111,唐維傑,高雄全家海神,104,貝奇,新北中信特攻,1,22,26.0,330.61,5.51,05:31,330.61,5.51,05:31,2.0,2.0,7.69,13.07,10.0,10.0,38.46,65.33,2.0,2.0,7.69,13.07,1.0,1.0,3.85,6.53,2.0,2.0,7.69,13.07,1.0,1.0,3.85,6.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.85,6.53,1.0,1.0,3.85,6.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,38.46,-30.77,113.25,-8.0,-8.0,-30.77,5.51,5.51,0.5,0.5,0.5,,,0.33,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
111,唐維傑,高雄全家海神,8889,馬可,新北中信特攻,1,19,22.0,300.47,5.01,05:00,300.47,5.01,05:00,0.0,0.0,0.0,0.0,9.0,9.0,40.91,64.7,1.0,1.0,4.55,7.19,0.0,0.0,0.0,0.0,1.0,1.0,4.55,7.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.55,7.19,1.0,1.0,4.55,7.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.91,-40.91,105.44,-9.0,-9.0,-40.91,5.01,5.01,0.0,0.0,0.0,,,0.5,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
111,唐維傑,高雄全家海神,10877,阿巴西,新北中信特攻,1,24,27.0,356.43,5.94,05:56,356.43,5.94,05:56,0.0,0.0,0.0,0.0,11.0,11.0,40.74,66.66,1.0,1.0,3.7,6.06,0.0,0.0,0.0,0.0,1.0,1.0,3.7,6.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.7,6.06,1.0,1.0,3.7,6.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.74,-40.74,109.08,-11.0,-11.0,-40.74,5.94,5.94,0.0,0.0,0.0,,,0.5,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
