player_id,player_name,team_name,opp_player_id,opp_player_name,opp_team_name,games_used,stint_count,possessions,sec_played,min_played,min_played_str,sec_per_game,min_per_game,min_per_game_str,PTS,PTS_per_game,PTS_per100,PTS_per36,PTS_allowed,PTS_allowed_per_game,PTS_allowed_per100,PTS_allowed_per36,FGA,FGA_per_game,FGA_per100,FGA_per36,FGM,FGM_per_game,FGM_per100,FGM_per36,2PA,2PA_per_game,2PA_per100,2PA_per36,2PM,2PM_per_game,2PM_per100,2PM_per36,3PA,3PA_per_game,3PA_per100,3PA_per36,3PM,3PM_per_game,3PM_per100,3PM_per36,FTA,FTA_per_game,FTA_per100,FTA_per36,FTM,FTM_per_game,FTM_per100,FTM_per36,ORB,ORB_per_game,ORB_per100,ORB_per36,DRB,DRB_per_game,DRB_per100,DRB_per36,ORB_allowed,ORB_allowed_per_game,ORB_allowed_per100,ORB_allowed_per36,DRB_allowed,DRB_allowed_per_game,DRB_allowed_per100,DRB_allowed_per36,TOV,TOV_per_game,TOV_per100,TOV_per36,AST,AST_per_game,AST_per100,AST_per36,STL,STL_per_game,STL_per100,STL_per36,BLK,BLK_per_game,BLK_per100,BLK_per36,Fouls,Fouls_per_game,Fouls_per100,Fouls_per36,FT_allowed,FT_allowed_per_game,FT_allowed_per100,FT_allowed_per36,ORtg,DRtg,NetRtg,PACE,PM_total,PM_per_game,PM_per100,MIN_total,MIN_per_game,eFG,TS,FG2_pct,FG3_pct,FT_pct,TOV_pct,AST_ratio,ORB_pct,DRB_pct,TRB_pct,STL_pct,BLK_pct,Foul_per_poss,FT_allowed_rate_per100,FT_rate
40,謝亞軒,新北中信特攻,24,蘇士軒,新北國王,1,45,59.0,781.3,13.02,13:01,781.3,13.02,13:01,36.0,36.0,61.02,99.53,15.0,15.0,25.42,41.47,30.0,30.0,50.85,82.94,16.0,16.0,27.12,44.23,25.0,25.0,42.37,69.12,13.0,13.0,22.03,35.94,5.0,5.0,8.47,13.82,3.0,3.0,5.08,8.29,2.0,2.0,3.39,5.53,1.0,1.0,1.69,2.76,8.0,8.0,13.56,22.12,7.0,7.0,11.86,19.35,4.0,4.0,6.78,11.06,9.0,9.0,15.25,24.88,1.0,1.0,1.69,2.76,8.0,8.0,13.56,22.12,0.0,0.0,0.0,0.0,1.0,1.0,1.69,2.76,5.0,5.0,8.47,13.82,2.0,2.0,3.39,5.53,61.02,25.42,35.59,108.74,21.0,21.0,35.59,13.02,13.02,0.58,0.58,0.52,0.6,0.5,0.03,0.5,0.47,0.64,0.54,0.0,1.69,0.08,3.39,0.07
40,謝亞軒,新北中信特攻,28,呂政儒,新北國王,1,29,35.0,451.45,7.52,07:31,451.45,7.52,07:31,16.0,16.0,45.71,76.55,10.0,10.0,28.57,47.85,14.0,14.0,40.0,66.98,6.0,6.0,17.14,28.71,10.0,10.0,28.57,47.85,4.0,4.0,11.43,19.14,4.0,4.0,11.43,19.14,2.0,2.0,5.71,9.57,2.0,2.0,5.71,9.57,2.0,2.0,5.71,9.57,4.0,4.0,11.43,19.14,4.0,4.0,11.43,19.14,2.0,2.0,5.71,9.57,7.0,7.0,20.0,33.49,3.0,3.0,8.57,14.35,4.0,4.0,11.43,19.14,1.0,1.0,2.86,4.78,2.0,2.0,5.71,9.57,3.0,3.0,8.57,14.35,1.0,1.0,2.86,4.78,45.71,28.57,17.14,111.64,6.0,6.0,17.14,7.52,7.52,0.5,0.54,0.4,0.5,1.0,0.17,0.67,0.36,0.67,0.47,2.86,5.71,0.09,2.86,0.14
40,謝亞軒,新北中信特攻,29,林書緯,新北國王,1,72,88.0,1141.9,19.03,19:02,1141.9,19.03,19:02,42.0,42.0,47.73,79.45,23.0,23.0,26.14,43.51,34.0,34.0,38.64,64.31,17.0,17.0,19.32,32.16,22.0,22.0,25.0,41.61,14.0,14.0,15.91,26.48,12.0,12.0,13.64,22.7,3.0,3.0,3.41,5.67,5.0,5.0,5.68,9.46,5.0,5.0,5.68,9.46,8.0,8.0,9.09,15.13,9.0,9.0,10.23,17.02,9.0,9.0,10.23,17.02,16.0,16.0,18.18,30.27,7.0,7.0,7.95,13.24,11.0,11.0,12.5,20.81,2.0,2.0,2.27,3.78,3.0,3.0,3.41,5.67,8.0,8.0,9.09,15.13,3.0,3.0,3.41,5.67,47.73,26.14,21.59,110.97,19.0,19.0,21.59,19.03,19.03,0.54,0.58,0.64,0.25,1.0,0.16,0.65,0.33,0.5,0.4,2.27,3.41,0.09,3.41,0.15
40,謝亞軒,新北中信特攻,34,沃許本,新北國王,1,107,134.0,1893.17,31.55,31:33,1893.17,31.55,31:33,67.0,67.0,50.0,76.44,37.0,37.0,27.61,42.21,57.0,57.0,42.54,65.03,30.0,30.0,22.39,34.23,39.0,39.0,29.1,44.5,24.0,24.0,17.91,27.38,18.0,18.0,13.43,20.54,6.0,6.0,4.48,6.85,4.0,4.0,2.99,4.56,3.0,3.0,2.24,3.42,12.0,12.0,8.96,13.69,15.0,15.0,11.19,17.11,12.0,12.0,8.96,13.69,26.0,26.0,19.4,29.66,8.0,8.0,5.97,9.13,17.0,17.0,12.69,19.4,3.0,3.0,2.24,3.42,2.0,2.0,1.49,2.28,11.0,11.0,8.21,12.55,3.0,3.0,2.24,3.42,50.0,27.61,22.39,101.92,30.0,30.0,22.39,31.55,31.55,0.58,0.57,0.62,0.33,0.75,0.12,0.57,0.32,0.56,0.42,2.24,1.49,0.08,2.24,0.07
40,謝亞軒,新北中信特攻,13029,杰倫,新北國王,1,92,115.0,1568.78,26.15,26:09,1568.78,26.15,26:09,62.0,62.0,53.91,85.37,28.0,28.0,24.35,38.55,49.0,49.0,42.61,67.47,25.0,25.0,21.74,34.42,36.0,36.0,31.3,49.57,19.0,19.0,16.52,26.16,13.0,13.0,11.3,17.9,6.0,6.0,5.22,8.26,8.0,8.0,6.96,11.01,4.0,4.0,3.48,5.51,12.0,12.0,10.43,16.52,14.0,14.0,12.17,19.28,10.0,10.0,8.7,13.77,21.0,21.0,18.26,28.91,5.0,5.0,4.35,6.88,16.0,16.0,13.91,22.03,1.0,1.0,0.87,1.38,2.0,2.0,1.74,2.75,7.0,7.0,6.09,9.64,6.0,6.0,5.22,8.26,53.91,24.35,29.57,105.56,34.0,34.0,29.57,26.15,26.15,0.57,0.59,0.53,0.46,0.5,0.09,0.64,0.36,0.58,0.46,0.87,1.74,0.06,5.22,0.16
43,林韋翰,新北中信特攻,24,蘇士軒,新北國王,1,34,45.0,580.23,9.67,09:40,580.23,9.67,09:40,29.0,29.0,64.44,107.96,8.0,8.0,17.78,29.78,23.0,23.0,51.11,85.62,13.0,13.0,28.89,48.39,19.0,19.0,42.22,70.73,11.0,11.0,24.44,40.95,4.0,4.0,8.89,14.89,2.0,2.0,4.44,7.45,1.0,1.0,2.22,3.72,1.0,1.0,2.22,3.72,7.0,7.0,15.56,26.06,3.0,3.0,6.67,11.17,3.0,3.0,6.67,11.17,8.0,8.0,17.78,29.78,1.0,1.0,2.22,3.72,7.0,7.0,15.56,26.06,0.0,0.0,0.0,0.0,1.0,1.0,2.22,3.72,4.0,4.0,8.89,14.89,1.0,1.0,2.22,3.72,64.44,17.78,46.67,111.68,21.0,21.0,46.67,9.67,9.67,0.61,0.62,0.58,0.5,1.0,0.04,0.54,0.47,0.5,0.48,0.0,2.22,0.09,2.22,0.04
43,林韋翰,新北中信特攻,28,呂政儒,新北國王,1,20,25.0,306.57,5.11,05:07,306.57,5.11,05:07,12.0,12.0,48.0,84.55,8.0,8.0,32.0,56.36,10.0,10.0,40.0,70.46,5.0,5.0,20.0,35.23,6.0,6.0,24.0,42.27,3.0,3.0,12.0,21.14,4.0,4.0,16.0,28.18,2.0,2.0,8.0,14.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,12.0,21.14,2.0,2.0,8.0,14.09,2.0,2.0,8.0,14.09,4.0,4.0,16.0,28.18,2.0,2.0,8.0,14.09,3.0,3.0,12.0,21.14,1.0,1.0,4.0,7.05,1.0,1.0,4.0,7.05,3.0,3.0,12.0,21.14,1.0,1.0,4.0,7.05,48.0,32.0,16.0,117.43,4.0,4.0,16.0,5.11,5.11,0.6,0.6,0.5,0.5,,0.17,0.6,0.43,0.5,0.45,4.0,4.0,0.12,4.0,0.0
43,林韋翰,新北中信特攻,29,林書緯,新北國王,1,47,58.0,774.92,12.92,12:55,774.92,12.92,12:55,25.0,25.0,43.1,69.68,16.0,16.0,27.59,44.6,23.0,23.0,39.66,64.11,11.0,11.0,18.97,30.66,14.0,14.0,24.14,39.02,9.0,9.0,15.52,25.09,9.0,9.0,15.52,25.09,2.0,2.0,3.45,5.57,1.0,1.0,1.72,2.79,1.0,1.0,1.72,2.79,5.0,5.0,8.62,13.94,7.0,7.0,12.07,19.51,6.0,6.0,10.34,16.72,9.0,9.0,15.52,25.09,4.0,4.0,6.9,11.15,7.0,7.0,12.07,19.51,1.0,1.0,1.72,2.79,2.0,2.0,3.45,5.57,6.0,6.0,10.34,16.72,1.0,1.0,1.72,2.79,43.1,27.59,15.52,107.78,9.0,9.0,15.52,12.92,12.92,0.52,0.53,0.64,0.22,1.0,0.15,0.64,0.36,0.54,0.44,1.72,3.45,0.1,1.72,0.04
43,林韋翰,新北中信特攻,34,沃許本,新北國王,1,58,73.0,1020.3,17.0,17:00,1020.3,17.0,17:00,36.0,36.0,49.32,76.21,19.0,19.0,26.03,40.22,33.0,33.0,45.21,69.86,16.0,16.0,21.92,33.87,23.0,23.0,31.51,48.69,13.0,13.0,17.81,27.52,10.0,10.0,13.7,21.17,3.0,3.0,4.11,6.35,1.0,1.0,1.37,2.12,1.0,1.0,1.37,2.12,9.0,9.0,12.33,19.05,8.0,8.0,10.96,16.94,6.0,6.0,8.22,12.7,13.0,13.0,17.81,27.52,4.0,4.0,5.48,8.47,9.0,9.0,12.33,19.05,1.0,1.0,1.37,2.12,2.0,2.0,2.74,4.23,7.0,7.0,9.59,14.82,2.0,2.0,2.74,4.23,49.32,26.03,23.29,103.03,17.0,17.0,23.29,17.0,17.0,0.53,0.54,0.57,0.3,1.0,0.11,0.56,0.41,0.57,0.47,1.37,2.74,0.1,2.74,0.03
43,林韋翰,新北中信特攻,13029,杰倫,新北國王,1,44,57.0,731.47,12.19,12:11,731.47,12.19,12:11,35.0,35.0,61.4,103.35,12.0,12.0,21.05,35.44,26.0,26.0,45.61,76.78,15.0,15.0,26.32,44.29,20.0,20.0,35.09,59.06,12.0,12.0,21.05,35.44,6.0,6.0,10.53,17.72,3.0,3.0,5.26,8.86,3.0,3.0,5.26,8.86,2.0,2.0,3.51,5.91,7.0,7.0,12.28,20.67,5.0,5.0,8.77,14.76,4.0,4.0,7.02,11.81,8.0,8.0,14.04,23.62,2.0,2.0,3.51,5.91,8.0,8.0,14.04,23.62,0.0,0.0,0.0,0.0,1.0,1.0,1.75,2.95,4.0,4.0,7.02,11.81,1.0,1.0,1.75,2.95,61.4,21.05,40.35,112.21,23.0,23.0,40.35,12.19,12.19,0.63,0.64,0.6,0.5,0.67,0.07,0.53,0.47,0.56,0.5,0.0,1.75,0.07,1.75,0.12
