lineup_size,team_name,lineup_player_ids,lineup_player_names,games_used,stint_count,possessions,sec_played,min_played,min_played_str,sec_per_game,min_per_game,min_per_game_str,PTS,PTS_per_game,PTS_per100,PTS_per36,PTS_allowed,PTS_allowed_per_game,PTS_allowed_per100,PTS_allowed_per36,FGA,FGA_per_game,FGA_per100,FGA_per36,FGM,FGM_per_game,FGM_per100,FGM_per36,2PA,2PA_per_game,2PA_per100,2PA_per36,2PM,2PM_per_game,2PM_per100,2PM_per36,3PA,3PA_per_game,3PA_per100,3PA_per36,3PM,3PM_per_game,3PM_per100,3PM_per36,FTA,FTA_per_game,FTA_per100,FTA_per36,FTM,FTM_per_game,FTM_per100,FTM_per36,ORB,ORB_per_game,ORB_per100,ORB_per36,DRB,DRB_per_game,DRB_per100,DRB_per36,ORB_allowed,ORB_allowed_per_game,ORB_allowed_per100,ORB_allowed_per36,DRB_allowed,DRB_allowed_per_game,DRB_allowed_per100,DRB_allowed_per36,TOV,TOV_per_game,TOV_per100,TOV_per36,AST,AST_per_game,AST_per100,AST_per36,STL,STL_per_game,STL_per100,STL_per36,BLK,BLK_per_game,BLK_per100,BLK_per36,Fouls,Fouls_per_game,Fouls_per100,Fouls_per36,FT_allowed,FT_allowed_per_game,FT_allowed_per100,FT_allowed_per36,ORtg,DRtg,NetRtg,PACE,PM_total,PM_per_game,PM_per100,MIN_total,MIN_per_game,eFG,TS,FG2_pct,FG3_pct,FT_pct,TOV_pct,AST_ratio,ORB_pct,DRB_pct,TRB_pct,STL_pct,BLK_pct,Foul_per_poss,FT_allowed_rate_per100,FT_rate
2,桃園台啤永豐雲豹,16|54,米勒/高錦瑋,1,112,134.0,1781.8,29.7,29:42,1781.8,29.7,29:42,65.0,65.0,48.51,78.8,65.0,65.0,48.51,78.8,48.0,48.0,35.82,58.19,25.0,25.0,18.66,30.31,36.0,36.0,26.87,43.64,22.0,22.0,16.42,26.67,12.0,12.0,8.96,14.55,3.0,3.0,2.24,3.64,20.0,20.0,14.93,24.25,12.0,12.0,8.96,14.55,9.0,9.0,6.72,10.91,20.0,20.0,14.93,24.25,6.0,6.0,4.48,7.27,18.0,18.0,13.43,21.82,11.0,11.0,8.21,13.33,13.0,13.0,9.7,15.76,7.0,7.0,5.22,8.49,1.0,1.0,0.75,1.21,14.0,14.0,10.45,16.97,10.0,10.0,7.46,12.12,48.51,48.51,0.0,108.29,0.0,0.0,0.0,29.7,29.7,0.55,0.57,0.61,0.25,0.6,0.16,0.52,0.33,0.77,0.55,5.22,0.75,0.1,7.46,0.42
2,桃園台啤永豐雲豹,16|57,米勒/莊博元,1,86,104.0,1380.9,23.01,23:01,1380.9,23.01,23:01,50.0,50.0,48.08,78.21,54.0,54.0,51.92,84.47,36.0,36.0,34.62,56.31,20.0,20.0,19.23,31.28,28.0,28.0,26.92,43.8,18.0,18.0,17.31,28.16,8.0,8.0,7.69,12.51,2.0,2.0,1.92,3.13,18.0,18.0,17.31,28.16,10.0,10.0,9.62,15.64,6.0,6.0,5.77,9.39,15.0,15.0,14.42,23.46,7.0,7.0,6.73,10.95,13.0,13.0,12.5,20.33,6.0,6.0,5.77,9.39,13.0,13.0,12.5,20.33,4.0,4.0,3.85,6.26,2.0,2.0,1.92,3.13,12.0,12.0,11.54,18.77,7.0,7.0,6.73,10.95,48.08,51.92,-3.85,108.45,-4.0,-4.0,-3.85,23.01,23.01,0.58,0.57,0.64,0.25,0.56,0.12,0.65,0.32,0.68,0.51,3.85,1.92,0.12,6.73,0.5
2,桃園台啤永豐雲豹,16|62,米勒/王皓吉,1,17,19.0,349.02,5.82,05:49,349.02,5.82,05:49,9.0,9.0,47.37,55.7,18.0,18.0,94.74,111.4,7.0,7.0,36.84,43.32,4.0,4.0,21.05,24.75,6.0,6.0,31.58,37.13,4.0,4.0,21.05,24.75,1.0,1.0,5.26,6.19,0.0,0.0,0.0,0.0,2.0,2.0,10.53,12.38,1.0,1.0,5.26,6.19,1.0,1.0,5.26,6.19,3.0,3.0,15.79,18.57,1.0,1.0,5.26,6.19,2.0,2.0,10.53,12.38,2.0,2.0,10.53,12.38,4.0,4.0,21.05,24.75,2.0,2.0,10.53,12.38,0.0,0.0,0.0,0.0,2.0,2.0,10.53,12.38,0.0,0.0,0.0,0.0,47.37,94.74,-47.37,78.39,-9.0,-9.0,-47.37,5.82,5.82,0.57,0.57,0.67,0.0,0.5,0.2,1.0,0.33,0.75,0.57,10.53,0.0,0.11,0.0,0.29
2,桃園台啤永豐雲豹,16|68,米勒/克羅馬,1,96,115.0,1523.96,25.4,25:24,1523.96,25.4,25:24,49.0,49.0,42.61,69.45,59.0,59.0,51.3,83.62,41.0,41.0,35.65,58.11,19.0,19.0,16.52,26.93,31.0,31.0,26.96,43.94,17.0,17.0,14.78,24.1,10.0,10.0,8.7,14.17,2.0,2.0,1.74,2.83,19.0,19.0,16.52,26.93,9.0,9.0,7.83,12.76,9.0,9.0,7.83,12.76,20.0,20.0,17.39,28.35,5.0,5.0,4.35,7.09,14.0,14.0,12.17,19.84,9.0,9.0,7.83,12.76,12.0,12.0,10.43,17.01,6.0,6.0,5.22,8.5,1.0,1.0,0.87,1.42,11.0,11.0,9.57,15.59,9.0,9.0,7.83,12.76,42.61,51.3,-8.7,108.66,-10.0,-10.0,-8.7,25.4,25.4,0.49,0.5,0.55,0.2,0.47,0.15,0.63,0.39,0.8,0.6,5.22,0.87,0.1,7.83,0.46
2,桃園台啤永豐雲豹,54|57,高錦瑋/莊博元,1,99,119.0,1581.75,26.36,26:22,1581.75,26.36,26:22,64.0,64.0,53.78,87.4,57.0,57.0,47.9,77.84,41.0,41.0,34.45,55.99,25.0,25.0,21.01,34.14,31.0,31.0,26.05,42.33,22.0,22.0,18.49,30.04,10.0,10.0,8.4,13.66,3.0,3.0,2.52,4.1,18.0,18.0,15.13,24.58,13.0,13.0,10.92,17.75,7.0,7.0,5.88,9.56,13.0,13.0,10.92,17.75,9.0,9.0,7.56,12.29,17.0,17.0,14.29,23.21,9.0,9.0,7.56,12.29,16.0,16.0,13.45,21.85,7.0,7.0,5.88,9.56,0.0,0.0,0.0,0.0,12.0,12.0,10.08,16.39,14.0,14.0,11.76,19.12,53.78,47.9,5.88,108.34,7.0,7.0,5.88,26.36,26.36,0.65,0.65,0.71,0.3,0.72,0.16,0.64,0.29,0.59,0.43,5.88,0.0,0.1,11.76,0.44
2,桃園台啤永豐雲豹,54|62,高錦瑋/王皓吉,1,17,19.0,349.02,5.82,05:49,349.02,5.82,05:49,9.0,9.0,47.37,55.7,18.0,18.0,94.74,111.4,7.0,7.0,36.84,43.32,4.0,4.0,21.05,24.75,6.0,6.0,31.58,37.13,4.0,4.0,21.05,24.75,1.0,1.0,5.26,6.19,0.0,0.0,0.0,0.0,2.0,2.0,10.53,12.38,1.0,1.0,5.26,6.19,1.0,1.0,5.26,6.19,3.0,3.0,15.79,18.57,1.0,1.0,5.26,6.19,2.0,2.0,10.53,12.38,2.0,2.0,10.53,12.38,4.0,4.0,21.05,24.75,2.0,2.0,10.53,12.38,0.0,0.0,0.0,0.0,2.0,2.0,10.53,12.38,0.0,0.0,0.0,0.0,47.37,94.74,-47.37,78.39,-9.0,-9.0,-47.37,5.82,5.82,0.57,0.57,0.67,0.0,0.5,0.2,1.0,0.33,0.75,0.57,10.53,0.0,0.11,0.0,0.29
2,桃園台啤永豐雲豹,54|68,高錦瑋/克羅馬,1,132,158.0,2093.79,34.9,34:54,2093.79,34.9,34:54,76.0,76.0,48.1,78.4,76.0,76.0,48.1,78.4,54.0,54.0,34.18,55.71,29.0,29.0,18.35,29.92,41.0,41.0,25.95,42.3,26.0,26.0,16.46,26.82,13.0,13.0,8.23,13.41,3.0,3.0,1.9,3.09,25.0,25.0,15.82,25.79,15.0,15.0,9.49,15.47,11.0,11.0,6.96,11.35,21.0,21.0,13.29,21.66,10.0,10.0,6.33,10.32,21.0,21.0,13.29,21.66,13.0,13.0,8.23,13.41,19.0,19.0,12.03,19.6,9.0,9.0,5.7,9.28,1.0,1.0,0.63,1.03,17.0,17.0,10.76,17.54,18.0,18.0,11.39,18.57,48.1,48.1,0.0,108.66,0.0,0.0,0.0,34.9,34.9,0.56,0.58,0.63,0.23,0.6,0.17,0.66,0.34,0.68,0.51,5.7,0.63,0.11,11.39,0.46
2,桃園台啤永豐雲豹,57|62,莊博元/王皓吉,1,12,13.0,247.02,4.12,04:07,247.02,4.12,04:07,7.0,7.0,53.85,61.21,12.0,12.0,92.31,104.93,4.0,4.0,30.77,34.98,3.0,3.0,23.08,26.23,4.0,4.0,30.77,34.98,3.0,3.0,23.08,26.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,15.38,17.49,1.0,1.0,7.69,8.74,0.0,0.0,0.0,0.0,2.0,2.0,15.38,17.49,1.0,1.0,7.69,8.74,1.0,1.0,7.69,8.74,1.0,1.0,7.69,8.74,3.0,3.0,23.08,26.23,1.0,1.0,7.69,8.74,0.0,0.0,0.0,0.0,2.0,2.0,15.38,17.49,0.0,0.0,0.0,0.0,53.85,92.31,-38.46,75.78,-5.0,-5.0,-38.46,4.12,4.12,0.75,0.72,0.75,,0.5,0.17,1.0,0.0,0.67,0.5,7.69,0.0,0.15,0.0,0.5
2,桃園台啤永豐雲豹,57|68,莊博元/克羅馬,1,94,114.0,1490.9,24.85,24:51,1490.9,24.85,24:51,57.0,57.0,50.0,82.58,58.0,58.0,50.88,84.03,38.0,38.0,33.33,55.05,22.0,22.0,19.3,31.87,29.0,29.0,25.44,42.01,20.0,20.0,17.54,28.98,9.0,9.0,7.89,13.04,2.0,2.0,1.75,2.9,20.0,20.0,17.54,28.98,13.0,13.0,11.4,18.83,7.0,7.0,6.14,10.14,14.0,14.0,12.28,20.28,9.0,9.0,7.89,13.04,16.0,16.0,14.04,23.18,8.0,8.0,7.02,11.59,15.0,15.0,13.16,21.73,6.0,6.0,5.26,8.69,0.0,0.0,0.0,0.0,11.0,11.0,9.65,15.94,14.0,14.0,12.28,20.28,50.0,50.88,-0.88,110.11,-1.0,-1.0,-0.88,24.85,24.85,0.61,0.61,0.69,0.22,0.65,0.15,0.68,0.3,0.61,0.46,5.26,0.0,0.1,12.28,0.53
2,桃園台啤永豐雲豹,62|68,王皓吉/克羅馬,1,31,35.0,520.87,8.68,08:41,520.87,8.68,08:41,11.0,11.0,31.43,45.62,26.0,26.0,74.29,107.82,14.0,14.0,40.0,58.06,5.0,5.0,14.29,20.73,12.0,12.0,34.29,49.76,5.0,5.0,14.29,20.73,2.0,2.0,5.71,8.29,0.0,0.0,0.0,0.0,2.0,2.0,5.71,8.29,1.0,1.0,2.86,4.15,3.0,3.0,8.57,12.44,6.0,6.0,17.14,24.88,1.0,1.0,2.86,4.15,5.0,5.0,14.29,20.73,3.0,3.0,8.57,12.44,5.0,5.0,14.29,20.73,2.0,2.0,5.71,8.29,2.0,2.0,5.71,8.29,3.0,3.0,8.57,12.44,6.0,6.0,17.14,24.88,31.43,74.29,-42.86,96.76,-15.0,-15.0,-42.86,8.68,8.68,0.36,0.37,0.42,0.0,0.5,0.17,1.0,0.38,0.86,0.6,5.71,5.71,0.09,17.14,0.14
