lineup_size,team_name,lineup_player_ids,lineup_player_names,games_used,stint_count,possessions,sec_played,min_played,min_played_str,sec_per_game,min_per_game,min_per_game_str,PTS,PTS_per_game,PTS_per100,PTS_per36,PTS_allowed,PTS_allowed_per_game,PTS_allowed_per100,PTS_allowed_per36,FGA,FGA_per_game,FGA_per100,FGA_per36,FGM,FGM_per_game,FGM_per100,FGM_per36,2PA,2PA_per_game,2PA_per100,2PA_per36,2PM,2PM_per_game,2PM_per100,2PM_per36,3PA,3PA_per_game,3PA_per100,3PA_per36,3PM,3PM_per_game,3PM_per100,3PM_per36,FTA,FTA_per_game,FTA_per100,FTA_per36,FTM,FTM_per_game,FTM_per100,FTM_per36,ORB,ORB_per_game,ORB_per100,ORB_per36,DRB,DRB_per_game,DRB_per100,DRB_per36,ORB_allowed,ORB_allowed_per_game,ORB_allowed_per100,ORB_allowed_per36,DRB_allowed,DRB_allowed_per_game,DRB_allowed_per100,DRB_allowed_per36,TOV,TOV_per_game,TOV_per100,TOV_per36,AST,AST_per_game,AST_per100,AST_per36,STL,STL_per_game,STL_per100,STL_per36,BLK,BLK_per_game,BLK_per100,BLK_per36,Fouls,Fouls_per_game,Fouls_per100,Fouls_per36,FT_allowed,FT_allowed_per_game,FT_allowed_per100,FT_allowed_per36,ORtg,DRtg,NetRtg,PACE,PM_total,PM_per_game,PM_per100,MIN_total,MIN_per_game,eFG,TS,FG2_pct,FG3_pct,FT_pct,TOV_pct,AST_ratio,ORB_pct,DRB_pct,TRB_pct,STL_pct,BLK_pct,Foul_per_poss,FT_allowed_rate_per100,FT_rate
4,桃園台啤永豐雲豹,16|54|57|62,米勒/高錦瑋/莊博元/王皓吉,1,12,13.0,247.02,4.12,04:07,247.02,4.12,04:07,7.0,7.0,53.85,61.21,12.0,12.0,92.31,104.93,4.0,4.0,30.77,34.98,3.0,3.0,23.08,26.23,4.0,4.0,30.77,34.98,3.0,3.0,23.08,26.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,15.38,17.49,1.0,1.0,7.69,8.74,0.0,0.0,0.0,0.0,2.0,2.0,15.38,17.49,1.0,1.0,7.69,8.74,1.0,1.0,7.69,8.74,1.0,1.0,7.69,8.74,3.0,3.0,23.08,26.23,1.0,1.0,7.69,8.74,0.0,0.0,0.0,0.0,2.0,2.0,15.38,17.49,0.0,0.0,0.0,0.0,53.85,92.31,-38.46,75.78,-5.0,-5.0,-38.46,4.12,4.12,0.75,0.72,0.75,,0.5,0.17,1.0,0.0,0.67,0.5,7.69,0.0,0.15,0.0,0.5
4,桃園台啤永豐雲豹,16|54|57|68,米勒/高錦瑋/莊博元/克羅馬,1,66,81.0,1089.74,18.16,18:10,1089.74,18.16,18:10,37.0,37.0,45.68,73.34,42.0,42.0,51.85,83.25,29.0,29.0,35.8,57.48,15.0,15.0,18.52,29.73,22.0,22.0,27.16,43.61,14.0,14.0,17.28,27.75,7.0,7.0,8.64,13.87,1.0,1.0,1.23,1.98,13.0,13.0,16.05,25.77,8.0,8.0,9.88,15.86,6.0,6.0,7.41,11.89,12.0,12.0,14.81,23.79,5.0,5.0,6.17,9.91,11.0,11.0,13.58,21.8,5.0,5.0,6.17,9.91,10.0,10.0,12.35,19.82,3.0,3.0,3.7,5.95,0.0,0.0,0.0,0.0,8.0,8.0,9.88,15.86,7.0,7.0,8.64,13.87,45.68,51.85,-6.17,107.03,-5.0,-5.0,-6.17,18.16,18.16,0.53,0.53,0.64,0.14,0.62,0.13,0.67,0.35,0.71,0.53,3.7,0.0,0.1,8.64,0.45
4,桃園台啤永豐雲豹,16|54|62|68,米勒/高錦瑋/王皓吉/克羅馬,1,17,19.0,349.02,5.82,05:49,349.02,5.82,05:49,9.0,9.0,47.37,55.7,18.0,18.0,94.74,111.4,7.0,7.0,36.84,43.32,4.0,4.0,21.05,24.75,6.0,6.0,31.58,37.13,4.0,4.0,21.05,24.75,1.0,1.0,5.26,6.19,0.0,0.0,0.0,0.0,2.0,2.0,10.53,12.38,1.0,1.0,5.26,6.19,1.0,1.0,5.26,6.19,3.0,3.0,15.79,18.57,1.0,1.0,5.26,6.19,2.0,2.0,10.53,12.38,2.0,2.0,10.53,12.38,4.0,4.0,21.05,24.75,2.0,2.0,10.53,12.38,0.0,0.0,0.0,0.0,2.0,2.0,10.53,12.38,0.0,0.0,0.0,0.0,47.37,94.74,-47.37,78.39,-9.0,-9.0,-47.37,5.82,5.82,0.57,0.57,0.67,0.0,0.5,0.2,1.0,0.33,0.75,0.57,10.53,0.0,0.11,0.0,0.29
4,桃園台啤永豐雲豹,16|57|62|68,米勒/莊博元/王皓吉/克羅馬,1,12,13.0,247.02,4.12,04:07,247.02,4.12,04:07,7.0,7.0,53.85,61.21,12.0,12.0,92.31,104.93,4.0,4.0,30.77,34.98,3.0,3.0,23.08,26.23,4.0,4.0,30.77,34.98,3.0,3.0,23.08,26.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,15.38,17.49,1.0,1.0,7.69,8.74,0.0,0.0,0.0,0.0,2.0,2.0,15.38,17.49,1.0,1.0,7.69,8.74,1.0,1.0,7.69,8.74,1.0,1.0,7.69,8.74,3.0,3.0,23.08,26.23,1.0,1.0,7.69,8.74,0.0,0.0,0.0,0.0,2.0,2.0,15.38,17.49,0.0,0.0,0.0,0.0,53.85,92.31,-38.46,75.78,-5.0,-5.0,-38.46,4.12,4.12,0.75,0.72,0.75,,0.5,0.17,1.0,0.0,0.67,0.5,7.69,0.0,0.15,0.0,0.5
4,桃園台啤永豐雲豹,54|57|62|68,高錦瑋/莊博元/王皓吉/克羅馬,1,12,13.0,247.02,4.12,04:07,247.02,4.12,04:07,7.0,7.0,53.85,61.21,12.0,12.0,92.31,104.93,4.0,4.0,30.77,34.98,3.0,3.0,23.08,26.23,4.0,4.0,30.77,34.98,3.0,3.0,23.08,26.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,15.38,17.49,1.0,1.0,7.69,8.74,0.0,0.0,0.0,0.0,2.0,2.0,15.38,17.49,1.0,1.0,7.69,8.74,1.0,1.0,7.69,8.74,1.0,1.0,7.69,8.74,3.0,3.0,23.08,26.23,1.0,1.0,7.69,8.74,0.0,0.0,0.0,0.0,2.0,2.0,15.38,17.49,0.0,0.0,0.0,0.0,53.85,92.31,-38.46,75.78,-5.0,-5.0,-38.46,4.12,4.12,0.75,0.72,0.75,,0.5,0.17,1.0,0.0,0.67,0.5,7.69,0.0,0.15,0.0,0.5
4,新北國王,21|24|29|32,李愷諺/蘇士軒/林書緯/奧帝,1,43,51.0,671.82,11.2,11:12,671.82,11.2,11:12,22.0,22.0,43.14,70.73,20.0,20.0,39.22,64.3,19.0,19.0,37.25,61.09,9.0,9.0,17.65,28.94,11.0,11.0,21.57,35.37,5.0,5.0,9.8,16.08,8.0,8.0,15.69,25.72,4.0,4.0,7.84,12.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.92,6.43,8.0,8.0,15.69,25.72,2.0,2.0,3.92,6.43,9.0,9.0,17.65,28.94,4.0,4.0,7.84,12.86,6.0,6.0,11.76,19.29,3.0,3.0,5.88,9.65,0.0,0.0,0.0,0.0,4.0,4.0,7.84,12.86,8.0,8.0,15.69,25.72,43.14,39.22,3.92,109.32,2.0,2.0,3.92,11.2,11.2,0.58,0.58,0.45,0.5,,0.17,0.67,0.18,0.8,0.48,5.88,0.0,0.08,15.69,0.0
4,新北國王,21|24|29|13029,李愷諺/蘇士軒/林書緯/杰倫,1,68,78.0,1090.22,18.17,18:10,1090.22,18.17,18:10,37.0,37.0,47.44,73.31,36.0,36.0,46.15,71.32,29.0,29.0,37.18,57.46,15.0,15.0,19.23,29.72,17.0,17.0,21.79,33.68,8.0,8.0,10.26,15.85,12.0,12.0,15.38,23.77,7.0,7.0,8.97,13.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.56,3.96,12.0,12.0,15.38,23.77,4.0,4.0,5.13,7.92,11.0,11.0,14.1,21.79,7.0,7.0,8.97,13.87,9.0,9.0,11.54,17.83,5.0,5.0,6.41,9.91,1.0,1.0,1.28,1.98,6.0,6.0,7.69,11.89,12.0,12.0,15.38,23.77,47.44,46.15,1.28,103.02,1.0,1.0,1.28,18.17,18.17,0.64,0.64,0.47,0.58,,0.19,0.6,0.15,0.75,0.48,6.41,1.28,0.08,15.38,0.0
4,新北國王,21|24|32|13029,李愷諺/蘇士軒/奧帝/杰倫,1,54,64.0,810.48,13.51,13:30,810.48,13.51,13:30,27.0,27.0,42.19,71.96,24.0,24.0,37.5,63.96,21.0,21.0,32.81,55.97,10.0,10.0,15.62,26.65,12.0,12.0,18.75,31.98,5.0,5.0,7.81,13.33,9.0,9.0,14.06,23.99,5.0,5.0,7.81,13.33,2.0,2.0,3.12,5.33,2.0,2.0,3.12,5.33,2.0,2.0,3.12,5.33,9.0,9.0,14.06,23.99,4.0,4.0,6.25,10.66,11.0,11.0,17.19,29.32,6.0,6.0,9.38,15.99,7.0,7.0,10.94,18.66,5.0,5.0,7.81,13.33,0.0,0.0,0.0,0.0,4.0,4.0,6.25,10.66,8.0,8.0,12.5,21.32,42.19,37.5,4.69,113.71,3.0,3.0,4.69,13.51,13.51,0.6,0.62,0.42,0.56,1.0,0.22,0.7,0.15,0.69,0.42,7.81,0.0,0.06,12.5,0.1
4,新北國王,21|29|32|13029,李愷諺/林書緯/奧帝/杰倫,1,63,75.0,981.22,16.35,16:21,981.22,16.35,16:21,37.0,37.0,49.33,81.45,33.0,33.0,44.0,72.64,28.0,28.0,37.33,61.64,14.0,14.0,18.67,30.82,17.0,17.0,22.67,37.42,9.0,9.0,12.0,19.81,11.0,11.0,14.67,24.21,5.0,5.0,6.67,11.01,6.0,6.0,8.0,13.21,4.0,4.0,5.33,8.81,5.0,5.0,6.67,11.01,11.0,11.0,14.67,24.21,3.0,3.0,4.0,6.6,11.0,11.0,14.67,24.21,5.0,5.0,6.67,11.01,11.0,11.0,14.67,24.21,4.0,4.0,5.33,8.81,0.0,0.0,0.0,0.0,8.0,8.0,10.67,17.61,12.0,12.0,16.0,26.42,49.33,44.0,5.33,110.07,4.0,4.0,5.33,16.35,16.35,0.59,0.6,0.53,0.45,0.67,0.14,0.79,0.31,0.79,0.53,5.33,0.0,0.11,16.0,0.21
4,新北國王,24|29|32|13029,蘇士軒/林書緯/奧帝/杰倫,1,43,51.0,671.82,11.2,11:12,671.82,11.2,11:12,22.0,22.0,43.14,70.73,20.0,20.0,39.22,64.3,19.0,19.0,37.25,61.09,9.0,9.0,17.65,28.94,11.0,11.0,21.57,35.37,5.0,5.0,9.8,16.08,8.0,8.0,15.69,25.72,4.0,4.0,7.84,12.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.92,6.43,8.0,8.0,15.69,25.72,2.0,2.0,3.92,6.43,9.0,9.0,17.65,28.94,4.0,4.0,7.84,12.86,6.0,6.0,11.76,19.29,3.0,3.0,5.88,9.65,0.0,0.0,0.0,0.0,4.0,4.0,7.84,12.86,8.0,8.0,15.69,25.72,43.14,39.22,3.92,109.32,2.0,2.0,3.92,11.2,11.2,0.58,0.58,0.45,0.5,,0.17,0.67,0.18,0.8,0.48,5.88,0.0,0.08,15.69,0.0
