lineup_size,team_name,lineup_player_ids,lineup_player_names,games_used,stint_count,possessions,sec_played,min_played,min_played_str,sec_per_game,min_per_game,min_per_game_str,PTS,PTS_per_game,PTS_per100,PTS_per36,PTS_allowed,PTS_allowed_per_game,PTS_allowed_per100,PTS_allowed_per36,FGA,FGA_per_game,FGA_per100,FGA_per36,FGM,FGM_per_game,FGM_per100,FGM_per36,2PA,2PA_per_game,2PA_per100,2PA_per36,2PM,2PM_per_game,2PM_per100,2PM_per36,3PA,3PA_per_game,3PA_per100,3PA_per36,3PM,3PM_per_game,3PM_per100,3PM_per36,FTA,FTA_per_game,FTA_per100,FTA_per36,FTM,FTM_per_game,FTM_per100,FTM_per36,ORB,ORB_per_game,ORB_per100,ORB_per36,DRB,DRB_per_game,DRB_per100,DRB_per36,ORB_allowed,ORB_allowed_per_game,ORB_allowed_per100,ORB_allowed_per36,DRB_allowed,DRB_allowed_per_game,DRB_allowed_per100,DRB_allowed_per36,TOV,TOV_per_game,TOV_per100,TOV_per36,AST,AST_per_game,AST_per100,AST_per36,STL,STL_per_game,STL_per100,STL_per36,BLK,BLK_per_game,BLK_per100,BLK_per36,Fouls,Fouls_per_game,Fouls_per100,Fouls_per36,FT_allowed,FT_allowed_per_game,FT_allowed_per100,FT_allowed_per36,ORtg,DRtg,NetRtg,PACE,PM_total,PM_per_game,PM_per100,MIN_total,MIN_per_game,eFG,TS,FG2_pct,FG3_pct,FT_pct,TOV_pct,AST_ratio,ORB_pct,DRB_pct,TRB_pct,STL_pct,BLK_pct,Foul_per_poss,FT_allowed_rate_per100,FT_rate
5,福爾摩沙夢想家,79|89|103|106|13906,張宗憲/蔣淯安/忻沃克/高柏鎧/班提爾,1,31,34.0,505.04,8.42,08:25,505.04,8.42,08:25,17.0,17.0,50.0,72.71,11.0,11.0,32.35,47.05,15.0,15.0,44.12,64.15,7.0,7.0,20.59,29.94,8.0,8.0,23.53,34.21,4.0,4.0,11.76,17.11,7.0,7.0,20.59,29.94,3.0,3.0,8.82,12.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,23.53,34.21,0.0,0.0,0.0,0.0,8.0,8.0,23.53,34.21,2.0,2.0,5.88,8.55,6.0,6.0,17.65,25.66,2.0,2.0,5.88,8.55,0.0,0.0,0.0,0.0,2.0,2.0,5.88,8.55,0.0,0.0,0.0,0.0,50.0,32.35,17.65,96.94,6.0,6.0,17.65,8.42,8.42,0.57,0.57,0.5,0.43,,0.12,0.86,0.0,1.0,0.5,5.88,0.0,0.06,0.0,0.0
5,新竹御嵿攻城獅,75|76|10885|10887|10888,高國豪/曾柏喻/劉丞勳/德魯/帕塞獅,1,38,42.0,621.0,10.35,10:21,621.0,10.35,10:21,21.0,21.0,50.0,73.04,21.0,21.0,50.0,73.04,15.0,15.0,35.71,52.17,8.0,8.0,19.05,27.83,8.0,8.0,19.05,27.83,5.0,5.0,11.9,17.39,7.0,7.0,16.67,24.35,3.0,3.0,7.14,10.43,3.0,3.0,7.14,10.43,2.0,2.0,4.76,6.96,0.0,0.0,0.0,0.0,8.0,8.0,19.05,27.83,0.0,0.0,0.0,0.0,10.0,10.0,23.81,34.78,3.0,3.0,7.14,10.43,4.0,4.0,9.52,13.91,1.0,1.0,2.38,3.48,1.0,1.0,2.38,3.48,5.0,5.0,11.9,17.39,2.0,2.0,4.76,6.96,50.0,50.0,0.0,97.39,0.0,0.0,0.0,10.35,10.35,0.63,0.64,0.62,0.43,0.67,0.16,0.5,0.0,1.0,0.44,2.38,2.38,0.12,4.76,0.2
5,福爾摩沙夢想家,79|89|103|107|13906,張宗憲/蔣淯安/忻沃克/霍爾曼/班提爾,1,8,9.0,114.4,1.91,01:54,114.4,1.91,01:54,1.0,1.0,11.11,18.88,4.0,4.0,44.44,75.53,3.0,3.0,33.33,56.64,0.0,0.0,0.0,0.0,1.0,1.0,11.11,18.88,0.0,0.0,0.0,0.0,2.0,2.0,22.22,37.76,0.0,0.0,0.0,0.0,2.0,2.0,22.22,37.76,1.0,1.0,11.11,18.88,0.0,0.0,0.0,0.0,2.0,2.0,22.22,37.76,1.0,1.0,11.11,18.88,1.0,1.0,11.11,18.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.11,18.88,4.0,4.0,44.44,75.53,11.11,44.44,-33.33,113.29,-3.0,-3.0,-33.33,1.91,1.91,0.0,0.13,0.0,0.0,0.5,0.0,,0.0,0.67,0.5,0.0,0.0,0.11,44.44,0.67
5,新竹御嵿攻城獅,75|76|10885|10887|14843,高國豪/曾柏喻/劉丞勳/德魯/馬力,1,21,23.0,402.93,6.72,06:43,402.93,6.72,06:43,10.0,10.0,43.48,53.61,13.0,13.0,56.52,69.69,9.0,9.0,39.13,48.25,3.0,3.0,13.04,16.08,4.0,4.0,17.39,21.44,1.0,1.0,4.35,5.36,5.0,5.0,21.74,26.8,2.0,2.0,8.7,10.72,2.0,2.0,8.7,10.72,2.0,2.0,8.7,10.72,1.0,1.0,4.35,5.36,5.0,5.0,21.74,26.8,1.0,1.0,4.35,5.36,4.0,4.0,17.39,21.44,2.0,2.0,8.7,10.72,2.0,2.0,8.7,10.72,1.0,1.0,4.35,5.36,0.0,0.0,0.0,0.0,3.0,3.0,13.04,16.08,0.0,0.0,0.0,0.0,43.48,56.52,-13.04,82.2,-3.0,-3.0,-13.04,6.72,6.72,0.44,0.51,0.25,0.4,1.0,0.17,0.67,0.2,0.83,0.55,4.35,0.0,0.13,0.0,0.22
5,福爾摩沙夢想家,79|89|99|107|13906,張宗憲/蔣淯安/盧冠良/霍爾曼/班提爾,1,6,7.0,97.93,1.63,01:38,97.93,1.63,01:38,7.0,7.0,100.0,154.4,0.0,0.0,0.0,0.0,4.0,4.0,57.14,88.23,3.0,3.0,42.86,66.17,3.0,3.0,42.86,66.17,2.0,2.0,28.57,44.11,1.0,1.0,14.29,22.06,1.0,1.0,14.29,22.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14.29,22.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,28.57,44.11,0.0,0.0,0.0,0.0,2.0,2.0,28.57,44.11,0.0,0.0,0.0,0.0,1.0,1.0,14.29,22.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,102.93,7.0,7.0,100.0,1.63,1.63,0.88,0.88,0.67,1.0,,0.0,0.67,0.33,,0.33,0.0,14.29,0.0,0.0,0.0
5,福爾摩沙夢想家,73|86|99|106|107,陳振傑/林俊吉/盧冠良/高柏鎧/霍爾曼,1,12,13.0,220.9,3.68,03:41,220.9,3.68,03:41,8.0,8.0,61.54,78.23,7.0,7.0,53.85,68.45,6.0,6.0,46.15,58.67,3.0,3.0,23.08,29.33,3.0,3.0,23.08,29.33,2.0,2.0,15.38,19.56,3.0,3.0,23.08,29.33,1.0,1.0,7.69,9.78,1.0,1.0,7.69,9.78,1.0,1.0,7.69,9.78,1.0,1.0,7.69,9.78,2.0,2.0,15.38,19.56,0.0,0.0,0.0,0.0,3.0,3.0,23.08,29.33,1.0,1.0,7.69,9.78,1.0,1.0,7.69,9.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.69,9.78,0.0,0.0,0.0,0.0,61.54,53.85,7.69,84.74,1.0,1.0,7.69,3.68,3.68,0.58,0.62,0.67,0.33,1.0,0.13,0.33,0.25,1.0,0.5,0.0,0.0,0.08,0.0,0.17
5,新竹御嵿攻城獅,76|87|88|10887|14843,曾柏喻/蔡宸綱/盧冠軒/德魯/馬力,1,17,20.0,230.03,3.83,03:50,230.03,3.83,03:50,7.0,7.0,35.0,65.73,15.0,15.0,75.0,140.85,7.0,7.0,35.0,65.73,3.0,3.0,15.0,28.17,3.0,3.0,15.0,28.17,2.0,2.0,10.0,18.78,4.0,4.0,20.0,37.56,1.0,1.0,5.0,9.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,15.0,28.17,1.0,1.0,5.0,9.39,2.0,2.0,10.0,18.78,2.0,2.0,10.0,18.78,2.0,2.0,10.0,18.78,1.0,1.0,5.0,9.39,0.0,0.0,0.0,0.0,2.0,2.0,10.0,18.78,4.0,4.0,20.0,37.56,35.0,75.0,-40.0,125.2,-8.0,-8.0,-40.0,3.83,3.83,0.5,0.5,0.67,0.25,,0.22,0.67,0.0,0.75,0.5,5.0,0.0,0.1,20.0,0.0
5,新竹御嵿攻城獅,75|87|88|10887|14843,高國豪/蔡宸綱/盧冠軒/德魯/馬力,1,19,23.0,316.17,5.27,05:16,316.17,5.27,05:16,10.0,10.0,43.48,68.32,9.0,9.0,39.13,61.49,7.0,7.0,30.43,47.82,2.0,2.0,8.7,13.66,5.0,5.0,21.74,34.16,2.0,2.0,8.7,13.66,2.0,2.0,8.7,13.66,0.0,0.0,0.0,0.0,9.0,9.0,39.13,61.49,6.0,6.0,26.09,40.99,1.0,1.0,4.35,6.83,4.0,4.0,17.39,27.33,1.0,1.0,4.35,6.83,4.0,4.0,17.39,27.33,1.0,1.0,4.35,6.83,3.0,3.0,13.04,20.5,1.0,1.0,4.35,6.83,0.0,0.0,0.0,0.0,7.0,7.0,30.43,47.82,3.0,3.0,13.04,20.5,43.48,39.13,4.35,104.75,1.0,1.0,4.35,5.27,5.27,0.29,0.46,0.4,0.0,0.67,0.08,1.5,0.2,0.8,0.5,4.35,0.0,0.3,13.04,1.29
5,福爾摩沙夢想家,86|99|103|106|107,林俊吉/盧冠良/忻沃克/高柏鎧/霍爾曼,1,2,2.0,34.36,0.57,00:34,34.36,0.57,00:34,3.0,3.0,150.0,188.56,1.0,1.0,50.0,62.85,1.0,1.0,50.0,62.85,1.0,1.0,50.0,62.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,62.85,1.0,1.0,50.0,62.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,62.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,125.71,150.0,50.0,100.0,83.81,2.0,2.0,100.0,0.57,0.57,1.5,1.5,,1.0,,0.0,1.0,,,,0.0,0.0,0.0,100.0,0.0
5,福爾摩沙夢想家,79|86|103|106|13906,張宗憲/林俊吉/忻沃克/高柏鎧/班提爾,1,1,1.0,0.43,0.01,00:00,0.43,0.01,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,200.0,10069.93,0.0,0.0,0.0,3356.64,0.0,0.0,0.0,0.01,0.01,,,,,,,,,,,0.0,0.0,0.0,200.0,
5,福爾摩沙夢想家,79|86|95|103|13906,張宗憲/林俊吉/李德威/忻沃克/班提爾,1,1,1.0,13.43,0.22,00:13,13.43,0.22,00:13,0.0,0.0,0.0,0.0,2.0,2.0,200.0,321.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,160.85,2.0,2.0,200.0,321.69,0.0,200.0,-200.0,107.23,-2.0,-2.0,-200.0,0.22,0.22,,,,,,,,,,,0.0,0.0,1.0,200.0,
5,福爾摩沙夢想家,79|86|103|107|13906,張宗憲/林俊吉/忻沃克/霍爾曼/班提爾,1,29,34.0,499.12,8.32,08:19,499.12,8.32,08:19,17.0,17.0,50.0,73.57,22.0,22.0,64.71,95.21,15.0,15.0,44.12,64.91,7.0,7.0,20.59,30.29,8.0,8.0,23.53,34.62,5.0,5.0,14.71,21.64,7.0,7.0,20.59,30.29,2.0,2.0,5.88,8.66,2.0,2.0,5.88,8.66,1.0,1.0,2.94,4.33,1.0,1.0,2.94,4.33,7.0,7.0,20.59,30.29,1.0,1.0,2.94,4.33,3.0,3.0,8.82,12.98,1.0,1.0,2.94,4.33,1.0,1.0,2.94,4.33,1.0,1.0,2.94,4.33,0.0,0.0,0.0,0.0,2.0,2.0,5.88,8.66,4.0,4.0,11.76,17.31,50.0,64.71,-14.71,98.09,-5.0,-5.0,-14.71,8.32,8.32,0.53,0.54,0.62,0.29,0.5,0.06,0.14,0.25,0.88,0.67,2.94,0.0,0.06,11.76,0.13
5,福爾摩沙夢想家,77|89|103|107|13906,馬建豪/蔣淯安/忻沃克/霍爾曼/班提爾,1,8,9.0,141.0,2.35,02:21,141.0,2.35,02:21,2.0,2.0,22.22,30.64,1.0,1.0,11.11,15.32,3.0,3.0,33.33,45.96,1.0,1.0,11.11,15.32,2.0,2.0,22.22,30.64,1.0,1.0,11.11,15.32,1.0,1.0,11.11,15.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,22.22,30.64,1.0,1.0,11.11,15.32,2.0,2.0,22.22,30.64,1.0,1.0,11.11,15.32,1.0,1.0,11.11,15.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.11,15.32,22.22,11.11,11.11,91.91,1.0,1.0,11.11,2.35,2.35,0.33,0.33,0.5,0.0,,0.25,1.0,0.0,0.67,0.4,0.0,0.0,0.0,11.11,0.0
5,新竹御嵿攻城獅,75|87|88|10888|14843,高國豪/蔡宸綱/盧冠軒/帕塞獅/馬力,1,28,34.0,545.32,9.09,09:05,545.32,9.09,09:05,21.0,21.0,61.76,83.18,16.0,16.0,47.06,63.38,15.0,15.0,44.12,59.41,9.0,9.0,26.47,35.65,8.0,8.0,23.53,31.69,7.0,7.0,20.59,27.73,7.0,7.0,20.59,27.73,2.0,2.0,5.88,7.92,2.0,2.0,5.88,7.92,1.0,1.0,2.94,3.96,4.0,4.0,11.76,15.84,2.0,2.0,5.88,7.92,2.0,2.0,5.88,7.92,4.0,4.0,11.76,15.84,1.0,1.0,2.94,3.96,6.0,6.0,17.65,23.77,1.0,1.0,2.94,3.96,0.0,0.0,0.0,0.0,1.0,1.0,2.94,3.96,2.0,2.0,5.88,7.92,61.76,47.06,14.71,89.78,5.0,5.0,14.71,9.09,9.09,0.67,0.66,0.88,0.29,0.5,0.06,0.67,0.5,0.5,0.5,2.94,0.0,0.03,5.88,0.13
5,福爾摩沙夢想家,77|89|103|106|107,馬建豪/蔣淯安/忻沃克/高柏鎧/霍爾曼,1,8,9.0,127.86,2.13,02:08,127.86,2.13,02:08,4.0,4.0,44.44,67.57,8.0,8.0,88.89,135.14,3.0,3.0,33.33,50.68,2.0,2.0,22.22,33.79,2.0,2.0,22.22,33.79,2.0,2.0,22.22,33.79,1.0,1.0,11.11,16.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.11,16.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.11,16.89,1.0,1.0,11.11,16.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,22.22,33.79,44.44,88.89,-44.44,101.36,-4.0,-4.0,-44.44,2.13,2.13,0.67,0.67,1.0,0.0,,0.25,0.5,,1.0,1.0,0.0,0.0,0.0,22.22,0.0
