player_id,player_name,team_name,lineup_size,lineup_player_ids,lineup_player_names,games_used,stint_count,possessions,sec_played,min_played,min_played_str,sec_per_game,min_per_game,min_per_game_str,PTS,PTS_per_game,PTS_per100,PTS_per36,PTS_allowed,PTS_allowed_per_game,PTS_allowed_per100,PTS_allowed_per36,FGA,FGA_per_game,FGA_per100,FGA_per36,FGM,FGM_per_game,FGM_per100,FGM_per36,2PA,2PA_per_game,2PA_per100,2PA_per36,2PM,2PM_per_game,2PM_per100,2PM_per36,3PA,3PA_per_game,3PA_per100,3PA_per36,3PM,3PM_per_game,3PM_per100,3PM_per36,FTA,FTA_per_game,FTA_per100,FTA_per36,FTM,FTM_per_game,FTM_per100,FTM_per36,ORB,ORB_per_game,ORB_per100,ORB_per36,DRB,DRB_per_game,DRB_per100,DRB_per36,ORB_allowed,ORB_allowed_per_game,ORB_allowed_per100,ORB_allowed_per36,DRB_allowed,DRB_allowed_per_game,DRB_allowed_per100,DRB_allowed_per36,TOV,TOV_per_game,TOV_per100,TOV_per36,AST,AST_per_game,AST_per100,AST_per36,STL,STL_per_game,STL_per100,STL_per36,BLK,BLK_per_game,BLK_per100,BLK_per36,Fouls,Fouls_per_game,Fouls_per100,Fouls_per36,FT_allowed,FT_allowed_per_game,FT_allowed_per100,FT_allowed_per36,ORtg,DRtg,NetRtg,PACE,PM_total,PM_per_game,PM_per100,MIN_total,MIN_per_game,eFG,TS,FG2_pct,FG3_pct,FT_pct,TOV_pct,AST_ratio,ORB_pct,DRB_pct,TRB_pct,STL_pct,BLK_pct,Foul_per_poss,FT_allowed_rate_per100,FT_rate
16,米勒,桃園台啤永豐雲豹,2,16|54,米勒/高錦瑋,1,112,134.0,1781.8,29.7,29:42,1781.8,29.7,29:42,65.0,65.0,48.51,78.8,65.0,65.0,48.51,78.8,48.0,48.0,35.82,58.19,25.0,25.0,18.66,30.31,36.0,36.0,26.87,43.64,22.0,22.0,16.42,26.67,12.0,12.0,8.96,14.55,3.0,3.0,2.24,3.64,20.0,20.0,14.93,24.25,12.0,12.0,8.96,14.55,9.0,9.0,6.72,10.91,20.0,20.0,14.93,24.25,6.0,6.0,4.48,7.27,18.0,18.0,13.43,21.82,11.0,11.0,8.21,13.33,13.0,13.0,9.7,15.76,7.0,7.0,5.22,8.49,1.0,1.0,0.75,1.21,14.0,14.0,10.45,16.97,10.0,10.0,7.46,12.12,48.51,48.51,0.0,108.29,0.0,0.0,0.0,29.7,29.7,0.55,0.57,0.61,0.25,0.6,0.16,0.52,0.33,0.77,0.55,5.22,0.75,0.1,7.46,0.42
16,米勒,桃園台啤永豐雲豹,2,16|57,米勒/莊博元,1,86,104.0,1380.9,23.01,23:01,1380.9,23.01,23:01,50.0,50.0,48.08,78.21,54.0,54.0,51.92,84.47,36.0,36.0,34.62,56.31,20.0,20.0,19.23,31.28,28.0,28.0,26.92,43.8,18.0,18.0,17.31,28.16,8.0,8.0,7.69,12.51,2.0,2.0,1.92,3.13,18.0,18.0,17.31,28.16,10.0,10.0,9.62,15.64,6.0,6.0,5.77,9.39,15.0,15.0,14.42,23.46,7.0,7.0,6.73,10.95,13.0,13.0,12.5,20.33,6.0,6.0,5.77,9.39,13.0,13.0,12.5,20.33,4.0,4.0,3.85,6.26,2.0,2.0,1.92,3.13,12.0,12.0,11.54,18.77,7.0,7.0,6.73,10.95,48.08,51.92,-3.85,108.45,-4.0,-4.0,-3.85,23.01,23.01,0.58,0.57,0.64,0.25,0.56,0.12,0.65,0.32,0.68,0.51,3.85,1.92,0.12,6.73,0.5
16,米勒,桃園台啤永豐雲豹,2,16|62,米勒/王皓吉,1,17,19.0,349.02,5.82,05:49,349.02,5.82,05:49,9.0,9.0,47.37,55.7,18.0,18.0,94.74,111.4,7.0,7.0,36.84,43.32,4.0,4.0,21.05,24.75,6.0,6.0,31.58,37.13,4.0,4.0,21.05,24.75,1.0,1.0,5.26,6.19,0.0,0.0,0.0,0.0,2.0,2.0,10.53,12.38,1.0,1.0,5.26,6.19,1.0,1.0,5.26,6.19,3.0,3.0,15.79,18.57,1.0,1.0,5.26,6.19,2.0,2.0,10.53,12.38,2.0,2.0,10.53,12.38,4.0,4.0,21.05,24.75,2.0,2.0,10.53,12.38,0.0,0.0,0.0,0.0,2.0,2.0,10.53,12.38,0.0,0.0,0.0,0.0,47.37,94.74,-47.37,78.39,-9.0,-9.0,-47.37,5.82,5.82,0.57,0.57,0.67,0.0,0.5,0.2,1.0,0.33,0.75,0.57,10.53,0.0,0.11,0.0,0.29
16,米勒,桃園台啤永豐雲豹,2,16|68,米勒/克羅馬,1,96,115.0,1523.96,25.4,25:24,1523.96,25.4,25:24,49.0,49.0,42.61,69.45,59.0,59.0,51.3,83.62,41.0,41.0,35.65,58.11,19.0,19.0,16.52,26.93,31.0,31.0,26.96,43.94,17.0,17.0,14.78,24.1,10.0,10.0,8.7,14.17,2.0,2.0,1.74,2.83,19.0,19.0,16.52,26.93,9.0,9.0,7.83,12.76,9.0,9.0,7.83,12.76,20.0,20.0,17.39,28.35,5.0,5.0,4.35,7.09,14.0,14.0,12.17,19.84,9.0,9.0,7.83,12.76,12.0,12.0,10.43,17.01,6.0,6.0,5.22,8.5,1.0,1.0,0.87,1.42,11.0,11.0,9.57,15.59,9.0,9.0,7.83,12.76,42.61,51.3,-8.7,108.66,-10.0,-10.0,-8.7,25.4,25.4,0.49,0.5,0.55,0.2,0.47,0.15,0.63,0.39,0.8,0.6,5.22,0.87,0.1,7.83,0.46
16,米勒,桃園台啤永豐雲豹,3,16|54|57,米勒/高錦瑋/莊博元,1,73,88.0,1190.74,19.85,19:51,1190.74,19.85,19:51,44.0,44.0,50.0,79.82,44.0,44.0,50.0,79.82,32.0,32.0,36.36,58.05,18.0,18.0,20.45,32.65,24.0,24.0,27.27,43.54,16.0,16.0,18.18,29.02,8.0,8.0,9.09,14.51,2.0,2.0,2.27,3.63,13.0,13.0,14.77,23.58,8.0,8.0,9.09,14.51,6.0,6.0,6.82,10.88,12.0,12.0,13.64,21.77,5.0,5.0,5.68,9.07,12.0,12.0,13.64,21.77,6.0,6.0,6.82,10.88,11.0,11.0,12.5,19.95,4.0,4.0,4.55,7.26,0.0,0.0,0.0,0.0,9.0,9.0,10.23,16.33,7.0,7.0,7.95,12.7,50.0,50.0,0.0,106.42,0.0,0.0,0.0,19.85,19.85,0.59,0.58,0.67,0.25,0.62,0.14,0.61,0.33,0.71,0.51,4.55,0.0,0.1,7.95,0.41
16,米勒,桃園台啤永豐雲豹,3,16|54|62,米勒/高錦瑋/王皓吉,1,17,19.0,349.02,5.82,05:49,349.02,5.82,05:49,9.0,9.0,47.37,55.7,18.0,18.0,94.74,111.4,7.0,7.0,36.84,43.32,4.0,4.0,21.05,24.75,6.0,6.0,31.58,37.13,4.0,4.0,21.05,24.75,1.0,1.0,5.26,6.19,0.0,0.0,0.0,0.0,2.0,2.0,10.53,12.38,1.0,1.0,5.26,6.19,1.0,1.0,5.26,6.19,3.0,3.0,15.79,18.57,1.0,1.0,5.26,6.19,2.0,2.0,10.53,12.38,2.0,2.0,10.53,12.38,4.0,4.0,21.05,24.75,2.0,2.0,10.53,12.38,0.0,0.0,0.0,0.0,2.0,2.0,10.53,12.38,0.0,0.0,0.0,0.0,47.37,94.74,-47.37,78.39,-9.0,-9.0,-47.37,5.82,5.82,0.57,0.57,0.67,0.0,0.5,0.2,1.0,0.33,0.75,0.57,10.53,0.0,0.11,0.0,0.29
16,米勒,桃園台啤永豐雲豹,3,16|54|68,米勒/高錦瑋/克羅馬,1,94,113.0,1513.81,25.23,25:14,1513.81,25.23,25:14,49.0,49.0,43.36,69.92,56.0,56.0,49.56,79.9,41.0,41.0,36.28,58.5,19.0,19.0,16.81,27.11,31.0,31.0,27.43,44.23,17.0,17.0,15.04,24.26,10.0,10.0,8.85,14.27,2.0,2.0,1.77,2.85,17.0,17.0,15.04,24.26,9.0,9.0,7.96,12.84,9.0,9.0,7.96,12.84,19.0,19.0,16.81,27.11,5.0,5.0,4.42,7.13,14.0,14.0,12.39,19.98,9.0,9.0,7.96,12.84,12.0,12.0,10.62,17.12,6.0,6.0,5.31,8.56,1.0,1.0,0.88,1.43,11.0,11.0,9.73,15.7,9.0,9.0,7.96,12.84,43.36,49.56,-6.19,107.49,-7.0,-7.0,-6.19,25.23,25.23,0.49,0.51,0.55,0.2,0.53,0.16,0.63,0.39,0.79,0.6,5.31,0.88,0.1,7.96,0.41
16,米勒,桃園台啤永豐雲豹,3,16|57|62,米勒/莊博元/王皓吉,1,12,13.0,247.02,4.12,04:07,247.02,4.12,04:07,7.0,7.0,53.85,61.21,12.0,12.0,92.31,104.93,4.0,4.0,30.77,34.98,3.0,3.0,23.08,26.23,4.0,4.0,30.77,34.98,3.0,3.0,23.08,26.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,15.38,17.49,1.0,1.0,7.69,8.74,0.0,0.0,0.0,0.0,2.0,2.0,15.38,17.49,1.0,1.0,7.69,8.74,1.0,1.0,7.69,8.74,1.0,1.0,7.69,8.74,3.0,3.0,23.08,26.23,1.0,1.0,7.69,8.74,0.0,0.0,0.0,0.0,2.0,2.0,15.38,17.49,0.0,0.0,0.0,0.0,53.85,92.31,-38.46,75.78,-5.0,-5.0,-38.46,4.12,4.12,0.75,0.72,0.75,,0.5,0.17,1.0,0.0,0.67,0.5,7.69,0.0,0.15,0.0,0.5
16,米勒,桃園台啤永豐雲豹,3,16|57|68,米勒/莊博元/克羅馬,1,68,83.0,1099.9,18.33,18:20,1099.9,18.33,18:20,37.0,37.0,44.58,72.66,45.0,45.0,54.22,88.37,29.0,29.0,34.94,56.95,15.0,15.0,18.07,29.46,22.0,22.0,26.51,43.2,14.0,14.0,16.87,27.49,7.0,7.0,8.43,13.75,1.0,1.0,1.2,1.96,15.0,15.0,18.07,29.46,8.0,8.0,9.64,15.71,6.0,6.0,7.23,11.78,13.0,13.0,15.66,25.53,5.0,5.0,6.02,9.82,11.0,11.0,13.25,21.6,5.0,5.0,6.02,9.82,10.0,10.0,12.05,19.64,3.0,3.0,3.61,5.89,0.0,0.0,0.0,0.0,8.0,8.0,9.64,15.71,7.0,7.0,8.43,13.75,44.58,54.22,-9.64,108.66,-8.0,-8.0,-9.64,18.33,18.33,0.53,0.52,0.64,0.14,0.53,0.12,0.67,0.35,0.72,0.54,3.61,0.0,0.1,8.43,0.52
16,米勒,桃園台啤永豐雲豹,3,16|62|68,米勒/王皓吉/克羅馬,1,17,19.0,349.02,5.82,05:49,349.02,5.82,05:49,9.0,9.0,47.37,55.7,18.0,18.0,94.74,111.4,7.0,7.0,36.84,43.32,4.0,4.0,21.05,24.75,6.0,6.0,31.58,37.13,4.0,4.0,21.05,24.75,1.0,1.0,5.26,6.19,0.0,0.0,0.0,0.0,2.0,2.0,10.53,12.38,1.0,1.0,5.26,6.19,1.0,1.0,5.26,6.19,3.0,3.0,15.79,18.57,1.0,1.0,5.26,6.19,2.0,2.0,10.53,12.38,2.0,2.0,10.53,12.38,4.0,4.0,21.05,24.75,2.0,2.0,10.53,12.38,0.0,0.0,0.0,0.0,2.0,2.0,10.53,12.38,0.0,0.0,0.0,0.0,47.37,94.74,-47.37,78.39,-9.0,-9.0,-47.37,5.82,5.82,0.57,0.57,0.67,0.0,0.5,0.2,1.0,0.33,0.75,0.57,10.53,0.0,0.11,0.0,0.29
