lineup_size,team_name,lineup_player_ids,lineup_player_names,games_used,stint_count,possessions,sec_played,min_played,min_played_str,sec_per_game,min_per_game,min_per_game_str,PTS,PTS_per_game,PTS_per100,PTS_per36,PTS_allowed,PTS_allowed_per_game,PTS_allowed_per100,PTS_allowed_per36,FGA,FGA_per_game,FGA_per100,FGA_per36,FGM,FGM_per_game,FGM_per100,FGM_per36,2PA,2PA_per_game,2PA_per100,2PA_per36,2PM,2PM_per_game,2PM_per100,2PM_per36,3PA,3PA_per_game,3PA_per100,3PA_per36,3PM,3PM_per_game,3PM_per100,3PM_per36,FTA,FTA_per_game,FTA_per100,FTA_per36,FTM,FTM_per_game,FTM_per100,FTM_per36,ORB,ORB_per_game,ORB_per100,ORB_per36,DRB,DRB_per_game,DRB_per100,DRB_per36,ORB_allowed,ORB_allowed_per_game,ORB_allowed_per100,ORB_allowed_per36,DRB_allowed,DRB_allowed_per_game,DRB_allowed_per100,DRB_allowed_per36,TOV,TOV_per_game,TOV_per100,TOV_per36,AST,AST_per_game,AST_per100,AST_per36,STL,STL_per_game,STL_per100,STL_per36,BLK,BLK_per_game,BLK_per100,BLK_per36,Fouls,Fouls_per_game,Fouls_per100,Fouls_per36,FT_allowed,FT_allowed_per_game,FT_allowed_per100,FT_allowed_per36,ORtg,DRtg,NetRtg,PACE,PM_total,PM_per_game,PM_per100,MIN_total,MIN_per_game,eFG,TS,FG2_pct,FG3_pct,FT_pct,TOV_pct,AST_ratio,ORB_pct,DRB_pct,TRB_pct,STL_pct,BLK_pct,Foul_per_poss,FT_allowed_rate_per100,FT_rate
3,新北國王,21|29|30,李愷諺/林書緯/林書豪,7,490,578.0,7692.41,128.21,128:12,1098.92,18.32,18:19,262.0,37.43,45.33,73.57,258.0,36.86,44.64,72.45,201.0,28.71,34.78,56.44,86.0,12.29,14.88,24.15,111.0,15.86,19.2,31.17,52.0,7.43,9.0,14.6,90.0,12.86,15.57,25.27,34.0,4.86,5.88,9.55,69.0,9.86,11.94,19.37,56.0,8.0,9.69,15.72,36.0,5.14,6.23,10.11,82.0,11.71,14.19,23.03,28.0,4.0,4.84,7.86,91.0,13.0,15.74,25.55,48.0,6.86,8.3,13.48,55.0,7.86,9.52,15.44,26.0,3.71,4.5,7.3,10.0,1.43,1.73,2.81,65.0,9.29,11.25,18.25,40.0,5.71,6.92,11.23,45.33,44.64,0.69,108.2,4.0,0.57,0.69,128.21,18.32,0.51,0.57,0.47,0.38,0.81,0.17,0.64,0.28,0.75,0.5,4.5,1.73,0.11,6.92,0.34
3,新北國王,21|29|33,李愷諺/林書緯/曼尼高,7,440,508.0,6650.29,110.84,110:50,950.04,15.83,15:50,230.0,32.86,45.28,74.7,226.0,32.29,44.49,73.4,167.0,23.86,32.87,54.24,78.0,11.14,15.35,25.33,97.0,13.86,19.09,31.51,51.0,7.29,10.04,16.56,70.0,10.0,13.78,22.74,27.0,3.86,5.31,8.77,60.0,8.57,11.81,19.49,47.0,6.71,9.25,15.27,24.0,3.43,4.72,7.8,68.0,9.71,13.39,22.09,21.0,3.0,4.13,6.82,77.0,11.0,15.16,25.01,54.0,7.71,10.63,17.54,49.0,7.0,9.65,15.92,29.0,4.14,5.71,9.42,7.0,1.0,1.38,2.27,50.0,7.14,9.84,16.24,42.0,6.0,8.27,13.64,45.28,44.49,0.79,110.0,4.0,0.57,0.79,110.84,15.83,0.55,0.59,0.53,0.39,0.78,0.22,0.63,0.24,0.76,0.48,5.71,1.38,0.1,8.27,0.36
3,新北國王,21|29|34,李愷諺/林書緯/沃許本,5,380,430.0,5778.8,96.31,96:19,1155.76,19.26,19:16,199.0,39.8,46.28,74.38,185.0,37.0,43.02,69.15,147.0,29.4,34.19,54.95,71.0,14.2,16.51,26.54,88.0,17.6,20.47,32.89,48.0,9.6,11.16,17.94,59.0,11.8,13.72,22.05,23.0,4.6,5.35,8.6,45.0,9.0,10.47,16.82,34.0,6.8,7.91,12.71,17.0,3.4,3.95,6.35,61.0,12.2,14.19,22.8,23.0,4.6,5.35,8.6,81.0,16.2,18.84,30.28,36.0,7.2,8.37,13.46,42.0,8.4,9.77,15.7,21.0,4.2,4.88,7.85,2.0,0.4,0.47,0.75,44.0,8.8,10.23,16.45,42.0,8.4,9.77,15.7,46.28,43.02,3.26,107.15,14.0,2.8,3.26,96.31,19.26,0.56,0.6,0.55,0.39,0.76,0.18,0.59,0.17,0.73,0.43,4.88,0.47,0.1,9.77,0.31
3,新北國王,21|30|33,李愷諺/林書豪/曼尼高,7,359,416.0,6127.18,102.12,102:07,875.31,14.59,14:35,180.0,25.71,43.27,63.45,188.0,26.86,45.19,66.28,136.0,19.43,32.69,47.94,59.0,8.43,14.18,20.8,75.0,10.71,18.03,26.44,37.0,5.29,8.89,13.04,61.0,8.71,14.66,21.5,22.0,3.14,5.29,7.76,48.0,6.86,11.54,16.92,40.0,5.71,9.62,14.1,21.0,3.0,5.05,7.4,57.0,8.14,13.7,20.09,17.0,2.43,4.09,5.99,65.0,9.29,15.62,22.91,44.0,6.29,10.58,15.51,36.0,5.14,8.65,12.69,23.0,3.29,5.53,8.11,7.0,1.0,1.68,2.47,40.0,5.71,9.62,14.1,35.0,5.0,8.41,12.34,43.27,45.19,-1.92,97.77,-8.0,-1.14,-1.92,102.12,14.59,0.51,0.57,0.49,0.36,0.83,0.22,0.61,0.24,0.77,0.49,5.53,1.68,0.1,8.41,0.35
3,新北國王,21|30|34,李愷諺/林書豪/沃許本,5,326,360.0,5005.11,83.42,83:25,1001.02,16.68,16:41,168.0,33.6,46.67,72.5,164.0,32.8,45.56,70.78,129.0,25.8,35.83,55.67,61.0,12.2,16.94,26.33,75.0,15.0,20.83,32.37,44.0,8.8,12.22,18.99,54.0,10.8,15.0,23.3,17.0,3.4,4.72,7.34,36.0,7.2,10.0,15.54,29.0,5.8,8.06,12.52,14.0,2.8,3.89,6.04,53.0,10.6,14.72,22.87,14.0,2.8,3.89,6.04,67.0,13.4,18.61,28.91,28.0,5.6,7.78,12.08,39.0,7.8,10.83,16.83,15.0,3.0,4.17,6.47,2.0,0.4,0.56,0.86,43.0,8.6,11.94,18.56,31.0,6.2,8.61,13.38,46.67,45.56,1.11,103.57,4.0,0.8,1.11,83.42,16.68,0.54,0.58,0.59,0.31,0.81,0.16,0.64,0.17,0.79,0.45,4.17,0.56,0.12,8.61,0.28
3,新北國王,21|33|34,李愷諺/曼尼高/沃許本,4,209,229.0,3096.86,51.61,51:37,774.22,12.9,12:54,109.0,27.25,47.6,76.03,100.0,25.0,43.67,69.75,75.0,18.75,32.75,52.31,40.0,10.0,17.47,27.9,50.0,12.5,21.83,34.87,30.0,7.5,13.1,20.92,25.0,6.25,10.92,17.44,10.0,2.5,4.37,6.97,23.0,5.75,10.04,16.04,19.0,4.75,8.3,13.25,6.0,1.5,2.62,4.18,28.0,7.0,12.23,19.53,9.0,2.25,3.93,6.28,41.0,10.25,17.9,28.6,23.0,5.75,10.04,16.04,26.0,6.5,11.35,18.13,13.0,3.25,5.68,9.07,1.0,0.25,0.44,0.7,22.0,5.5,9.61,15.34,15.0,3.75,6.55,10.46,47.6,43.67,3.93,106.48,9.0,2.25,3.93,51.61,12.9,0.6,0.64,0.6,0.4,0.83,0.21,0.65,0.13,0.76,0.4,5.68,0.44,0.1,6.55,0.31
3,新北國王,29|30|33,林書緯/林書豪/曼尼高,7,500,589.0,7646.29,127.44,127:26,1092.33,18.21,18:12,251.0,35.86,42.61,70.9,260.0,37.14,44.14,73.45,195.0,27.86,33.11,55.09,82.0,11.71,13.92,23.16,111.0,15.86,18.85,31.36,56.0,8.0,9.51,15.82,84.0,12.0,14.26,23.73,26.0,3.71,4.41,7.34,84.0,12.0,14.26,23.73,61.0,8.71,10.36,17.23,33.0,4.71,5.6,9.32,86.0,12.29,14.6,24.29,25.0,3.57,4.24,7.06,84.0,12.0,14.26,23.73,56.0,8.0,9.51,15.82,56.0,8.0,9.51,15.82,27.0,3.86,4.58,7.63,9.0,1.29,1.53,2.54,68.0,9.71,11.54,19.21,52.0,7.43,8.83,14.69,42.61,44.14,-1.53,110.92,-9.0,-1.29,-1.53,127.44,18.21,0.49,0.54,0.5,0.31,0.73,0.19,0.68,0.28,0.77,0.52,4.58,1.53,0.12,8.83,0.43
3,新北國王,29|30|34,林書緯/林書豪/沃許本,5,346,385.0,5178.72,86.31,86:19,1035.74,17.26,17:16,171.0,34.2,44.42,71.32,175.0,35.0,45.45,72.99,135.0,27.0,35.06,56.31,60.0,12.0,15.58,25.03,81.0,16.2,21.04,33.78,44.0,8.8,11.43,18.35,54.0,10.8,14.03,22.52,16.0,3.2,4.16,6.67,53.0,10.6,13.77,22.11,35.0,7.0,9.09,14.6,16.0,3.2,4.16,6.67,63.0,12.6,16.36,26.28,13.0,2.6,3.38,5.42,69.0,13.8,17.92,28.78,29.0,5.8,7.53,12.1,36.0,7.2,9.35,15.02,14.0,2.8,3.64,5.84,4.0,0.8,1.04,1.67,45.0,9.0,11.69,18.77,33.0,6.6,8.57,13.76,44.42,45.45,-1.04,107.05,-4.0,-0.8,-1.04,86.31,17.26,0.5,0.54,0.54,0.3,0.66,0.15,0.6,0.19,0.83,0.49,3.64,1.04,0.12,8.57,0.39
3,新北國王,29|33|34,林書緯/曼尼高/沃許本,5,290,319.0,4240.63,70.68,70:41,848.13,14.14,14:08,143.0,28.6,44.83,72.84,137.0,27.4,42.95,69.78,111.0,22.2,34.8,56.54,53.0,10.6,16.61,27.0,72.0,14.4,22.57,36.67,41.0,8.2,12.85,20.88,39.0,7.8,12.23,19.86,12.0,2.4,3.76,6.11,41.0,8.2,12.85,20.88,25.0,5.0,7.84,12.73,12.0,2.4,3.76,6.11,50.0,10.0,15.67,25.47,8.0,1.6,2.51,4.07,59.0,11.8,18.5,30.05,29.0,5.8,9.09,14.77,35.0,7.0,10.97,17.83,16.0,3.2,5.02,8.15,3.0,0.6,0.94,1.53,30.0,6.0,9.4,15.28,27.0,5.4,8.46,13.75,44.83,42.95,1.88,108.32,6.0,1.2,1.88,70.68,14.14,0.53,0.55,0.57,0.31,0.61,0.18,0.66,0.17,0.86,0.48,5.02,0.94,0.09,8.46,0.37
3,新北國王,30|33|34,林書豪/曼尼高/沃許本,5,289,326.0,4247.7,70.8,70:48,849.54,14.16,14:10,134.0,26.8,41.1,68.14,148.0,29.6,45.4,75.26,106.0,21.2,32.52,53.9,46.0,9.2,14.11,23.39,65.0,13.0,19.94,33.05,35.0,7.0,10.74,17.8,41.0,8.2,12.58,20.85,11.0,2.2,3.37,5.59,45.0,9.0,13.8,22.88,31.0,6.2,9.51,15.76,15.0,3.0,4.6,7.63,48.0,9.6,14.72,24.41,9.0,1.8,2.76,4.58,51.0,10.2,15.64,25.93,33.0,6.6,10.12,16.78,36.0,7.2,11.04,18.31,15.0,3.0,4.6,7.63,5.0,1.0,1.53,2.54,33.0,6.6,10.12,16.78,32.0,6.4,9.82,16.27,41.1,45.4,-4.29,110.52,-14.0,-2.8,-4.29,70.8,14.16,0.49,0.53,0.54,0.27,0.69,0.21,0.78,0.23,0.84,0.51,4.6,1.53,0.1,9.82,0.42
3,高雄全家海神,110|118|120,胡瓏貿/蘇文儒/威勝,5,242,279.0,3688.5,61.48,61:29,737.7,12.3,12:18,116.0,23.2,41.58,67.93,134.0,26.8,48.03,78.47,103.0,20.6,36.92,60.32,44.0,8.8,15.77,25.77,51.0,10.2,18.28,29.87,26.0,5.2,9.32,15.23,52.0,10.4,18.64,30.45,18.0,3.6,6.45,10.54,17.0,3.4,6.09,9.96,10.0,2.0,3.58,5.86,14.0,2.8,5.02,8.2,48.0,9.6,17.2,28.11,15.0,3.0,5.38,8.78,36.0,7.2,12.9,21.08,27.0,5.4,9.68,15.81,28.0,5.6,10.04,16.4,16.0,3.2,5.73,9.37,6.0,1.2,2.15,3.51,20.0,4.0,7.17,11.71,28.0,5.6,10.04,16.4,41.58,48.03,-6.45,108.92,-18.0,-3.6,-6.45,61.48,12.3,0.51,0.52,0.51,0.35,0.59,0.2,0.64,0.28,0.76,0.55,5.73,2.15,0.07,10.04,0.17
