lineup_size,team_name,lineup_player_ids,lineup_player_names,games_used,stint_count,possessions,sec_played,min_played,min_played_str,sec_per_game,min_per_game,min_per_game_str,PTS,PTS_per_game,PTS_per100,PTS_per36,PTS_allowed,PTS_allowed_per_game,PTS_allowed_per100,PTS_allowed_per36,FGA,FGA_per_game,FGA_per100,FGA_per36,FGM,FGM_per_game,FGM_per100,FGM_per36,2PA,2PA_per_game,2PA_per100,2PA_per36,2PM,2PM_per_game,2PM_per100,2PM_per36,3PA,3PA_per_game,3PA_per100,3PA_per36,3PM,3PM_per_game,3PM_per100,3PM_per36,FTA,FTA_per_game,FTA_per100,FTA_per36,FTM,FTM_per_game,FTM_per100,FTM_per36,ORB,ORB_per_game,ORB_per100,ORB_per36,DRB,DRB_per_game,DRB_per100,DRB_per36,ORB_allowed,ORB_allowed_per_game,ORB_allowed_per100,ORB_allowed_per36,DRB_allowed,DRB_allowed_per_game,DRB_allowed_per100,DRB_allowed_per36,TOV,TOV_per_game,TOV_per100,TOV_per36,AST,AST_per_game,AST_per100,AST_per36,STL,STL_per_game,STL_per100,STL_per36,BLK,BLK_per_game,BLK_per100,BLK_per36,Fouls,Fouls_per_game,Fouls_per100,Fouls_per36,FT_allowed,FT_allowed_per_game,FT_allowed_per100,FT_allowed_per36,ORtg,DRtg,NetRtg,PACE,PM_total,PM_per_game,PM_per100,MIN_total,MIN_per_game,eFG,TS,FG2_pct,FG3_pct,FT_pct,TOV_pct,AST_ratio,ORB_pct,DRB_pct,TRB_pct,STL_pct,BLK_pct,Foul_per_poss,FT_allowed_rate_per100,FT_rate
4,新北國王,21|29|30|33,李愷諺/林書緯/林書豪/曼尼高,7,309,359.0,4650.55,77.51,77:31,664.36,11.07,11:04,150.0,21.43,41.78,69.67,166.0,23.71,46.24,77.1,118.0,16.86,32.87,54.81,48.0,6.86,13.37,22.29,63.0,9.0,17.55,29.26,30.0,4.29,8.36,13.93,55.0,7.86,15.32,25.55,18.0,2.57,5.01,8.36,44.0,6.29,12.26,20.44,36.0,5.14,10.03,16.72,20.0,2.86,5.57,9.29,51.0,7.29,14.21,23.69,13.0,1.86,3.62,6.04,52.0,7.43,14.48,24.15,39.0,5.57,10.86,18.11,34.0,4.86,9.47,15.79,20.0,2.86,5.57,9.29,7.0,1.0,1.95,3.25,37.0,5.29,10.31,17.19,29.0,4.14,8.08,13.47,41.78,46.24,-4.46,111.16,-16.0,-2.29,-4.46,77.51,11.07,0.48,0.55,0.48,0.33,0.82,0.22,0.71,0.28,0.8,0.52,5.57,1.95,0.1,8.08,0.37
4,新北國王,21|29|30|34,李愷諺/林書緯/林書豪/沃許本,5,262,291.0,3919.15,65.32,65:19,783.83,13.06,13:04,140.0,28.0,48.11,77.16,130.0,26.0,44.67,71.65,101.0,20.2,34.71,55.67,48.0,9.6,16.49,26.45,59.0,11.8,20.27,32.52,33.0,6.6,11.34,18.19,42.0,8.4,14.43,23.15,15.0,3.0,5.15,8.27,36.0,7.2,12.37,19.84,29.0,5.8,9.97,15.98,11.0,2.2,3.78,6.06,42.0,8.4,14.43,23.15,12.0,2.4,4.12,6.61,54.0,10.8,18.56,29.76,22.0,4.4,7.56,12.13,30.0,6.0,10.31,16.53,12.0,2.4,4.12,6.61,2.0,0.4,0.69,1.1,36.0,7.2,12.37,19.84,21.0,4.2,7.22,11.57,48.11,44.67,3.44,106.92,10.0,2.0,3.44,65.32,13.06,0.55,0.6,0.56,0.36,0.81,0.16,0.62,0.17,0.78,0.45,4.12,0.69,0.12,7.22,0.36
4,新北國王,21|29|33|34,李愷諺/林書緯/曼尼高/沃許本,4,202,220.0,2953.02,49.22,49:13,738.26,12.3,12:18,107.0,26.75,48.64,78.27,95.0,23.75,43.18,69.49,74.0,18.5,33.64,54.13,39.0,9.75,17.73,28.53,49.0,12.25,22.27,35.84,29.0,7.25,13.18,21.21,25.0,6.25,11.36,18.29,10.0,2.5,4.55,7.31,23.0,5.75,10.45,16.82,19.0,4.75,8.64,13.9,6.0,1.5,2.73,4.39,28.0,7.0,12.73,20.48,7.0,1.75,3.18,5.12,39.0,9.75,17.73,28.53,22.0,5.5,10.0,16.09,26.0,6.5,11.82,19.02,13.0,3.25,5.91,9.51,1.0,0.25,0.45,0.73,21.0,5.25,9.55,15.36,15.0,3.75,6.82,10.97,48.64,43.18,5.45,107.28,12.0,3.0,5.45,49.22,12.3,0.59,0.64,0.59,0.4,0.83,0.21,0.67,0.13,0.8,0.42,5.91,0.45,0.1,6.82,0.31
4,新北國王,21|30|33|34,李愷諺/林書豪/曼尼高/沃許本,4,143,153.0,2037.07,33.95,33:57,509.27,8.49,08:29,69.0,17.25,45.1,73.16,67.0,16.75,43.79,71.04,49.0,12.25,32.03,51.96,24.0,6.0,15.69,25.45,30.0,7.5,19.61,31.81,18.0,4.5,11.76,19.09,19.0,4.75,12.42,20.15,6.0,1.5,3.92,6.36,18.0,4.5,11.76,19.09,15.0,3.75,9.8,15.91,3.0,0.75,1.96,3.18,21.0,5.25,13.73,22.27,4.0,1.0,2.61,4.24,26.0,6.5,16.99,27.57,17.0,4.25,11.11,18.03,19.0,4.75,12.42,20.15,8.0,2.0,5.23,8.48,1.0,0.25,0.65,1.06,16.0,4.0,10.46,16.97,10.0,2.5,6.54,10.6,45.1,43.79,1.31,108.16,2.0,0.5,1.31,33.95,8.49,0.55,0.61,0.6,0.32,0.83,0.23,0.79,0.1,0.84,0.44,5.23,0.65,0.1,6.54,0.37
4,新北國王,29|30|33|34,林書緯/林書豪/曼尼高/沃許本,5,210,229.0,3002.68,50.04,50:03,600.54,10.01,10:01,94.0,18.8,41.05,67.62,102.0,20.4,44.54,73.37,78.0,15.6,34.06,56.11,33.0,6.6,14.41,23.74,47.0,9.4,20.52,33.81,26.0,5.2,11.35,18.7,31.0,6.2,13.54,22.3,7.0,1.4,3.06,5.04,35.0,7.0,15.28,25.18,21.0,4.2,9.17,15.11,8.0,1.6,3.49,5.75,40.0,8.0,17.47,28.77,4.0,0.8,1.75,2.88,39.0,7.8,17.03,28.05,22.0,4.4,9.61,15.83,25.0,5.0,10.92,17.98,10.0,2.0,4.37,7.19,3.0,0.6,1.31,2.16,23.0,4.6,10.04,16.55,21.0,4.2,9.17,15.11,41.05,44.54,-3.49,109.82,-8.0,-1.6,-3.49,50.04,10.01,0.47,0.5,0.55,0.23,0.6,0.19,0.76,0.17,0.91,0.53,4.37,1.31,0.1,9.17,0.45
4,高雄全家海神,110|118|120|124,胡瓏貿/蘇文儒/威勝/邱子軒,5,143,164.0,2156.27,35.94,35:56,431.25,7.19,07:11,58.0,11.6,35.37,58.1,73.0,14.6,44.51,73.13,59.0,11.8,35.98,59.1,21.0,4.2,12.8,21.04,27.0,5.4,16.46,27.05,10.0,2.0,6.1,10.02,32.0,6.4,19.51,32.06,11.0,2.2,6.71,11.02,10.0,2.0,6.1,10.02,5.0,1.0,3.05,5.01,8.0,1.6,4.88,8.01,32.0,6.4,19.51,32.06,8.0,1.6,4.88,8.01,25.0,5.0,15.24,25.04,17.0,3.4,10.37,17.03,13.0,2.6,7.93,13.02,10.0,2.0,6.1,10.02,4.0,0.8,2.44,4.01,11.0,2.2,6.71,11.02,18.0,3.6,10.98,18.03,35.37,44.51,-9.15,109.52,-15.0,-3.0,-9.15,35.94,7.19,0.45,0.46,0.37,0.34,0.5,0.21,0.62,0.24,0.8,0.55,6.1,2.44,0.07,10.98,0.17
4,高雄全家海神,110|118|120|5948,胡瓏貿/蘇文儒/威勝/克雷格,5,241,278.0,3688.35,61.47,61:28,737.67,12.29,12:18,114.0,22.8,41.01,66.76,134.0,26.8,48.2,78.47,103.0,20.6,37.05,60.32,44.0,8.8,15.83,25.77,51.0,10.2,18.35,29.87,26.0,5.2,9.35,15.23,52.0,10.4,18.71,30.45,18.0,3.6,6.47,10.54,15.0,3.0,5.4,8.78,8.0,1.6,2.88,4.69,14.0,2.8,5.04,8.2,48.0,9.6,17.27,28.11,15.0,3.0,5.4,8.78,36.0,7.2,12.95,21.08,27.0,5.4,9.71,15.81,28.0,5.6,10.07,16.4,16.0,3.2,5.76,9.37,6.0,1.2,2.16,3.51,20.0,4.0,7.19,11.71,28.0,5.6,10.07,16.4,41.01,48.2,-7.19,108.54,-20.0,-4.0,-7.19,61.47,12.29,0.51,0.52,0.51,0.35,0.53,0.2,0.64,0.28,0.76,0.55,5.76,2.16,0.07,10.07,0.15
4,高雄全家海神,110|118|124|5948,胡瓏貿/蘇文儒/邱子軒/克雷格,7,253,290.0,3728.92,62.15,62:09,532.7,8.88,08:53,102.0,14.57,35.17,59.08,114.0,16.29,39.31,66.04,104.0,14.86,35.86,60.24,38.0,5.43,13.1,22.01,55.0,7.86,18.97,31.86,22.0,3.14,7.59,12.74,49.0,7.0,16.9,28.38,16.0,2.29,5.52,9.27,18.0,2.57,6.21,10.43,10.0,1.43,3.45,5.79,14.0,2.0,4.83,8.11,56.0,8.0,19.31,32.44,12.0,1.71,4.14,6.95,44.0,6.29,15.17,25.49,30.0,4.29,10.34,17.38,23.0,3.29,7.93,13.32,16.0,2.29,5.52,9.27,7.0,1.0,2.41,4.05,22.0,3.14,7.59,12.74,32.0,4.57,11.03,18.54,35.17,39.31,-4.14,111.99,-12.0,-1.71,-4.14,62.15,8.88,0.44,0.46,0.4,0.33,0.56,0.21,0.61,0.24,0.82,0.56,5.52,2.41,0.08,11.03,0.17
4,高雄全家海神,110|120|124|5948,胡瓏貿/威勝/邱子軒/克雷格,5,185,211.0,2822.47,47.04,47:02,564.49,9.41,09:24,81.0,16.2,38.39,61.99,99.0,19.8,46.92,75.76,76.0,15.2,36.02,58.16,29.0,5.8,13.74,22.19,35.0,7.0,16.59,26.79,13.0,2.6,6.16,9.95,41.0,8.2,19.43,31.38,16.0,3.2,7.58,12.24,14.0,2.8,6.64,10.71,7.0,1.4,3.32,5.36,10.0,2.0,4.74,7.65,40.0,8.0,18.96,30.61,9.0,1.8,4.27,6.89,31.0,6.2,14.69,23.72,22.0,4.4,10.43,16.84,20.0,4.0,9.48,15.31,12.0,2.4,5.69,9.18,5.0,1.0,2.37,3.83,14.0,2.8,6.64,10.71,30.0,6.0,14.22,22.96,38.39,46.92,-8.53,107.65,-18.0,-3.6,-8.53,47.04,9.41,0.49,0.49,0.37,0.39,0.5,0.21,0.69,0.24,0.82,0.56,5.69,2.37,0.07,14.22,0.18
4,高雄全家海神,118|120|124|5948,蘇文儒/威勝/邱子軒/克雷格,5,143,164.0,2156.27,35.94,35:56,431.25,7.19,07:11,58.0,11.6,35.37,58.1,73.0,14.6,44.51,73.13,59.0,11.8,35.98,59.1,21.0,4.2,12.8,21.04,27.0,5.4,16.46,27.05,10.0,2.0,6.1,10.02,32.0,6.4,19.51,32.06,11.0,2.2,6.71,11.02,10.0,2.0,6.1,10.02,5.0,1.0,3.05,5.01,8.0,1.6,4.88,8.01,32.0,6.4,19.51,32.06,8.0,1.6,4.88,8.01,25.0,5.0,15.24,25.04,17.0,3.4,10.37,17.03,13.0,2.6,7.93,13.02,10.0,2.0,6.1,10.02,4.0,0.8,2.44,4.01,11.0,2.2,6.71,11.02,18.0,3.6,10.98,18.03,35.37,44.51,-9.15,109.52,-15.0,-3.0,-9.15,35.94,7.19,0.45,0.46,0.37,0.34,0.5,0.21,0.62,0.24,0.8,0.55,6.1,2.44,0.07,10.98,0.17
