lineup_size,lineup_player_ids,lineup_player_names,team_name,opp_lineup_size,opp_lineup_player_ids,opp_lineup_player_names,opp_team_name,games_used,stint_count,possessions,sec_played,min_played,min_played_str,sec_per_game,min_per_game,min_per_game_str,PTS,PTS_per_game,PTS_per100,PTS_per36,PTS_allowed,PTS_allowed_per_game,PTS_allowed_per100,PTS_allowed_per36,FGA,FGA_per_game,FGA_per100,FGA_per36,FGM,FGM_per_game,FGM_per100,FGM_per36,2PA,2PA_per_game,2PA_per100,2PA_per36,2PM,2PM_per_game,2PM_per100,2PM_per36,3PA,3PA_per_game,3PA_per100,3PA_per36,3PM,3PM_per_game,3PM_per100,3PM_per36,FTA,FTA_per_game,FTA_per100,FTA_per36,FTM,FTM_per_game,FTM_per100,FTM_per36,ORB,ORB_per_game,ORB_per100,ORB_per36,DRB,DRB_per_game,DRB_per100,DRB_per36,ORB_allowed,ORB_allowed_per_game,ORB_allowed_per100,ORB_allowed_per36,DRB_allowed,DRB_allowed_per_game,DRB_allowed_per100,DRB_allowed_per36,TOV,TOV_per_game,TOV_per100,TOV_per36,AST,AST_per_game,AST_per100,AST_per36,STL,STL_per_game,STL_per100,STL_per36,BLK,BLK_per_game,BLK_per100,BLK_per36,Fouls,Fouls_per_game,Fouls_per100,Fouls_per36,FT_allowed,FT_allowed_per_game,FT_allowed_per100,FT_allowed_per36,ORtg,DRtg,NetRtg,PACE,PM_total,PM_per_game,PM_per100,MIN_total,MIN_per_game,eFG,TS,FG2_pct,FG3_pct,FT_pct,TOV_pct,AST_ratio,ORB_pct,DRB_pct,TRB_pct,STL_pct,BLK_pct,Foul_per_poss,FT_allowed_rate_per100,FT_rate
5,54|57|62|68|10860,高錦瑋/莊博元/王皓吉/克羅馬/麥卡洛,桃園台啤永豐雲豹,2,103|10889,忻沃克/恩尼斯,福爾摩沙夢想家,1,42,52.0,699.4,11.66,11:39,699.4,11.66,11:39,19.0,19.0,36.54,58.68,25.0,25.0,48.08,77.21,17.0,17.0,32.69,52.5,8.0,8.0,15.38,24.71,11.0,11.0,21.15,33.97,6.0,6.0,11.54,18.53,6.0,6.0,11.54,18.53,2.0,2.0,3.85,6.18,1.0,1.0,1.92,3.09,1.0,1.0,1.92,3.09,1.0,1.0,1.92,3.09,7.0,7.0,13.46,21.62,5.0,5.0,9.62,15.44,8.0,8.0,15.38,24.71,6.0,6.0,11.54,18.53,4.0,4.0,7.69,12.35,3.0,3.0,5.77,9.27,0.0,0.0,0.0,0.0,5.0,5.0,9.62,15.44,4.0,4.0,7.69,12.35,36.54,48.08,-11.54,107.06,-6.0,-6.0,-11.54,11.66,11.66,0.53,0.54,0.55,0.33,1.0,0.26,0.5,0.11,0.58,0.38,5.77,0.0,0.1,7.69,0.06
5,54|57|62|68|10860,高錦瑋/莊博元/王皓吉/克羅馬/麥卡洛,桃園台啤永豐雲豹,3,89|103|10889,蔣淯安/忻沃克/恩尼斯,福爾摩沙夢想家,1,42,52.0,699.4,11.66,11:39,699.4,11.66,11:39,19.0,19.0,36.54,58.68,25.0,25.0,48.08,77.21,17.0,17.0,32.69,52.5,8.0,8.0,15.38,24.71,11.0,11.0,21.15,33.97,6.0,6.0,11.54,18.53,6.0,6.0,11.54,18.53,2.0,2.0,3.85,6.18,1.0,1.0,1.92,3.09,1.0,1.0,1.92,3.09,1.0,1.0,1.92,3.09,7.0,7.0,13.46,21.62,5.0,5.0,9.62,15.44,8.0,8.0,15.38,24.71,6.0,6.0,11.54,18.53,4.0,4.0,7.69,12.35,3.0,3.0,5.77,9.27,0.0,0.0,0.0,0.0,5.0,5.0,9.62,15.44,4.0,4.0,7.69,12.35,36.54,48.08,-11.54,107.06,-6.0,-6.0,-11.54,11.66,11.66,0.53,0.54,0.55,0.33,1.0,0.26,0.5,0.11,0.58,0.38,5.77,0.0,0.1,7.69,0.06
5,16|54|57|58|68,米勒/高錦瑋/莊博元/林信寬/克羅馬,桃園台啤永豐雲豹,2,86|106,林俊吉/高柏鎧,福爾摩沙夢想家,2,60,71.0,791.94,13.2,13:12,395.97,6.6,06:36,37.0,18.5,52.11,100.92,22.0,11.0,30.99,60.0,29.0,14.5,40.85,79.1,13.0,6.5,18.31,35.46,20.0,10.0,28.17,54.55,7.0,3.5,9.86,19.09,9.0,4.5,12.68,24.55,6.0,3.0,8.45,16.36,6.0,3.0,8.45,16.36,5.0,2.5,7.04,13.64,6.0,3.0,8.45,16.36,9.0,4.5,12.68,24.55,2.0,1.0,2.82,5.45,11.0,5.5,15.49,30.0,3.0,1.5,4.23,8.18,9.0,4.5,12.68,24.55,3.0,1.5,4.23,8.18,3.0,1.5,4.23,8.18,6.0,3.0,8.45,16.36,7.0,3.5,9.86,19.09,52.11,30.99,21.13,129.1,15.0,7.5,21.13,13.2,6.6,0.55,0.58,0.35,0.67,0.83,0.09,0.69,0.35,0.82,0.54,4.23,4.23,0.08,9.86,0.21
5,16|54|57|62|68,米勒/高錦瑋/莊博元/王皓吉/克羅馬,桃園台啤永豐雲豹,2,79|103,張宗憲/忻沃克,福爾摩沙夢想家,2,40,50.0,641.0,10.68,10:41,320.5,5.34,05:21,22.0,11.0,44.0,74.13,23.0,11.5,46.0,77.5,23.0,11.5,46.0,77.5,8.0,4.0,16.0,26.96,13.0,6.5,26.0,43.81,4.0,2.0,8.0,13.48,10.0,5.0,20.0,33.7,4.0,2.0,8.0,13.48,2.0,1.0,4.0,6.74,2.0,1.0,4.0,6.74,4.0,2.0,8.0,13.48,11.0,5.5,22.0,37.07,4.0,2.0,8.0,13.48,8.0,4.0,16.0,26.96,1.0,0.5,2.0,3.37,4.0,2.0,8.0,13.48,1.0,0.5,2.0,3.37,2.0,1.0,4.0,6.74,4.0,2.0,8.0,13.48,3.0,1.5,6.0,10.11,44.0,46.0,-2.0,112.32,-1.0,-0.5,-2.0,10.68,5.34,0.43,0.46,0.31,0.4,1.0,0.04,0.5,0.33,0.73,0.56,2.0,4.0,0.08,6.0,0.09
5,16|54|57|62|68,米勒/高錦瑋/莊博元/王皓吉/克羅馬,桃園台啤永豐雲豹,2,79|106,張宗憲/高柏鎧,福爾摩沙夢想家,2,40,50.0,641.0,10.68,10:41,320.5,5.34,05:21,22.0,11.0,44.0,74.13,23.0,11.5,46.0,77.5,23.0,11.5,46.0,77.5,8.0,4.0,16.0,26.96,13.0,6.5,26.0,43.81,4.0,2.0,8.0,13.48,10.0,5.0,20.0,33.7,4.0,2.0,8.0,13.48,2.0,1.0,4.0,6.74,2.0,1.0,4.0,6.74,4.0,2.0,8.0,13.48,11.0,5.5,22.0,37.07,4.0,2.0,8.0,13.48,8.0,4.0,16.0,26.96,1.0,0.5,2.0,3.37,4.0,2.0,8.0,13.48,1.0,0.5,2.0,3.37,2.0,1.0,4.0,6.74,4.0,2.0,8.0,13.48,3.0,1.5,6.0,10.11,44.0,46.0,-2.0,112.32,-1.0,-0.5,-2.0,10.68,5.34,0.43,0.46,0.31,0.4,1.0,0.04,0.5,0.33,0.73,0.56,2.0,4.0,0.08,6.0,0.09
5,16|54|57|62|68,米勒/高錦瑋/莊博元/王皓吉/克羅馬,桃園台啤永豐雲豹,2,103|106,忻沃克/高柏鎧,福爾摩沙夢想家,2,40,50.0,641.0,10.68,10:41,320.5,5.34,05:21,22.0,11.0,44.0,74.13,23.0,11.5,46.0,77.5,23.0,11.5,46.0,77.5,8.0,4.0,16.0,26.96,13.0,6.5,26.0,43.81,4.0,2.0,8.0,13.48,10.0,5.0,20.0,33.7,4.0,2.0,8.0,13.48,2.0,1.0,4.0,6.74,2.0,1.0,4.0,6.74,4.0,2.0,8.0,13.48,11.0,5.5,22.0,37.07,4.0,2.0,8.0,13.48,8.0,4.0,16.0,26.96,1.0,0.5,2.0,3.37,4.0,2.0,8.0,13.48,1.0,0.5,2.0,3.37,2.0,1.0,4.0,6.74,4.0,2.0,8.0,13.48,3.0,1.5,6.0,10.11,44.0,46.0,-2.0,112.32,-1.0,-0.5,-2.0,10.68,5.34,0.43,0.46,0.31,0.4,1.0,0.04,0.5,0.33,0.73,0.56,2.0,4.0,0.08,6.0,0.09
5,16|54|57|62|68,米勒/高錦瑋/莊博元/王皓吉/克羅馬,桃園台啤永豐雲豹,3,79|103|106,張宗憲/忻沃克/高柏鎧,福爾摩沙夢想家,2,40,50.0,641.0,10.68,10:41,320.5,5.34,05:21,22.0,11.0,44.0,74.13,23.0,11.5,46.0,77.5,23.0,11.5,46.0,77.5,8.0,4.0,16.0,26.96,13.0,6.5,26.0,43.81,4.0,2.0,8.0,13.48,10.0,5.0,20.0,33.7,4.0,2.0,8.0,13.48,2.0,1.0,4.0,6.74,2.0,1.0,4.0,6.74,4.0,2.0,8.0,13.48,11.0,5.5,22.0,37.07,4.0,2.0,8.0,13.48,8.0,4.0,16.0,26.96,1.0,0.5,2.0,3.37,4.0,2.0,8.0,13.48,1.0,0.5,2.0,3.37,2.0,1.0,4.0,6.74,4.0,2.0,8.0,13.48,3.0,1.5,6.0,10.11,44.0,46.0,-2.0,112.32,-1.0,-0.5,-2.0,10.68,5.34,0.43,0.46,0.31,0.4,1.0,0.04,0.5,0.33,0.73,0.56,2.0,4.0,0.08,6.0,0.09
5,4|5|10|10868|10870,張兆辰/黃聰翰/雷蒙恩/齊曼加/洛夫頓,臺北台新戰神,2,29|34,林書緯/沃許本,新北國王,1,37,41.0,619.61,10.33,10:20,619.61,10.33,10:20,24.0,24.0,58.54,83.67,23.0,23.0,56.1,80.18,13.0,13.0,31.71,45.32,10.0,10.0,24.39,34.86,8.0,8.0,19.51,27.89,6.0,6.0,14.63,20.92,5.0,5.0,12.2,17.43,4.0,4.0,9.76,13.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.44,3.49,2.0,2.0,4.88,6.97,1.0,1.0,2.44,3.49,3.0,3.0,7.32,10.46,6.0,6.0,14.63,20.92,6.0,6.0,14.63,20.92,3.0,3.0,7.32,10.46,0.0,0.0,0.0,0.0,2.0,2.0,4.88,6.97,4.0,4.0,9.76,13.94,58.54,56.1,2.44,95.29,1.0,1.0,2.44,10.33,10.33,0.92,0.92,0.75,0.8,,0.32,0.6,0.25,0.67,0.43,7.32,0.0,0.05,9.76,0.0
5,4|5|10|10868|10870,張兆辰/黃聰翰/雷蒙恩/齊曼加/洛夫頓,臺北台新戰神,2,39|10877,魏嘉豪/阿巴西,新北中信特攻,1,41,48.0,617.59,10.29,10:18,617.59,10.29,10:18,18.0,18.0,37.5,62.95,23.0,23.0,47.92,80.44,16.0,16.0,33.33,55.96,6.0,6.0,12.5,20.98,5.0,5.0,10.42,17.49,2.0,2.0,4.17,6.99,11.0,11.0,22.92,38.47,4.0,4.0,8.33,13.99,3.0,3.0,6.25,10.49,2.0,2.0,4.17,6.99,5.0,5.0,10.42,17.49,6.0,6.0,12.5,20.98,1.0,1.0,2.08,3.5,7.0,7.0,14.58,24.48,9.0,9.0,18.75,31.48,4.0,4.0,8.33,13.99,7.0,7.0,14.58,24.48,1.0,1.0,2.08,3.5,2.0,2.0,4.17,6.99,6.0,6.0,12.5,20.98,37.5,47.92,-10.42,111.92,-5.0,-5.0,-10.42,10.29,10.29,0.5,0.52,0.4,0.36,0.67,0.34,0.67,0.42,0.86,0.58,14.58,2.08,0.04,12.5,0.19
5,4|5|10|10868|10870,張兆辰/黃聰翰/雷蒙恩/齊曼加/洛夫頓,臺北台新戰神,2,39|10881,魏嘉豪/飛克,新北中信特攻,1,41,48.0,617.59,10.29,10:18,617.59,10.29,10:18,18.0,18.0,37.5,62.95,23.0,23.0,47.92,80.44,16.0,16.0,33.33,55.96,6.0,6.0,12.5,20.98,5.0,5.0,10.42,17.49,2.0,2.0,4.17,6.99,11.0,11.0,22.92,38.47,4.0,4.0,8.33,13.99,3.0,3.0,6.25,10.49,2.0,2.0,4.17,6.99,5.0,5.0,10.42,17.49,6.0,6.0,12.5,20.98,1.0,1.0,2.08,3.5,7.0,7.0,14.58,24.48,9.0,9.0,18.75,31.48,4.0,4.0,8.33,13.99,7.0,7.0,14.58,24.48,1.0,1.0,2.08,3.5,2.0,2.0,4.17,6.99,6.0,6.0,12.5,20.98,37.5,47.92,-10.42,111.92,-5.0,-5.0,-10.42,10.29,10.29,0.5,0.52,0.4,0.36,0.67,0.34,0.67,0.42,0.86,0.58,14.58,2.08,0.04,12.5,0.19
5,4|5|10|10868|10870,張兆辰/黃聰翰/雷蒙恩/齊曼加/洛夫頓,臺北台新戰神,2,10877|10881,阿巴西/飛克,新北中信特攻,1,41,48.0,617.59,10.29,10:18,617.59,10.29,10:18,18.0,18.0,37.5,62.95,23.0,23.0,47.92,80.44,16.0,16.0,33.33,55.96,6.0,6.0,12.5,20.98,5.0,5.0,10.42,17.49,2.0,2.0,4.17,6.99,11.0,11.0,22.92,38.47,4.0,4.0,8.33,13.99,3.0,3.0,6.25,10.49,2.0,2.0,4.17,6.99,5.0,5.0,10.42,17.49,6.0,6.0,12.5,20.98,1.0,1.0,2.08,3.5,7.0,7.0,14.58,24.48,9.0,9.0,18.75,31.48,4.0,4.0,8.33,13.99,7.0,7.0,14.58,24.48,1.0,1.0,2.08,3.5,2.0,2.0,4.17,6.99,6.0,6.0,12.5,20.98,37.5,47.92,-10.42,111.92,-5.0,-5.0,-10.42,10.29,10.29,0.5,0.52,0.4,0.36,0.67,0.34,0.67,0.42,0.86,0.58,14.58,2.08,0.04,12.5,0.19
5,4|5|10|10868|10870,張兆辰/黃聰翰/雷蒙恩/齊曼加/洛夫頓,臺北台新戰神,3,39|10877|10881,魏嘉豪/阿巴西/飛克,新北中信特攻,1,41,48.0,617.59,10.29,10:18,617.59,10.29,10:18,18.0,18.0,37.5,62.95,23.0,23.0,47.92,80.44,16.0,16.0,33.33,55.96,6.0,6.0,12.5,20.98,5.0,5.0,10.42,17.49,2.0,2.0,4.17,6.99,11.0,11.0,22.92,38.47,4.0,4.0,8.33,13.99,3.0,3.0,6.25,10.49,2.0,2.0,4.17,6.99,5.0,5.0,10.42,17.49,6.0,6.0,12.5,20.98,1.0,1.0,2.08,3.5,7.0,7.0,14.58,24.48,9.0,9.0,18.75,31.48,4.0,4.0,8.33,13.99,7.0,7.0,14.58,24.48,1.0,1.0,2.08,3.5,2.0,2.0,4.17,6.99,6.0,6.0,12.5,20.98,37.5,47.92,-10.42,111.92,-5.0,-5.0,-10.42,10.29,10.29,0.5,0.52,0.4,0.36,0.67,0.34,0.67,0.42,0.86,0.58,14.58,2.08,0.04,12.5,0.19
5,39|40|10877|10880|10881,魏嘉豪/謝亞軒/阿巴西/內馬/飛克,新北中信特攻,2,10|10870,雷蒙恩/洛夫頓,臺北台新戰神,1,43,47.0,604.08,10.07,10:04,604.08,10.07,10:04,34.0,34.0,72.34,121.57,16.0,16.0,34.04,57.21,19.0,19.0,40.43,67.94,14.0,14.0,29.79,50.06,11.0,11.0,23.4,39.33,10.0,10.0,21.28,35.76,8.0,8.0,17.02,28.61,4.0,4.0,8.51,14.3,4.0,4.0,8.51,14.3,2.0,2.0,4.26,7.15,0.0,0.0,0.0,0.0,6.0,6.0,12.77,21.45,4.0,4.0,8.51,14.3,8.0,8.0,17.02,28.61,0.0,0.0,0.0,0.0,9.0,9.0,19.15,32.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,6.38,10.73,4.0,4.0,8.51,14.3,72.34,34.04,38.3,112.04,18.0,18.0,38.3,10.07,10.07,0.84,0.82,0.91,0.5,0.5,0.0,0.64,0.0,0.6,0.33,0.0,0.0,0.06,8.51,0.21
