player_id,player_name,team_name,lineup_size,lineup_player_ids,lineup_player_names,games_used,stint_count,possessions,sec_played,min_played,min_played_str,sec_per_game,min_per_game,min_per_game_str,PTS,PTS_per_game,PTS_per100,PTS_per36,PTS_allowed,PTS_allowed_per_game,PTS_allowed_per100,PTS_allowed_per36,FGA,FGA_per_game,FGA_per100,FGA_per36,FGM,FGM_per_game,FGM_per100,FGM_per36,2PA,2PA_per_game,2PA_per100,2PA_per36,2PM,2PM_per_game,2PM_per100,2PM_per36,3PA,3PA_per_game,3PA_per100,3PA_per36,3PM,3PM_per_game,3PM_per100,3PM_per36,FTA,FTA_per_game,FTA_per100,FTA_per36,FTM,FTM_per_game,FTM_per100,FTM_per36,ORB,ORB_per_game,ORB_per100,ORB_per36,DRB,DRB_per_game,DRB_per100,DRB_per36,ORB_allowed,ORB_allowed_per_game,ORB_allowed_per100,ORB_allowed_per36,DRB_allowed,DRB_allowed_per_game,DRB_allowed_per100,DRB_allowed_per36,TOV,TOV_per_game,TOV_per100,TOV_per36,AST,AST_per_game,AST_per100,AST_per36,STL,STL_per_game,STL_per100,STL_per36,BLK,BLK_per_game,BLK_per100,BLK_per36,Fouls,Fouls_per_game,Fouls_per100,Fouls_per36,FT_allowed,FT_allowed_per_game,FT_allowed_per100,FT_allowed_per36,ORtg,DRtg,NetRtg,PACE,PM_total,PM_per_game,PM_per100,MIN_total,MIN_per_game,eFG,TS,FG2_pct,FG3_pct,FT_pct,TOV_pct,AST_ratio,ORB_pct,DRB_pct,TRB_pct,STL_pct,BLK_pct,Foul_per_poss,FT_allowed_rate_per100,FT_rate
39,魏嘉豪,新北中信特攻,2,39|8889,魏嘉豪/馬可,1,66,74.0,1073.56,17.89,17:54,1073.56,17.89,17:54,5.0,5.0,6.76,10.06,31.0,31.0,41.89,62.37,4.0,4.0,5.41,8.05,2.0,2.0,2.7,4.02,3.0,3.0,4.05,6.04,1.0,1.0,1.35,2.01,1.0,1.0,1.35,2.01,1.0,1.0,1.35,2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.05,6.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.76,41.89,-35.14,99.26,-26.0,-26.0,-35.14,17.89,17.89,0.62,0.62,0.33,1.0,,0.0,1.5,,,,0.0,0.0,0.0,0.0,0.0
39,魏嘉豪,新北中信特攻,2,39|10877,魏嘉豪/阿巴西,1,66,74.0,1073.56,17.89,17:54,1073.56,17.89,17:54,5.0,5.0,6.76,10.06,31.0,31.0,41.89,62.37,4.0,4.0,5.41,8.05,2.0,2.0,2.7,4.02,3.0,3.0,4.05,6.04,1.0,1.0,1.35,2.01,1.0,1.0,1.35,2.01,1.0,1.0,1.35,2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.05,6.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.76,41.89,-35.14,99.26,-26.0,-26.0,-35.14,17.89,17.89,0.62,0.62,0.33,1.0,,0.0,1.5,,,,0.0,0.0,0.0,0.0,0.0
39,魏嘉豪,新北中信特攻,2,39|10879,魏嘉豪/簡廷兆,1,32,36.0,527.0,8.78,08:47,527.0,8.78,08:47,3.0,3.0,8.33,12.3,17.0,17.0,47.22,69.68,2.0,2.0,5.56,8.2,1.0,1.0,2.78,4.1,1.0,1.0,2.78,4.1,0.0,0.0,0.0,0.0,1.0,1.0,2.78,4.1,1.0,1.0,2.78,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.78,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,47.22,-38.89,98.37,-14.0,-14.0,-38.89,8.78,8.78,0.75,0.75,0.0,1.0,,0.0,1.0,,,,0.0,0.0,0.0,0.0,0.0
39,魏嘉豪,新北中信特攻,2,39|10881,魏嘉豪/飛克,1,59,66.0,972.85,16.21,16:13,972.85,16.21,16:13,5.0,5.0,7.58,11.1,28.0,28.0,42.42,62.17,4.0,4.0,6.06,8.88,2.0,2.0,3.03,4.44,3.0,3.0,4.55,6.66,1.0,1.0,1.52,2.22,1.0,1.0,1.52,2.22,1.0,1.0,1.52,2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.03,4.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.58,42.42,-34.85,97.69,-23.0,-23.0,-34.85,16.21,16.21,0.62,0.62,0.33,1.0,,0.0,1.0,,,,0.0,0.0,0.0,0.0,0.0
39,魏嘉豪,新北中信特攻,3,39|8889|10877,魏嘉豪/馬可/阿巴西,1,66,74.0,1073.56,17.89,17:54,1073.56,17.89,17:54,5.0,5.0,6.76,10.06,31.0,31.0,41.89,62.37,4.0,4.0,5.41,8.05,2.0,2.0,2.7,4.02,3.0,3.0,4.05,6.04,1.0,1.0,1.35,2.01,1.0,1.0,1.35,2.01,1.0,1.0,1.35,2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.05,6.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.76,41.89,-35.14,99.26,-26.0,-26.0,-35.14,17.89,17.89,0.62,0.62,0.33,1.0,,0.0,1.5,,,,0.0,0.0,0.0,0.0,0.0
39,魏嘉豪,新北中信特攻,3,39|8889|10879,魏嘉豪/馬可/簡廷兆,1,32,36.0,527.0,8.78,08:47,527.0,8.78,08:47,3.0,3.0,8.33,12.3,17.0,17.0,47.22,69.68,2.0,2.0,5.56,8.2,1.0,1.0,2.78,4.1,1.0,1.0,2.78,4.1,0.0,0.0,0.0,0.0,1.0,1.0,2.78,4.1,1.0,1.0,2.78,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.78,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,47.22,-38.89,98.37,-14.0,-14.0,-38.89,8.78,8.78,0.75,0.75,0.0,1.0,,0.0,1.0,,,,0.0,0.0,0.0,0.0,0.0
39,魏嘉豪,新北中信特攻,3,39|8889|10881,魏嘉豪/馬可/飛克,1,59,66.0,972.85,16.21,16:13,972.85,16.21,16:13,5.0,5.0,7.58,11.1,28.0,28.0,42.42,62.17,4.0,4.0,6.06,8.88,2.0,2.0,3.03,4.44,3.0,3.0,4.55,6.66,1.0,1.0,1.52,2.22,1.0,1.0,1.52,2.22,1.0,1.0,1.52,2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.03,4.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.58,42.42,-34.85,97.69,-23.0,-23.0,-34.85,16.21,16.21,0.62,0.62,0.33,1.0,,0.0,1.0,,,,0.0,0.0,0.0,0.0,0.0
39,魏嘉豪,新北中信特攻,3,39|10877|10879,魏嘉豪/阿巴西/簡廷兆,1,32,36.0,527.0,8.78,08:47,527.0,8.78,08:47,3.0,3.0,8.33,12.3,17.0,17.0,47.22,69.68,2.0,2.0,5.56,8.2,1.0,1.0,2.78,4.1,1.0,1.0,2.78,4.1,0.0,0.0,0.0,0.0,1.0,1.0,2.78,4.1,1.0,1.0,2.78,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.78,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,47.22,-38.89,98.37,-14.0,-14.0,-38.89,8.78,8.78,0.75,0.75,0.0,1.0,,0.0,1.0,,,,0.0,0.0,0.0,0.0,0.0
39,魏嘉豪,新北中信特攻,3,39|10877|10881,魏嘉豪/阿巴西/飛克,1,59,66.0,972.85,16.21,16:13,972.85,16.21,16:13,5.0,5.0,7.58,11.1,28.0,28.0,42.42,62.17,4.0,4.0,6.06,8.88,2.0,2.0,3.03,4.44,3.0,3.0,4.55,6.66,1.0,1.0,1.52,2.22,1.0,1.0,1.52,2.22,1.0,1.0,1.52,2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.03,4.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.58,42.42,-34.85,97.69,-23.0,-23.0,-34.85,16.21,16.21,0.62,0.62,0.33,1.0,,0.0,1.0,,,,0.0,0.0,0.0,0.0,0.0
39,魏嘉豪,新北中信特攻,3,39|10879|10881,魏嘉豪/簡廷兆/飛克,1,32,36.0,527.0,8.78,08:47,527.0,8.78,08:47,3.0,3.0,8.33,12.3,17.0,17.0,47.22,69.68,2.0,2.0,5.56,8.2,1.0,1.0,2.78,4.1,1.0,1.0,2.78,4.1,0.0,0.0,0.0,0.0,1.0,1.0,2.78,4.1,1.0,1.0,2.78,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.78,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,47.22,-38.89,98.37,-14.0,-14.0,-38.89,8.78,8.78,0.75,0.75,0.0,1.0,,0.0,1.0,,,,0.0,0.0,0.0,0.0,0.0
