player_id,player_name,team_name,lineup_size,lineup_player_ids,lineup_player_names,games_used,stint_count,possessions,sec_played,min_played,min_played_str,sec_per_game,min_per_game,min_per_game_str,PTS,PTS_per_game,PTS_per100,PTS_per36,PTS_allowed,PTS_allowed_per_game,PTS_allowed_per100,PTS_allowed_per36,FGA,FGA_per_game,FGA_per100,FGA_per36,FGM,FGM_per_game,FGM_per100,FGM_per36,2PA,2PA_per_game,2PA_per100,2PA_per36,2PM,2PM_per_game,2PM_per100,2PM_per36,3PA,3PA_per_game,3PA_per100,3PA_per36,3PM,3PM_per_game,3PM_per100,3PM_per36,FTA,FTA_per_game,FTA_per100,FTA_per36,FTM,FTM_per_game,FTM_per100,FTM_per36,ORB,ORB_per_game,ORB_per100,ORB_per36,DRB,DRB_per_game,DRB_per100,DRB_per36,ORB_allowed,ORB_allowed_per_game,ORB_allowed_per100,ORB_allowed_per36,DRB_allowed,DRB_allowed_per_game,DRB_allowed_per100,DRB_allowed_per36,TOV,TOV_per_game,TOV_per100,TOV_per36,AST,AST_per_game,AST_per100,AST_per36,STL,STL_per_game,STL_per100,STL_per36,BLK,BLK_per_game,BLK_per100,BLK_per36,Fouls,Fouls_per_game,Fouls_per100,Fouls_per36,FT_allowed,FT_allowed_per_game,FT_allowed_per100,FT_allowed_per36,ORtg,DRtg,NetRtg,PACE,PM_total,PM_per_game,PM_per100,MIN_total,MIN_per_game,eFG,TS,FG2_pct,FG3_pct,FT_pct,TOV_pct,AST_ratio,ORB_pct,DRB_pct,TRB_pct,STL_pct,BLK_pct,Foul_per_poss,FT_allowed_rate_per100,FT_rate
21,李愷諺,新北國王,2,21|25,李愷諺/林金榜,11,363,441.0,5621.51,93.69,93:42,511.05,8.52,08:31,185.0,16.82,41.95,71.08,163.0,14.82,36.96,62.63,159.0,14.45,36.05,61.09,64.0,5.82,14.51,24.59,89.0,8.09,20.18,34.2,44.0,4.0,9.98,16.91,70.0,6.36,15.87,26.9,20.0,1.82,4.54,7.68,51.0,4.64,11.56,19.6,37.0,3.36,8.39,14.22,38.0,3.45,8.62,14.6,66.0,6.0,14.97,25.36,26.0,2.36,5.9,9.99,75.0,6.82,17.01,28.82,38.0,3.45,8.62,14.6,40.0,3.64,9.07,15.37,26.0,2.36,5.9,9.99,8.0,0.73,1.81,3.07,45.0,4.09,10.2,17.29,41.0,3.73,9.3,15.75,41.95,36.96,4.99,112.97,22.0,2.0,4.99,93.69,8.52,0.47,0.51,0.49,0.29,0.73,0.17,0.62,0.34,0.72,0.51,5.9,1.81,0.1,9.3,0.32
21,李愷諺,新北國王,2,21|29,李愷諺/林書緯,12,1084,1278.0,16917.84,281.96,281:58,1409.82,23.5,23:30,567.0,47.25,44.37,72.39,555.0,46.25,43.43,70.86,500.0,41.67,39.12,63.84,214.0,17.83,16.74,27.32,302.0,25.17,23.63,38.56,158.0,13.17,12.36,20.17,198.0,16.5,15.49,25.28,56.0,4.67,4.38,7.15,99.0,8.25,7.75,12.64,78.0,6.5,6.1,9.96,87.0,7.25,6.81,11.11,209.0,17.42,16.35,26.68,74.0,6.17,5.79,9.45,185.0,15.42,14.48,23.62,82.0,6.83,6.42,10.47,123.0,10.25,9.62,15.7,49.0,4.08,3.83,6.26,21.0,1.75,1.64,2.68,93.0,7.75,7.28,11.87,111.0,9.25,8.69,14.17,44.37,43.43,0.94,108.78,12.0,1.0,0.94,281.96,23.5,0.48,0.52,0.52,0.28,0.79,0.13,0.57,0.32,0.74,0.53,3.83,1.64,0.07,8.69,0.2
21,李愷諺,新北國王,2,21|10875,李愷諺/傑登,14,1295,1574.0,19825.47,330.42,330:25,1416.11,23.6,23:36,689.0,49.21,43.77,75.07,655.0,46.79,41.61,71.36,592.0,42.29,37.61,64.5,252.0,18.0,16.01,27.46,365.0,26.07,23.19,39.77,182.0,13.0,11.56,19.83,227.0,16.21,14.42,24.73,70.0,5.0,4.45,7.63,165.0,11.79,10.48,17.98,114.0,8.14,7.24,12.42,124.0,8.86,7.88,13.51,241.0,17.21,15.31,26.26,91.0,6.5,5.78,9.91,232.0,16.57,14.74,25.28,109.0,7.79,6.93,11.88,154.0,11.0,9.78,16.78,68.0,4.86,4.32,7.41,29.0,2.07,1.84,3.16,137.0,9.79,8.7,14.93,166.0,11.86,10.55,18.09,43.77,41.61,2.16,114.33,34.0,2.43,2.16,330.42,23.6,0.48,0.52,0.5,0.31,0.69,0.14,0.61,0.35,0.73,0.53,4.32,1.84,0.09,10.55,0.28
21,李愷諺,新北國王,2,21|10876,李愷諺/尚迪,6,502,602.0,7344.45,122.41,122:24,1224.08,20.4,20:24,251.0,41.83,41.69,73.82,258.0,43.0,42.86,75.88,217.0,36.17,36.05,63.82,93.0,15.5,15.45,27.35,130.0,21.67,21.59,38.23,72.0,12.0,11.96,21.18,87.0,14.5,14.45,25.59,21.0,3.5,3.49,6.18,66.0,11.0,10.96,19.41,43.0,7.17,7.14,12.65,46.0,7.67,7.64,13.53,90.0,15.0,14.95,26.47,35.0,5.83,5.81,10.29,80.0,13.33,13.29,23.53,51.0,8.5,8.47,15.0,49.0,8.17,8.14,14.41,29.0,4.83,4.82,8.53,8.0,1.33,1.33,2.35,59.0,9.83,9.8,17.35,65.0,10.83,10.8,19.12,41.69,42.86,-1.16,118.03,-7.0,-1.17,-1.16,122.41,20.4,0.48,0.51,0.55,0.24,0.65,0.17,0.53,0.37,0.72,0.54,4.82,1.33,0.1,10.8,0.3
21,李愷諺,新北國王,3,21|25|29,李愷諺/林金榜/林書緯,7,77,94.0,1225.89,20.43,20:26,175.13,2.92,02:55,37.0,5.29,39.36,65.19,25.0,3.57,26.6,44.05,40.0,5.71,42.55,70.48,13.0,1.86,13.83,22.91,17.0,2.43,18.09,29.95,8.0,1.14,8.51,14.1,23.0,3.29,24.47,40.53,5.0,0.71,5.32,8.81,7.0,1.0,7.45,12.33,6.0,0.86,6.38,10.57,11.0,1.57,11.7,19.38,17.0,2.43,18.09,29.95,5.0,0.71,5.32,8.81,15.0,2.14,15.96,26.43,5.0,0.71,5.32,8.81,8.0,1.14,8.51,14.1,3.0,0.43,3.19,5.29,2.0,0.29,2.13,3.52,7.0,1.0,7.45,12.33,6.0,0.86,6.38,10.57,39.36,26.6,12.77,110.42,12.0,1.71,12.77,20.43,2.92,0.39,0.43,0.47,0.22,0.86,0.1,0.62,0.42,0.77,0.58,3.19,2.13,0.07,6.38,0.18
21,李愷諺,新北國王,3,21|25|10875,李愷諺/林金榜/傑登,9,277,335.0,4262.73,71.05,71:03,473.64,7.89,07:54,137.0,15.22,40.9,69.42,135.0,15.0,40.3,68.41,126.0,14.0,37.61,63.85,48.0,5.33,14.33,24.32,70.0,7.78,20.9,35.47,33.0,3.67,9.85,16.72,56.0,6.22,16.72,28.38,15.0,1.67,4.48,7.6,38.0,4.22,11.34,19.26,26.0,2.89,7.76,13.17,32.0,3.56,9.55,16.21,53.0,5.89,15.82,26.86,16.0,1.78,4.78,8.11,50.0,5.56,14.93,25.34,27.0,3.0,8.06,13.68,31.0,3.44,9.25,15.71,19.0,2.11,5.67,9.63,8.0,0.89,2.39,4.05,35.0,3.89,10.45,17.74,29.0,3.22,8.66,14.69,40.9,40.3,0.6,113.17,2.0,0.22,0.6,71.05,7.89,0.44,0.48,0.47,0.27,0.68,0.16,0.65,0.39,0.77,0.56,5.67,2.39,0.1,8.66,0.3
21,李愷諺,新北國王,3,21|25|10876,李愷諺/林金榜/尚迪,3,166,202.0,2540.21,42.34,42:20,846.74,14.11,14:07,82.0,27.33,40.59,69.73,85.0,28.33,42.08,72.28,74.0,24.67,36.63,62.92,30.0,10.0,14.85,25.51,42.0,14.0,20.79,35.71,22.0,7.33,10.89,18.71,32.0,10.67,15.84,27.21,8.0,2.67,3.96,6.8,23.0,7.67,11.39,19.56,14.0,4.67,6.93,11.9,18.0,6.0,8.91,15.31,32.0,10.67,15.84,27.21,12.0,4.0,5.94,10.2,30.0,10.0,14.85,25.51,20.0,6.67,9.9,17.01,13.0,4.33,6.44,11.05,12.0,4.0,5.94,10.2,4.0,1.33,1.98,3.4,23.0,7.67,11.39,19.56,19.0,6.33,9.41,16.16,40.59,42.08,-1.49,114.51,-3.0,-1.0,-1.49,42.34,14.11,0.46,0.49,0.52,0.25,0.61,0.19,0.43,0.38,0.73,0.54,5.94,1.98,0.11,9.41,0.31
21,李愷諺,新北國王,3,21|29|10875,李愷諺/林書緯/傑登,10,559,672.0,8585.05,143.08,143:05,858.5,14.31,14:19,282.0,28.2,41.96,70.95,286.0,28.6,42.56,71.96,262.0,26.2,38.99,65.92,107.0,10.7,15.92,26.92,159.0,15.9,23.66,40.0,80.0,8.0,11.9,20.13,103.0,10.3,15.33,25.91,27.0,2.7,4.02,6.79,53.0,5.3,7.89,13.33,38.0,3.8,5.65,9.56,52.0,5.2,7.74,13.08,113.0,11.3,16.82,28.43,39.0,3.9,5.8,9.81,91.0,9.1,13.54,22.9,43.0,4.3,6.4,10.82,65.0,6.5,9.67,16.35,27.0,2.7,4.02,6.79,12.0,1.2,1.79,3.02,51.0,5.1,7.59,12.83,74.0,7.4,11.01,18.62,41.96,42.56,-0.6,112.72,-4.0,-0.4,-0.6,143.08,14.31,0.46,0.49,0.5,0.26,0.72,0.13,0.61,0.36,0.74,0.56,4.02,1.79,0.08,11.01,0.2
21,李愷諺,新北國王,3,21|29|10876,李愷諺/林書緯/尚迪,4,221,266.0,3309.62,55.16,55:10,827.4,13.79,13:47,109.0,27.25,40.98,71.14,115.0,28.75,43.23,75.05,102.0,25.5,38.35,66.57,41.0,10.25,15.41,26.76,57.0,14.25,21.43,37.2,32.0,8.0,12.03,20.88,45.0,11.25,16.92,29.37,9.0,2.25,3.38,5.87,26.0,6.5,9.77,16.97,17.0,4.25,6.39,11.09,23.0,5.75,8.65,15.01,42.0,10.5,15.79,27.41,16.0,4.0,6.02,10.44,33.0,8.25,12.41,21.54,20.0,5.0,7.52,13.05,25.0,6.25,9.4,16.32,12.0,3.0,4.51,7.83,4.0,1.0,1.5,2.61,23.0,5.75,8.65,15.01,22.0,5.5,8.27,14.36,40.98,43.23,-2.26,115.74,-6.0,-1.5,-2.26,55.16,13.79,0.45,0.48,0.56,0.2,0.65,0.15,0.61,0.41,0.72,0.57,4.51,1.5,0.09,8.27,0.25
21,李愷諺,新北國王,3,21|10875|10876,李愷諺/傑登/尚迪,6,303,363.0,4510.64,75.18,75:11,751.77,12.53,12:32,150.0,25.0,41.32,71.83,150.0,25.0,41.32,71.83,140.0,23.33,38.57,67.04,58.0,9.67,15.98,27.77,84.0,14.0,23.14,40.22,44.0,7.33,12.12,21.07,56.0,9.33,15.43,26.82,14.0,2.33,3.86,6.7,36.0,6.0,9.92,17.24,19.0,3.17,5.23,9.1,29.0,4.83,7.99,13.89,60.0,10.0,16.53,28.73,17.0,2.83,4.68,8.14,50.0,8.33,13.77,23.94,26.0,4.33,7.16,12.45,32.0,5.33,8.82,15.32,17.0,2.83,4.68,8.14,6.0,1.0,1.65,2.87,34.0,5.67,9.37,16.28,36.0,6.0,9.92,17.24,41.32,41.32,0.0,115.89,0.0,0.0,0.0,75.18,12.53,0.46,0.48,0.52,0.25,0.53,0.14,0.55,0.37,0.78,0.57,4.68,1.65,0.09,9.92,0.26
