lineup_size,team_name,lineup_player_ids,lineup_player_names,games_used,stint_count,possessions,sec_played,min_played,min_played_str,sec_per_game,min_per_game,min_per_game_str,PTS,PTS_per_game,PTS_per100,PTS_per36,PTS_allowed,PTS_allowed_per_game,PTS_allowed_per100,PTS_allowed_per36,FGA,FGA_per_game,FGA_per100,FGA_per36,FGM,FGM_per_game,FGM_per100,FGM_per36,2PA,2PA_per_game,2PA_per100,2PA_per36,2PM,2PM_per_game,2PM_per100,2PM_per36,3PA,3PA_per_game,3PA_per100,3PA_per36,3PM,3PM_per_game,3PM_per100,3PM_per36,FTA,FTA_per_game,FTA_per100,FTA_per36,FTM,FTM_per_game,FTM_per100,FTM_per36,ORB,ORB_per_game,ORB_per100,ORB_per36,DRB,DRB_per_game,DRB_per100,DRB_per36,ORB_allowed,ORB_allowed_per_game,ORB_allowed_per100,ORB_allowed_per36,DRB_allowed,DRB_allowed_per_game,DRB_allowed_per100,DRB_allowed_per36,TOV,TOV_per_game,TOV_per100,TOV_per36,AST,AST_per_game,AST_per100,AST_per36,STL,STL_per_game,STL_per100,STL_per36,BLK,BLK_per_game,BLK_per100,BLK_per36,Fouls,Fouls_per_game,Fouls_per100,Fouls_per36,FT_allowed,FT_allowed_per_game,FT_allowed_per100,FT_allowed_per36,ORtg,DRtg,NetRtg,PACE,PM_total,PM_per_game,PM_per100,MIN_total,MIN_per_game,eFG,TS,FG2_pct,FG3_pct,FT_pct,TOV_pct,AST_ratio,ORB_pct,DRB_pct,TRB_pct,STL_pct,BLK_pct,Foul_per_poss,FT_allowed_rate_per100,FT_rate
2,福爾摩沙夢想家,79|89,張宗憲/蔣淯安,1,99,120.0,1646.14,27.44,27:26,1646.14,27.44,27:26,46.0,46.0,38.33,60.36,45.0,45.0,37.5,59.05,41.0,41.0,34.17,53.8,16.0,16.0,13.33,20.99,25.0,25.0,20.83,32.8,11.0,11.0,9.17,14.43,16.0,16.0,13.33,20.99,5.0,5.0,4.17,6.56,12.0,12.0,10.0,15.75,11.0,11.0,9.17,14.43,7.0,7.0,5.83,9.19,19.0,19.0,15.83,24.93,8.0,8.0,6.67,10.5,21.0,21.0,17.5,27.56,14.0,14.0,11.67,18.37,13.0,13.0,10.83,17.06,10.0,10.0,8.33,13.12,1.0,1.0,0.83,1.31,9.0,9.0,7.5,11.81,4.0,4.0,3.33,5.25,38.33,37.5,0.83,104.97,1.0,1.0,0.83,27.44,27.44,0.45,0.5,0.44,0.31,0.92,0.23,0.81,0.25,0.7,0.47,8.33,0.83,0.08,3.33,0.29
2,福爾摩沙夢想家,79|103,張宗憲/忻沃克,1,93,114.0,1482.95,24.72,24:43,1482.95,24.72,24:43,37.0,37.0,32.46,53.89,35.0,35.0,30.7,50.98,37.0,37.0,32.46,53.89,13.0,13.0,11.4,18.94,22.0,22.0,19.3,32.04,9.0,9.0,7.89,13.11,15.0,15.0,13.16,21.85,4.0,4.0,3.51,5.83,10.0,10.0,8.77,14.57,9.0,9.0,7.89,13.11,7.0,7.0,6.14,10.2,18.0,18.0,15.79,26.22,8.0,8.0,7.02,11.65,19.0,19.0,16.67,27.67,14.0,14.0,12.28,20.39,10.0,10.0,8.77,14.57,9.0,9.0,7.89,13.11,1.0,1.0,0.88,1.46,7.0,7.0,6.14,10.2,6.0,6.0,5.26,8.74,32.46,30.7,1.75,110.7,2.0,2.0,1.75,24.72,24.72,0.41,0.45,0.41,0.27,0.9,0.25,0.77,0.27,0.69,0.48,7.89,0.88,0.06,5.26,0.27
2,福爾摩沙夢想家,79|106,張宗憲/高柏鎧,1,76,100.0,1262.8,21.05,21:03,1262.8,21.05,21:03,39.0,39.0,39.0,66.71,42.0,42.0,42.0,71.84,33.0,33.0,33.0,56.45,14.0,14.0,14.0,23.95,21.0,21.0,21.0,35.92,11.0,11.0,11.0,18.82,12.0,12.0,12.0,20.53,3.0,3.0,3.0,5.13,10.0,10.0,10.0,17.1,10.0,10.0,10.0,17.1,8.0,8.0,8.0,13.68,11.0,11.0,11.0,18.82,9.0,9.0,9.0,15.39,14.0,14.0,14.0,23.95,11.0,11.0,11.0,18.82,10.0,10.0,10.0,17.1,7.0,7.0,7.0,11.97,0.0,0.0,0.0,0.0,7.0,7.0,7.0,11.97,7.0,7.0,7.0,11.97,39.0,42.0,-3.0,114.03,-3.0,-3.0,-3.0,21.05,21.05,0.47,0.52,0.52,0.25,1.0,0.23,0.71,0.36,0.55,0.45,7.0,0.0,0.07,7.0,0.3
2,福爾摩沙夢想家,79|13906,張宗憲/班提爾,1,110,137.0,1799.35,29.99,29:59,1799.35,29.99,29:59,50.0,50.0,36.5,60.02,52.0,52.0,37.96,62.42,44.0,44.0,32.12,52.82,17.0,17.0,12.41,20.41,28.0,28.0,20.44,33.61,12.0,12.0,8.76,14.41,16.0,16.0,11.68,19.21,5.0,5.0,3.65,6.0,12.0,12.0,8.76,14.41,11.0,11.0,8.03,13.2,8.0,8.0,5.84,9.6,20.0,20.0,14.6,24.01,10.0,10.0,7.3,12.0,22.0,22.0,16.06,26.41,16.0,16.0,11.68,19.21,14.0,14.0,10.22,16.81,11.0,11.0,8.03,13.2,1.0,1.0,0.73,1.2,11.0,11.0,8.03,13.2,6.0,6.0,4.38,7.2,36.5,37.96,-1.46,109.64,-2.0,-2.0,-1.46,29.99,29.99,0.44,0.51,0.43,0.31,0.92,0.25,0.82,0.27,0.67,0.47,8.03,0.73,0.08,4.38,0.27
2,福爾摩沙夢想家,89|103,蔣淯安/忻沃克,1,100,119.0,1604.08,26.73,26:44,1604.08,26.73,26:44,45.0,45.0,37.82,60.6,39.0,39.0,32.77,52.52,42.0,42.0,35.29,56.56,15.0,15.0,12.61,20.2,23.0,23.0,19.33,30.97,10.0,10.0,8.4,13.47,19.0,19.0,15.97,25.58,5.0,5.0,4.2,6.73,12.0,12.0,10.08,16.16,10.0,10.0,8.4,13.47,8.0,8.0,6.72,10.77,20.0,20.0,16.81,26.93,7.0,7.0,5.88,9.43,18.0,18.0,15.13,24.24,12.0,12.0,10.08,16.16,12.0,12.0,10.08,16.16,8.0,8.0,6.72,10.77,1.0,1.0,0.84,1.35,9.0,9.0,7.56,12.12,4.0,4.0,3.36,5.39,37.82,32.77,5.04,106.83,6.0,6.0,5.04,26.73,26.73,0.42,0.48,0.43,0.26,0.83,0.2,0.8,0.31,0.74,0.53,6.72,0.84,0.08,3.36,0.29
2,福爾摩沙夢想家,89|106,蔣淯安/高柏鎧,1,67,87.0,1921.85,32.03,32:02,1921.85,32.03,32:02,42.0,42.0,48.28,47.2,34.0,34.0,39.08,38.21,30.0,30.0,34.48,33.72,15.0,15.0,17.24,16.86,18.0,18.0,20.69,20.23,11.0,11.0,12.64,12.36,12.0,12.0,13.79,13.49,4.0,4.0,4.6,4.5,8.0,8.0,9.2,8.99,8.0,8.0,9.2,8.99,8.0,8.0,9.2,8.99,7.0,7.0,8.05,7.87,7.0,7.0,8.05,7.87,14.0,14.0,16.09,15.73,10.0,10.0,11.49,11.24,12.0,12.0,13.79,13.49,5.0,5.0,5.75,5.62,0.0,0.0,0.0,0.0,7.0,7.0,8.05,7.87,2.0,2.0,2.3,2.25,48.28,39.08,9.2,65.19,8.0,8.0,9.2,32.03,32.03,0.57,0.63,0.61,0.33,1.0,0.23,0.8,0.36,0.5,0.42,5.75,0.0,0.08,2.3,0.27
2,福爾摩沙夢想家,89|13906,蔣淯安/班提爾,1,106,126.0,1682.21,28.04,28:02,1682.21,28.04,28:02,48.0,48.0,38.1,61.63,47.0,47.0,37.3,60.35,42.0,42.0,33.33,53.93,16.0,16.0,12.7,20.54,23.0,23.0,18.25,29.53,10.0,10.0,7.94,12.84,19.0,19.0,15.08,24.4,6.0,6.0,4.76,7.7,12.0,12.0,9.52,15.41,10.0,10.0,7.94,12.84,6.0,6.0,4.76,7.7,21.0,21.0,16.67,26.96,7.0,7.0,5.56,8.99,20.0,20.0,15.87,25.68,14.0,14.0,11.11,17.98,15.0,15.0,11.9,19.26,10.0,10.0,7.94,12.84,1.0,1.0,0.79,1.28,11.0,11.0,8.73,14.12,4.0,4.0,3.17,5.14,38.1,37.3,0.79,107.86,1.0,1.0,0.79,28.04,28.04,0.45,0.51,0.43,0.32,0.83,0.23,0.94,0.23,0.75,0.5,7.94,0.79,0.09,3.17,0.29
2,福爾摩沙夢想家,103|106,忻沃克/高柏鎧,1,65,86.0,1059.95,17.67,17:40,1059.95,17.67,17:40,33.0,33.0,38.37,67.25,23.0,23.0,26.74,46.87,26.0,26.0,30.23,52.98,11.0,11.0,12.79,22.42,16.0,16.0,18.6,32.61,9.0,9.0,10.47,18.34,10.0,10.0,11.63,20.38,2.0,2.0,2.33,4.08,13.0,13.0,15.12,26.49,9.0,9.0,10.47,18.34,8.0,8.0,9.3,16.3,9.0,9.0,10.47,18.34,7.0,7.0,8.14,14.26,13.0,13.0,15.12,26.49,10.0,10.0,11.63,20.38,8.0,8.0,9.3,16.3,5.0,5.0,5.81,10.19,1.0,1.0,1.16,2.04,8.0,8.0,9.3,16.3,8.0,8.0,9.3,16.3,38.37,26.74,11.63,116.84,10.0,10.0,11.63,17.67,17.67,0.46,0.52,0.56,0.2,0.69,0.24,0.73,0.38,0.56,0.46,5.81,1.16,0.09,9.3,0.5
2,福爾摩沙夢想家,103|13906,忻沃克/班提爾,1,120,145.0,1804.17,30.07,30:04,1804.17,30.07,30:04,53.0,53.0,36.55,63.45,43.0,43.0,29.66,51.48,46.0,46.0,31.72,55.07,18.0,18.0,12.41,21.55,25.0,25.0,17.24,29.93,12.0,12.0,8.28,14.37,21.0,21.0,14.48,25.14,6.0,6.0,4.14,7.18,15.0,15.0,10.34,17.96,11.0,11.0,7.59,13.17,7.0,7.0,4.83,8.38,22.0,22.0,15.17,26.34,8.0,8.0,5.52,9.58,24.0,24.0,16.55,28.73,15.0,15.0,10.34,17.96,17.0,17.0,11.72,20.35,9.0,9.0,6.21,10.78,2.0,2.0,1.38,2.39,11.0,11.0,7.59,13.17,9.0,9.0,6.21,10.78,36.55,29.66,6.9,115.73,10.0,10.0,6.9,30.07,30.07,0.46,0.5,0.48,0.29,0.73,0.22,0.94,0.23,0.73,0.48,6.21,1.38,0.08,6.21,0.33
2,福爾摩沙夢想家,106|13906,高柏鎧/班提爾,1,65,87.0,1065.81,17.76,17:46,1065.81,17.76,17:46,35.0,35.0,40.23,70.93,29.0,29.0,33.33,58.77,26.0,26.0,29.89,52.69,12.0,12.0,13.79,24.32,17.0,17.0,19.54,34.45,9.0,9.0,10.34,18.24,9.0,9.0,10.34,18.24,3.0,3.0,3.45,6.08,9.0,9.0,10.34,18.24,8.0,8.0,9.2,16.21,6.0,6.0,6.9,12.16,8.0,8.0,9.2,16.21,7.0,7.0,8.05,14.19,13.0,13.0,14.94,26.35,11.0,11.0,12.64,22.29,11.0,11.0,12.64,22.29,6.0,6.0,6.9,12.16,1.0,1.0,1.15,2.03,9.0,9.0,10.34,18.24,6.0,6.0,6.9,12.16,40.23,33.33,6.9,117.54,6.0,6.0,6.9,17.76,17.76,0.52,0.58,0.53,0.33,0.89,0.27,0.92,0.32,0.53,0.41,6.9,1.15,0.1,6.9,0.35
