lineup_size,team_name,lineup_player_ids,lineup_player_names,games_used,stint_count,possessions,sec_played,min_played,min_played_str,sec_per_game,min_per_game,min_per_game_str,PTS,PTS_per_game,PTS_per100,PTS_per36,PTS_allowed,PTS_allowed_per_game,PTS_allowed_per100,PTS_allowed_per36,FGA,FGA_per_game,FGA_per100,FGA_per36,FGM,FGM_per_game,FGM_per100,FGM_per36,2PA,2PA_per_game,2PA_per100,2PA_per36,2PM,2PM_per_game,2PM_per100,2PM_per36,3PA,3PA_per_game,3PA_per100,3PA_per36,3PM,3PM_per_game,3PM_per100,3PM_per36,FTA,FTA_per_game,FTA_per100,FTA_per36,FTM,FTM_per_game,FTM_per100,FTM_per36,ORB,ORB_per_game,ORB_per100,ORB_per36,DRB,DRB_per_game,DRB_per100,DRB_per36,ORB_allowed,ORB_allowed_per_game,ORB_allowed_per100,ORB_allowed_per36,DRB_allowed,DRB_allowed_per_game,DRB_allowed_per100,DRB_allowed_per36,TOV,TOV_per_game,TOV_per100,TOV_per36,AST,AST_per_game,AST_per100,AST_per36,STL,STL_per_game,STL_per100,STL_per36,BLK,BLK_per_game,BLK_per100,BLK_per36,Fouls,Fouls_per_game,Fouls_per100,Fouls_per36,FT_allowed,FT_allowed_per_game,FT_allowed_per100,FT_allowed_per36,ORtg,DRtg,NetRtg,PACE,PM_total,PM_per_game,PM_per100,MIN_total,MIN_per_game,eFG,TS,FG2_pct,FG3_pct,FT_pct,TOV_pct,AST_ratio,ORB_pct,DRB_pct,TRB_pct,STL_pct,BLK_pct,Foul_per_poss,FT_allowed_rate_per100,FT_rate
2,新竹御嵿攻城獅,75|76,高國豪/曾柏喻,1,82,100.0,1231.02,20.52,20:31,1231.02,20.52,20:31,38.0,38.0,38.0,66.68,31.0,31.0,31.0,54.39,41.0,41.0,41.0,71.94,15.0,15.0,15.0,26.32,27.0,27.0,27.0,47.38,14.0,14.0,14.0,24.56,14.0,14.0,14.0,24.56,1.0,1.0,1.0,1.75,5.0,5.0,5.0,8.77,2.0,2.0,2.0,3.51,9.0,9.0,9.0,15.79,18.0,18.0,18.0,31.58,2.0,2.0,2.0,3.51,14.0,14.0,14.0,24.56,8.0,8.0,8.0,14.04,8.0,8.0,8.0,14.04,4.0,4.0,4.0,7.02,2.0,2.0,2.0,3.51,8.0,8.0,8.0,14.04,9.0,9.0,9.0,15.79,38.0,31.0,7.0,116.98,7.0,7.0,7.0,20.52,20.52,0.38,0.44,0.52,0.07,0.4,0.16,0.53,0.39,0.9,0.63,4.0,2.0,0.08,9.0,0.12
2,新竹御嵿攻城獅,75|10885,高國豪/劉丞勳,1,60,69.0,904.05,15.07,15:04,904.05,15.07,15:04,30.0,30.0,43.48,71.68,23.0,23.0,33.33,54.95,28.0,28.0,40.58,66.9,12.0,12.0,17.39,28.67,19.0,19.0,27.54,45.4,11.0,11.0,15.94,26.28,9.0,9.0,13.04,21.5,1.0,1.0,1.45,2.39,3.0,3.0,4.35,7.17,2.0,2.0,2.9,4.78,4.0,4.0,5.8,9.56,12.0,12.0,17.39,28.67,1.0,1.0,1.45,2.39,10.0,10.0,14.49,23.89,5.0,5.0,7.25,11.95,6.0,6.0,8.7,14.34,3.0,3.0,4.35,7.17,2.0,2.0,2.9,4.78,5.0,5.0,7.25,11.95,7.0,7.0,10.14,16.72,43.48,33.33,10.14,109.91,7.0,7.0,10.14,15.07,15.07,0.45,0.51,0.58,0.11,0.67,0.15,0.5,0.29,0.92,0.59,4.35,2.9,0.07,10.14,0.11
2,新竹御嵿攻城獅,75|10887,高國豪/德魯,1,130,147.0,1886.9,31.45,31:27,1886.9,31.45,31:27,77.0,77.0,52.38,88.14,54.0,54.0,36.73,61.82,53.0,53.0,36.05,60.67,28.0,28.0,19.05,32.05,32.0,32.0,21.77,36.63,21.0,21.0,14.29,24.04,21.0,21.0,14.29,24.04,7.0,7.0,4.76,8.01,18.0,18.0,12.24,20.61,14.0,14.0,9.52,16.03,5.0,5.0,3.4,5.72,22.0,22.0,14.97,25.18,5.0,5.0,3.4,5.72,30.0,30.0,20.41,34.34,9.0,9.0,6.12,10.3,20.0,20.0,13.61,22.89,5.0,5.0,3.4,5.72,3.0,3.0,2.04,3.43,15.0,15.0,10.2,17.17,18.0,18.0,12.24,20.61,52.38,36.73,15.65,112.18,23.0,23.0,15.65,31.45,31.45,0.59,0.63,0.66,0.33,0.78,0.13,0.71,0.14,0.81,0.44,3.4,2.04,0.1,12.24,0.34
2,新竹御嵿攻城獅,75|10888,高國豪/帕塞獅,1,93,113.0,1407.22,23.45,23:27,1407.22,23.45,23:27,47.0,47.0,41.59,72.14,38.0,38.0,33.63,58.33,46.0,46.0,40.71,70.61,18.0,18.0,15.93,27.63,30.0,30.0,26.55,46.05,16.0,16.0,14.16,24.56,16.0,16.0,14.16,24.56,2.0,2.0,1.77,3.07,9.0,9.0,7.96,13.81,6.0,6.0,5.31,9.21,10.0,10.0,8.85,15.35,19.0,19.0,16.81,29.16,3.0,3.0,2.65,4.6,15.0,15.0,13.27,23.02,8.0,8.0,7.08,12.28,11.0,11.0,9.73,16.88,4.0,4.0,3.54,6.14,3.0,3.0,2.65,4.6,9.0,9.0,7.96,13.81,10.0,10.0,8.85,15.35,41.59,33.63,7.96,115.63,9.0,9.0,7.96,23.45,23.45,0.41,0.47,0.53,0.12,0.67,0.14,0.61,0.4,0.86,0.62,3.54,2.65,0.08,8.85,0.2
2,新竹御嵿攻城獅,76|10885,曾柏喻/劉丞勳,1,63,73.0,1008.31,16.81,16:48,1008.31,16.81,16:48,31.0,31.0,42.47,66.41,26.0,26.0,35.62,55.7,30.0,30.0,41.1,64.27,13.0,13.0,17.81,27.85,19.0,19.0,26.03,40.7,11.0,11.0,15.07,23.56,11.0,11.0,15.07,23.56,2.0,2.0,2.74,4.28,5.0,5.0,6.85,10.71,3.0,3.0,4.11,6.43,5.0,5.0,6.85,10.71,13.0,13.0,17.81,27.85,1.0,1.0,1.37,2.14,10.0,10.0,13.7,21.42,5.0,5.0,6.85,10.71,7.0,7.0,9.59,15.0,3.0,3.0,4.11,6.43,2.0,2.0,2.74,4.28,7.0,7.0,9.59,15.0,7.0,7.0,9.59,15.0,42.47,35.62,6.85,104.25,5.0,5.0,6.85,16.81,16.81,0.47,0.48,0.58,0.18,0.6,0.13,0.54,0.33,0.93,0.62,4.11,2.74,0.1,9.59,0.17
2,新竹御嵿攻城獅,76|10887,曾柏喻/德魯,1,70,79.0,1076.06,17.93,17:56,1076.06,17.93,17:56,34.0,34.0,43.04,68.25,22.0,22.0,27.85,44.16,33.0,33.0,41.77,66.24,15.0,15.0,18.99,30.11,21.0,21.0,26.58,42.15,13.0,13.0,16.46,26.1,12.0,12.0,15.19,24.09,2.0,2.0,2.53,4.01,4.0,4.0,5.06,8.03,2.0,2.0,2.53,4.01,3.0,3.0,3.8,6.02,16.0,16.0,20.25,32.12,1.0,1.0,1.27,2.01,16.0,16.0,20.25,32.12,4.0,4.0,5.06,8.03,9.0,9.0,11.39,18.07,2.0,2.0,2.53,4.01,1.0,1.0,1.27,2.01,5.0,5.0,6.33,10.04,5.0,5.0,6.33,10.04,43.04,27.85,15.19,105.72,12.0,12.0,15.19,17.93,17.93,0.48,0.49,0.62,0.17,0.5,0.1,0.6,0.16,0.94,0.53,2.53,1.27,0.06,6.33,0.12
2,新竹御嵿攻城獅,76|10888,曾柏喻/帕塞獅,1,88,107.0,1349.36,22.49,22:29,1349.36,22.49,22:29,40.0,40.0,37.38,64.03,36.0,36.0,33.64,57.63,44.0,44.0,41.12,70.43,16.0,16.0,14.95,25.61,28.0,28.0,26.17,44.82,14.0,14.0,13.08,22.41,16.0,16.0,14.95,25.61,2.0,2.0,1.87,3.2,9.0,9.0,8.41,14.41,4.0,4.0,3.74,6.4,10.0,10.0,9.35,16.01,20.0,20.0,18.69,32.02,2.0,2.0,1.87,3.2,14.0,14.0,13.08,22.41,8.0,8.0,7.48,12.81,9.0,9.0,8.41,14.41,4.0,4.0,3.74,6.4,2.0,2.0,1.87,3.2,10.0,10.0,9.35,16.01,9.0,9.0,8.41,14.41,37.38,33.64,3.74,114.19,4.0,4.0,3.74,22.49,22.49,0.39,0.42,0.5,0.12,0.44,0.14,0.56,0.42,0.91,0.65,3.74,1.87,0.09,8.41,0.2
2,新竹御嵿攻城獅,10885|10887,劉丞勳/德魯,1,49,55.0,768.06,12.8,12:48,768.06,12.8,12:48,23.0,23.0,41.82,64.68,16.0,16.0,29.09,45.0,22.0,22.0,40.0,61.87,10.0,10.0,18.18,28.12,13.0,13.0,23.64,36.56,9.0,9.0,16.36,25.31,9.0,9.0,16.36,25.31,1.0,1.0,1.82,2.81,3.0,3.0,5.45,8.44,2.0,2.0,3.64,5.62,2.0,2.0,3.64,5.62,10.0,10.0,18.18,28.12,1.0,1.0,1.82,2.81,10.0,10.0,18.18,28.12,4.0,4.0,7.27,11.25,5.0,5.0,9.09,14.06,2.0,2.0,3.64,5.62,1.0,1.0,1.82,2.81,4.0,4.0,7.27,11.25,5.0,5.0,9.09,14.06,41.82,29.09,12.73,103.12,7.0,7.0,12.73,12.8,12.8,0.48,0.49,0.69,0.11,0.67,0.15,0.5,0.17,0.91,0.52,3.64,1.82,0.07,9.09,0.14
2,新竹御嵿攻城獅,10885|10888,劉丞勳/帕塞獅,1,63,73.0,1009.31,16.82,16:49,1009.31,16.82,16:49,31.0,31.0,42.47,66.34,26.0,26.0,35.62,55.64,30.0,30.0,41.1,64.2,13.0,13.0,17.81,27.82,19.0,19.0,26.03,40.66,11.0,11.0,15.07,23.54,11.0,11.0,15.07,23.54,2.0,2.0,2.74,4.28,5.0,5.0,6.85,10.7,3.0,3.0,4.11,6.42,5.0,5.0,6.85,10.7,13.0,13.0,17.81,27.82,1.0,1.0,1.37,2.14,10.0,10.0,13.7,21.4,5.0,5.0,6.85,10.7,7.0,7.0,9.59,14.98,3.0,3.0,4.11,6.42,2.0,2.0,2.74,4.28,7.0,7.0,9.59,14.98,7.0,7.0,9.59,14.98,42.47,35.62,6.85,104.15,5.0,5.0,6.85,16.82,16.82,0.47,0.48,0.58,0.18,0.6,0.13,0.54,0.33,0.93,0.62,4.11,2.74,0.1,9.59,0.17
2,新竹御嵿攻城獅,10887|10888,德魯/帕塞獅,1,70,80.0,1055.89,17.6,17:36,1055.89,17.6,17:36,36.0,36.0,45.0,73.64,25.0,25.0,31.25,51.14,33.0,33.0,41.25,67.51,15.0,15.0,18.75,30.68,21.0,21.0,26.25,42.96,13.0,13.0,16.25,26.59,12.0,12.0,15.0,24.55,2.0,2.0,2.5,4.09,6.0,6.0,7.5,12.27,4.0,4.0,5.0,8.18,4.0,4.0,5.0,8.18,15.0,15.0,18.75,30.68,1.0,1.0,1.25,2.05,14.0,14.0,17.5,28.64,4.0,4.0,5.0,8.18,9.0,9.0,11.25,18.41,2.0,2.0,2.5,4.09,2.0,2.0,2.5,4.09,6.0,6.0,7.5,12.27,6.0,6.0,7.5,12.27,45.0,31.25,13.75,109.1,11.0,11.0,13.75,17.6,17.6,0.48,0.51,0.62,0.17,0.67,0.1,0.6,0.22,0.94,0.56,2.5,2.5,0.08,7.5,0.18
