lineup_size,team_name,lineup_player_ids,lineup_player_names,games_used,stint_count,possessions,sec_played,min_played,min_played_str,sec_per_game,min_per_game,min_per_game_str,PTS,PTS_per_game,PTS_per100,PTS_per36,PTS_allowed,PTS_allowed_per_game,PTS_allowed_per100,PTS_allowed_per36,FGA,FGA_per_game,FGA_per100,FGA_per36,FGM,FGM_per_game,FGM_per100,FGM_per36,2PA,2PA_per_game,2PA_per100,2PA_per36,2PM,2PM_per_game,2PM_per100,2PM_per36,3PA,3PA_per_game,3PA_per100,3PA_per36,3PM,3PM_per_game,3PM_per100,3PM_per36,FTA,FTA_per_game,FTA_per100,FTA_per36,FTM,FTM_per_game,FTM_per100,FTM_per36,ORB,ORB_per_game,ORB_per100,ORB_per36,DRB,DRB_per_game,DRB_per100,DRB_per36,ORB_allowed,ORB_allowed_per_game,ORB_allowed_per100,ORB_allowed_per36,DRB_allowed,DRB_allowed_per_game,DRB_allowed_per100,DRB_allowed_per36,TOV,TOV_per_game,TOV_per100,TOV_per36,AST,AST_per_game,AST_per100,AST_per36,STL,STL_per_game,STL_per100,STL_per36,BLK,BLK_per_game,BLK_per100,BLK_per36,Fouls,Fouls_per_game,Fouls_per100,Fouls_per36,FT_allowed,FT_allowed_per_game,FT_allowed_per100,FT_allowed_per36,ORtg,DRtg,NetRtg,PACE,PM_total,PM_per_game,PM_per100,MIN_total,MIN_per_game,eFG,TS,FG2_pct,FG3_pct,FT_pct,TOV_pct,AST_ratio,ORB_pct,DRB_pct,TRB_pct,STL_pct,BLK_pct,Foul_per_poss,FT_allowed_rate_per100,FT_rate
4,福爾摩沙夢想家,79|89|103|106,張宗憲/蔣淯安/忻沃克/高柏鎧,1,38,51.0,661.29,11.02,11:01,661.29,11.02,11:01,20.0,20.0,39.22,65.33,17.0,17.0,33.33,55.53,17.0,17.0,33.33,55.53,7.0,7.0,13.73,22.86,11.0,11.0,21.57,35.93,5.0,5.0,9.8,16.33,6.0,6.0,11.76,19.6,2.0,2.0,3.92,6.53,6.0,6.0,11.76,19.6,6.0,6.0,11.76,19.6,5.0,5.0,9.8,16.33,5.0,5.0,9.8,16.33,6.0,6.0,11.76,19.6,6.0,6.0,11.76,19.6,7.0,7.0,13.73,22.86,5.0,5.0,9.8,16.33,3.0,3.0,5.88,9.8,0.0,0.0,0.0,0.0,2.0,2.0,3.92,6.53,2.0,2.0,3.92,6.53,39.22,33.33,5.88,111.06,3.0,3.0,5.88,11.02,11.02,0.47,0.51,0.45,0.33,1.0,0.26,0.71,0.45,0.45,0.45,5.88,0.0,0.04,3.92,0.35
4,福爾摩沙夢想家,79|89|103|13906,張宗憲/蔣淯安/忻沃克/班提爾,1,78,93.0,1242.63,20.71,20:43,1242.63,20.71,20:43,31.0,31.0,33.33,53.89,29.0,29.0,31.18,50.41,31.0,31.0,33.33,53.89,10.0,10.0,10.75,17.38,18.0,18.0,19.35,31.29,6.0,6.0,6.45,10.43,13.0,13.0,13.98,22.6,4.0,4.0,4.3,6.95,8.0,8.0,8.6,13.91,7.0,7.0,7.53,12.17,6.0,6.0,6.45,10.43,16.0,16.0,17.2,27.81,6.0,6.0,6.45,10.43,16.0,16.0,17.2,27.81,12.0,12.0,12.9,20.86,9.0,9.0,9.68,15.64,8.0,8.0,8.6,13.91,1.0,1.0,1.08,1.74,6.0,6.0,6.45,10.43,4.0,4.0,4.3,6.95,33.33,31.18,2.15,107.77,2.0,2.0,2.15,20.71,20.71,0.39,0.45,0.33,0.31,0.88,0.26,0.9,0.27,0.73,0.5,8.6,1.08,0.06,4.3,0.26
4,福爾摩沙夢想家,79|89|106|13906,張宗憲/蔣淯安/高柏鎧/班提爾,1,47,62.0,803.42,13.39,13:23,803.42,13.39,13:23,27.0,27.0,43.55,72.59,25.0,25.0,40.32,67.21,19.0,19.0,30.65,51.08,9.0,9.0,14.52,24.2,12.0,12.0,19.35,32.26,6.0,6.0,9.68,16.13,7.0,7.0,11.29,18.82,3.0,3.0,4.84,8.07,6.0,6.0,9.68,16.13,6.0,6.0,9.68,16.13,4.0,4.0,6.45,10.75,6.0,6.0,9.68,16.13,6.0,6.0,9.68,16.13,9.0,9.0,14.52,24.2,9.0,9.0,14.52,24.2,9.0,9.0,14.52,24.2,5.0,5.0,8.06,13.44,0.0,0.0,0.0,0.0,5.0,5.0,8.06,13.44,2.0,2.0,3.23,5.38,43.55,40.32,3.23,111.12,2.0,2.0,3.23,13.39,13.39,0.55,0.62,0.5,0.43,1.0,0.29,1.0,0.31,0.5,0.4,8.06,0.0,0.08,3.23,0.32
4,福爾摩沙夢想家,79|103|106|13906,張宗憲/忻沃克/高柏鎧/班提爾,1,41,56.0,640.24,10.67,10:40,640.24,10.67,10:40,18.0,18.0,32.14,60.73,15.0,15.0,26.79,50.61,15.0,15.0,26.79,50.61,6.0,6.0,10.71,20.24,9.0,9.0,16.07,30.36,4.0,4.0,7.14,13.5,6.0,6.0,10.71,20.24,2.0,2.0,3.57,6.75,4.0,4.0,7.14,13.5,4.0,4.0,7.14,13.5,4.0,4.0,7.14,13.5,5.0,5.0,8.93,16.87,6.0,6.0,10.71,20.24,7.0,7.0,12.5,23.62,9.0,9.0,16.07,30.36,6.0,6.0,10.71,20.24,4.0,4.0,7.14,13.5,0.0,0.0,0.0,0.0,3.0,3.0,5.36,10.12,4.0,4.0,7.14,13.5,32.14,26.79,5.36,125.95,3.0,3.0,5.36,10.67,10.67,0.47,0.54,0.44,0.33,1.0,0.35,1.0,0.36,0.45,0.41,7.14,0.0,0.05,7.14,0.27
4,福爾摩沙夢想家,89|103|106|13906,蔣淯安/忻沃克/高柏鎧/班提爾,1,33,44.0,548.6,9.14,09:09,548.6,9.14,09:09,16.0,16.0,36.36,63.0,13.0,13.0,29.55,51.18,13.0,13.0,29.55,51.18,5.0,5.0,11.36,19.69,8.0,8.0,18.18,31.5,3.0,3.0,6.82,11.81,5.0,5.0,11.36,19.69,2.0,2.0,4.55,7.87,4.0,4.0,9.09,15.75,4.0,4.0,9.09,15.75,4.0,4.0,9.09,15.75,4.0,4.0,9.09,15.75,5.0,5.0,11.36,19.69,5.0,5.0,11.36,19.69,7.0,7.0,15.91,27.56,5.0,5.0,11.36,19.69,3.0,3.0,6.82,11.81,0.0,0.0,0.0,0.0,3.0,3.0,6.82,11.81,2.0,2.0,4.55,7.87,36.36,29.55,6.82,115.49,3.0,3.0,6.82,9.14,9.14,0.46,0.54,0.38,0.4,1.0,0.32,1.0,0.44,0.44,0.44,6.82,0.0,0.07,4.55,0.31
4,新竹御嵿攻城獅,75|76|10885|10887,高國豪/曾柏喻/劉丞勳/德魯,1,59,70.0,906.1,15.1,15:06,906.1,15.1,15:06,26.0,26.0,37.14,61.98,26.0,26.0,37.14,61.98,28.0,28.0,40.0,66.75,11.0,11.0,15.71,26.22,20.0,20.0,28.57,47.68,8.0,8.0,11.43,19.07,8.0,8.0,11.43,19.07,3.0,3.0,4.29,7.15,1.0,1.0,1.43,2.38,1.0,1.0,1.43,2.38,6.0,6.0,8.57,14.3,11.0,11.0,15.71,26.22,2.0,2.0,2.86,4.77,15.0,15.0,21.43,35.76,8.0,8.0,11.43,19.07,9.0,9.0,12.86,21.45,4.0,4.0,5.71,9.54,2.0,2.0,2.86,4.77,7.0,7.0,10.0,16.69,8.0,8.0,11.43,19.07,37.14,37.14,0.0,111.25,0.0,0.0,0.0,15.1,15.1,0.45,0.46,0.4,0.38,1.0,0.22,0.82,0.29,0.85,0.5,5.71,2.86,0.1,11.43,0.04
4,新竹御嵿攻城獅,75|76|10885|14843,高國豪/曾柏喻/劉丞勳/馬力,1,45,53.0,749.56,12.49,12:30,749.56,12.49,12:30,22.0,22.0,41.51,63.4,17.0,17.0,32.08,48.99,24.0,24.0,45.28,69.16,10.0,10.0,18.87,28.82,18.0,18.0,33.96,51.87,8.0,8.0,15.09,23.05,6.0,6.0,11.32,17.29,2.0,2.0,3.77,5.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,9.43,14.41,9.0,9.0,16.98,25.94,3.0,3.0,5.66,8.65,12.0,12.0,22.64,34.58,4.0,4.0,7.55,11.53,8.0,8.0,15.09,23.05,2.0,2.0,3.77,5.76,0.0,0.0,0.0,0.0,3.0,3.0,5.66,8.65,0.0,0.0,0.0,0.0,41.51,32.08,9.43,101.82,5.0,5.0,9.43,12.49,12.49,0.46,0.46,0.44,0.33,,0.14,0.8,0.29,0.75,0.48,3.77,0.0,0.06,0.0,0.0
4,新竹御嵿攻城獅,75|76|10887|14843,高國豪/曾柏喻/德魯/馬力,1,34,41.0,570.56,9.51,09:31,570.56,9.51,09:31,20.0,20.0,48.78,75.71,11.0,11.0,26.83,41.64,20.0,20.0,48.78,75.71,9.0,9.0,21.95,34.07,15.0,15.0,36.59,56.79,7.0,7.0,17.07,26.5,5.0,5.0,12.2,18.93,2.0,2.0,4.88,7.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,12.2,18.93,6.0,6.0,14.63,22.71,2.0,2.0,4.88,7.57,10.0,10.0,24.39,37.86,3.0,3.0,7.32,11.36,7.0,7.0,17.07,26.5,2.0,2.0,4.88,7.57,0.0,0.0,0.0,0.0,3.0,3.0,7.32,11.36,0.0,0.0,0.0,0.0,48.78,26.83,21.95,103.48,9.0,9.0,21.95,9.51,9.51,0.5,0.5,0.47,0.4,,0.13,0.78,0.33,0.75,0.48,4.88,0.0,0.07,0.0,0.0
4,新竹御嵿攻城獅,75|10885|10887|14843,高國豪/劉丞勳/德魯/馬力,1,34,41.0,570.56,9.51,09:31,570.56,9.51,09:31,20.0,20.0,48.78,75.71,11.0,11.0,26.83,41.64,20.0,20.0,48.78,75.71,9.0,9.0,21.95,34.07,15.0,15.0,36.59,56.79,7.0,7.0,17.07,26.5,5.0,5.0,12.2,18.93,2.0,2.0,4.88,7.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,12.2,18.93,6.0,6.0,14.63,22.71,2.0,2.0,4.88,7.57,10.0,10.0,24.39,37.86,3.0,3.0,7.32,11.36,7.0,7.0,17.07,26.5,2.0,2.0,4.88,7.57,0.0,0.0,0.0,0.0,3.0,3.0,7.32,11.36,0.0,0.0,0.0,0.0,48.78,26.83,21.95,103.48,9.0,9.0,21.95,9.51,9.51,0.5,0.5,0.47,0.4,,0.13,0.78,0.33,0.75,0.48,4.88,0.0,0.07,0.0,0.0
4,新竹御嵿攻城獅,76|10885|10887|14843,曾柏喻/劉丞勳/德魯/馬力,1,34,41.0,570.56,9.51,09:31,570.56,9.51,09:31,20.0,20.0,48.78,75.71,11.0,11.0,26.83,41.64,20.0,20.0,48.78,75.71,9.0,9.0,21.95,34.07,15.0,15.0,36.59,56.79,7.0,7.0,17.07,26.5,5.0,5.0,12.2,18.93,2.0,2.0,4.88,7.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,12.2,18.93,6.0,6.0,14.63,22.71,2.0,2.0,4.88,7.57,10.0,10.0,24.39,37.86,3.0,3.0,7.32,11.36,7.0,7.0,17.07,26.5,2.0,2.0,4.88,7.57,0.0,0.0,0.0,0.0,3.0,3.0,7.32,11.36,0.0,0.0,0.0,0.0,48.78,26.83,21.95,103.48,9.0,9.0,21.95,9.51,9.51,0.5,0.5,0.47,0.4,,0.13,0.78,0.33,0.75,0.48,4.88,0.0,0.07,0.0,0.0
