lineup_size,team_name,lineup_player_ids,lineup_player_names,games_used,stint_count,possessions,sec_played,min_played,min_played_str,sec_per_game,min_per_game,min_per_game_str,PTS,PTS_per_game,PTS_per100,PTS_per36,PTS_allowed,PTS_allowed_per_game,PTS_allowed_per100,PTS_allowed_per36,FGA,FGA_per_game,FGA_per100,FGA_per36,FGM,FGM_per_game,FGM_per100,FGM_per36,2PA,2PA_per_game,2PA_per100,2PA_per36,2PM,2PM_per_game,2PM_per100,2PM_per36,3PA,3PA_per_game,3PA_per100,3PA_per36,3PM,3PM_per_game,3PM_per100,3PM_per36,FTA,FTA_per_game,FTA_per100,FTA_per36,FTM,FTM_per_game,FTM_per100,FTM_per36,ORB,ORB_per_game,ORB_per100,ORB_per36,DRB,DRB_per_game,DRB_per100,DRB_per36,ORB_allowed,ORB_allowed_per_game,ORB_allowed_per100,ORB_allowed_per36,DRB_allowed,DRB_allowed_per_game,DRB_allowed_per100,DRB_allowed_per36,TOV,TOV_per_game,TOV_per100,TOV_per36,AST,AST_per_game,AST_per100,AST_per36,STL,STL_per_game,STL_per100,STL_per36,BLK,BLK_per_game,BLK_per100,BLK_per36,Fouls,Fouls_per_game,Fouls_per100,Fouls_per36,FT_allowed,FT_allowed_per_game,FT_allowed_per100,FT_allowed_per36,ORtg,DRtg,NetRtg,PACE,PM_total,PM_per_game,PM_per100,MIN_total,MIN_per_game,eFG,TS,FG2_pct,FG3_pct,FT_pct,TOV_pct,AST_ratio,ORB_pct,DRB_pct,TRB_pct,STL_pct,BLK_pct,Foul_per_poss,FT_allowed_rate_per100,FT_rate
2,新北國王,21|24,李愷諺/蘇士軒,4,251,297.0,4216.06,70.27,70:16,1054.01,17.57,17:34,124.0,31.0,41.75,63.53,145.0,36.25,48.82,74.29,112.0,28.0,37.71,57.38,49.0,12.25,16.5,25.1,60.0,15.0,20.2,30.74,31.0,7.75,10.44,15.88,52.0,13.0,17.51,26.64,18.0,4.5,6.06,9.22,15.0,3.75,5.05,7.68,8.0,2.0,2.69,4.1,14.0,3.5,4.71,7.17,52.0,13.0,17.51,26.64,25.0,6.25,8.42,12.81,44.0,11.0,14.81,22.54,20.0,5.0,6.73,10.25,26.0,6.5,8.75,13.32,11.0,2.75,3.7,5.64,3.0,0.75,1.01,1.54,22.0,5.5,7.41,11.27,24.0,6.0,8.08,12.3,41.75,48.82,-7.07,101.44,-21.0,-5.25,-7.07,70.27,17.57,0.52,0.52,0.52,0.35,0.53,0.14,0.53,0.24,0.68,0.49,3.7,1.01,0.07,8.08,0.13
2,新北國王,21|29,李愷諺/林書緯,4,310,361.0,4935.97,82.27,82:16,1233.99,20.57,20:34,145.0,36.25,40.17,63.45,179.0,44.75,49.58,78.33,133.0,33.25,36.84,58.2,54.0,13.5,14.96,23.63,74.0,18.5,20.5,32.38,36.0,9.0,9.97,15.75,59.0,14.75,16.34,25.82,18.0,4.5,4.99,7.88,27.0,6.75,7.48,11.82,18.0,4.5,4.99,7.88,19.0,4.75,5.26,8.31,64.0,16.0,17.73,28.01,24.0,6.0,6.65,10.5,54.0,13.5,14.96,23.63,26.0,6.5,7.2,11.38,32.0,8.0,8.86,14.0,15.0,3.75,4.16,6.56,3.0,0.75,0.83,1.31,36.0,9.0,9.97,15.75,42.0,10.5,11.63,18.38,40.17,49.58,-9.42,105.32,-34.0,-8.5,-9.42,82.27,20.57,0.47,0.5,0.49,0.31,0.67,0.15,0.59,0.26,0.73,0.52,4.16,0.83,0.1,11.63,0.2
2,新北國王,21|34,李愷諺/沃許本,2,126,144.0,2029.01,33.82,33:49,1014.5,16.91,16:55,61.0,30.5,42.36,64.94,82.0,41.0,56.94,87.29,54.0,27.0,37.5,57.49,25.0,12.5,17.36,26.61,38.0,19.0,26.39,40.45,21.0,10.5,14.58,22.36,16.0,8.0,11.11,17.03,4.0,2.0,2.78,4.26,11.0,5.5,7.64,11.71,7.0,3.5,4.86,7.45,9.0,4.5,6.25,9.58,22.0,11.0,15.28,23.42,7.0,3.5,4.86,7.45,23.0,11.5,15.97,24.48,12.0,6.0,8.33,12.77,12.0,6.0,8.33,12.77,7.0,3.5,4.86,7.45,2.0,1.0,1.39,2.13,11.0,5.5,7.64,11.71,6.0,3.0,4.17,6.39,42.36,56.94,-14.58,102.2,-21.0,-10.5,-14.58,33.82,16.91,0.5,0.52,0.55,0.25,0.64,0.17,0.48,0.28,0.76,0.51,4.86,1.39,0.08,4.17,0.2
2,新北國王,21|13029,李愷諺/杰倫,4,368,435.0,5913.21,98.55,98:33,1478.3,24.64,24:38,180.0,45.0,41.38,65.75,213.0,53.25,48.97,77.81,151.0,37.75,34.71,55.16,63.0,15.75,14.48,23.01,84.0,21.0,19.31,30.68,41.0,10.25,9.43,14.98,67.0,16.75,15.4,24.47,22.0,5.5,5.06,8.04,45.0,11.25,10.34,16.44,32.0,8.0,7.36,11.69,24.0,6.0,5.52,8.77,70.0,17.5,16.09,25.57,34.0,8.5,7.82,12.42,65.0,16.25,14.94,23.74,32.0,8.0,7.36,11.69,37.0,9.25,8.51,13.52,18.0,4.5,4.14,6.58,3.0,0.75,0.69,1.1,42.0,10.5,9.66,15.34,41.0,10.25,9.43,14.98,41.38,48.97,-7.59,105.93,-33.0,-8.25,-7.59,98.55,24.64,0.49,0.53,0.49,0.33,0.71,0.16,0.59,0.27,0.67,0.49,4.14,0.69,0.1,9.43,0.3
2,新北國王,24|29,蘇士軒/林書緯,4,306,359.0,5128.2,85.47,85:28,1282.05,21.37,21:22,165.0,41.25,45.96,69.5,164.0,41.0,45.68,69.08,138.0,34.5,38.44,58.13,63.0,15.75,17.55,26.54,77.0,19.25,21.45,32.43,38.0,9.5,10.58,16.01,61.0,15.25,16.99,25.69,25.0,6.25,6.96,10.53,17.0,4.25,4.74,7.16,12.0,3.0,3.34,5.05,14.0,3.5,3.9,5.9,63.0,15.75,17.55,26.54,27.0,6.75,7.52,11.37,68.0,17.0,18.94,28.64,21.0,5.25,5.85,8.85,36.0,9.0,10.03,15.16,14.0,3.5,3.9,5.9,4.0,1.0,1.11,1.68,29.0,7.25,8.08,12.21,36.0,9.0,10.03,15.16,45.96,45.68,0.28,100.81,1.0,0.25,0.28,85.47,21.37,0.55,0.57,0.49,0.41,0.71,0.13,0.57,0.17,0.7,0.45,3.9,1.11,0.08,10.03,0.12
2,新北國王,24|34,蘇士軒/沃許本,2,127,144.0,2161.89,36.03,36:02,1080.95,18.02,18:01,67.0,33.5,46.53,66.94,77.0,38.5,53.47,76.93,60.0,30.0,41.67,59.95,28.0,14.0,19.44,27.98,42.0,21.0,29.17,41.96,21.0,10.5,14.58,20.98,18.0,9.0,12.5,17.98,7.0,3.5,4.86,6.99,4.0,2.0,2.78,4.0,1.0,0.5,0.69,1.0,9.0,4.5,6.25,8.99,25.0,12.5,17.36,24.98,7.0,3.5,4.86,6.99,27.0,13.5,18.75,26.98,10.0,5.0,6.94,9.99,12.0,6.0,8.33,11.99,6.0,3.0,4.17,5.99,2.0,1.0,1.39,2.0,8.0,4.0,5.56,7.99,12.0,6.0,8.33,11.99,46.53,53.47,-6.94,95.92,-10.0,-5.0,-6.94,36.03,18.02,0.52,0.54,0.5,0.39,0.25,0.14,0.43,0.25,0.78,0.5,4.17,1.39,0.06,8.33,0.07
2,新北國王,24|13029,蘇士軒/杰倫,4,359,424.0,6000.21,100.0,100:00,1500.05,25.0,25:00,194.0,48.5,45.75,69.84,194.0,48.5,45.75,69.84,159.0,39.75,37.5,57.24,73.0,18.25,17.22,26.28,88.0,22.0,20.75,31.68,43.0,10.75,10.14,15.48,71.0,17.75,16.75,25.56,30.0,7.5,7.08,10.8,28.0,7.0,6.6,10.08,18.0,4.5,4.25,6.48,19.0,4.75,4.48,6.84,71.0,17.75,16.75,25.56,34.0,8.5,8.02,12.24,73.0,18.25,17.22,26.28,27.0,6.75,6.37,9.72,42.0,10.5,9.91,15.12,17.0,4.25,4.01,6.12,4.0,1.0,0.94,1.44,34.0,8.5,8.02,12.24,41.0,10.25,9.67,14.76,45.75,45.75,0.0,101.76,0.0,0.0,0.0,100.0,25.0,0.55,0.57,0.49,0.42,0.64,0.14,0.58,0.21,0.68,0.46,4.01,0.94,0.08,9.67,0.18
2,新北國王,29|34,林書緯/沃許本,2,184,209.0,3009.67,50.16,50:10,1504.84,25.08,25:05,99.0,49.5,47.37,71.05,112.0,56.0,53.59,80.38,81.0,40.5,38.76,58.13,39.0,19.5,18.66,27.99,53.0,26.5,25.36,38.04,29.0,14.5,13.88,20.81,28.0,14.0,13.4,20.1,10.0,5.0,4.78,7.18,12.0,6.0,5.74,8.61,6.0,3.0,2.87,4.31,10.0,5.0,4.78,7.18,34.0,17.0,16.27,24.4,12.0,6.0,5.74,8.61,40.0,20.0,19.14,28.71,15.0,7.5,7.18,10.77,19.0,9.5,9.09,13.64,9.0,4.5,4.31,6.46,2.0,1.0,0.96,1.44,15.0,7.5,7.18,10.77,20.0,10.0,9.57,14.35,47.37,53.59,-6.22,100.0,-13.0,-6.5,-6.22,50.16,25.08,0.54,0.57,0.55,0.36,0.5,0.15,0.49,0.2,0.74,0.46,4.31,0.96,0.07,9.57,0.15
2,新北國王,29|13029,林書緯/杰倫,4,466,544.0,7629.98,127.17,127:10,1907.49,31.79,31:47,241.0,60.25,44.3,68.23,252.0,63.0,46.32,71.34,206.0,51.5,37.87,58.32,90.0,22.5,16.54,25.48,113.0,28.25,20.77,31.99,56.0,14.0,10.29,15.85,93.0,23.25,17.1,26.33,34.0,8.5,6.25,9.63,39.0,9.75,7.17,11.04,28.0,7.0,5.15,7.93,26.0,6.5,4.78,7.36,94.0,23.5,17.28,26.61,36.0,9.0,6.62,10.19,98.0,24.5,18.01,27.74,34.0,8.5,6.25,9.63,55.0,13.75,10.11,15.57,20.0,5.0,3.68,5.66,5.0,1.25,0.92,1.42,51.0,12.75,9.38,14.44,65.0,16.25,11.95,18.4,44.3,46.32,-2.02,102.67,-11.0,-2.75,-2.02,127.17,31.79,0.52,0.54,0.5,0.37,0.72,0.13,0.61,0.21,0.72,0.47,3.68,0.92,0.09,11.95,0.19
2,新北國王,34|13029,沃許本/杰倫,2,181,205.0,2998.51,49.98,49:59,1499.25,24.99,24:59,101.0,50.5,49.27,72.76,102.0,51.0,49.76,73.48,79.0,39.5,38.54,56.91,38.0,19.0,18.54,27.37,51.0,25.5,24.88,36.74,27.0,13.5,13.17,19.45,28.0,14.0,13.66,20.17,11.0,5.5,5.37,7.92,18.0,9.0,8.78,12.97,11.0,5.5,5.37,7.92,11.0,5.5,5.37,7.92,35.0,17.5,17.07,25.21,10.0,5.0,4.88,7.2,40.0,20.0,19.51,28.81,15.0,7.5,7.32,10.81,19.0,9.5,9.27,13.69,8.0,4.0,3.9,5.76,2.0,1.0,0.98,1.44,17.0,8.5,8.29,12.25,17.0,8.5,8.29,12.25,49.27,49.76,-0.49,98.45,-1.0,-0.5,-0.49,49.98,24.99,0.55,0.58,0.53,0.39,0.61,0.15,0.5,0.22,0.78,0.48,3.9,0.98,0.08,8.29,0.23
