lineup_size,team_name,lineup_player_ids,lineup_player_names,games_used,stint_count,possessions,sec_played,min_played,min_played_str,sec_per_game,min_per_game,min_per_game_str,PTS,PTS_per_game,PTS_per100,PTS_per36,PTS_allowed,PTS_allowed_per_game,PTS_allowed_per100,PTS_allowed_per36,FGA,FGA_per_game,FGA_per100,FGA_per36,FGM,FGM_per_game,FGM_per100,FGM_per36,2PA,2PA_per_game,2PA_per100,2PA_per36,2PM,2PM_per_game,2PM_per100,2PM_per36,3PA,3PA_per_game,3PA_per100,3PA_per36,3PM,3PM_per_game,3PM_per100,3PM_per36,FTA,FTA_per_game,FTA_per100,FTA_per36,FTM,FTM_per_game,FTM_per100,FTM_per36,ORB,ORB_per_game,ORB_per100,ORB_per36,DRB,DRB_per_game,DRB_per100,DRB_per36,ORB_allowed,ORB_allowed_per_game,ORB_allowed_per100,ORB_allowed_per36,DRB_allowed,DRB_allowed_per_game,DRB_allowed_per100,DRB_allowed_per36,TOV,TOV_per_game,TOV_per100,TOV_per36,AST,AST_per_game,AST_per100,AST_per36,STL,STL_per_game,STL_per100,STL_per36,BLK,BLK_per_game,BLK_per100,BLK_per36,Fouls,Fouls_per_game,Fouls_per100,Fouls_per36,FT_allowed,FT_allowed_per_game,FT_allowed_per100,FT_allowed_per36,ORtg,DRtg,NetRtg,PACE,PM_total,PM_per_game,PM_per100,MIN_total,MIN_per_game,eFG,TS,FG2_pct,FG3_pct,FT_pct,TOV_pct,AST_ratio,ORB_pct,DRB_pct,TRB_pct,STL_pct,BLK_pct,Foul_per_poss,FT_allowed_rate_per100,FT_rate
5,福爾摩沙夢想家,79|89|103|106|13906,張宗憲/蔣淯安/忻沃克/高柏鎧/班提爾,1,46,58.0,1456.9,24.28,24:17,1456.9,24.28,24:17,25.0,25.0,43.1,37.06,24.0,24.0,41.38,35.58,27.0,27.0,46.55,40.03,11.0,11.0,18.97,16.31,23.0,23.0,39.66,34.1,9.0,9.0,15.52,13.34,4.0,4.0,6.9,5.93,2.0,2.0,3.45,2.97,2.0,2.0,3.45,2.97,1.0,1.0,1.72,1.48,8.0,8.0,13.79,11.86,9.0,9.0,15.52,13.34,2.0,2.0,3.45,2.97,10.0,10.0,17.24,14.83,3.0,3.0,5.17,4.45,6.0,6.0,10.34,8.9,2.0,2.0,3.45,2.97,1.0,1.0,1.72,1.48,2.0,2.0,3.45,2.97,0.0,0.0,0.0,0.0,43.1,41.38,1.72,57.33,1.0,1.0,1.72,24.28,24.28,0.44,0.45,0.39,0.5,0.5,0.1,0.55,0.44,0.82,0.59,3.45,1.72,0.03,0.0,0.07
5,新北國王,22|28|29|14038|14303,簡祐哲/呂政儒/林書緯/飛米/喬丹,1,29,39.0,1234.9,20.58,20:35,1234.9,20.58,20:35,17.0,17.0,43.59,29.74,21.0,21.0,53.85,36.73,15.0,15.0,38.46,26.24,7.0,7.0,17.95,12.24,8.0,8.0,20.51,13.99,4.0,4.0,10.26,7.0,7.0,7.0,17.95,12.24,3.0,3.0,7.69,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.13,3.5,6.0,6.0,15.38,10.49,7.0,7.0,17.95,12.24,4.0,4.0,10.26,7.0,0.0,0.0,0.0,0.0,3.0,3.0,7.69,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.59,53.85,-10.26,45.48,-4.0,-4.0,-10.26,20.58,20.58,0.57,0.57,0.5,0.43,,0.0,0.43,0.33,0.46,0.42,0.0,0.0,0.0,0.0,0.0
5,新北國王,28|29|10872|14038|14303,呂政儒/林書緯/林彥廷/飛米/喬丹,1,20,21.0,342.22,5.7,05:42,342.22,5.7,05:42,14.0,14.0,66.67,88.36,13.0,13.0,61.9,82.05,9.0,9.0,42.86,56.81,6.0,6.0,28.57,37.87,6.0,6.0,28.57,37.87,4.0,4.0,19.05,25.25,3.0,3.0,14.29,18.94,2.0,2.0,9.52,12.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,14.29,18.94,0.0,0.0,0.0,0.0,4.0,4.0,19.05,25.25,2.0,2.0,9.52,12.62,4.0,4.0,19.05,25.25,2.0,2.0,9.52,12.62,0.0,0.0,0.0,0.0,1.0,1.0,4.76,6.31,0.0,0.0,0.0,0.0,66.67,61.9,4.76,88.36,1.0,1.0,4.76,5.7,5.7,0.78,0.78,0.67,0.67,,0.18,0.67,0.0,1.0,0.43,9.52,0.0,0.05,0.0,0.0
5,福爾摩沙夢想家,79|89|103|13777|13906,張宗憲/蔣淯安/忻沃克/布依德/班提爾,1,18,19.0,302.62,5.04,05:03,302.62,5.04,05:03,7.0,7.0,36.84,49.96,11.0,11.0,57.89,78.51,9.0,9.0,47.37,64.24,3.0,3.0,15.79,21.41,4.0,4.0,21.05,28.55,2.0,2.0,10.53,14.28,5.0,5.0,26.32,35.69,1.0,1.0,5.26,7.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.26,7.14,5.0,5.0,26.32,35.69,0.0,0.0,0.0,0.0,4.0,4.0,21.05,28.55,1.0,1.0,5.26,7.14,2.0,2.0,10.53,14.28,1.0,1.0,5.26,7.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10.53,14.28,36.84,57.89,-21.05,90.41,-4.0,-4.0,-21.05,5.04,5.04,0.39,0.39,0.5,0.2,,0.1,0.67,0.2,1.0,0.6,5.26,0.0,0.0,10.53,0.0
5,福爾摩沙夢想家,77|79|89|13777|13906,馬建豪/張宗憲/蔣淯安/布依德/班提爾,1,4,4.0,81.0,1.35,01:21,81.0,1.35,01:21,2.0,2.0,50.0,53.33,2.0,2.0,50.0,53.33,2.0,2.0,50.0,53.33,1.0,1.0,25.0,26.67,1.0,1.0,25.0,26.67,1.0,1.0,25.0,26.67,1.0,1.0,25.0,26.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,25.0,26.67,0.0,0.0,0.0,0.0,1.0,1.0,25.0,26.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,71.11,0.0,0.0,0.0,1.35,1.35,0.5,0.5,1.0,0.0,,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
5,福爾摩沙夢想家,77|89|99|13777|13906,馬建豪/蔣淯安/盧冠良/布依德/班提爾,1,3,3.0,26.43,0.44,00:26,26.43,0.44,00:26,0.0,0.0,0.0,0.0,1.0,1.0,33.33,81.73,1.0,1.0,33.33,81.73,0.0,0.0,0.0,0.0,1.0,1.0,33.33,81.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,33.33,81.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,33.33,81.73,0.0,33.33,-33.33,163.45,-1.0,-1.0,-33.33,0.44,0.44,0.0,0.0,0.0,,,0.0,,,1.0,1.0,0.0,0.0,0.0,33.33,0.0
5,新北國王,29|10872|10874|14038|14303,林書緯/林彥廷/熊祥泰/飛米/喬丹,1,27,27.0,340.43,5.67,05:40,340.43,5.67,05:40,16.0,16.0,59.26,101.52,8.0,8.0,29.63,50.76,10.0,10.0,37.04,63.45,5.0,5.0,18.52,31.72,5.0,5.0,18.52,31.72,2.0,2.0,7.41,12.69,5.0,5.0,18.52,31.72,3.0,3.0,11.11,19.03,3.0,3.0,11.11,19.03,3.0,3.0,11.11,19.03,0.0,0.0,0.0,0.0,5.0,5.0,18.52,31.72,0.0,0.0,0.0,0.0,7.0,7.0,25.93,44.41,2.0,2.0,7.41,12.69,1.0,1.0,3.7,6.34,0.0,0.0,0.0,0.0,1.0,1.0,3.7,6.34,1.0,1.0,3.7,6.34,2.0,2.0,7.41,12.69,59.26,29.63,29.63,114.21,8.0,8.0,29.63,5.67,5.67,0.65,0.71,0.4,0.6,1.0,0.15,0.2,0.0,1.0,0.42,0.0,3.7,0.04,7.41,0.3
5,福爾摩沙夢想家,77|89|99|106|13777,馬建豪/蔣淯安/盧冠良/高柏鎧/布依德,1,1,1.0,36.26,0.6,00:36,36.26,0.6,00:36,3.0,3.0,300.0,178.73,0.0,0.0,0.0,0.0,1.0,1.0,100.0,59.58,1.0,1.0,100.0,59.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,59.58,1.0,1.0,100.0,59.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,59.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,300.0,39.72,3.0,3.0,300.0,0.6,0.6,1.5,1.5,,1.0,,0.0,1.0,,,,0.0,0.0,0.0,0.0,0.0
5,新北國王,29|32|10872|10874|14038,林書緯/奧帝/林彥廷/熊祥泰/飛米,1,15,18.0,210.0,3.5,03:30,210.0,3.5,03:30,11.0,11.0,61.11,113.14,9.0,9.0,50.0,92.57,3.0,3.0,16.67,30.86,3.0,3.0,16.67,30.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,16.67,30.86,3.0,3.0,16.67,30.86,2.0,2.0,11.11,20.57,2.0,2.0,11.11,20.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,16.67,30.86,2.0,2.0,11.11,20.57,3.0,3.0,16.67,30.86,2.0,2.0,11.11,20.57,2.0,2.0,11.11,20.57,0.0,0.0,0.0,0.0,1.0,1.0,5.56,10.29,2.0,2.0,11.11,20.57,61.11,50.0,11.11,123.43,2.0,2.0,11.11,3.5,3.5,1.5,1.42,,1.0,1.0,0.44,0.67,0.0,0.0,0.0,11.11,0.0,0.06,11.11,0.67
5,福爾摩沙夢想家,77|83|99|106|13777,馬建豪/吳家駿/盧冠良/高柏鎧/布依德,1,13,15.0,186.74,3.11,03:07,186.74,3.11,03:07,1.0,1.0,6.67,11.57,10.0,10.0,66.67,115.67,6.0,6.0,40.0,69.4,0.0,0.0,0.0,0.0,4.0,4.0,26.67,46.27,0.0,0.0,0.0,0.0,2.0,2.0,13.33,23.13,0.0,0.0,0.0,0.0,2.0,2.0,13.33,23.13,1.0,1.0,6.67,11.57,2.0,2.0,13.33,23.13,4.0,4.0,26.67,46.27,0.0,0.0,0.0,0.0,1.0,1.0,6.67,11.57,1.0,1.0,6.67,11.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,26.67,46.27,2.0,2.0,13.33,23.13,6.67,66.67,-60.0,115.67,-9.0,-9.0,-60.0,3.11,3.11,0.0,0.07,0.0,0.0,0.5,0.13,,0.67,1.0,0.86,0.0,0.0,0.27,13.33,0.33
