lineup_size,team_name,lineup_player_ids,lineup_player_names,games_used,stint_count,possessions,sec_played,min_played,min_played_str,sec_per_game,min_per_game,min_per_game_str,PTS,PTS_per_game,PTS_per100,PTS_per36,PTS_allowed,PTS_allowed_per_game,PTS_allowed_per100,PTS_allowed_per36,FGA,FGA_per_game,FGA_per100,FGA_per36,FGM,FGM_per_game,FGM_per100,FGM_per36,2PA,2PA_per_game,2PA_per100,2PA_per36,2PM,2PM_per_game,2PM_per100,2PM_per36,3PA,3PA_per_game,3PA_per100,3PA_per36,3PM,3PM_per_game,3PM_per100,3PM_per36,FTA,FTA_per_game,FTA_per100,FTA_per36,FTM,FTM_per_game,FTM_per100,FTM_per36,ORB,ORB_per_game,ORB_per100,ORB_per36,DRB,DRB_per_game,DRB_per100,DRB_per36,ORB_allowed,ORB_allowed_per_game,ORB_allowed_per100,ORB_allowed_per36,DRB_allowed,DRB_allowed_per_game,DRB_allowed_per100,DRB_allowed_per36,TOV,TOV_per_game,TOV_per100,TOV_per36,AST,AST_per_game,AST_per100,AST_per36,STL,STL_per_game,STL_per100,STL_per36,BLK,BLK_per_game,BLK_per100,BLK_per36,Fouls,Fouls_per_game,Fouls_per100,Fouls_per36,FT_allowed,FT_allowed_per_game,FT_allowed_per100,FT_allowed_per36,ORtg,DRtg,NetRtg,PACE,PM_total,PM_per_game,PM_per100,MIN_total,MIN_per_game,eFG,TS,FG2_pct,FG3_pct,FT_pct,TOV_pct,AST_ratio,ORB_pct,DRB_pct,TRB_pct,STL_pct,BLK_pct,Foul_per_poss,FT_allowed_rate_per100,FT_rate
5,新北中信特攻,39|8889|10877|10879|10881,魏嘉豪/馬可/阿巴西/簡廷兆/飛克,1,32,36.0,527.0,8.78,08:47,527.0,8.78,08:47,18.0,18.0,50.0,73.78,17.0,17.0,47.22,69.68,13.0,13.0,36.11,53.28,7.0,7.0,19.44,28.69,6.0,6.0,16.67,24.59,4.0,4.0,11.11,16.39,7.0,7.0,19.44,28.69,3.0,3.0,8.33,12.3,2.0,2.0,5.56,8.2,1.0,1.0,2.78,4.1,1.0,1.0,2.78,4.1,5.0,5.0,13.89,20.49,3.0,3.0,8.33,12.3,6.0,6.0,16.67,24.59,3.0,3.0,8.33,12.3,5.0,5.0,13.89,20.49,1.0,1.0,2.78,4.1,0.0,0.0,0.0,0.0,3.0,3.0,8.33,12.3,0.0,0.0,0.0,0.0,50.0,47.22,2.78,98.37,1.0,1.0,2.78,8.78,8.78,0.65,0.65,0.67,0.43,0.5,0.18,0.71,0.14,0.62,0.4,2.78,0.0,0.08,0.0,0.15
5,新北國王,21|24|29|34|13029,李愷諺/蘇士軒/林書緯/沃許本/杰倫,1,41,47.0,686.0,11.43,11:26,686.0,11.43,11:26,22.0,22.0,46.81,69.27,26.0,26.0,55.32,81.87,21.0,21.0,44.68,66.12,10.0,10.0,21.28,31.49,12.0,12.0,25.53,37.78,8.0,8.0,17.02,25.19,9.0,9.0,19.15,28.34,2.0,2.0,4.26,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,6.38,9.45,8.0,8.0,17.02,25.19,3.0,3.0,6.38,9.45,6.0,6.0,12.77,18.89,2.0,2.0,4.26,6.3,4.0,4.0,8.51,12.59,2.0,2.0,4.26,6.3,0.0,0.0,0.0,0.0,2.0,2.0,4.26,6.3,2.0,2.0,4.26,6.3,46.81,55.32,-8.51,98.66,-4.0,-4.0,-8.51,11.43,11.43,0.52,0.52,0.67,0.22,,0.09,0.4,0.33,0.73,0.55,4.26,0.0,0.04,4.26,0.0
5,新北中信特攻,39|40|104|8889|10877,魏嘉豪/謝亞軒/貝奇/馬可/阿巴西,1,7,8.0,100.71,1.68,01:41,100.71,1.68,01:41,4.0,4.0,50.0,85.79,3.0,3.0,37.5,64.34,4.0,4.0,50.0,85.79,1.0,1.0,12.5,21.45,3.0,3.0,37.5,64.34,1.0,1.0,12.5,21.45,1.0,1.0,12.5,21.45,0.0,0.0,0.0,0.0,2.0,2.0,25.0,42.9,2.0,2.0,25.0,42.9,1.0,1.0,12.5,21.45,2.0,2.0,25.0,42.9,0.0,0.0,0.0,0.0,2.0,2.0,25.0,42.9,0.0,0.0,0.0,0.0,2.0,2.0,25.0,42.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,37.5,12.5,114.39,1.0,1.0,12.5,1.68,1.68,0.25,0.41,0.33,0.0,1.0,0.0,2.0,0.33,1.0,0.6,0.0,0.0,0.0,0.0,0.5
5,新北國王,22|29|34|10872|10875,簡祐哲/林書緯/沃許本/林彥廷/傑登,1,7,8.0,100.71,1.68,01:41,100.71,1.68,01:41,3.0,3.0,37.5,64.34,4.0,4.0,50.0,85.79,3.0,3.0,37.5,64.34,1.0,1.0,12.5,21.45,2.0,2.0,25.0,42.9,0.0,0.0,0.0,0.0,1.0,1.0,12.5,21.45,1.0,1.0,12.5,21.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,25.0,42.9,1.0,1.0,12.5,21.45,2.0,2.0,25.0,42.9,0.0,0.0,0.0,0.0,1.0,1.0,12.5,21.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12.5,21.45,2.0,2.0,25.0,42.9,37.5,50.0,-12.5,114.39,-1.0,-1.0,-12.5,1.68,1.68,0.5,0.5,0.0,1.0,,0.0,1.0,0.0,0.67,0.4,0.0,0.0,0.12,25.0,0.0
5,新北中信特攻,40|43|104|8889|10877,謝亞軒/林韋翰/貝奇/馬可/阿巴西,1,17,21.0,276.65,4.61,04:37,276.65,4.61,04:37,8.0,8.0,38.1,62.46,7.0,7.0,33.33,54.65,5.0,5.0,23.81,39.04,3.0,3.0,14.29,23.42,4.0,4.0,19.05,31.23,3.0,3.0,14.29,23.42,1.0,1.0,4.76,7.81,0.0,0.0,0.0,0.0,2.0,2.0,9.52,15.62,2.0,2.0,9.52,15.62,0.0,0.0,0.0,0.0,2.0,2.0,9.52,15.62,4.0,4.0,19.05,31.23,4.0,4.0,19.05,31.23,2.0,2.0,9.52,15.62,2.0,2.0,9.52,15.62,2.0,2.0,9.52,15.62,0.0,0.0,0.0,0.0,2.0,2.0,9.52,15.62,6.0,6.0,28.57,46.85,38.1,33.33,4.76,109.31,1.0,1.0,4.76,4.61,4.61,0.6,0.68,0.75,0.0,1.0,0.25,0.67,0.0,0.33,0.2,9.52,0.0,0.1,28.57,0.4
5,新北國王,22|29|10872|10875|13029,簡祐哲/林書緯/林彥廷/傑登/杰倫,1,1,2.0,12.08,0.2,00:12,12.08,0.2,00:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,178.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,178.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,178.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,178.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.51,0.0,0.0,0.0,0.2,0.2,0.0,0.0,,0.0,,0.0,,1.0,,1.0,0.0,0.0,0.5,0.0,0.0
5,新北中信特攻,40|43|44|104|8889,謝亞軒/林韋翰/黃泓瀚/貝奇/馬可,1,4,4.0,35.29,0.59,00:35,35.29,0.59,00:35,1.0,1.0,25.0,61.21,5.0,5.0,125.0,306.04,1.0,1.0,25.0,61.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,25.0,61.21,0.0,0.0,0.0,0.0,2.0,2.0,50.0,122.42,1.0,1.0,25.0,61.21,0.0,0.0,0.0,0.0,1.0,1.0,25.0,61.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,25.0,61.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,125.0,-100.0,163.22,-4.0,-4.0,-100.0,0.59,0.59,0.0,0.27,,0.0,0.5,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,2.0
5,新北國王,22|24|10872|10875|13029,簡祐哲/蘇士軒/林彥廷/傑登/杰倫,1,4,5.0,52.29,0.87,00:52,52.29,0.87,00:52,0.0,0.0,0.0,0.0,3.0,3.0,60.0,123.93,2.0,2.0,40.0,82.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,40.0,82.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20.0,41.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20.0,41.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20.0,41.31,2.0,2.0,40.0,82.62,0.0,60.0,-60.0,137.7,-3.0,-3.0,-60.0,0.87,0.87,0.0,0.0,,0.0,,0.33,,1.0,,1.0,0.0,0.0,0.2,40.0,0.0
5,新北中信特攻,40|43|44|104|10881,謝亞軒/林韋翰/黃泓瀚/貝奇/飛克,1,13,17.0,181.0,3.02,03:01,181.0,3.02,03:01,4.0,4.0,23.53,47.73,3.0,3.0,17.65,35.8,6.0,6.0,35.29,71.6,2.0,2.0,11.76,23.87,4.0,4.0,23.53,47.73,2.0,2.0,11.76,23.87,2.0,2.0,11.76,23.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,23.53,47.73,3.0,3.0,17.65,35.8,3.0,3.0,17.65,35.8,0.0,0.0,0.0,0.0,1.0,1.0,5.88,11.93,0.0,0.0,0.0,0.0,1.0,1.0,5.88,11.93,1.0,1.0,5.88,11.93,1.0,1.0,5.88,11.93,23.53,17.65,5.88,135.25,1.0,1.0,5.88,3.02,3.02,0.33,0.33,0.5,0.0,,0.0,0.5,0.0,0.57,0.4,0.0,5.88,0.06,5.88,0.0
5,新北國王,24|29|10872|10875|13029,蘇士軒/林書緯/林彥廷/傑登/杰倫,1,10,13.0,129.0,2.15,02:09,129.0,2.15,02:09,3.0,3.0,23.08,50.23,2.0,2.0,15.38,33.49,6.0,6.0,46.15,100.47,1.0,1.0,7.69,16.74,4.0,4.0,30.77,66.98,1.0,1.0,7.69,16.74,2.0,2.0,15.38,33.49,0.0,0.0,0.0,0.0,1.0,1.0,7.69,16.74,1.0,1.0,7.69,16.74,2.0,2.0,15.38,33.49,3.0,3.0,23.08,50.23,0.0,0.0,0.0,0.0,4.0,4.0,30.77,66.98,1.0,1.0,7.69,16.74,0.0,0.0,0.0,0.0,1.0,1.0,7.69,16.74,0.0,0.0,0.0,0.0,1.0,1.0,7.69,16.74,0.0,0.0,0.0,0.0,23.08,15.38,7.69,145.12,1.0,1.0,7.69,2.15,2.15,0.17,0.23,0.25,0.0,1.0,0.13,0.0,0.33,1.0,0.56,7.69,0.0,0.08,0.0,0.17
