lineup_size,team_name,lineup_player_ids,lineup_player_names,games_used,stint_count,possessions,sec_played,min_played,min_played_str,sec_per_game,min_per_game,min_per_game_str,PTS,PTS_per_game,PTS_per100,PTS_per36,PTS_allowed,PTS_allowed_per_game,PTS_allowed_per100,PTS_allowed_per36,FGA,FGA_per_game,FGA_per100,FGA_per36,FGM,FGM_per_game,FGM_per100,FGM_per36,2PA,2PA_per_game,2PA_per100,2PA_per36,2PM,2PM_per_game,2PM_per100,2PM_per36,3PA,3PA_per_game,3PA_per100,3PA_per36,3PM,3PM_per_game,3PM_per100,3PM_per36,FTA,FTA_per_game,FTA_per100,FTA_per36,FTM,FTM_per_game,FTM_per100,FTM_per36,ORB,ORB_per_game,ORB_per100,ORB_per36,DRB,DRB_per_game,DRB_per100,DRB_per36,ORB_allowed,ORB_allowed_per_game,ORB_allowed_per100,ORB_allowed_per36,DRB_allowed,DRB_allowed_per_game,DRB_allowed_per100,DRB_allowed_per36,TOV,TOV_per_game,TOV_per100,TOV_per36,AST,AST_per_game,AST_per100,AST_per36,STL,STL_per_game,STL_per100,STL_per36,BLK,BLK_per_game,BLK_per100,BLK_per36,Fouls,Fouls_per_game,Fouls_per100,Fouls_per36,FT_allowed,FT_allowed_per_game,FT_allowed_per100,FT_allowed_per36,ORtg,DRtg,NetRtg,PACE,PM_total,PM_per_game,PM_per100,MIN_total,MIN_per_game,eFG,TS,FG2_pct,FG3_pct,FT_pct,TOV_pct,AST_ratio,ORB_pct,DRB_pct,TRB_pct,STL_pct,BLK_pct,Foul_per_poss,FT_allowed_rate_per100,FT_rate
3,福爾摩沙夢想家,79|89|103,張宗憲/蔣淯安/忻沃克,1,69,85.0,1865.53,31.09,31:06,1865.53,31.09,31:06,38.0,38.0,44.71,44.0,40.0,40.0,47.06,46.31,39.0,39.0,45.88,45.16,16.0,16.0,18.82,18.53,28.0,28.0,32.94,32.42,12.0,12.0,14.12,13.89,11.0,11.0,12.94,12.74,4.0,4.0,4.71,4.63,4.0,4.0,4.71,4.63,2.0,2.0,2.35,2.32,10.0,10.0,11.76,11.58,14.0,14.0,16.47,16.21,4.0,4.0,4.71,4.63,14.0,14.0,16.47,16.21,4.0,4.0,4.71,4.63,9.0,9.0,10.59,10.42,3.0,3.0,3.53,3.47,1.0,1.0,1.18,1.16,4.0,4.0,4.71,4.63,2.0,2.0,2.35,2.32,44.71,47.06,-2.35,65.61,-2.0,-2.0,-2.35,31.09,31.09,0.46,0.47,0.43,0.36,0.5,0.09,0.56,0.42,0.78,0.57,3.53,1.18,0.05,2.35,0.1
3,福爾摩沙夢想家,79|89|106,張宗憲/蔣淯安/高柏鎧,1,62,77.0,1722.9,28.72,28:43,1722.9,28.72,28:43,36.0,36.0,46.75,45.13,34.0,34.0,44.16,42.63,33.0,33.0,42.86,41.37,14.0,14.0,18.18,17.55,25.0,25.0,32.47,31.34,10.0,10.0,12.99,12.54,8.0,8.0,10.39,10.03,4.0,4.0,5.19,5.01,6.0,6.0,7.79,7.52,4.0,4.0,5.19,5.01,9.0,9.0,11.69,11.28,11.0,11.0,14.29,13.79,4.0,4.0,5.19,5.01,12.0,12.0,15.58,15.04,5.0,5.0,6.49,6.27,7.0,7.0,9.09,8.78,3.0,3.0,3.9,3.76,1.0,1.0,1.3,1.25,5.0,5.0,6.49,6.27,0.0,0.0,0.0,0.0,46.75,44.16,2.6,64.36,2.0,2.0,2.6,28.72,28.72,0.48,0.51,0.4,0.5,0.67,0.12,0.5,0.43,0.73,0.56,3.9,1.3,0.06,0.0,0.18
3,福爾摩沙夢想家,79|89|13906,張宗憲/蔣淯安/班提爾,1,79,92.0,2000.53,33.34,33:21,2000.53,33.34,33:21,39.0,39.0,42.39,42.11,42.0,42.0,45.65,45.35,41.0,41.0,44.57,44.27,16.0,16.0,17.39,17.28,29.0,29.0,31.52,31.31,12.0,12.0,13.04,12.96,12.0,12.0,13.04,12.96,4.0,4.0,4.35,4.32,4.0,4.0,4.35,4.32,3.0,3.0,3.26,3.24,9.0,9.0,9.78,9.72,17.0,17.0,18.48,18.36,2.0,2.0,2.17,2.16,17.0,17.0,18.48,18.36,6.0,6.0,6.52,6.48,8.0,8.0,8.7,8.64,4.0,4.0,4.35,4.32,1.0,1.0,1.09,1.08,3.0,3.0,3.26,3.24,2.0,2.0,2.17,2.16,42.39,45.65,-3.26,66.22,-3.0,-3.0,-3.26,33.34,33.34,0.44,0.46,0.41,0.33,0.75,0.12,0.5,0.35,0.89,0.58,4.35,1.09,0.03,2.17,0.1
3,福爾摩沙夢想家,79|103|106,張宗憲/忻沃克/高柏鎧,1,58,73.0,1678.58,27.98,27:59,1678.58,27.98,27:59,36.0,36.0,49.32,46.32,38.0,38.0,52.05,48.9,33.0,33.0,45.21,42.46,15.0,15.0,20.55,19.3,26.0,26.0,35.62,33.46,11.0,11.0,15.07,14.15,7.0,7.0,9.59,9.01,4.0,4.0,5.48,5.15,6.0,6.0,8.22,7.72,2.0,2.0,2.74,2.57,9.0,9.0,12.33,11.58,11.0,11.0,15.07,14.15,4.0,4.0,5.48,5.15,10.0,10.0,13.7,12.87,3.0,3.0,4.11,3.86,9.0,9.0,12.33,11.58,2.0,2.0,2.74,2.57,1.0,1.0,1.37,1.29,5.0,5.0,6.85,6.43,0.0,0.0,0.0,0.0,49.32,52.05,-2.74,62.62,-2.0,-2.0,-2.74,27.98,27.98,0.52,0.51,0.42,0.57,0.33,0.08,0.6,0.47,0.73,0.59,2.74,1.37,0.07,0.0,0.18
3,福爾摩沙夢想家,79|103|13906,張宗憲/忻沃克/班提爾,1,71,84.0,1858.86,30.98,30:59,1858.86,30.98,30:59,32.0,32.0,38.1,37.18,38.0,38.0,45.24,44.16,38.0,38.0,45.24,44.16,14.0,14.0,16.67,16.27,28.0,28.0,33.33,32.54,11.0,11.0,13.1,12.78,10.0,10.0,11.9,11.62,3.0,3.0,3.57,3.49,2.0,2.0,2.38,2.32,1.0,1.0,1.19,1.16,9.0,9.0,10.71,10.46,16.0,16.0,19.05,18.59,2.0,2.0,2.38,2.32,15.0,15.0,17.86,17.43,5.0,5.0,5.95,5.81,8.0,8.0,9.52,9.3,4.0,4.0,4.76,4.65,1.0,1.0,1.19,1.16,3.0,3.0,3.57,3.49,4.0,4.0,4.76,4.65,38.1,45.24,-7.14,65.07,-6.0,-6.0,-7.14,30.98,30.98,0.41,0.41,0.39,0.3,0.5,0.11,0.57,0.38,0.89,0.6,4.76,1.19,0.04,4.76,0.05
3,福爾摩沙夢想家,79|106|13906,張宗憲/高柏鎧/班提爾,1,57,69.0,1616.9,26.95,26:57,1616.9,26.95,26:57,30.0,30.0,43.48,40.08,29.0,29.0,42.03,38.74,30.0,30.0,43.48,40.08,12.0,12.0,17.39,16.03,24.0,24.0,34.78,32.06,9.0,9.0,13.04,12.02,6.0,6.0,8.7,8.02,3.0,3.0,4.35,4.01,4.0,4.0,5.8,5.34,3.0,3.0,4.35,4.01,8.0,8.0,11.59,10.69,11.0,11.0,15.94,14.69,2.0,2.0,2.9,2.67,12.0,12.0,17.39,16.03,5.0,5.0,7.25,6.68,6.0,6.0,8.7,8.02,3.0,3.0,4.35,4.01,1.0,1.0,1.45,1.34,3.0,3.0,4.35,4.01,0.0,0.0,0.0,0.0,43.48,42.03,1.45,61.45,1.0,1.0,1.45,26.95,26.95,0.45,0.47,0.38,0.5,0.75,0.14,0.5,0.4,0.85,0.58,4.35,1.45,0.04,0.0,0.13
3,福爾摩沙夢想家,89|103|106,蔣淯安/忻沃克/高柏鎧,1,69,85.0,1856.9,30.95,30:57,1856.9,30.95,30:57,39.0,39.0,45.88,45.37,42.0,42.0,49.41,48.86,37.0,37.0,43.53,43.04,16.0,16.0,18.82,18.61,28.0,28.0,32.94,32.57,11.0,11.0,12.94,12.8,9.0,9.0,10.59,10.47,5.0,5.0,5.88,5.82,4.0,4.0,4.71,4.65,2.0,2.0,2.35,2.33,10.0,10.0,11.76,11.63,12.0,12.0,14.12,13.96,4.0,4.0,4.71,4.65,14.0,14.0,16.47,16.29,6.0,6.0,7.06,6.98,9.0,9.0,10.59,10.47,4.0,4.0,4.71,4.65,2.0,2.0,2.35,2.33,6.0,6.0,7.06,6.98,0.0,0.0,0.0,0.0,45.88,49.41,-3.53,65.92,-3.0,-3.0,-3.53,30.95,30.95,0.5,0.5,0.39,0.56,0.5,0.13,0.56,0.42,0.75,0.55,4.71,2.35,0.07,0.0,0.11
3,福爾摩沙夢想家,89|103|13906,蔣淯安/忻沃克/班提爾,1,87,104.0,2117.23,35.29,35:17,2117.23,35.29,35:17,44.0,44.0,42.31,44.89,48.0,48.0,46.15,48.97,49.0,49.0,47.12,49.99,18.0,18.0,17.31,18.36,36.0,36.0,34.62,36.73,14.0,14.0,13.46,14.28,13.0,13.0,12.5,13.26,4.0,4.0,3.85,4.08,5.0,5.0,4.81,5.1,4.0,4.0,3.85,4.08,13.0,13.0,12.5,13.26,19.0,19.0,18.27,19.38,2.0,2.0,1.92,2.04,18.0,18.0,17.31,18.36,5.0,5.0,4.81,5.1,9.0,9.0,8.65,9.18,3.0,3.0,2.88,3.06,4.0,4.0,3.85,4.08,6.0,6.0,5.77,6.12,2.0,2.0,1.92,2.04,42.31,46.15,-3.85,70.73,-4.0,-4.0,-3.85,35.29,35.29,0.41,0.43,0.39,0.31,0.8,0.09,0.5,0.42,0.9,0.62,2.88,3.85,0.06,1.92,0.1
3,福爾摩沙夢想家,89|106|13906,蔣淯安/高柏鎧/班提爾,1,76,89.0,1867.9,31.13,31:08,1867.9,31.13,31:08,36.0,36.0,40.45,41.63,43.0,43.0,48.31,49.72,38.0,38.0,42.7,43.94,14.0,14.0,15.73,16.19,27.0,27.0,30.34,31.22,9.0,9.0,10.11,10.41,11.0,11.0,12.36,12.72,5.0,5.0,5.62,5.78,4.0,4.0,4.49,4.63,3.0,3.0,3.37,3.47,9.0,9.0,10.11,10.41,16.0,16.0,17.98,18.5,2.0,2.0,2.25,2.31,16.0,16.0,17.98,18.5,7.0,7.0,7.87,8.09,7.0,7.0,7.87,8.09,4.0,4.0,4.49,4.63,2.0,2.0,2.25,2.31,5.0,5.0,5.62,5.78,2.0,2.0,2.25,2.31,40.45,48.31,-7.87,68.61,-7.0,-7.0,-7.87,31.13,31.13,0.43,0.45,0.33,0.45,0.75,0.15,0.5,0.36,0.89,0.58,4.49,2.25,0.06,2.25,0.11
3,福爾摩沙夢想家,103|106|13906,忻沃克/高柏鎧/班提爾,1,54,67.0,1583.9,26.4,26:24,1583.9,26.4,26:24,28.0,28.0,41.79,38.18,28.0,28.0,41.79,38.18,31.0,31.0,46.27,42.28,12.0,12.0,17.91,16.36,25.0,25.0,37.31,34.09,9.0,9.0,13.43,12.27,6.0,6.0,8.96,8.18,3.0,3.0,4.48,4.09,2.0,2.0,2.99,2.73,1.0,1.0,1.49,1.36,9.0,9.0,13.43,12.27,11.0,11.0,16.42,15.0,2.0,2.0,2.99,2.73,12.0,12.0,17.91,16.36,4.0,4.0,5.97,5.45,7.0,7.0,10.45,9.55,2.0,2.0,2.99,2.73,2.0,2.0,2.99,2.73,3.0,3.0,4.48,4.09,0.0,0.0,0.0,0.0,41.79,41.79,0.0,60.91,0.0,0.0,0.0,26.4,26.4,0.44,0.44,0.36,0.5,0.5,0.11,0.58,0.43,0.85,0.59,2.99,2.99,0.04,0.0,0.06
3,新北國王,22|28|29,簡祐哲/呂政儒/林書緯,1,29,39.0,1234.9,20.58,20:35,1234.9,20.58,20:35,17.0,17.0,43.59,29.74,21.0,21.0,53.85,36.73,15.0,15.0,38.46,26.24,7.0,7.0,17.95,12.24,8.0,8.0,20.51,13.99,4.0,4.0,10.26,7.0,7.0,7.0,17.95,12.24,3.0,3.0,7.69,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.13,3.5,6.0,6.0,15.38,10.49,7.0,7.0,17.95,12.24,4.0,4.0,10.26,7.0,0.0,0.0,0.0,0.0,3.0,3.0,7.69,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.59,53.85,-10.26,45.48,-4.0,-4.0,-10.26,20.58,20.58,0.57,0.57,0.5,0.43,,0.0,0.43,0.33,0.46,0.42,0.0,0.0,0.0,0.0,0.0
3,新北國王,22|28|14038,簡祐哲/呂政儒/飛米,1,29,39.0,1234.9,20.58,20:35,1234.9,20.58,20:35,17.0,17.0,43.59,29.74,21.0,21.0,53.85,36.73,15.0,15.0,38.46,26.24,7.0,7.0,17.95,12.24,8.0,8.0,20.51,13.99,4.0,4.0,10.26,7.0,7.0,7.0,17.95,12.24,3.0,3.0,7.69,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.13,3.5,6.0,6.0,15.38,10.49,7.0,7.0,17.95,12.24,4.0,4.0,10.26,7.0,0.0,0.0,0.0,0.0,3.0,3.0,7.69,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.59,53.85,-10.26,45.48,-4.0,-4.0,-10.26,20.58,20.58,0.57,0.57,0.5,0.43,,0.0,0.43,0.33,0.46,0.42,0.0,0.0,0.0,0.0,0.0
3,新北國王,22|28|14303,簡祐哲/呂政儒/喬丹,1,30,41.0,1252.01,20.87,20:52,1252.01,20.87,20:52,17.0,17.0,41.46,29.33,24.0,24.0,58.54,41.41,15.0,15.0,36.59,25.88,7.0,7.0,17.07,12.08,8.0,8.0,19.51,13.8,4.0,4.0,9.76,6.9,7.0,7.0,17.07,12.08,3.0,3.0,7.32,5.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.88,3.45,6.0,6.0,14.63,10.35,7.0,7.0,17.07,12.08,4.0,4.0,9.76,6.9,0.0,0.0,0.0,0.0,3.0,3.0,7.32,5.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,9.76,6.9,41.46,58.54,-17.07,47.16,-7.0,-7.0,-17.07,20.87,20.87,0.57,0.57,0.5,0.43,,0.0,0.43,0.33,0.46,0.42,0.0,0.0,0.0,9.76,0.0
3,新北國王,22|29|14038,簡祐哲/林書緯/飛米,1,52,65.0,1577.44,26.29,26:17,1577.44,26.29,26:17,26.0,26.0,40.0,35.6,26.0,26.0,40.0,35.6,25.0,25.0,38.46,34.23,10.0,10.0,15.38,13.69,14.0,14.0,21.54,19.17,6.0,6.0,9.23,8.22,11.0,11.0,16.92,15.06,4.0,4.0,6.15,5.48,2.0,2.0,3.08,2.74,2.0,2.0,3.08,2.74,2.0,2.0,3.08,2.74,13.0,13.0,20.0,17.8,10.0,10.0,15.38,13.69,12.0,12.0,18.46,16.43,1.0,1.0,1.54,1.37,6.0,6.0,9.23,8.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.62,4.11,2.0,2.0,3.08,2.74,40.0,40.0,0.0,59.34,0.0,0.0,0.0,26.29,26.29,0.48,0.5,0.43,0.36,1.0,0.04,0.6,0.14,0.57,0.41,0.0,0.0,0.05,3.08,0.08
3,新北國王,22|29|14303,簡祐哲/林書緯/喬丹,1,68,84.0,1858.18,30.97,30:58,1858.18,30.97,30:58,40.0,40.0,47.62,46.5,35.0,35.0,41.67,40.68,33.0,33.0,39.29,38.36,15.0,15.0,17.86,17.44,16.0,16.0,19.05,18.6,7.0,7.0,8.33,8.14,17.0,17.0,20.24,19.76,8.0,8.0,9.52,9.3,2.0,2.0,2.38,2.32,2.0,2.0,2.38,2.32,2.0,2.0,2.38,2.32,16.0,16.0,19.05,18.6,13.0,13.0,15.48,15.11,14.0,14.0,16.67,16.27,1.0,1.0,1.19,1.16,9.0,9.0,10.71,10.46,0.0,0.0,0.0,0.0,1.0,1.0,1.19,1.16,3.0,3.0,3.57,3.49,4.0,4.0,4.76,4.65,47.62,41.67,5.95,65.1,5.0,5.0,5.95,30.97,30.97,0.58,0.59,0.44,0.47,1.0,0.03,0.6,0.12,0.55,0.4,0.0,1.19,0.04,4.76,0.06
