lineup_size,team_name,lineup_player_ids,lineup_player_names,games_used,stint_count,possessions,sec_played,min_played,min_played_str,sec_per_game,min_per_game,min_per_game_str,PTS,PTS_per_game,PTS_per100,PTS_per36,PTS_allowed,PTS_allowed_per_game,PTS_allowed_per100,PTS_allowed_per36,FGA,FGA_per_game,FGA_per100,FGA_per36,FGM,FGM_per_game,FGM_per100,FGM_per36,2PA,2PA_per_game,2PA_per100,2PA_per36,2PM,2PM_per_game,2PM_per100,2PM_per36,3PA,3PA_per_game,3PA_per100,3PA_per36,3PM,3PM_per_game,3PM_per100,3PM_per36,FTA,FTA_per_game,FTA_per100,FTA_per36,FTM,FTM_per_game,FTM_per100,FTM_per36,ORB,ORB_per_game,ORB_per100,ORB_per36,DRB,DRB_per_game,DRB_per100,DRB_per36,ORB_allowed,ORB_allowed_per_game,ORB_allowed_per100,ORB_allowed_per36,DRB_allowed,DRB_allowed_per_game,DRB_allowed_per100,DRB_allowed_per36,TOV,TOV_per_game,TOV_per100,TOV_per36,AST,AST_per_game,AST_per100,AST_per36,STL,STL_per_game,STL_per100,STL_per36,BLK,BLK_per_game,BLK_per100,BLK_per36,Fouls,Fouls_per_game,Fouls_per100,Fouls_per36,FT_allowed,FT_allowed_per_game,FT_allowed_per100,FT_allowed_per36,ORtg,DRtg,NetRtg,PACE,PM_total,PM_per_game,PM_per100,MIN_total,MIN_per_game,eFG,TS,FG2_pct,FG3_pct,FT_pct,TOV_pct,AST_ratio,ORB_pct,DRB_pct,TRB_pct,STL_pct,BLK_pct,Foul_per_poss,FT_allowed_rate_per100,FT_rate
5,高雄全家海神,51|111|116|121|122,克力斯/唐維傑/呂威霆/吳曉謹/陳懷安,1,15,18.0,225.0,3.75,03:45,225.0,3.75,03:45,2.0,2.0,11.11,19.2,6.0,6.0,33.33,57.6,6.0,6.0,33.33,57.6,1.0,1.0,5.56,9.6,5.0,5.0,27.78,48.0,1.0,1.0,5.56,9.6,1.0,1.0,5.56,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,16.67,28.8,3.0,3.0,16.67,28.8,1.0,1.0,5.56,9.6,4.0,4.0,22.22,38.4,2.0,2.0,11.11,19.2,1.0,1.0,5.56,9.6,2.0,2.0,11.11,19.2,0.0,0.0,0.0,0.0,3.0,3.0,16.67,28.8,2.0,2.0,11.11,19.2,11.11,33.33,-22.22,115.2,-4.0,-4.0,-22.22,3.75,3.75,0.17,0.17,0.2,0.0,,0.25,1.0,0.43,0.75,0.55,11.11,0.0,0.17,11.11,0.0
5,新北中信特攻,38|40|104|8889|10877,余維豪/謝亞軒/貝奇/馬可/阿巴西,1,9,10.0,139.0,2.32,02:19,139.0,2.32,02:19,4.0,4.0,40.0,62.16,2.0,2.0,20.0,31.08,5.0,5.0,50.0,77.7,1.0,1.0,10.0,15.54,2.0,2.0,20.0,31.08,1.0,1.0,10.0,15.54,3.0,3.0,30.0,46.62,0.0,0.0,0.0,0.0,2.0,2.0,20.0,31.08,2.0,2.0,20.0,31.08,1.0,1.0,10.0,15.54,3.0,3.0,30.0,46.62,0.0,0.0,0.0,0.0,2.0,2.0,20.0,31.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,15.54,0.0,0.0,0.0,0.0,40.0,20.0,20.0,103.6,2.0,2.0,20.0,2.32,2.32,0.2,0.34,0.5,0.0,1.0,0.0,0.0,0.33,1.0,0.67,0.0,0.0,0.1,0.0,0.4
5,新北中信特攻,38|40|8889|10877|10880,余維豪/謝亞軒/馬可/阿巴西/內馬,1,16,22.0,229.93,3.83,03:50,229.93,3.83,03:50,7.0,7.0,31.82,65.76,4.0,4.0,18.18,37.58,8.0,8.0,36.36,75.15,3.0,3.0,13.64,28.18,5.0,5.0,22.73,46.97,3.0,3.0,13.64,28.18,3.0,3.0,13.64,28.18,0.0,0.0,0.0,0.0,1.0,1.0,4.55,9.39,1.0,1.0,4.55,9.39,2.0,2.0,9.09,18.79,2.0,2.0,9.09,18.79,4.0,4.0,18.18,37.58,3.0,3.0,13.64,28.18,2.0,2.0,9.09,18.79,1.0,1.0,4.55,9.39,2.0,2.0,9.09,18.79,0.0,0.0,0.0,0.0,2.0,2.0,9.09,18.79,2.0,2.0,9.09,18.79,31.82,18.18,13.64,137.78,3.0,3.0,13.64,3.83,3.83,0.38,0.41,0.6,0.0,1.0,0.19,0.33,0.4,0.33,0.36,9.09,0.0,0.09,9.09,0.12
5,高雄全家海神,51|116|119|121|122,克力斯/呂威霆/余純安/吳曉謹/陳懷安,1,20,26.0,286.23,4.77,04:46,286.23,4.77,04:46,10.0,10.0,38.46,75.46,14.0,14.0,53.85,105.65,8.0,8.0,30.77,60.37,2.0,2.0,7.69,15.09,4.0,4.0,15.38,30.19,2.0,2.0,7.69,15.09,4.0,4.0,15.38,30.19,0.0,0.0,0.0,0.0,4.0,4.0,15.38,30.19,4.0,4.0,15.38,30.19,4.0,4.0,15.38,30.19,1.0,1.0,3.85,7.55,2.0,2.0,7.69,15.09,3.0,3.0,11.54,22.64,4.0,4.0,15.38,30.19,0.0,0.0,0.0,0.0,3.0,3.0,11.54,22.64,1.0,1.0,3.85,7.55,4.0,4.0,15.38,30.19,0.0,0.0,0.0,0.0,38.46,53.85,-15.38,130.8,-4.0,-4.0,-15.38,4.77,4.77,0.25,0.51,0.5,0.0,1.0,0.29,0.0,0.57,0.33,0.5,11.54,3.85,0.15,0.0,0.5
5,高雄全家海神,51|110|119|121|122,克力斯/胡瓏貿/余純安/吳曉謹/陳懷安,1,1,2.0,33.0,0.55,00:33,33.0,0.55,00:33,0.0,0.0,0.0,0.0,1.0,1.0,50.0,65.45,1.0,1.0,50.0,65.45,0.0,0.0,0.0,0.0,1.0,1.0,50.0,65.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,65.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,65.45,0.0,50.0,-50.0,87.27,-1.0,-1.0,-50.0,0.55,0.55,0.0,0.0,0.0,,,0.0,,,1.0,1.0,0.0,0.0,0.0,50.0,0.0
5,高雄全家海神,110|119|121|122|14037,胡瓏貿/余純安/吳曉謹/陳懷安/奧迪傑,1,19,20.0,231.69,3.86,03:52,231.69,3.86,03:52,9.0,9.0,45.0,83.91,11.0,11.0,55.0,102.55,6.0,6.0,30.0,55.94,3.0,3.0,15.0,27.97,3.0,3.0,15.0,27.97,2.0,2.0,10.0,18.65,3.0,3.0,15.0,27.97,1.0,1.0,5.0,9.32,2.0,2.0,10.0,18.65,2.0,2.0,10.0,18.65,0.0,0.0,0.0,0.0,3.0,3.0,15.0,27.97,1.0,1.0,5.0,9.32,5.0,5.0,25.0,46.61,2.0,2.0,10.0,18.65,3.0,3.0,15.0,27.97,2.0,2.0,10.0,18.65,0.0,0.0,0.0,0.0,1.0,1.0,5.0,9.32,3.0,3.0,15.0,27.97,45.0,55.0,-10.0,124.3,-2.0,-2.0,-10.0,3.86,3.86,0.58,0.65,0.67,0.33,1.0,0.23,1.0,0.0,0.75,0.33,10.0,0.0,0.05,15.0,0.33
5,新北中信特攻,40|43|8889|10877|10880,謝亞軒/林韋翰/馬可/阿巴西/內馬,1,36,44.0,605.65,10.09,10:06,605.65,10.09,10:06,27.0,27.0,61.36,96.29,14.0,14.0,31.82,49.93,18.0,18.0,40.91,64.2,10.0,10.0,22.73,35.66,11.0,11.0,25.0,39.23,7.0,7.0,15.91,24.96,7.0,7.0,15.91,24.96,3.0,3.0,6.82,10.7,5.0,5.0,11.36,17.83,4.0,4.0,9.09,14.27,4.0,4.0,9.09,14.27,3.0,3.0,6.82,10.7,4.0,4.0,9.09,14.27,8.0,8.0,18.18,28.53,2.0,2.0,4.55,7.13,9.0,9.0,20.45,32.1,1.0,1.0,2.27,3.57,0.0,0.0,0.0,0.0,5.0,5.0,11.36,17.83,2.0,2.0,4.55,7.13,61.36,31.82,29.55,104.62,13.0,13.0,29.55,10.09,10.09,0.64,0.67,0.64,0.43,0.8,0.09,0.9,0.33,0.43,0.37,2.27,0.0,0.11,4.55,0.28
5,高雄全家海神,108|110|119|121|14037,魏莨哲/胡瓏貿/余純安/吳曉謹/奧迪傑,1,6,8.0,119.0,1.98,01:59,119.0,1.98,01:59,4.0,4.0,50.0,72.61,4.0,4.0,50.0,72.61,5.0,5.0,62.5,90.76,2.0,2.0,25.0,36.3,4.0,4.0,50.0,72.61,2.0,2.0,25.0,36.3,1.0,1.0,12.5,18.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,25.0,36.3,1.0,1.0,12.5,18.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12.5,18.15,0.0,0.0,0.0,0.0,1.0,1.0,12.5,18.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,96.81,0.0,0.0,0.0,1.98,1.98,0.4,0.4,0.5,0.0,,0.0,0.5,1.0,1.0,1.0,0.0,12.5,0.0,0.0,0.0
5,高雄全家海神,108|110|121|10891|14037,魏莨哲/胡瓏貿/吳曉謹/廖偉皓/奧迪傑,1,7,7.0,65.15,1.09,01:05,65.15,1.09,01:05,2.0,2.0,28.57,66.31,4.0,4.0,57.14,132.62,1.0,1.0,14.29,33.16,1.0,1.0,14.29,33.16,1.0,1.0,14.29,33.16,1.0,1.0,14.29,33.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14.29,33.16,2.0,2.0,28.57,66.31,0.0,0.0,0.0,0.0,2.0,2.0,28.57,66.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,57.14,132.62,28.57,57.14,-28.57,154.72,-2.0,-2.0,-28.57,1.09,1.09,1.0,1.0,1.0,,,0.67,0.0,0.0,,0.0,28.57,0.0,0.0,57.14,0.0
5,新北中信特攻,43|47|48|10877|10880,林韋翰/曾文鼎/李沛澄/阿巴西/內馬,1,7,7.0,74.96,1.25,01:15,74.96,1.25,01:15,2.0,2.0,28.57,57.63,3.0,3.0,42.86,86.45,2.0,2.0,28.57,57.63,0.0,0.0,0.0,0.0,1.0,1.0,14.29,28.82,0.0,0.0,0.0,0.0,1.0,1.0,14.29,28.82,0.0,0.0,0.0,0.0,2.0,2.0,28.57,57.63,2.0,2.0,28.57,57.63,0.0,0.0,0.0,0.0,1.0,1.0,14.29,28.82,0.0,0.0,0.0,0.0,1.0,1.0,14.29,28.82,1.0,1.0,14.29,28.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14.29,28.82,0.0,0.0,0.0,0.0,28.57,42.86,-14.29,134.47,-1.0,-1.0,-14.29,1.25,1.25,0.0,0.35,0.0,0.0,1.0,0.26,,0.0,1.0,0.5,0.0,0.0,0.14,0.0,1.0
