lineup_size,team_name,lineup_player_ids,lineup_player_names,games_used,stint_count,possessions,sec_played,min_played,min_played_str,sec_per_game,min_per_game,min_per_game_str,PTS,PTS_per_game,PTS_per100,PTS_per36,PTS_allowed,PTS_allowed_per_game,PTS_allowed_per100,PTS_allowed_per36,FGA,FGA_per_game,FGA_per100,FGA_per36,FGM,FGM_per_game,FGM_per100,FGM_per36,2PA,2PA_per_game,2PA_per100,2PA_per36,2PM,2PM_per_game,2PM_per100,2PM_per36,3PA,3PA_per_game,3PA_per100,3PA_per36,3PM,3PM_per_game,3PM_per100,3PM_per36,FTA,FTA_per_game,FTA_per100,FTA_per36,FTM,FTM_per_game,FTM_per100,FTM_per36,ORB,ORB_per_game,ORB_per100,ORB_per36,DRB,DRB_per_game,DRB_per100,DRB_per36,ORB_allowed,ORB_allowed_per_game,ORB_allowed_per100,ORB_allowed_per36,DRB_allowed,DRB_allowed_per_game,DRB_allowed_per100,DRB_allowed_per36,TOV,TOV_per_game,TOV_per100,TOV_per36,AST,AST_per_game,AST_per100,AST_per36,STL,STL_per_game,STL_per100,STL_per36,BLK,BLK_per_game,BLK_per100,BLK_per36,Fouls,Fouls_per_game,Fouls_per100,Fouls_per36,FT_allowed,FT_allowed_per_game,FT_allowed_per100,FT_allowed_per36,ORtg,DRtg,NetRtg,PACE,PM_total,PM_per_game,PM_per100,MIN_total,MIN_per_game,eFG,TS,FG2_pct,FG3_pct,FT_pct,TOV_pct,AST_ratio,ORB_pct,DRB_pct,TRB_pct,STL_pct,BLK_pct,Foul_per_poss,FT_allowed_rate_per100,FT_rate
4,新竹御嵿攻城獅,75|76|10885|10887,高國豪/曾柏喻/劉丞勳/德魯,1,49,55.0,768.06,12.8,12:48,768.06,12.8,12:48,23.0,23.0,41.82,64.68,16.0,16.0,29.09,45.0,22.0,22.0,40.0,61.87,10.0,10.0,18.18,28.12,13.0,13.0,23.64,36.56,9.0,9.0,16.36,25.31,9.0,9.0,16.36,25.31,1.0,1.0,1.82,2.81,3.0,3.0,5.45,8.44,2.0,2.0,3.64,5.62,2.0,2.0,3.64,5.62,10.0,10.0,18.18,28.12,1.0,1.0,1.82,2.81,10.0,10.0,18.18,28.12,4.0,4.0,7.27,11.25,5.0,5.0,9.09,14.06,2.0,2.0,3.64,5.62,1.0,1.0,1.82,2.81,4.0,4.0,7.27,11.25,5.0,5.0,9.09,14.06,41.82,29.09,12.73,103.12,7.0,7.0,12.73,12.8,12.8,0.48,0.49,0.69,0.11,0.67,0.15,0.5,0.17,0.91,0.52,3.64,1.82,0.07,9.09,0.14
4,新竹御嵿攻城獅,75|76|10885|10888,高國豪/曾柏喻/劉丞勳/帕塞獅,1,58,67.0,890.05,14.83,14:50,890.05,14.83,14:50,30.0,30.0,44.78,72.8,21.0,21.0,31.34,50.96,27.0,27.0,40.3,65.52,12.0,12.0,17.91,29.12,18.0,18.0,26.87,43.68,11.0,11.0,16.42,26.7,9.0,9.0,13.43,21.84,1.0,1.0,1.49,2.43,3.0,3.0,4.48,7.28,2.0,2.0,2.99,4.85,4.0,4.0,5.97,9.71,11.0,11.0,16.42,26.7,1.0,1.0,1.49,2.43,10.0,10.0,14.93,24.27,5.0,5.0,7.46,12.13,6.0,6.0,8.96,14.56,3.0,3.0,4.48,7.28,2.0,2.0,2.99,4.85,5.0,5.0,7.46,12.13,7.0,7.0,10.45,16.99,44.78,31.34,13.43,108.4,9.0,9.0,13.43,14.83,14.83,0.46,0.53,0.61,0.11,0.67,0.15,0.5,0.29,0.92,0.58,4.48,2.99,0.07,10.45,0.11
4,新竹御嵿攻城獅,75|76|10887|10888,高國豪/曾柏喻/德魯/帕塞獅,1,60,69.0,892.06,14.87,14:52,892.06,14.87,14:52,27.0,27.0,39.13,65.38,18.0,18.0,26.09,43.58,28.0,28.0,40.58,67.8,12.0,12.0,17.39,29.06,18.0,18.0,26.09,43.58,11.0,11.0,15.94,26.63,10.0,10.0,14.49,24.21,1.0,1.0,1.45,2.42,4.0,4.0,5.8,9.69,2.0,2.0,2.9,4.84,3.0,3.0,4.35,7.26,14.0,14.0,20.29,33.9,1.0,1.0,1.45,2.42,13.0,13.0,18.84,31.48,4.0,4.0,5.8,9.69,6.0,6.0,8.7,14.53,2.0,2.0,2.9,4.84,1.0,1.0,1.45,2.42,5.0,5.0,7.25,12.11,5.0,5.0,7.25,12.11,39.13,26.09,13.04,111.38,9.0,9.0,13.04,14.87,14.87,0.45,0.45,0.61,0.1,0.5,0.12,0.5,0.19,0.93,0.55,2.9,1.45,0.07,7.25,0.14
4,新竹御嵿攻城獅,75|10885|10887|10888,高國豪/劉丞勳/德魯/帕塞獅,1,49,55.0,768.06,12.8,12:48,768.06,12.8,12:48,23.0,23.0,41.82,64.68,16.0,16.0,29.09,45.0,22.0,22.0,40.0,61.87,10.0,10.0,18.18,28.12,13.0,13.0,23.64,36.56,9.0,9.0,16.36,25.31,9.0,9.0,16.36,25.31,1.0,1.0,1.82,2.81,3.0,3.0,5.45,8.44,2.0,2.0,3.64,5.62,2.0,2.0,3.64,5.62,10.0,10.0,18.18,28.12,1.0,1.0,1.82,2.81,10.0,10.0,18.18,28.12,4.0,4.0,7.27,11.25,5.0,5.0,9.09,14.06,2.0,2.0,3.64,5.62,1.0,1.0,1.82,2.81,4.0,4.0,7.27,11.25,5.0,5.0,9.09,14.06,41.82,29.09,12.73,103.12,7.0,7.0,12.73,12.8,12.8,0.48,0.49,0.69,0.11,0.67,0.15,0.5,0.17,0.91,0.52,3.64,1.82,0.07,9.09,0.14
4,新竹御嵿攻城獅,76|10885|10887|10888,曾柏喻/劉丞勳/德魯/帕塞獅,1,49,55.0,768.06,12.8,12:48,768.06,12.8,12:48,23.0,23.0,41.82,64.68,16.0,16.0,29.09,45.0,22.0,22.0,40.0,61.87,10.0,10.0,18.18,28.12,13.0,13.0,23.64,36.56,9.0,9.0,16.36,25.31,9.0,9.0,16.36,25.31,1.0,1.0,1.82,2.81,3.0,3.0,5.45,8.44,2.0,2.0,3.64,5.62,2.0,2.0,3.64,5.62,10.0,10.0,18.18,28.12,1.0,1.0,1.82,2.81,10.0,10.0,18.18,28.12,4.0,4.0,7.27,11.25,5.0,5.0,9.09,14.06,2.0,2.0,3.64,5.62,1.0,1.0,1.82,2.81,4.0,4.0,7.27,11.25,5.0,5.0,9.09,14.06,41.82,29.09,12.73,103.12,7.0,7.0,12.73,12.8,12.8,0.48,0.49,0.69,0.11,0.67,0.15,0.5,0.17,0.91,0.52,3.64,1.82,0.07,9.09,0.14
4,桃園台啤永豐雲豹,54|57|68|3129,高錦瑋/莊博元/克羅馬/董永全,1,62,79.0,959.66,15.99,16:00,959.66,15.99,16:00,18.0,18.0,22.78,40.51,30.0,30.0,37.97,67.52,22.0,22.0,27.85,49.52,6.0,6.0,7.59,13.5,16.0,16.0,20.25,36.01,5.0,5.0,6.33,11.25,6.0,6.0,7.59,13.5,1.0,1.0,1.27,2.25,7.0,7.0,8.86,15.76,5.0,5.0,6.33,11.25,2.0,2.0,2.53,4.5,15.0,15.0,18.99,33.76,9.0,9.0,11.39,20.26,14.0,14.0,17.72,31.51,7.0,7.0,8.86,15.76,7.0,7.0,8.86,15.76,4.0,4.0,5.06,9.0,0.0,0.0,0.0,0.0,9.0,9.0,11.39,20.26,5.0,5.0,6.33,11.25,22.78,37.97,-15.19,118.54,-12.0,-12.0,-15.19,15.99,15.99,0.3,0.36,0.31,0.17,0.71,0.22,1.17,0.12,0.62,0.42,5.06,0.0,0.11,6.33,0.32
4,桃園台啤永豐雲豹,54|57|68|10861,高錦瑋/莊博元/克羅馬/迪亞洛,1,26,29.0,375.6,6.26,06:16,375.6,6.26,06:16,6.0,6.0,20.69,34.51,6.0,6.0,20.69,34.51,10.0,10.0,34.48,57.51,2.0,2.0,6.9,11.5,9.0,9.0,31.03,51.76,2.0,2.0,6.9,11.5,1.0,1.0,3.45,5.75,0.0,0.0,0.0,0.0,3.0,3.0,10.34,17.25,2.0,2.0,6.9,11.5,0.0,0.0,0.0,0.0,8.0,8.0,27.59,46.01,2.0,2.0,6.9,11.5,8.0,8.0,27.59,46.01,2.0,2.0,6.9,11.5,3.0,3.0,10.34,17.25,2.0,2.0,6.9,11.5,0.0,0.0,0.0,0.0,3.0,3.0,10.34,17.25,2.0,2.0,6.9,11.5,20.69,20.69,0.0,111.18,0.0,0.0,0.0,6.26,6.26,0.2,0.27,0.22,0.0,0.67,0.15,1.5,0.0,0.8,0.44,6.9,0.0,0.1,6.9,0.3
4,桃園台啤永豐雲豹,54|57|3129|10861,高錦瑋/莊博元/董永全/迪亞洛,1,26,29.0,375.6,6.26,06:16,375.6,6.26,06:16,6.0,6.0,20.69,34.51,6.0,6.0,20.69,34.51,10.0,10.0,34.48,57.51,2.0,2.0,6.9,11.5,9.0,9.0,31.03,51.76,2.0,2.0,6.9,11.5,1.0,1.0,3.45,5.75,0.0,0.0,0.0,0.0,3.0,3.0,10.34,17.25,2.0,2.0,6.9,11.5,0.0,0.0,0.0,0.0,8.0,8.0,27.59,46.01,2.0,2.0,6.9,11.5,8.0,8.0,27.59,46.01,2.0,2.0,6.9,11.5,3.0,3.0,10.34,17.25,2.0,2.0,6.9,11.5,0.0,0.0,0.0,0.0,3.0,3.0,10.34,17.25,2.0,2.0,6.9,11.5,20.69,20.69,0.0,111.18,0.0,0.0,0.0,6.26,6.26,0.2,0.27,0.22,0.0,0.67,0.15,1.5,0.0,0.8,0.44,6.9,0.0,0.1,6.9,0.3
4,桃園台啤永豐雲豹,54|68|3129|10861,高錦瑋/克羅馬/董永全/迪亞洛,1,40,44.0,566.66,9.44,09:27,566.66,9.44,09:27,14.0,14.0,31.82,53.37,14.0,14.0,31.82,53.37,12.0,12.0,27.27,45.74,4.0,4.0,9.09,15.25,9.0,9.0,20.45,34.31,2.0,2.0,4.55,7.62,3.0,3.0,6.82,11.44,2.0,2.0,4.55,7.62,5.0,5.0,11.36,19.06,4.0,4.0,9.09,15.25,0.0,0.0,0.0,0.0,8.0,8.0,18.18,30.49,2.0,2.0,4.55,7.62,9.0,9.0,20.45,34.31,6.0,6.0,13.64,22.87,5.0,5.0,11.36,19.06,5.0,5.0,11.36,19.06,0.0,0.0,0.0,0.0,5.0,5.0,11.36,19.06,3.0,3.0,6.82,11.44,31.82,31.82,0.0,111.81,0.0,0.0,0.0,9.44,9.44,0.42,0.49,0.22,0.67,0.8,0.3,1.25,0.0,0.8,0.42,11.36,0.0,0.11,6.82,0.42
4,桃園台啤永豐雲豹,57|68|3129|10861,莊博元/克羅馬/董永全/迪亞洛,1,26,29.0,375.6,6.26,06:16,375.6,6.26,06:16,6.0,6.0,20.69,34.51,6.0,6.0,20.69,34.51,10.0,10.0,34.48,57.51,2.0,2.0,6.9,11.5,9.0,9.0,31.03,51.76,2.0,2.0,6.9,11.5,1.0,1.0,3.45,5.75,0.0,0.0,0.0,0.0,3.0,3.0,10.34,17.25,2.0,2.0,6.9,11.5,0.0,0.0,0.0,0.0,8.0,8.0,27.59,46.01,2.0,2.0,6.9,11.5,8.0,8.0,27.59,46.01,2.0,2.0,6.9,11.5,3.0,3.0,10.34,17.25,2.0,2.0,6.9,11.5,0.0,0.0,0.0,0.0,3.0,3.0,10.34,17.25,2.0,2.0,6.9,11.5,20.69,20.69,0.0,111.18,0.0,0.0,0.0,6.26,6.26,0.2,0.27,0.22,0.0,0.67,0.15,1.5,0.0,0.8,0.44,6.9,0.0,0.1,6.9,0.3
