lineup_size,team_name,lineup_player_ids,lineup_player_names,games_used,stint_count,possessions,sec_played,min_played,min_played_str,sec_per_game,min_per_game,min_per_game_str,PTS,PTS_per_game,PTS_per100,PTS_per36,PTS_allowed,PTS_allowed_per_game,PTS_allowed_per100,PTS_allowed_per36,FGA,FGA_per_game,FGA_per100,FGA_per36,FGM,FGM_per_game,FGM_per100,FGM_per36,2PA,2PA_per_game,2PA_per100,2PA_per36,2PM,2PM_per_game,2PM_per100,2PM_per36,3PA,3PA_per_game,3PA_per100,3PA_per36,3PM,3PM_per_game,3PM_per100,3PM_per36,FTA,FTA_per_game,FTA_per100,FTA_per36,FTM,FTM_per_game,FTM_per100,FTM_per36,ORB,ORB_per_game,ORB_per100,ORB_per36,DRB,DRB_per_game,DRB_per100,DRB_per36,ORB_allowed,ORB_allowed_per_game,ORB_allowed_per100,ORB_allowed_per36,DRB_allowed,DRB_allowed_per_game,DRB_allowed_per100,DRB_allowed_per36,TOV,TOV_per_game,TOV_per100,TOV_per36,AST,AST_per_game,AST_per100,AST_per36,STL,STL_per_game,STL_per100,STL_per36,BLK,BLK_per_game,BLK_per100,BLK_per36,Fouls,Fouls_per_game,Fouls_per100,Fouls_per36,FT_allowed,FT_allowed_per_game,FT_allowed_per100,FT_allowed_per36,ORtg,DRtg,NetRtg,PACE,PM_total,PM_per_game,PM_per100,MIN_total,MIN_per_game,eFG,TS,FG2_pct,FG3_pct,FT_pct,TOV_pct,AST_ratio,ORB_pct,DRB_pct,TRB_pct,STL_pct,BLK_pct,Foul_per_poss,FT_allowed_rate_per100,FT_rate
3,新竹御嵿攻城獅,75|76|10885,高國豪/曾柏喻/劉丞勳,1,79,96.0,1419.63,23.66,23:40,1419.63,23.66,23:40,59.0,59.0,61.46,89.77,38.0,38.0,39.58,57.82,41.0,41.0,42.71,62.38,24.0,24.0,25.0,36.52,32.0,32.0,33.33,48.69,18.0,18.0,18.75,27.39,9.0,9.0,9.38,13.69,6.0,6.0,6.25,9.13,9.0,9.0,9.38,13.69,7.0,7.0,7.29,10.65,8.0,8.0,8.33,12.17,10.0,10.0,10.42,15.22,8.0,8.0,8.33,12.17,16.0,16.0,16.67,24.34,4.0,4.0,4.17,6.09,15.0,15.0,15.62,22.82,3.0,3.0,3.12,4.56,0.0,0.0,0.0,0.0,11.0,11.0,11.46,16.74,2.0,2.0,2.08,3.04,61.46,39.58,21.88,97.38,21.0,21.0,21.88,23.66,23.66,0.66,0.66,0.56,0.67,0.78,0.08,0.62,0.33,0.56,0.43,3.12,0.0,0.11,2.08,0.22
3,新竹御嵿攻城獅,75|76|10887,高國豪/曾柏喻/德魯,1,78,95.0,1398.11,23.3,23:18,1398.11,23.3,23:18,59.0,59.0,62.11,91.15,35.0,35.0,36.84,54.07,41.0,41.0,43.16,63.34,24.0,24.0,25.26,37.08,32.0,32.0,33.68,49.44,18.0,18.0,18.95,27.81,9.0,9.0,9.47,13.9,6.0,6.0,6.32,9.27,9.0,9.0,9.47,13.9,7.0,7.0,7.37,10.81,8.0,8.0,8.42,12.36,10.0,10.0,10.53,15.45,8.0,8.0,8.42,12.36,16.0,16.0,16.84,24.72,4.0,4.0,4.21,6.18,15.0,15.0,15.79,23.17,3.0,3.0,3.16,4.63,0.0,0.0,0.0,0.0,11.0,11.0,11.58,16.99,2.0,2.0,2.11,3.09,62.11,36.84,25.26,97.85,24.0,24.0,25.26,23.3,23.3,0.66,0.66,0.56,0.67,0.78,0.08,0.62,0.33,0.56,0.43,3.16,0.0,0.12,2.11,0.22
3,新竹御嵿攻城獅,75|76|14843,高國豪/曾柏喻/馬力,1,74,91.0,1327.5,22.13,22:08,1327.5,22.13,22:08,57.0,57.0,62.64,92.75,38.0,38.0,41.76,61.83,39.0,39.0,42.86,63.46,24.0,24.0,26.37,39.05,31.0,31.0,34.07,50.44,18.0,18.0,19.78,29.29,8.0,8.0,8.79,13.02,6.0,6.0,6.59,9.76,5.0,5.0,5.49,8.14,3.0,3.0,3.3,4.88,8.0,8.0,8.79,13.02,8.0,8.0,8.79,13.02,8.0,8.0,8.79,13.02,15.0,15.0,16.48,24.41,4.0,4.0,4.4,6.51,14.0,14.0,15.38,22.78,3.0,3.0,3.3,4.88,0.0,0.0,0.0,0.0,10.0,10.0,10.99,16.27,2.0,2.0,2.2,3.25,62.64,41.76,20.88,98.71,19.0,19.0,20.88,22.13,22.13,0.69,0.69,0.58,0.75,0.6,0.09,0.58,0.35,0.5,0.41,3.3,0.0,0.11,2.2,0.13
3,新竹御嵿攻城獅,75|10885|10887,高國豪/劉丞勳/德魯,1,91,111.0,1583.14,26.39,26:23,1583.14,26.39,26:23,64.0,64.0,57.66,87.32,41.0,41.0,36.94,55.94,46.0,46.0,41.44,62.76,25.0,25.0,22.52,34.11,35.0,35.0,31.53,47.75,18.0,18.0,16.22,24.56,11.0,11.0,9.91,15.01,7.0,7.0,6.31,9.55,9.0,9.0,8.11,12.28,7.0,7.0,6.31,9.55,9.0,9.0,8.11,12.28,13.0,13.0,11.71,17.74,9.0,9.0,8.11,12.28,17.0,17.0,15.32,23.19,6.0,6.0,5.41,8.19,16.0,16.0,14.41,21.83,4.0,4.0,3.6,5.46,0.0,0.0,0.0,0.0,13.0,13.0,11.71,17.74,6.0,6.0,5.41,8.19,57.66,36.94,20.72,100.96,23.0,23.0,20.72,26.39,26.39,0.62,0.64,0.51,0.64,0.78,0.11,0.64,0.35,0.59,0.46,3.6,0.0,0.12,5.41,0.2
3,新竹御嵿攻城獅,75|10885|14843,高國豪/劉丞勳/馬力,1,74,91.0,1327.5,22.13,22:08,1327.5,22.13,22:08,57.0,57.0,62.64,92.75,38.0,38.0,41.76,61.83,39.0,39.0,42.86,63.46,24.0,24.0,26.37,39.05,31.0,31.0,34.07,50.44,18.0,18.0,19.78,29.29,8.0,8.0,8.79,13.02,6.0,6.0,6.59,9.76,5.0,5.0,5.49,8.14,3.0,3.0,3.3,4.88,8.0,8.0,8.79,13.02,8.0,8.0,8.79,13.02,8.0,8.0,8.79,13.02,15.0,15.0,16.48,24.41,4.0,4.0,4.4,6.51,14.0,14.0,15.38,22.78,3.0,3.0,3.3,4.88,0.0,0.0,0.0,0.0,10.0,10.0,10.99,16.27,2.0,2.0,2.2,3.25,62.64,41.76,20.88,98.71,19.0,19.0,20.88,22.13,22.13,0.69,0.69,0.58,0.75,0.6,0.09,0.58,0.35,0.5,0.41,3.3,0.0,0.11,2.2,0.13
3,新竹御嵿攻城獅,75|10887|14843,高國豪/德魯/馬力,1,73,90.0,1305.98,21.77,21:46,1305.98,21.77,21:46,57.0,57.0,63.33,94.27,35.0,35.0,38.89,57.89,39.0,39.0,43.33,64.5,24.0,24.0,26.67,39.69,31.0,31.0,34.44,51.27,18.0,18.0,20.0,29.77,8.0,8.0,8.89,13.23,6.0,6.0,6.67,9.92,5.0,5.0,5.56,8.27,3.0,3.0,3.33,4.96,8.0,8.0,8.89,13.23,8.0,8.0,8.89,13.23,8.0,8.0,8.89,13.23,15.0,15.0,16.67,24.81,4.0,4.0,4.44,6.62,14.0,14.0,15.56,23.15,3.0,3.0,3.33,4.96,0.0,0.0,0.0,0.0,10.0,10.0,11.11,16.54,2.0,2.0,2.22,3.31,63.33,38.89,24.44,99.24,22.0,22.0,24.44,21.77,21.77,0.69,0.69,0.58,0.75,0.6,0.09,0.58,0.35,0.5,0.41,3.33,0.0,0.11,2.22,0.13
3,新竹御嵿攻城獅,76|10885|10887,曾柏喻/劉丞勳/德魯,1,78,95.0,1398.11,23.3,23:18,1398.11,23.3,23:18,59.0,59.0,62.11,91.15,35.0,35.0,36.84,54.07,41.0,41.0,43.16,63.34,24.0,24.0,25.26,37.08,32.0,32.0,33.68,49.44,18.0,18.0,18.95,27.81,9.0,9.0,9.47,13.9,6.0,6.0,6.32,9.27,9.0,9.0,9.47,13.9,7.0,7.0,7.37,10.81,8.0,8.0,8.42,12.36,10.0,10.0,10.53,15.45,8.0,8.0,8.42,12.36,16.0,16.0,16.84,24.72,4.0,4.0,4.21,6.18,15.0,15.0,15.79,23.17,3.0,3.0,3.16,4.63,0.0,0.0,0.0,0.0,11.0,11.0,11.58,16.99,2.0,2.0,2.11,3.09,62.11,36.84,25.26,97.85,24.0,24.0,25.26,23.3,23.3,0.66,0.66,0.56,0.67,0.78,0.08,0.62,0.33,0.56,0.43,3.16,0.0,0.12,2.11,0.22
3,新竹御嵿攻城獅,76|10885|14843,曾柏喻/劉丞勳/馬力,1,74,91.0,1327.5,22.13,22:08,1327.5,22.13,22:08,57.0,57.0,62.64,92.75,38.0,38.0,41.76,61.83,39.0,39.0,42.86,63.46,24.0,24.0,26.37,39.05,31.0,31.0,34.07,50.44,18.0,18.0,19.78,29.29,8.0,8.0,8.79,13.02,6.0,6.0,6.59,9.76,5.0,5.0,5.49,8.14,3.0,3.0,3.3,4.88,8.0,8.0,8.79,13.02,8.0,8.0,8.79,13.02,8.0,8.0,8.79,13.02,15.0,15.0,16.48,24.41,4.0,4.0,4.4,6.51,14.0,14.0,15.38,22.78,3.0,3.0,3.3,4.88,0.0,0.0,0.0,0.0,10.0,10.0,10.99,16.27,2.0,2.0,2.2,3.25,62.64,41.76,20.88,98.71,19.0,19.0,20.88,22.13,22.13,0.69,0.69,0.58,0.75,0.6,0.09,0.58,0.35,0.5,0.41,3.3,0.0,0.11,2.2,0.13
3,新竹御嵿攻城獅,76|10887|14843,曾柏喻/德魯/馬力,1,77,94.0,1368.98,22.82,22:49,1368.98,22.82,22:49,59.0,59.0,62.77,93.09,35.0,35.0,37.23,55.22,40.0,40.0,42.55,63.11,25.0,25.0,26.6,39.45,32.0,32.0,34.04,50.49,19.0,19.0,20.21,29.98,8.0,8.0,8.51,12.62,6.0,6.0,6.38,9.47,5.0,5.0,5.32,7.89,3.0,3.0,3.19,4.73,8.0,8.0,8.51,12.62,8.0,8.0,8.51,12.62,8.0,8.0,8.51,12.62,17.0,17.0,18.09,26.82,5.0,5.0,5.32,7.89,14.0,14.0,14.89,22.09,3.0,3.0,3.19,4.73,0.0,0.0,0.0,0.0,10.0,10.0,10.64,15.78,2.0,2.0,2.13,3.16,62.77,37.23,25.53,98.88,24.0,24.0,25.53,22.82,22.82,0.7,0.7,0.59,0.75,0.6,0.11,0.56,0.32,0.5,0.39,3.19,0.0,0.11,2.13,0.12
3,新竹御嵿攻城獅,10885|10887|14843,劉丞勳/德魯/馬力,1,73,90.0,1305.98,21.77,21:46,1305.98,21.77,21:46,57.0,57.0,63.33,94.27,35.0,35.0,38.89,57.89,39.0,39.0,43.33,64.5,24.0,24.0,26.67,39.69,31.0,31.0,34.44,51.27,18.0,18.0,20.0,29.77,8.0,8.0,8.89,13.23,6.0,6.0,6.67,9.92,5.0,5.0,5.56,8.27,3.0,3.0,3.33,4.96,8.0,8.0,8.89,13.23,8.0,8.0,8.89,13.23,8.0,8.0,8.89,13.23,15.0,15.0,16.67,24.81,4.0,4.0,4.44,6.62,14.0,14.0,15.56,23.15,3.0,3.0,3.33,4.96,0.0,0.0,0.0,0.0,10.0,10.0,11.11,16.54,2.0,2.0,2.22,3.31,63.33,38.89,24.44,99.24,22.0,22.0,24.44,21.77,21.77,0.69,0.69,0.58,0.75,0.6,0.09,0.58,0.35,0.5,0.41,3.33,0.0,0.11,2.22,0.13
