lineup_size,team_name,lineup_player_ids,lineup_player_names,games_used,stint_count,possessions,sec_played,min_played,min_played_str,sec_per_game,min_per_game,min_per_game_str,PTS,PTS_per_game,PTS_per100,PTS_per36,PTS_allowed,PTS_allowed_per_game,PTS_allowed_per100,PTS_allowed_per36,FGA,FGA_per_game,FGA_per100,FGA_per36,FGM,FGM_per_game,FGM_per100,FGM_per36,2PA,2PA_per_game,2PA_per100,2PA_per36,2PM,2PM_per_game,2PM_per100,2PM_per36,3PA,3PA_per_game,3PA_per100,3PA_per36,3PM,3PM_per_game,3PM_per100,3PM_per36,FTA,FTA_per_game,FTA_per100,FTA_per36,FTM,FTM_per_game,FTM_per100,FTM_per36,ORB,ORB_per_game,ORB_per100,ORB_per36,DRB,DRB_per_game,DRB_per100,DRB_per36,ORB_allowed,ORB_allowed_per_game,ORB_allowed_per100,ORB_allowed_per36,DRB_allowed,DRB_allowed_per_game,DRB_allowed_per100,DRB_allowed_per36,TOV,TOV_per_game,TOV_per100,TOV_per36,AST,AST_per_game,AST_per100,AST_per36,STL,STL_per_game,STL_per100,STL_per36,BLK,BLK_per_game,BLK_per100,BLK_per36,Fouls,Fouls_per_game,Fouls_per100,Fouls_per36,FT_allowed,FT_allowed_per_game,FT_allowed_per100,FT_allowed_per36,ORtg,DRtg,NetRtg,PACE,PM_total,PM_per_game,PM_per100,MIN_total,MIN_per_game,eFG,TS,FG2_pct,FG3_pct,FT_pct,TOV_pct,AST_ratio,ORB_pct,DRB_pct,TRB_pct,STL_pct,BLK_pct,Foul_per_poss,FT_allowed_rate_per100,FT_rate
2,新北中信特攻,43|44,林韋翰/黃泓瀚,1,42,48.0,682.84,11.38,11:23,682.84,11.38,11:23,30.0,30.0,62.5,94.9,15.0,15.0,31.25,47.45,19.0,19.0,39.58,60.1,13.0,13.0,27.08,41.12,12.0,12.0,25.0,37.96,11.0,11.0,22.92,34.8,7.0,7.0,14.58,22.14,2.0,2.0,4.17,6.33,2.0,2.0,4.17,6.33,2.0,2.0,4.17,6.33,1.0,1.0,2.08,3.16,5.0,5.0,10.42,15.82,5.0,5.0,10.42,15.82,11.0,11.0,22.92,34.8,2.0,2.0,4.17,6.33,5.0,5.0,10.42,15.82,2.0,2.0,4.17,6.33,1.0,1.0,2.08,3.16,5.0,5.0,10.42,15.82,2.0,2.0,4.17,6.33,62.5,31.25,31.25,101.22,15.0,15.0,31.25,11.38,11.38,0.74,0.75,0.92,0.29,1.0,0.09,0.38,0.08,0.5,0.27,4.17,2.08,0.1,4.17,0.11
2,新北中信特攻,43|8889,林韋翰/馬可,1,115,131.0,1770.62,29.51,29:31,1770.62,29.51,29:31,57.0,57.0,43.51,69.53,47.0,47.0,35.88,57.34,52.0,52.0,39.69,63.44,22.0,22.0,16.79,26.84,26.0,26.0,19.85,31.72,16.0,16.0,12.21,19.52,26.0,26.0,19.85,31.72,6.0,6.0,4.58,7.32,9.0,9.0,6.87,10.98,7.0,7.0,5.34,8.54,6.0,6.0,4.58,7.32,23.0,23.0,17.56,28.06,7.0,7.0,5.34,8.54,22.0,22.0,16.79,26.84,10.0,10.0,7.63,12.2,10.0,10.0,7.63,12.2,4.0,4.0,3.05,4.88,2.0,2.0,1.53,2.44,11.0,11.0,8.4,13.42,7.0,7.0,5.34,8.54,43.51,35.88,7.63,106.54,10.0,10.0,7.63,29.51,29.51,0.48,0.51,0.62,0.23,0.78,0.15,0.45,0.21,0.77,0.5,3.05,1.53,0.08,5.34,0.17
2,新北中信特攻,43|10877,林韋翰/阿巴西,1,115,131.0,1769.62,29.49,29:30,1769.62,29.49,29:30,57.0,57.0,43.51,69.57,47.0,47.0,35.88,57.37,52.0,52.0,39.69,63.47,22.0,22.0,16.79,26.85,26.0,26.0,19.85,31.74,16.0,16.0,12.21,19.53,26.0,26.0,19.85,31.74,6.0,6.0,4.58,7.32,9.0,9.0,6.87,10.99,7.0,7.0,5.34,8.54,6.0,6.0,4.58,7.32,23.0,23.0,17.56,28.07,7.0,7.0,5.34,8.54,22.0,22.0,16.79,26.85,10.0,10.0,7.63,12.21,10.0,10.0,7.63,12.21,4.0,4.0,3.05,4.88,2.0,2.0,1.53,2.44,11.0,11.0,8.4,13.43,7.0,7.0,5.34,8.54,43.51,35.88,7.63,106.6,10.0,10.0,7.63,29.49,29.49,0.48,0.51,0.62,0.23,0.78,0.15,0.45,0.21,0.77,0.5,3.05,1.53,0.08,5.34,0.17
2,新北中信特攻,43|10881,林韋翰/飛克,1,69,79.0,1084.98,18.08,18:05,1084.98,18.08,18:05,40.0,40.0,50.63,79.63,26.0,26.0,32.91,51.76,30.0,30.0,37.97,59.72,16.0,16.0,20.25,31.85,15.0,15.0,18.99,29.86,12.0,12.0,15.19,23.89,15.0,15.0,18.99,29.86,4.0,4.0,5.06,7.96,4.0,4.0,5.06,7.96,4.0,4.0,5.06,7.96,3.0,3.0,3.8,5.97,11.0,11.0,13.92,21.9,6.0,6.0,7.59,11.94,16.0,16.0,20.25,31.85,6.0,6.0,7.59,11.94,7.0,7.0,8.86,13.94,2.0,2.0,2.53,3.98,1.0,1.0,1.27,1.99,7.0,7.0,8.86,13.94,6.0,6.0,7.59,11.94,50.63,32.91,17.72,104.85,14.0,14.0,17.72,18.08,18.08,0.6,0.63,0.8,0.27,1.0,0.16,0.44,0.16,0.65,0.39,2.53,1.27,0.09,7.59,0.13
2,新北中信特攻,44|8889,黃泓瀚/馬可,1,65,75.0,1043.4,17.39,17:23,1043.4,17.39,17:23,37.0,37.0,49.33,76.6,33.0,33.0,44.0,68.31,28.0,28.0,37.33,57.96,15.0,15.0,20.0,31.05,14.0,14.0,18.67,28.98,11.0,11.0,14.67,22.77,14.0,14.0,18.67,28.98,4.0,4.0,5.33,8.28,6.0,6.0,8.0,12.42,3.0,3.0,4.0,6.21,2.0,2.0,2.67,4.14,12.0,12.0,16.0,24.84,6.0,6.0,8.0,12.42,14.0,14.0,18.67,28.98,3.0,3.0,4.0,6.21,7.0,7.0,9.33,14.49,2.0,2.0,2.67,4.14,1.0,1.0,1.33,2.07,8.0,8.0,10.67,16.56,6.0,6.0,8.0,12.42,49.33,44.0,5.33,103.51,4.0,4.0,5.33,17.39,17.39,0.61,0.6,0.79,0.29,0.5,0.09,0.47,0.12,0.67,0.41,2.67,1.33,0.11,8.0,0.21
2,新北中信特攻,44|10877,黃泓瀚/阿巴西,1,43,49.0,683.5,11.39,11:24,683.5,11.39,11:24,30.0,30.0,61.22,94.81,16.0,16.0,32.65,50.56,19.0,19.0,38.78,60.04,13.0,13.0,26.53,41.08,12.0,12.0,24.49,37.92,11.0,11.0,22.45,34.76,7.0,7.0,14.29,22.12,2.0,2.0,4.08,6.32,2.0,2.0,4.08,6.32,2.0,2.0,4.08,6.32,1.0,1.0,2.04,3.16,5.0,5.0,10.2,15.8,5.0,5.0,10.2,15.8,11.0,11.0,22.45,34.76,2.0,2.0,4.08,6.32,5.0,5.0,10.2,15.8,2.0,2.0,4.08,6.32,1.0,1.0,2.04,3.16,5.0,5.0,10.2,15.8,4.0,4.0,8.16,12.64,61.22,32.65,28.57,103.23,14.0,14.0,28.57,11.39,11.39,0.74,0.75,0.92,0.29,1.0,0.09,0.38,0.08,0.5,0.27,4.08,2.04,0.1,8.16,0.11
2,新北中信特攻,44|10881,黃泓瀚/飛克,1,56,64.0,887.49,14.79,14:47,887.49,14.79,14:47,37.0,37.0,57.81,90.05,28.0,28.0,43.75,68.15,24.0,24.0,37.5,58.41,15.0,15.0,23.44,36.51,13.0,13.0,20.31,31.64,11.0,11.0,17.19,26.77,11.0,11.0,17.19,26.77,4.0,4.0,6.25,9.74,4.0,4.0,6.25,9.74,3.0,3.0,4.69,7.3,1.0,1.0,1.56,2.43,8.0,8.0,12.5,19.47,6.0,6.0,9.38,14.6,13.0,13.0,20.31,31.64,2.0,2.0,3.12,4.87,7.0,7.0,10.94,17.04,2.0,2.0,3.12,4.87,1.0,1.0,1.56,2.43,6.0,6.0,9.38,14.6,6.0,6.0,9.38,14.6,57.81,43.75,14.06,103.84,9.0,9.0,14.06,14.79,14.79,0.71,0.72,0.85,0.36,0.75,0.07,0.47,0.07,0.57,0.32,3.12,1.56,0.09,9.38,0.17
2,新北中信特攻,8889|10877,馬可/阿巴西,1,135,154.0,2144.05,35.73,35:44,2144.05,35.73,35:44,66.0,66.0,42.86,66.49,62.0,62.0,40.26,62.46,60.0,60.0,38.96,60.45,24.0,24.0,15.58,24.18,29.0,29.0,18.83,29.22,16.0,16.0,10.39,16.12,31.0,31.0,20.13,31.23,8.0,8.0,5.19,8.06,12.0,12.0,7.79,12.09,10.0,10.0,6.49,10.07,7.0,7.0,4.55,7.05,28.0,28.0,18.18,28.21,9.0,9.0,5.84,9.07,25.0,25.0,16.23,25.19,11.0,11.0,7.14,11.08,11.0,11.0,7.14,11.08,5.0,5.0,3.25,5.04,2.0,2.0,1.3,2.01,14.0,14.0,9.09,14.1,11.0,11.0,7.14,11.08,42.86,40.26,2.6,103.43,4.0,4.0,2.6,35.73,35.73,0.47,0.51,0.55,0.26,0.83,0.14,0.46,0.22,0.76,0.51,3.25,1.3,0.09,7.14,0.2
2,新北中信特攻,8889|10881,馬可/飛克,1,90,104.0,1423.13,23.72,23:43,1423.13,23.72,23:43,53.0,53.0,50.96,80.44,45.0,45.0,43.27,68.3,38.0,38.0,36.54,57.68,19.0,19.0,18.27,28.84,16.0,16.0,15.38,24.28,12.0,12.0,11.54,18.21,22.0,22.0,21.15,33.39,7.0,7.0,6.73,10.62,9.0,9.0,8.65,13.66,8.0,8.0,7.69,12.14,4.0,4.0,3.85,6.07,15.0,15.0,14.42,22.77,8.0,8.0,7.69,12.14,18.0,18.0,17.31,27.32,6.0,6.0,5.77,9.11,10.0,10.0,9.62,15.18,2.0,2.0,1.92,3.04,1.0,1.0,0.96,1.52,10.0,10.0,9.62,15.18,10.0,10.0,9.62,15.18,50.96,43.27,7.69,105.23,8.0,8.0,7.69,23.72,23.72,0.59,0.63,0.75,0.32,0.89,0.13,0.53,0.18,0.65,0.42,1.92,0.96,0.1,9.62,0.24
2,新北中信特攻,10877|10881,阿巴西/飛克,1,102,120.0,1608.53,26.81,26:49,1608.53,26.81,26:49,62.0,62.0,51.67,83.26,45.0,45.0,37.5,60.43,43.0,43.0,35.83,57.74,23.0,23.0,19.17,30.89,19.0,19.0,15.83,25.51,15.0,15.0,12.5,20.14,24.0,24.0,20.0,32.23,8.0,8.0,6.67,10.74,9.0,9.0,7.5,12.09,8.0,8.0,6.67,10.74,5.0,5.0,4.17,6.71,16.0,16.0,13.33,21.49,11.0,11.0,9.17,14.77,20.0,20.0,16.67,26.86,9.0,9.0,7.5,12.09,13.0,13.0,10.83,17.46,5.0,5.0,4.17,6.71,1.0,1.0,0.83,1.34,10.0,10.0,8.33,13.43,10.0,10.0,8.33,13.43,51.67,37.5,14.17,107.43,17.0,17.0,14.17,26.81,26.81,0.63,0.66,0.79,0.33,0.89,0.16,0.57,0.2,0.59,0.4,4.17,0.83,0.08,8.33,0.21
