lineup_size,team_name,lineup_player_ids,lineup_player_names,games_used,stint_count,possessions,sec_played,min_played,min_played_str,sec_per_game,min_per_game,min_per_game_str,PTS,PTS_per_game,PTS_per100,PTS_per36,PTS_allowed,PTS_allowed_per_game,PTS_allowed_per100,PTS_allowed_per36,FGA,FGA_per_game,FGA_per100,FGA_per36,FGM,FGM_per_game,FGM_per100,FGM_per36,2PA,2PA_per_game,2PA_per100,2PA_per36,2PM,2PM_per_game,2PM_per100,2PM_per36,3PA,3PA_per_game,3PA_per100,3PA_per36,3PM,3PM_per_game,3PM_per100,3PM_per36,FTA,FTA_per_game,FTA_per100,FTA_per36,FTM,FTM_per_game,FTM_per100,FTM_per36,ORB,ORB_per_game,ORB_per100,ORB_per36,DRB,DRB_per_game,DRB_per100,DRB_per36,ORB_allowed,ORB_allowed_per_game,ORB_allowed_per100,ORB_allowed_per36,DRB_allowed,DRB_allowed_per_game,DRB_allowed_per100,DRB_allowed_per36,TOV,TOV_per_game,TOV_per100,TOV_per36,AST,AST_per_game,AST_per100,AST_per36,STL,STL_per_game,STL_per100,STL_per36,BLK,BLK_per_game,BLK_per100,BLK_per36,Fouls,Fouls_per_game,Fouls_per100,Fouls_per36,FT_allowed,FT_allowed_per_game,FT_allowed_per100,FT_allowed_per36,ORtg,DRtg,NetRtg,PACE,PM_total,PM_per_game,PM_per100,MIN_total,MIN_per_game,eFG,TS,FG2_pct,FG3_pct,FT_pct,TOV_pct,AST_ratio,ORB_pct,DRB_pct,TRB_pct,STL_pct,BLK_pct,Foul_per_poss,FT_allowed_rate_per100,FT_rate
4,新北國王,22|28|29|34,簡祐哲/呂政儒/林書緯/沃許本,1,33,39.0,542.27,9.04,09:02,542.27,9.04,09:02,20.0,20.0,51.28,79.67,14.0,14.0,35.9,55.77,13.0,13.0,33.33,51.78,8.0,8.0,20.51,31.87,10.0,10.0,25.64,39.83,6.0,6.0,15.38,23.9,3.0,3.0,7.69,11.95,2.0,2.0,5.13,7.97,2.0,2.0,5.13,7.97,2.0,2.0,5.13,7.97,2.0,2.0,5.13,7.97,3.0,3.0,7.69,11.95,2.0,2.0,5.13,7.97,6.0,6.0,15.38,23.9,5.0,5.0,12.82,19.92,4.0,4.0,10.26,15.93,4.0,4.0,10.26,15.93,1.0,1.0,2.56,3.98,3.0,3.0,7.69,11.95,1.0,1.0,2.56,3.98,51.28,35.9,15.38,103.57,6.0,6.0,15.38,9.04,9.04,0.69,0.72,0.6,0.67,1.0,0.26,0.5,0.25,0.6,0.38,10.26,2.56,0.08,2.56,0.15
4,新北國王,22|28|29|14038,簡祐哲/呂政儒/林書緯/飛米,1,38,44.0,644.26,10.74,10:44,644.26,10.74,10:44,22.0,22.0,50.0,73.76,16.0,16.0,36.36,53.64,14.0,14.0,31.82,46.94,8.0,8.0,18.18,26.82,11.0,11.0,25.0,36.88,6.0,6.0,13.64,20.12,3.0,3.0,6.82,10.06,2.0,2.0,4.55,6.71,4.0,4.0,9.09,13.41,4.0,4.0,9.09,13.41,2.0,2.0,4.55,6.71,4.0,4.0,9.09,13.41,2.0,2.0,4.55,6.71,9.0,9.0,20.45,30.17,5.0,5.0,11.36,16.76,4.0,4.0,9.09,13.41,4.0,4.0,9.09,13.41,1.0,1.0,2.27,3.35,6.0,6.0,13.64,20.12,5.0,5.0,11.36,16.76,50.0,36.36,13.64,98.34,6.0,6.0,13.64,10.74,10.74,0.64,0.7,0.55,0.67,1.0,0.24,0.5,0.18,0.67,0.35,9.09,2.27,0.14,11.36,0.29
4,新北國王,22|28|34|14038,簡祐哲/呂政儒/沃許本/飛米,1,33,39.0,542.27,9.04,09:02,542.27,9.04,09:02,20.0,20.0,51.28,79.67,14.0,14.0,35.9,55.77,13.0,13.0,33.33,51.78,8.0,8.0,20.51,31.87,10.0,10.0,25.64,39.83,6.0,6.0,15.38,23.9,3.0,3.0,7.69,11.95,2.0,2.0,5.13,7.97,2.0,2.0,5.13,7.97,2.0,2.0,5.13,7.97,2.0,2.0,5.13,7.97,3.0,3.0,7.69,11.95,2.0,2.0,5.13,7.97,6.0,6.0,15.38,23.9,5.0,5.0,12.82,19.92,4.0,4.0,10.26,15.93,4.0,4.0,10.26,15.93,1.0,1.0,2.56,3.98,3.0,3.0,7.69,11.95,1.0,1.0,2.56,3.98,51.28,35.9,15.38,103.57,6.0,6.0,15.38,9.04,9.04,0.69,0.72,0.6,0.67,1.0,0.26,0.5,0.25,0.6,0.38,10.26,2.56,0.08,2.56,0.15
4,新北國王,22|29|34|14038,簡祐哲/林書緯/沃許本/飛米,1,34,40.0,565.27,9.42,09:25,565.27,9.42,09:25,22.0,22.0,55.0,84.07,14.0,14.0,35.0,53.5,14.0,14.0,35.0,53.5,9.0,9.0,22.5,34.39,11.0,11.0,27.5,42.03,7.0,7.0,17.5,26.75,3.0,3.0,7.5,11.46,2.0,2.0,5.0,7.64,2.0,2.0,5.0,7.64,2.0,2.0,5.0,7.64,2.0,2.0,5.0,7.64,3.0,3.0,7.5,11.46,2.0,2.0,5.0,7.64,6.0,6.0,15.0,22.93,5.0,5.0,12.5,19.11,4.0,4.0,10.0,15.28,4.0,4.0,10.0,15.28,1.0,1.0,2.5,3.82,3.0,3.0,7.5,11.46,1.0,1.0,2.5,3.82,55.0,35.0,20.0,101.9,8.0,8.0,20.0,9.42,9.42,0.71,0.74,0.64,0.67,1.0,0.25,0.44,0.25,0.6,0.38,10.0,2.5,0.08,2.5,0.14
4,新北國王,28|29|34|14038,呂政儒/林書緯/沃許本/飛米,1,83,97.0,1280.32,21.34,21:20,1280.32,21.34,21:20,41.0,41.0,42.27,69.17,33.0,33.0,34.02,55.67,39.0,39.0,40.21,65.8,16.0,16.0,16.49,26.99,27.0,27.0,27.84,45.55,13.0,13.0,13.4,21.93,12.0,12.0,12.37,20.24,3.0,3.0,3.09,5.06,6.0,6.0,6.19,10.12,6.0,6.0,6.19,10.12,8.0,8.0,8.25,13.5,15.0,15.0,15.46,25.31,4.0,4.0,4.12,6.75,17.0,17.0,17.53,28.68,7.0,7.0,7.22,11.81,11.0,11.0,11.34,18.56,5.0,5.0,5.15,8.44,3.0,3.0,3.09,5.06,5.0,5.0,5.15,8.44,4.0,4.0,4.12,6.75,42.27,34.02,8.25,109.1,8.0,8.0,8.25,21.34,21.34,0.45,0.49,0.48,0.25,1.0,0.14,0.69,0.32,0.79,0.52,5.15,3.09,0.05,4.12,0.15
4,新竹御嵿攻城獅,75|76|10885|10887,高國豪/曾柏喻/劉丞勳/德魯,1,48,55.0,733.8,12.23,12:14,733.8,12.23,12:14,15.0,15.0,27.27,44.15,27.0,27.0,49.09,79.48,18.0,18.0,32.73,52.98,7.0,7.0,12.73,20.61,14.0,14.0,25.45,41.21,7.0,7.0,12.73,20.61,4.0,4.0,7.27,11.77,0.0,0.0,0.0,0.0,2.0,2.0,3.64,5.89,1.0,1.0,1.82,2.94,2.0,2.0,3.64,5.89,9.0,9.0,16.36,26.49,3.0,3.0,5.45,8.83,5.0,5.0,9.09,14.72,7.0,7.0,12.73,20.61,6.0,6.0,10.91,17.66,3.0,3.0,5.45,8.83,2.0,2.0,3.64,5.89,3.0,3.0,5.45,8.83,4.0,4.0,7.27,11.77,27.27,49.09,-21.82,107.93,-12.0,-12.0,-21.82,12.23,12.23,0.39,0.4,0.5,0.0,0.5,0.27,0.86,0.29,0.75,0.58,5.45,3.64,0.05,7.27,0.11
4,新竹御嵿攻城獅,75|76|10885|10888,高國豪/曾柏喻/劉丞勳/帕塞獅,1,21,24.0,343.0,5.72,05:43,343.0,5.72,05:43,10.0,10.0,41.67,62.97,14.0,14.0,58.33,88.16,10.0,10.0,41.67,62.97,5.0,5.0,20.83,31.49,9.0,9.0,37.5,56.68,5.0,5.0,20.83,31.49,1.0,1.0,4.17,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,8.33,12.59,3.0,3.0,12.5,18.89,1.0,1.0,4.17,6.3,2.0,2.0,8.33,12.59,2.0,2.0,8.33,12.59,4.0,4.0,16.67,25.19,1.0,1.0,4.17,6.3,2.0,2.0,8.33,12.59,1.0,1.0,4.17,6.3,0.0,0.0,0.0,0.0,41.67,58.33,-16.67,100.76,-4.0,-4.0,-16.67,5.72,5.72,0.5,0.5,0.56,0.0,,0.17,0.8,0.5,0.75,0.62,4.17,8.33,0.04,0.0,0.0
4,新竹御嵿攻城獅,75|76|10887|10888,高國豪/曾柏喻/德魯/帕塞獅,1,21,24.0,343.0,5.72,05:43,343.0,5.72,05:43,10.0,10.0,41.67,62.97,14.0,14.0,58.33,88.16,10.0,10.0,41.67,62.97,5.0,5.0,20.83,31.49,9.0,9.0,37.5,56.68,5.0,5.0,20.83,31.49,1.0,1.0,4.17,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,8.33,12.59,3.0,3.0,12.5,18.89,1.0,1.0,4.17,6.3,2.0,2.0,8.33,12.59,2.0,2.0,8.33,12.59,4.0,4.0,16.67,25.19,1.0,1.0,4.17,6.3,2.0,2.0,8.33,12.59,1.0,1.0,4.17,6.3,0.0,0.0,0.0,0.0,41.67,58.33,-16.67,100.76,-4.0,-4.0,-16.67,5.72,5.72,0.5,0.5,0.56,0.0,,0.17,0.8,0.5,0.75,0.62,4.17,8.33,0.04,0.0,0.0
4,新竹御嵿攻城獅,75|10885|10887|10888,高國豪/劉丞勳/德魯/帕塞獅,1,21,24.0,343.0,5.72,05:43,343.0,5.72,05:43,10.0,10.0,41.67,62.97,14.0,14.0,58.33,88.16,10.0,10.0,41.67,62.97,5.0,5.0,20.83,31.49,9.0,9.0,37.5,56.68,5.0,5.0,20.83,31.49,1.0,1.0,4.17,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,8.33,12.59,3.0,3.0,12.5,18.89,1.0,1.0,4.17,6.3,2.0,2.0,8.33,12.59,2.0,2.0,8.33,12.59,4.0,4.0,16.67,25.19,1.0,1.0,4.17,6.3,2.0,2.0,8.33,12.59,1.0,1.0,4.17,6.3,0.0,0.0,0.0,0.0,41.67,58.33,-16.67,100.76,-4.0,-4.0,-16.67,5.72,5.72,0.5,0.5,0.56,0.0,,0.17,0.8,0.5,0.75,0.62,4.17,8.33,0.04,0.0,0.0
4,新竹御嵿攻城獅,76|10885|10887|10888,曾柏喻/劉丞勳/德魯/帕塞獅,1,21,24.0,343.0,5.72,05:43,343.0,5.72,05:43,10.0,10.0,41.67,62.97,14.0,14.0,58.33,88.16,10.0,10.0,41.67,62.97,5.0,5.0,20.83,31.49,9.0,9.0,37.5,56.68,5.0,5.0,20.83,31.49,1.0,1.0,4.17,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,8.33,12.59,3.0,3.0,12.5,18.89,1.0,1.0,4.17,6.3,2.0,2.0,8.33,12.59,2.0,2.0,8.33,12.59,4.0,4.0,16.67,25.19,1.0,1.0,4.17,6.3,2.0,2.0,8.33,12.59,1.0,1.0,4.17,6.3,0.0,0.0,0.0,0.0,41.67,58.33,-16.67,100.76,-4.0,-4.0,-16.67,5.72,5.72,0.5,0.5,0.56,0.0,,0.17,0.8,0.5,0.75,0.62,4.17,8.33,0.04,0.0,0.0
