lineup_size,team_name,lineup_player_ids,lineup_player_names,games_used,stint_count,possessions,sec_played,min_played,min_played_str,sec_per_game,min_per_game,min_per_game_str,PTS,PTS_per_game,PTS_per100,PTS_per36,PTS_allowed,PTS_allowed_per_game,PTS_allowed_per100,PTS_allowed_per36,FGA,FGA_per_game,FGA_per100,FGA_per36,FGM,FGM_per_game,FGM_per100,FGM_per36,2PA,2PA_per_game,2PA_per100,2PA_per36,2PM,2PM_per_game,2PM_per100,2PM_per36,3PA,3PA_per_game,3PA_per100,3PA_per36,3PM,3PM_per_game,3PM_per100,3PM_per36,FTA,FTA_per_game,FTA_per100,FTA_per36,FTM,FTM_per_game,FTM_per100,FTM_per36,ORB,ORB_per_game,ORB_per100,ORB_per36,DRB,DRB_per_game,DRB_per100,DRB_per36,ORB_allowed,ORB_allowed_per_game,ORB_allowed_per100,ORB_allowed_per36,DRB_allowed,DRB_allowed_per_game,DRB_allowed_per100,DRB_allowed_per36,TOV,TOV_per_game,TOV_per100,TOV_per36,AST,AST_per_game,AST_per100,AST_per36,STL,STL_per_game,STL_per100,STL_per36,BLK,BLK_per_game,BLK_per100,BLK_per36,Fouls,Fouls_per_game,Fouls_per100,Fouls_per36,FT_allowed,FT_allowed_per_game,FT_allowed_per100,FT_allowed_per36,ORtg,DRtg,NetRtg,PACE,PM_total,PM_per_game,PM_per100,MIN_total,MIN_per_game,eFG,TS,FG2_pct,FG3_pct,FT_pct,TOV_pct,AST_ratio,ORB_pct,DRB_pct,TRB_pct,STL_pct,BLK_pct,Foul_per_poss,FT_allowed_rate_per100,FT_rate
3,福爾摩沙夢想家,79|89|103,張宗憲/蔣淯安/忻沃克,1,52,56.0,769.55,12.83,12:50,769.55,12.83,12:50,32.0,32.0,57.14,89.82,17.0,17.0,30.36,47.72,22.0,22.0,39.29,61.75,13.0,13.0,23.21,36.49,16.0,16.0,28.57,44.91,10.0,10.0,17.86,28.07,6.0,6.0,10.71,16.84,3.0,3.0,5.36,8.42,5.0,5.0,8.93,14.03,3.0,3.0,5.36,8.42,3.0,3.0,5.36,8.42,8.0,8.0,14.29,22.45,2.0,2.0,3.57,5.61,16.0,16.0,28.57,44.91,4.0,4.0,7.14,11.23,4.0,4.0,7.14,11.23,3.0,3.0,5.36,8.42,0.0,0.0,0.0,0.0,6.0,6.0,10.71,16.84,1.0,1.0,1.79,2.81,57.14,30.36,26.79,104.79,15.0,15.0,26.79,12.83,12.83,0.66,0.66,0.62,0.5,0.6,0.14,0.31,0.16,0.8,0.38,5.36,0.0,0.11,1.79,0.23
3,福爾摩沙夢想家,79|89|106,張宗憲/蔣淯安/高柏鎧,1,76,82.0,1136.9,18.95,18:57,1136.9,18.95,18:57,49.0,49.0,59.76,93.1,36.0,36.0,43.9,68.4,33.0,33.0,40.24,62.7,19.0,19.0,23.17,36.1,23.0,23.0,28.05,43.7,15.0,15.0,18.29,28.5,10.0,10.0,12.2,19.0,4.0,4.0,4.88,7.6,12.0,12.0,14.63,22.8,7.0,7.0,8.54,13.3,6.0,6.0,7.32,11.4,9.0,9.0,10.98,17.1,2.0,2.0,2.44,3.8,19.0,19.0,23.17,36.1,4.0,4.0,4.88,7.6,10.0,10.0,12.2,19.0,3.0,3.0,3.66,5.7,1.0,1.0,1.22,1.9,9.0,9.0,10.98,17.1,4.0,4.0,4.88,7.6,59.76,43.9,15.85,103.86,13.0,13.0,15.85,18.95,18.95,0.64,0.64,0.65,0.4,0.58,0.09,0.53,0.24,0.82,0.42,3.66,1.22,0.11,4.88,0.36
3,福爾摩沙夢想家,79|89|13906,張宗憲/蔣淯安/班提爾,1,112,121.0,1620.33,27.01,27:00,1620.33,27.01,27:00,65.0,65.0,53.72,86.65,45.0,45.0,37.19,59.99,47.0,47.0,38.84,62.65,27.0,27.0,22.31,35.99,35.0,35.0,28.93,46.66,24.0,24.0,19.83,31.99,12.0,12.0,9.92,16.0,3.0,3.0,2.48,4.0,13.0,13.0,10.74,17.33,8.0,8.0,6.61,10.66,6.0,6.0,4.96,8.0,15.0,15.0,12.4,20.0,5.0,5.0,4.13,6.67,28.0,28.0,23.14,37.33,6.0,6.0,4.96,8.0,11.0,11.0,9.09,14.66,3.0,3.0,2.48,4.0,1.0,1.0,0.83,1.33,9.0,9.0,7.44,12.0,4.0,4.0,3.31,5.33,53.72,37.19,16.53,107.53,20.0,20.0,16.53,27.01,27.01,0.61,0.62,0.69,0.25,0.62,0.1,0.41,0.18,0.75,0.39,2.48,0.83,0.07,3.31,0.28
3,福爾摩沙夢想家,79|103|106,張宗憲/忻沃克/高柏鎧,1,43,46.0,654.34,10.91,10:54,654.34,10.91,10:54,27.0,27.0,58.7,89.13,17.0,17.0,36.96,56.12,19.0,19.0,41.3,62.72,11.0,11.0,23.91,36.31,13.0,13.0,28.26,42.91,8.0,8.0,17.39,26.41,6.0,6.0,13.04,19.81,3.0,3.0,6.52,9.9,4.0,4.0,8.7,13.2,2.0,2.0,4.35,6.6,3.0,3.0,6.52,9.9,7.0,7.0,15.22,23.11,2.0,2.0,4.35,6.6,13.0,13.0,28.26,42.91,3.0,3.0,6.52,9.9,3.0,3.0,6.52,9.9,3.0,3.0,6.52,9.9,0.0,0.0,0.0,0.0,6.0,6.0,13.04,19.81,1.0,1.0,2.17,3.3,58.7,36.96,21.74,101.23,10.0,10.0,21.74,10.91,10.91,0.66,0.65,0.62,0.5,0.5,0.13,0.27,0.19,0.78,0.4,6.52,0.0,0.13,2.17,0.21
3,福爾摩沙夢想家,79|103|13906,張宗憲/忻沃克/班提爾,1,52,56.0,769.55,12.83,12:50,769.55,12.83,12:50,32.0,32.0,57.14,89.82,17.0,17.0,30.36,47.72,22.0,22.0,39.29,61.75,13.0,13.0,23.21,36.49,16.0,16.0,28.57,44.91,10.0,10.0,17.86,28.07,6.0,6.0,10.71,16.84,3.0,3.0,5.36,8.42,5.0,5.0,8.93,14.03,3.0,3.0,5.36,8.42,3.0,3.0,5.36,8.42,8.0,8.0,14.29,22.45,2.0,2.0,3.57,5.61,16.0,16.0,28.57,44.91,4.0,4.0,7.14,11.23,4.0,4.0,7.14,11.23,3.0,3.0,5.36,8.42,0.0,0.0,0.0,0.0,6.0,6.0,10.71,16.84,1.0,1.0,1.79,2.81,57.14,30.36,26.79,104.79,15.0,15.0,26.79,12.83,12.83,0.66,0.66,0.62,0.5,0.6,0.14,0.31,0.16,0.8,0.38,5.36,0.0,0.11,1.79,0.23
3,福爾摩沙夢想家,79|106|13906,張宗憲/高柏鎧/班提爾,1,84,91.0,1201.58,20.03,20:02,1201.58,20.03,20:02,52.0,52.0,57.14,93.48,39.0,39.0,42.86,70.11,35.0,35.0,38.46,62.92,19.0,19.0,20.88,34.15,25.0,25.0,27.47,44.94,15.0,15.0,16.48,26.96,10.0,10.0,10.99,17.98,4.0,4.0,4.4,7.19,16.0,16.0,17.58,28.76,10.0,10.0,10.99,17.98,7.0,7.0,7.69,12.58,12.0,12.0,13.19,21.57,2.0,2.0,2.2,3.6,20.0,20.0,21.98,35.95,4.0,4.0,4.4,7.19,9.0,9.0,9.89,16.18,3.0,3.0,3.3,5.39,2.0,2.0,2.2,3.6,10.0,10.0,10.99,17.98,4.0,4.0,4.4,7.19,57.14,42.86,14.29,109.06,13.0,13.0,14.29,20.03,20.03,0.6,0.62,0.6,0.4,0.62,0.09,0.47,0.26,0.86,0.46,3.3,2.2,0.11,4.4,0.46
3,福爾摩沙夢想家,89|103|106,蔣淯安/忻沃克/高柏鎧,1,46,50.0,713.34,11.89,11:53,713.34,11.89,11:53,32.0,32.0,64.0,96.9,17.0,17.0,34.0,51.48,21.0,21.0,42.0,63.59,13.0,13.0,26.0,39.36,14.0,14.0,28.0,42.39,9.0,9.0,18.0,27.25,7.0,7.0,14.0,21.2,4.0,4.0,8.0,12.11,4.0,4.0,8.0,12.11,2.0,2.0,4.0,6.06,3.0,3.0,6.0,9.08,7.0,7.0,14.0,21.2,2.0,2.0,4.0,6.06,13.0,13.0,26.0,39.36,3.0,3.0,6.0,9.08,3.0,3.0,6.0,9.08,3.0,3.0,6.0,9.08,0.0,0.0,0.0,0.0,6.0,6.0,12.0,18.17,1.0,1.0,2.0,3.03,64.0,34.0,30.0,100.93,15.0,15.0,30.0,11.89,11.89,0.71,0.7,0.64,0.57,0.5,0.12,0.23,0.19,0.78,0.4,6.0,0.0,0.12,2.0,0.19
3,福爾摩沙夢想家,89|103|13906,蔣淯安/忻沃克/班提爾,1,66,72.0,1010.06,16.83,16:50,1010.06,16.83,16:50,44.0,44.0,61.11,94.09,22.0,22.0,30.56,47.05,30.0,30.0,41.67,64.15,18.0,18.0,25.0,38.49,21.0,21.0,29.17,44.91,13.0,13.0,18.06,27.8,9.0,9.0,12.5,19.25,5.0,5.0,6.94,10.69,5.0,5.0,6.94,10.69,3.0,3.0,4.17,6.42,4.0,4.0,5.56,8.55,10.0,10.0,13.89,21.38,2.0,2.0,2.78,4.28,18.0,18.0,25.0,38.49,5.0,5.0,6.94,10.69,5.0,5.0,6.94,10.69,3.0,3.0,4.17,6.42,0.0,0.0,0.0,0.0,8.0,8.0,11.11,17.11,1.0,1.0,1.39,2.14,61.11,30.56,30.56,102.65,22.0,22.0,30.56,16.83,16.83,0.68,0.68,0.62,0.56,0.6,0.13,0.28,0.18,0.83,0.41,4.17,0.0,0.11,1.39,0.17
3,福爾摩沙夢想家,89|106|13906,蔣淯安/高柏鎧/班提爾,1,81,90.0,1210.07,20.17,20:10,1210.07,20.17,20:10,54.0,54.0,60.0,96.39,35.0,35.0,38.89,62.48,34.0,34.0,37.78,60.69,20.0,20.0,22.22,35.7,24.0,24.0,26.67,42.84,16.0,16.0,17.78,28.56,10.0,10.0,11.11,17.85,4.0,4.0,4.44,7.14,16.0,16.0,17.78,28.56,10.0,10.0,11.11,17.85,6.0,6.0,6.67,10.71,10.0,10.0,11.11,17.85,3.0,3.0,3.33,5.36,19.0,19.0,21.11,33.92,4.0,4.0,4.44,7.14,9.0,9.0,10.0,16.07,3.0,3.0,3.33,5.36,1.0,1.0,1.11,1.79,11.0,11.0,12.22,19.64,4.0,4.0,4.44,7.14,60.0,38.89,21.11,107.1,19.0,19.0,21.11,20.17,20.17,0.65,0.66,0.67,0.4,0.62,0.09,0.45,0.24,0.77,0.42,3.33,1.11,0.12,4.44,0.47
3,福爾摩沙夢想家,103|106|13906,忻沃克/高柏鎧/班提爾,1,54,59.0,845.41,14.09,14:05,845.41,14.09,14:05,38.0,38.0,64.41,97.09,25.0,25.0,42.37,63.87,25.0,25.0,42.37,63.87,15.0,15.0,25.42,38.32,16.0,16.0,27.12,40.88,11.0,11.0,18.64,28.1,9.0,9.0,15.25,22.99,4.0,4.0,6.78,10.22,6.0,6.0,10.17,15.33,4.0,4.0,6.78,10.22,4.0,4.0,6.78,10.22,8.0,8.0,13.56,20.44,2.0,2.0,3.39,5.11,14.0,14.0,23.73,35.77,3.0,3.0,5.08,7.66,4.0,4.0,6.78,10.22,3.0,3.0,5.08,7.66,0.0,0.0,0.0,0.0,9.0,9.0,15.25,22.99,1.0,1.0,1.69,2.55,64.41,42.37,22.03,100.5,13.0,13.0,22.03,14.09,14.09,0.68,0.69,0.69,0.44,0.67,0.1,0.27,0.22,0.8,0.43,5.08,0.0,0.15,1.69,0.24
