lineup_size,team_name,lineup_player_ids,lineup_player_names,games_used,stint_count,possessions,sec_played,min_played,min_played_str,sec_per_game,min_per_game,min_per_game_str,PTS,PTS_per_game,PTS_per100,PTS_per36,PTS_allowed,PTS_allowed_per_game,PTS_allowed_per100,PTS_allowed_per36,FGA,FGA_per_game,FGA_per100,FGA_per36,FGM,FGM_per_game,FGM_per100,FGM_per36,2PA,2PA_per_game,2PA_per100,2PA_per36,2PM,2PM_per_game,2PM_per100,2PM_per36,3PA,3PA_per_game,3PA_per100,3PA_per36,3PM,3PM_per_game,3PM_per100,3PM_per36,FTA,FTA_per_game,FTA_per100,FTA_per36,FTM,FTM_per_game,FTM_per100,FTM_per36,ORB,ORB_per_game,ORB_per100,ORB_per36,DRB,DRB_per_game,DRB_per100,DRB_per36,ORB_allowed,ORB_allowed_per_game,ORB_allowed_per100,ORB_allowed_per36,DRB_allowed,DRB_allowed_per_game,DRB_allowed_per100,DRB_allowed_per36,TOV,TOV_per_game,TOV_per100,TOV_per36,AST,AST_per_game,AST_per100,AST_per36,STL,STL_per_game,STL_per100,STL_per36,BLK,BLK_per_game,BLK_per100,BLK_per36,Fouls,Fouls_per_game,Fouls_per100,Fouls_per36,FT_allowed,FT_allowed_per_game,FT_allowed_per100,FT_allowed_per36,ORtg,DRtg,NetRtg,PACE,PM_total,PM_per_game,PM_per100,MIN_total,MIN_per_game,eFG,TS,FG2_pct,FG3_pct,FT_pct,TOV_pct,AST_ratio,ORB_pct,DRB_pct,TRB_pct,STL_pct,BLK_pct,Foul_per_poss,FT_allowed_rate_per100,FT_rate
3,福爾摩沙夢想家,79|89|103,張宗憲/蔣淯安/忻沃克,1,77,99.0,1166.46,19.44,19:26,1166.46,19.44,19:26,34.0,34.0,34.34,62.96,42.0,42.0,42.42,77.77,36.0,36.0,36.36,66.66,13.0,13.0,13.13,24.07,21.0,21.0,21.21,38.89,8.0,8.0,8.08,14.81,15.0,15.0,15.15,27.78,5.0,5.0,5.05,9.26,7.0,7.0,7.07,12.96,3.0,3.0,3.03,5.56,11.0,11.0,11.11,20.37,13.0,13.0,13.13,24.07,10.0,10.0,10.1,18.52,19.0,19.0,19.19,35.18,10.0,10.0,10.1,18.52,5.0,5.0,5.05,9.26,5.0,5.0,5.05,9.26,0.0,0.0,0.0,0.0,6.0,6.0,6.06,11.11,5.0,5.0,5.05,9.26,34.34,42.42,-8.08,122.22,-8.0,-8.0,-8.08,19.44,19.44,0.43,0.44,0.38,0.33,0.43,0.2,0.38,0.37,0.57,0.45,5.05,0.0,0.06,5.05,0.19
3,福爾摩沙夢想家,79|89|106,張宗憲/蔣淯安/高柏鎧,1,70,89.0,1043.98,17.4,17:24,1043.98,17.4,17:24,32.0,32.0,35.96,66.21,32.0,32.0,35.96,66.21,33.0,33.0,37.08,68.28,13.0,13.0,14.61,26.9,20.0,20.0,22.47,41.38,9.0,9.0,10.11,18.62,13.0,13.0,14.61,26.9,4.0,4.0,4.49,8.28,5.0,5.0,5.62,10.35,2.0,2.0,2.25,4.14,10.0,10.0,11.24,20.69,11.0,11.0,12.36,22.76,8.0,8.0,8.99,16.55,19.0,19.0,21.35,39.31,10.0,10.0,11.24,20.69,5.0,5.0,5.62,10.35,5.0,5.0,5.62,10.35,0.0,0.0,0.0,0.0,5.0,5.0,5.62,10.35,7.0,7.0,7.87,14.48,35.96,35.96,0.0,122.76,0.0,0.0,0.0,17.4,17.4,0.45,0.45,0.45,0.31,0.4,0.22,0.38,0.34,0.58,0.44,5.62,0.0,0.06,7.87,0.15
3,福爾摩沙夢想家,79|89|13906,張宗憲/蔣淯安/班提爾,1,62,83.0,975.98,16.27,16:16,975.98,16.27,16:16,24.0,24.0,28.92,53.12,36.0,36.0,43.37,79.67,31.0,31.0,37.35,68.61,10.0,10.0,12.05,22.13,21.0,21.0,25.3,46.48,8.0,8.0,9.64,17.71,10.0,10.0,12.05,22.13,2.0,2.0,2.41,4.43,4.0,4.0,4.82,8.85,2.0,2.0,2.41,4.43,9.0,9.0,10.84,19.92,12.0,12.0,14.46,26.56,9.0,9.0,10.84,19.92,16.0,16.0,19.28,35.41,7.0,7.0,8.43,15.49,4.0,4.0,4.82,8.85,3.0,3.0,3.61,6.64,0.0,0.0,0.0,0.0,6.0,6.0,7.23,13.28,6.0,6.0,7.23,13.28,28.92,43.37,-14.46,122.46,-12.0,-12.0,-14.46,16.27,16.27,0.35,0.37,0.38,0.2,0.5,0.18,0.4,0.36,0.57,0.46,3.61,0.0,0.07,7.23,0.13
3,福爾摩沙夢想家,79|103|106,張宗憲/忻沃克/高柏鎧,1,76,97.0,1154.42,19.24,19:14,1154.42,19.24,19:14,34.0,34.0,35.05,63.62,38.0,38.0,39.18,71.1,36.0,36.0,37.11,67.36,13.0,13.0,13.4,24.32,22.0,22.0,22.68,41.16,9.0,9.0,9.28,16.84,14.0,14.0,14.43,26.19,4.0,4.0,4.12,7.48,7.0,7.0,7.22,13.1,4.0,4.0,4.12,7.48,10.0,10.0,10.31,18.71,13.0,13.0,13.4,24.32,8.0,8.0,8.25,14.97,20.0,20.0,20.62,37.42,11.0,11.0,11.34,20.58,4.0,4.0,4.12,7.48,5.0,5.0,5.15,9.36,0.0,0.0,0.0,0.0,6.0,6.0,6.19,11.23,5.0,5.0,5.15,9.36,35.05,39.18,-4.12,121.0,-4.0,-4.0,-4.12,19.24,19.24,0.42,0.44,0.41,0.29,0.57,0.22,0.31,0.33,0.62,0.45,5.15,0.0,0.06,5.15,0.19
3,福爾摩沙夢想家,79|103|13906,張宗憲/忻沃克/班提爾,1,59,79.0,906.46,15.11,15:06,906.46,15.11,15:06,16.0,16.0,20.25,38.13,33.0,33.0,41.77,78.64,26.0,26.0,32.91,61.96,5.0,5.0,6.33,11.91,17.0,17.0,21.52,40.51,4.0,4.0,5.06,9.53,9.0,9.0,11.39,21.45,1.0,1.0,1.27,2.38,8.0,8.0,10.13,19.06,5.0,5.0,6.33,11.91,8.0,8.0,10.13,19.06,13.0,13.0,16.46,30.98,9.0,9.0,11.39,21.45,14.0,14.0,17.72,33.36,8.0,8.0,10.13,19.06,3.0,3.0,3.8,7.15,4.0,4.0,5.06,9.53,0.0,0.0,0.0,0.0,7.0,7.0,8.86,16.68,5.0,5.0,6.33,11.91,20.25,41.77,-21.52,125.5,-17.0,-17.0,-21.52,15.11,15.11,0.21,0.27,0.24,0.11,0.62,0.21,0.6,0.36,0.59,0.48,5.06,0.0,0.09,6.33,0.31
3,福爾摩沙夢想家,79|106|13906,張宗憲/高柏鎧/班提爾,1,43,59.0,668.94,11.15,11:09,668.94,11.15,11:09,13.0,13.0,22.03,41.98,20.0,20.0,33.9,64.58,21.0,21.0,35.59,67.81,5.0,5.0,8.47,16.14,15.0,15.0,25.42,48.43,5.0,5.0,8.47,16.14,6.0,6.0,10.17,19.37,0.0,0.0,0.0,0.0,4.0,4.0,6.78,12.92,3.0,3.0,5.08,9.69,7.0,7.0,11.86,22.6,9.0,9.0,15.25,29.06,6.0,6.0,10.17,19.37,12.0,12.0,20.34,38.75,7.0,7.0,11.86,22.6,2.0,2.0,3.39,6.46,3.0,3.0,5.08,9.69,0.0,0.0,0.0,0.0,4.0,4.0,6.78,12.92,5.0,5.0,8.47,16.14,22.03,33.9,-11.86,127.01,-7.0,-7.0,-11.86,11.15,11.15,0.24,0.29,0.33,0.0,0.75,0.24,0.4,0.37,0.6,0.47,5.08,0.0,0.07,8.47,0.19
3,福爾摩沙夢想家,89|103|106,蔣淯安/忻沃克/高柏鎧,1,85,106.0,1298.9,21.65,21:39,1298.9,21.65,21:39,37.0,37.0,34.91,61.53,39.0,39.0,36.79,64.85,40.0,40.0,37.74,66.52,14.0,14.0,13.21,23.28,22.0,22.0,20.75,36.58,9.0,9.0,8.49,14.97,18.0,18.0,16.98,29.93,5.0,5.0,4.72,8.31,7.0,7.0,6.6,11.64,4.0,4.0,3.77,6.65,12.0,12.0,11.32,19.96,15.0,15.0,14.15,24.94,8.0,8.0,7.55,13.3,23.0,23.0,21.7,38.25,11.0,11.0,10.38,18.29,5.0,5.0,4.72,8.31,6.0,6.0,5.66,9.98,0.0,0.0,0.0,0.0,7.0,7.0,6.6,11.64,7.0,7.0,6.6,11.64,34.91,36.79,-1.89,117.51,-2.0,-2.0,-1.89,21.65,21.65,0.41,0.43,0.41,0.28,0.57,0.2,0.36,0.34,0.65,0.47,5.66,0.0,0.07,6.6,0.18
3,福爾摩沙夢想家,89|103|13906,蔣淯安/忻沃克/班提爾,1,60,80.0,934.97,15.58,15:35,934.97,15.58,15:35,20.0,20.0,25.0,46.2,32.0,32.0,40.0,73.93,29.0,29.0,36.25,67.0,7.0,7.0,8.75,16.17,17.0,17.0,21.25,39.27,5.0,5.0,6.25,11.55,12.0,12.0,15.0,27.72,2.0,2.0,2.5,4.62,6.0,6.0,7.5,13.86,4.0,4.0,5.0,9.24,10.0,10.0,12.5,23.1,12.0,12.0,15.0,27.72,8.0,8.0,10.0,18.48,14.0,14.0,17.5,32.34,8.0,8.0,10.0,18.48,3.0,3.0,3.75,6.93,4.0,4.0,5.0,9.24,0.0,0.0,0.0,0.0,6.0,6.0,7.5,13.86,5.0,5.0,6.25,11.55,25.0,40.0,-15.0,123.21,-12.0,-12.0,-15.0,15.58,15.58,0.28,0.32,0.29,0.17,0.67,0.2,0.43,0.42,0.6,0.5,5.0,0.0,0.08,6.25,0.21
3,福爾摩沙夢想家,89|106|13906,蔣淯安/高柏鎧/班提爾,1,69,92.0,1049.49,17.49,17:29,1049.49,17.49,17:29,24.0,24.0,26.09,49.4,28.0,28.0,30.43,57.63,31.0,31.0,33.7,63.8,9.0,9.0,9.78,18.52,19.0,19.0,20.65,39.1,8.0,8.0,8.7,16.47,12.0,12.0,13.04,24.7,1.0,1.0,1.09,2.06,7.0,7.0,7.61,14.41,5.0,5.0,5.43,10.29,9.0,9.0,9.78,18.52,14.0,14.0,15.22,28.81,8.0,8.0,8.7,16.47,18.0,18.0,19.57,37.05,11.0,11.0,11.96,22.64,4.0,4.0,4.35,8.23,6.0,6.0,6.52,12.35,1.0,1.0,1.09,2.06,8.0,8.0,8.7,16.47,7.0,7.0,7.61,14.41,26.09,30.43,-4.35,126.23,-4.0,-4.0,-4.35,17.49,17.49,0.31,0.35,0.42,0.08,0.71,0.24,0.44,0.33,0.64,0.47,6.52,1.09,0.09,7.61,0.23
3,福爾摩沙夢想家,103|106|13906,忻沃克/高柏鎧/班提爾,1,54,72.0,831.93,13.87,13:52,831.93,13.87,13:52,18.0,18.0,25.0,46.73,22.0,22.0,30.56,57.12,26.0,26.0,36.11,67.51,6.0,6.0,8.33,15.58,16.0,16.0,22.22,41.54,5.0,5.0,6.94,12.98,10.0,10.0,13.89,25.96,1.0,1.0,1.39,2.6,6.0,6.0,8.33,15.58,5.0,5.0,6.94,12.98,9.0,9.0,12.5,23.37,11.0,11.0,15.28,28.56,6.0,6.0,8.33,15.58,15.0,15.0,20.83,38.95,8.0,8.0,11.11,20.77,2.0,2.0,2.78,5.19,4.0,4.0,5.56,10.39,0.0,0.0,0.0,0.0,6.0,6.0,8.33,15.58,5.0,5.0,6.94,12.98,25.0,30.56,-5.56,124.63,-4.0,-4.0,-5.56,13.87,13.87,0.25,0.31,0.31,0.1,0.83,0.22,0.33,0.38,0.65,0.49,5.56,0.0,0.08,6.94,0.23
