lineup_size,team_name,lineup_player_ids,lineup_player_names,games_used,stint_count,possessions,sec_played,min_played,min_played_str,sec_per_game,min_per_game,min_per_game_str,PTS,PTS_per_game,PTS_per100,PTS_per36,PTS_allowed,PTS_allowed_per_game,PTS_allowed_per100,PTS_allowed_per36,FGA,FGA_per_game,FGA_per100,FGA_per36,FGM,FGM_per_game,FGM_per100,FGM_per36,2PA,2PA_per_game,2PA_per100,2PA_per36,2PM,2PM_per_game,2PM_per100,2PM_per36,3PA,3PA_per_game,3PA_per100,3PA_per36,3PM,3PM_per_game,3PM_per100,3PM_per36,FTA,FTA_per_game,FTA_per100,FTA_per36,FTM,FTM_per_game,FTM_per100,FTM_per36,ORB,ORB_per_game,ORB_per100,ORB_per36,DRB,DRB_per_game,DRB_per100,DRB_per36,ORB_allowed,ORB_allowed_per_game,ORB_allowed_per100,ORB_allowed_per36,DRB_allowed,DRB_allowed_per_game,DRB_allowed_per100,DRB_allowed_per36,TOV,TOV_per_game,TOV_per100,TOV_per36,AST,AST_per_game,AST_per100,AST_per36,STL,STL_per_game,STL_per100,STL_per36,BLK,BLK_per_game,BLK_per100,BLK_per36,Fouls,Fouls_per_game,Fouls_per100,Fouls_per36,FT_allowed,FT_allowed_per_game,FT_allowed_per100,FT_allowed_per36,ORtg,DRtg,NetRtg,PACE,PM_total,PM_per_game,PM_per100,MIN_total,MIN_per_game,eFG,TS,FG2_pct,FG3_pct,FT_pct,TOV_pct,AST_ratio,ORB_pct,DRB_pct,TRB_pct,STL_pct,BLK_pct,Foul_per_poss,FT_allowed_rate_per100,FT_rate
3,高雄全家海神,51|111|116,克力斯/唐維傑/呂威霆,1,15,18.0,225.47,3.76,03:45,225.47,3.76,03:45,2.0,2.0,11.11,19.16,6.0,6.0,33.33,57.48,6.0,6.0,33.33,57.48,1.0,1.0,5.56,9.58,5.0,5.0,27.78,47.9,1.0,1.0,5.56,9.58,1.0,1.0,5.56,9.58,0.0,0.0,0.0,0.0,2.0,2.0,11.11,19.16,2.0,2.0,11.11,19.16,3.0,3.0,16.67,28.74,3.0,3.0,16.67,28.74,1.0,1.0,5.56,9.58,4.0,4.0,22.22,38.32,2.0,2.0,11.11,19.16,1.0,1.0,5.56,9.58,2.0,2.0,11.11,19.16,0.0,0.0,0.0,0.0,3.0,3.0,16.67,28.74,2.0,2.0,11.11,19.16,11.11,33.33,-22.22,114.96,-4.0,-4.0,-22.22,3.76,3.76,0.17,0.15,0.2,0.0,1.0,0.23,1.0,0.43,0.75,0.55,11.11,0.0,0.17,11.11,0.33
3,高雄全家海神,51|111|121,克力斯/唐維傑/吳曉謹,1,15,18.0,225.0,3.75,03:45,225.0,3.75,03:45,2.0,2.0,11.11,19.2,6.0,6.0,33.33,57.6,6.0,6.0,33.33,57.6,1.0,1.0,5.56,9.6,5.0,5.0,27.78,48.0,1.0,1.0,5.56,9.6,1.0,1.0,5.56,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,16.67,28.8,3.0,3.0,16.67,28.8,1.0,1.0,5.56,9.6,4.0,4.0,22.22,38.4,2.0,2.0,11.11,19.2,1.0,1.0,5.56,9.6,2.0,2.0,11.11,19.2,0.0,0.0,0.0,0.0,3.0,3.0,16.67,28.8,2.0,2.0,11.11,19.2,11.11,33.33,-22.22,115.2,-4.0,-4.0,-22.22,3.75,3.75,0.17,0.17,0.2,0.0,,0.25,1.0,0.43,0.75,0.55,11.11,0.0,0.17,11.11,0.0
3,高雄全家海神,51|111|122,克力斯/唐維傑/陳懷安,1,15,18.0,225.47,3.76,03:45,225.47,3.76,03:45,2.0,2.0,11.11,19.16,6.0,6.0,33.33,57.48,6.0,6.0,33.33,57.48,1.0,1.0,5.56,9.58,5.0,5.0,27.78,47.9,1.0,1.0,5.56,9.58,1.0,1.0,5.56,9.58,0.0,0.0,0.0,0.0,2.0,2.0,11.11,19.16,2.0,2.0,11.11,19.16,3.0,3.0,16.67,28.74,3.0,3.0,16.67,28.74,1.0,1.0,5.56,9.58,4.0,4.0,22.22,38.32,2.0,2.0,11.11,19.16,1.0,1.0,5.56,9.58,2.0,2.0,11.11,19.16,0.0,0.0,0.0,0.0,3.0,3.0,16.67,28.74,2.0,2.0,11.11,19.16,11.11,33.33,-22.22,114.96,-4.0,-4.0,-22.22,3.76,3.76,0.17,0.15,0.2,0.0,1.0,0.23,1.0,0.43,0.75,0.55,11.11,0.0,0.17,11.11,0.33
3,高雄全家海神,51|116|121,克力斯/呂威霆/吳曉謹,1,57,67.0,861.62,14.36,14:22,861.62,14.36,14:22,18.0,18.0,26.87,45.12,26.0,26.0,38.81,65.18,23.0,23.0,34.33,57.66,4.0,4.0,5.97,10.03,11.0,11.0,16.42,27.58,3.0,3.0,4.48,7.52,12.0,12.0,17.91,30.08,1.0,1.0,1.49,2.51,8.0,8.0,11.94,20.06,7.0,7.0,10.45,17.55,8.0,8.0,11.94,20.06,11.0,11.0,16.42,27.58,4.0,4.0,5.97,10.03,12.0,12.0,17.91,30.08,7.0,7.0,10.45,17.55,2.0,2.0,2.99,5.01,6.0,6.0,8.96,15.04,1.0,1.0,1.49,2.51,9.0,9.0,13.43,22.56,4.0,4.0,5.97,10.03,26.87,38.81,-11.94,111.97,-8.0,-8.0,-11.94,14.36,14.36,0.2,0.34,0.27,0.08,0.88,0.21,0.5,0.4,0.73,0.54,8.96,1.49,0.13,5.97,0.35
3,高雄全家海神,51|116|122,克力斯/呂威霆/陳懷安,1,50,62.0,747.11,12.45,12:27,747.11,12.45,12:27,21.0,21.0,33.87,60.71,26.0,26.0,41.94,75.17,22.0,22.0,35.48,63.61,6.0,6.0,9.68,17.35,10.0,10.0,16.13,28.91,3.0,3.0,4.84,8.67,12.0,12.0,19.35,34.69,3.0,3.0,4.84,8.67,6.0,6.0,9.68,17.35,6.0,6.0,9.68,17.35,9.0,9.0,14.52,26.02,7.0,7.0,11.29,20.24,4.0,4.0,6.45,11.56,10.0,10.0,16.13,28.91,7.0,7.0,11.29,20.24,3.0,3.0,4.84,8.67,6.0,6.0,9.68,17.35,1.0,1.0,1.61,2.89,8.0,8.0,12.9,23.13,2.0,2.0,3.23,5.78,33.87,41.94,-8.06,119.5,-5.0,-5.0,-8.06,12.45,12.45,0.34,0.43,0.3,0.25,1.0,0.22,0.5,0.47,0.64,0.53,9.68,1.61,0.13,3.23,0.27
3,高雄全家海神,51|121|122,克力斯/吳曉謹/陳懷安,1,55,67.0,828.39,13.81,13:48,828.39,13.81,13:48,21.0,21.0,31.34,54.76,32.0,32.0,47.76,83.44,21.0,21.0,31.34,54.76,6.0,6.0,8.96,15.64,11.0,11.0,16.42,28.68,4.0,4.0,5.97,10.43,10.0,10.0,14.93,26.07,2.0,2.0,2.99,5.21,5.0,5.0,7.46,13.04,5.0,5.0,7.46,13.04,7.0,7.0,10.45,18.25,8.0,8.0,11.94,20.86,6.0,6.0,8.96,15.64,9.0,9.0,13.43,23.47,9.0,9.0,13.43,23.47,3.0,3.0,4.48,7.82,8.0,8.0,11.94,20.86,1.0,1.0,1.49,2.61,9.0,9.0,13.43,23.47,5.0,5.0,7.46,13.04,31.34,47.76,-16.42,116.47,-11.0,-11.0,-16.42,13.81,13.81,0.33,0.45,0.36,0.2,1.0,0.28,0.5,0.44,0.57,0.5,11.94,1.49,0.13,7.46,0.24
3,高雄全家海神,111|116|121,唐維傑/呂威霆/吳曉謹,1,15,18.0,225.0,3.75,03:45,225.0,3.75,03:45,2.0,2.0,11.11,19.2,6.0,6.0,33.33,57.6,6.0,6.0,33.33,57.6,1.0,1.0,5.56,9.6,5.0,5.0,27.78,48.0,1.0,1.0,5.56,9.6,1.0,1.0,5.56,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,16.67,28.8,3.0,3.0,16.67,28.8,1.0,1.0,5.56,9.6,4.0,4.0,22.22,38.4,2.0,2.0,11.11,19.2,1.0,1.0,5.56,9.6,2.0,2.0,11.11,19.2,0.0,0.0,0.0,0.0,3.0,3.0,16.67,28.8,2.0,2.0,11.11,19.2,11.11,33.33,-22.22,115.2,-4.0,-4.0,-22.22,3.75,3.75,0.17,0.17,0.2,0.0,,0.25,1.0,0.43,0.75,0.55,11.11,0.0,0.17,11.11,0.0
3,高雄全家海神,111|116|122,唐維傑/呂威霆/陳懷安,1,32,38.0,492.07,8.2,08:12,492.07,8.2,08:12,6.0,6.0,15.79,26.34,15.0,15.0,39.47,65.84,11.0,11.0,28.95,48.29,3.0,3.0,7.89,13.17,8.0,8.0,21.05,35.12,3.0,3.0,7.89,13.17,3.0,3.0,7.89,13.17,0.0,0.0,0.0,0.0,2.0,2.0,5.26,8.78,2.0,2.0,5.26,8.78,3.0,3.0,7.89,13.17,6.0,6.0,15.79,26.34,3.0,3.0,7.89,13.17,7.0,7.0,18.42,30.73,5.0,5.0,13.16,21.95,3.0,3.0,7.89,13.17,4.0,4.0,10.53,17.56,0.0,0.0,0.0,0.0,5.0,5.0,13.16,21.95,5.0,5.0,13.16,21.95,15.79,39.47,-23.68,111.2,-9.0,-9.0,-23.68,8.2,8.2,0.27,0.25,0.38,0.0,1.0,0.3,1.0,0.3,0.67,0.47,10.53,0.0,0.13,13.16,0.18
3,高雄全家海神,111|121|122,唐維傑/吳曉謹/陳懷安,1,15,18.0,225.0,3.75,03:45,225.0,3.75,03:45,2.0,2.0,11.11,19.2,6.0,6.0,33.33,57.6,6.0,6.0,33.33,57.6,1.0,1.0,5.56,9.6,5.0,5.0,27.78,48.0,1.0,1.0,5.56,9.6,1.0,1.0,5.56,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,16.67,28.8,3.0,3.0,16.67,28.8,1.0,1.0,5.56,9.6,4.0,4.0,22.22,38.4,2.0,2.0,11.11,19.2,1.0,1.0,5.56,9.6,2.0,2.0,11.11,19.2,0.0,0.0,0.0,0.0,3.0,3.0,16.67,28.8,2.0,2.0,11.11,19.2,11.11,33.33,-22.22,115.2,-4.0,-4.0,-22.22,3.75,3.75,0.17,0.17,0.2,0.0,,0.25,1.0,0.43,0.75,0.55,11.11,0.0,0.17,11.11,0.0
3,高雄全家海神,116|121|122,呂威霆/吳曉謹/陳懷安,1,43,52.0,644.74,10.75,10:45,644.74,10.75,10:45,15.0,15.0,28.85,50.25,22.0,22.0,42.31,73.7,16.0,16.0,30.77,53.6,4.0,4.0,7.69,13.4,9.0,9.0,17.31,30.15,3.0,3.0,5.77,10.05,7.0,7.0,13.46,23.45,1.0,1.0,1.92,3.35,4.0,4.0,7.69,13.4,4.0,4.0,7.69,13.4,7.0,7.0,13.46,23.45,5.0,5.0,9.62,16.75,4.0,4.0,7.69,13.4,9.0,9.0,17.31,30.15,8.0,8.0,15.38,26.8,2.0,2.0,3.85,6.7,7.0,7.0,13.46,23.45,1.0,1.0,1.92,3.35,8.0,8.0,15.38,26.8,2.0,2.0,3.85,6.7,28.85,42.31,-13.46,116.14,-7.0,-7.0,-13.46,10.75,10.75,0.28,0.42,0.33,0.14,1.0,0.31,0.5,0.44,0.56,0.48,13.46,1.92,0.15,3.85,0.25
