lineup_size,team_name,lineup_player_ids,lineup_player_names,games_used,stint_count,possessions,sec_played,min_played,min_played_str,sec_per_game,min_per_game,min_per_game_str,PTS,PTS_per_game,PTS_per100,PTS_per36,PTS_allowed,PTS_allowed_per_game,PTS_allowed_per100,PTS_allowed_per36,FGA,FGA_per_game,FGA_per100,FGA_per36,FGM,FGM_per_game,FGM_per100,FGM_per36,2PA,2PA_per_game,2PA_per100,2PA_per36,2PM,2PM_per_game,2PM_per100,2PM_per36,3PA,3PA_per_game,3PA_per100,3PA_per36,3PM,3PM_per_game,3PM_per100,3PM_per36,FTA,FTA_per_game,FTA_per100,FTA_per36,FTM,FTM_per_game,FTM_per100,FTM_per36,ORB,ORB_per_game,ORB_per100,ORB_per36,DRB,DRB_per_game,DRB_per100,DRB_per36,ORB_allowed,ORB_allowed_per_game,ORB_allowed_per100,ORB_allowed_per36,DRB_allowed,DRB_allowed_per_game,DRB_allowed_per100,DRB_allowed_per36,TOV,TOV_per_game,TOV_per100,TOV_per36,AST,AST_per_game,AST_per100,AST_per36,STL,STL_per_game,STL_per100,STL_per36,BLK,BLK_per_game,BLK_per100,BLK_per36,Fouls,Fouls_per_game,Fouls_per100,Fouls_per36,FT_allowed,FT_allowed_per_game,FT_allowed_per100,FT_allowed_per36,ORtg,DRtg,NetRtg,PACE,PM_total,PM_per_game,PM_per100,MIN_total,MIN_per_game,eFG,TS,FG2_pct,FG3_pct,FT_pct,TOV_pct,AST_ratio,ORB_pct,DRB_pct,TRB_pct,STL_pct,BLK_pct,Foul_per_poss,FT_allowed_rate_per100,FT_rate
4,福爾摩沙夢想家,79|89|103|106,張宗憲/蔣淯安/忻沃克/高柏鎧,1,69,88.0,1025.46,17.09,17:05,1025.46,17.09,17:05,30.0,30.0,34.09,63.19,32.0,32.0,36.36,67.4,32.0,32.0,36.36,67.4,12.0,12.0,13.64,25.28,19.0,19.0,21.59,40.02,8.0,8.0,9.09,16.85,13.0,13.0,14.77,27.38,4.0,4.0,4.55,8.43,5.0,5.0,5.68,10.53,2.0,2.0,2.27,4.21,10.0,10.0,11.36,21.06,11.0,11.0,12.5,23.17,8.0,8.0,9.09,16.85,19.0,19.0,21.59,40.02,10.0,10.0,11.36,21.06,4.0,4.0,4.55,8.43,5.0,5.0,5.68,10.53,0.0,0.0,0.0,0.0,5.0,5.0,5.68,10.53,5.0,5.0,5.68,10.53,34.09,36.36,-2.27,123.57,-2.0,-2.0,-2.27,17.09,17.09,0.44,0.44,0.42,0.31,0.4,0.23,0.33,0.34,0.58,0.44,5.68,0.0,0.06,5.68,0.16
4,福爾摩沙夢想家,79|89|103|13906,張宗憲/蔣淯安/忻沃克/班提爾,1,48,66.0,753.46,12.56,12:33,753.46,12.56,12:33,13.0,13.0,19.7,37.27,30.0,30.0,45.45,86.0,23.0,23.0,34.85,65.94,5.0,5.0,7.58,14.33,15.0,15.0,22.73,43.0,4.0,4.0,6.06,11.47,8.0,8.0,12.12,22.93,1.0,1.0,1.52,2.87,4.0,4.0,6.06,11.47,2.0,2.0,3.03,5.73,8.0,8.0,12.12,22.93,10.0,10.0,15.15,28.67,8.0,8.0,12.12,22.93,11.0,11.0,16.67,31.53,7.0,7.0,10.61,20.07,2.0,2.0,3.03,5.73,3.0,3.0,4.55,8.6,0.0,0.0,0.0,0.0,4.0,4.0,6.06,11.47,3.0,3.0,4.55,8.6,19.7,45.45,-25.76,126.14,-17.0,-17.0,-25.76,12.56,12.56,0.24,0.26,0.27,0.12,0.5,0.22,0.4,0.42,0.56,0.49,4.55,0.0,0.06,4.55,0.17
4,福爾摩沙夢想家,79|89|106|13906,張宗憲/蔣淯安/高柏鎧/班提爾,1,41,56.0,630.98,10.52,10:31,630.98,10.52,10:31,11.0,11.0,19.64,37.66,20.0,20.0,35.71,68.46,20.0,20.0,35.71,68.46,5.0,5.0,8.93,17.12,14.0,14.0,25.0,47.93,5.0,5.0,8.93,17.12,6.0,6.0,10.71,20.54,0.0,0.0,0.0,0.0,2.0,2.0,3.57,6.85,1.0,1.0,1.79,3.42,7.0,7.0,12.5,23.96,8.0,8.0,14.29,27.39,6.0,6.0,10.71,20.54,11.0,11.0,19.64,37.66,7.0,7.0,12.5,23.96,2.0,2.0,3.57,6.85,3.0,3.0,5.36,10.27,0.0,0.0,0.0,0.0,3.0,3.0,5.36,10.27,5.0,5.0,8.93,17.12,19.64,35.71,-16.07,127.8,-9.0,-9.0,-16.07,10.52,10.52,0.25,0.26,0.36,0.0,0.5,0.25,0.4,0.39,0.57,0.47,5.36,0.0,0.05,8.93,0.1
4,福爾摩沙夢想家,79|103|106|13906,張宗憲/忻沃克/高柏鎧/班提爾,1,42,58.0,650.42,10.84,10:50,650.42,10.84,10:50,11.0,11.0,18.97,36.53,20.0,20.0,34.48,66.42,20.0,20.0,34.48,66.42,4.0,4.0,6.9,13.28,14.0,14.0,24.14,46.49,4.0,4.0,6.9,13.28,6.0,6.0,10.34,19.93,0.0,0.0,0.0,0.0,4.0,4.0,6.9,13.28,3.0,3.0,5.17,9.96,7.0,7.0,12.07,23.25,9.0,9.0,15.52,29.89,6.0,6.0,10.34,19.93,12.0,12.0,20.69,39.85,7.0,7.0,12.07,23.25,1.0,1.0,1.72,3.32,3.0,3.0,5.17,9.96,0.0,0.0,0.0,0.0,4.0,4.0,6.9,13.28,3.0,3.0,5.17,9.96,18.97,34.48,-15.52,128.41,-9.0,-9.0,-15.52,10.84,10.84,0.2,0.25,0.29,0.0,0.75,0.24,0.25,0.37,0.6,0.47,5.17,0.0,0.07,5.17,0.2
4,福爾摩沙夢想家,89|103|106|13906,蔣淯安/忻沃克/高柏鎧/班提爾,1,52,69.0,793.97,13.23,13:14,793.97,13.23,13:14,16.0,16.0,23.19,43.53,22.0,22.0,31.88,59.85,25.0,25.0,36.23,68.01,6.0,6.0,8.7,16.32,15.0,15.0,21.74,40.81,5.0,5.0,7.25,13.6,10.0,10.0,14.49,27.21,1.0,1.0,1.45,2.72,4.0,4.0,5.8,10.88,3.0,3.0,4.35,8.16,9.0,9.0,13.04,24.48,10.0,10.0,14.49,27.21,6.0,6.0,8.7,16.32,14.0,14.0,20.29,38.09,8.0,8.0,11.59,21.76,2.0,2.0,2.9,5.44,4.0,4.0,5.8,10.88,0.0,0.0,0.0,0.0,5.0,5.0,7.25,13.6,5.0,5.0,7.25,13.6,23.19,31.88,-8.7,125.14,-6.0,-6.0,-8.7,13.23,13.23,0.26,0.3,0.33,0.1,0.75,0.23,0.33,0.39,0.62,0.49,5.8,0.0,0.07,7.25,0.16
4,桃園台啤永豐雲豹,16|54|57|62,米勒/高錦瑋/莊博元/王皓吉,1,22,27.0,350.0,5.83,05:50,350.0,5.83,05:50,12.0,12.0,44.44,74.06,15.0,15.0,55.56,92.57,13.0,13.0,48.15,80.23,5.0,5.0,18.52,30.86,6.0,6.0,22.22,37.03,3.0,3.0,11.11,18.51,7.0,7.0,25.93,43.2,2.0,2.0,7.41,12.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,7.41,12.34,6.0,6.0,22.22,37.03,3.0,3.0,11.11,18.51,3.0,3.0,11.11,18.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,7.41,12.34,3.0,3.0,11.11,18.51,44.44,55.56,-11.11,111.09,-3.0,-3.0,-11.11,5.83,5.83,0.46,0.46,0.5,0.29,,0.0,0.0,0.4,0.67,0.57,0.0,0.0,0.07,11.11,0.0
4,桃園台啤永豐雲豹,16|54|57|68,米勒/高錦瑋/莊博元/克羅馬,1,116,142.0,1669.08,27.82,27:49,1669.08,27.82,27:49,63.0,63.0,44.37,81.53,53.0,53.0,37.32,68.59,61.0,61.0,42.96,78.94,22.0,22.0,15.49,28.47,40.0,40.0,28.17,51.77,13.0,13.0,9.15,16.82,21.0,21.0,14.79,27.18,9.0,9.0,6.34,11.65,12.0,12.0,8.45,15.53,10.0,10.0,7.04,12.94,13.0,13.0,9.15,16.82,25.0,25.0,17.61,32.35,8.0,8.0,5.63,10.35,17.0,17.0,11.97,22.0,4.0,4.0,2.82,5.18,11.0,11.0,7.75,14.24,3.0,3.0,2.11,3.88,5.0,5.0,3.52,6.47,10.0,10.0,7.04,12.94,9.0,9.0,6.34,11.65,44.37,37.32,7.04,122.51,10.0,10.0,7.04,27.82,27.82,0.43,0.48,0.32,0.43,0.83,0.06,0.5,0.43,0.76,0.6,2.11,3.52,0.07,6.34,0.2
4,桃園台啤永豐雲豹,16|54|62|68,米勒/高錦瑋/王皓吉/克羅馬,1,32,40.0,490.0,8.17,08:10,490.0,8.17,08:10,15.0,15.0,37.5,66.12,21.0,21.0,52.5,92.57,19.0,19.0,47.5,83.76,6.0,6.0,15.0,26.45,10.0,10.0,25.0,44.08,4.0,4.0,10.0,17.63,9.0,9.0,22.5,39.67,2.0,2.0,5.0,8.82,1.0,1.0,2.5,4.41,1.0,1.0,2.5,4.41,3.0,3.0,7.5,13.22,10.0,10.0,25.0,44.08,4.0,4.0,10.0,17.63,5.0,5.0,12.5,22.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,7.5,13.22,3.0,3.0,7.5,13.22,37.5,52.5,-15.0,117.55,-6.0,-6.0,-15.0,8.17,8.17,0.37,0.39,0.4,0.22,1.0,0.0,0.0,0.38,0.71,0.59,0.0,0.0,0.08,7.5,0.05
4,桃園台啤永豐雲豹,16|57|62|68,米勒/莊博元/王皓吉/克羅馬,1,22,27.0,350.0,5.83,05:50,350.0,5.83,05:50,12.0,12.0,44.44,74.06,15.0,15.0,55.56,92.57,13.0,13.0,48.15,80.23,5.0,5.0,18.52,30.86,6.0,6.0,22.22,37.03,3.0,3.0,11.11,18.51,7.0,7.0,25.93,43.2,2.0,2.0,7.41,12.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,7.41,12.34,6.0,6.0,22.22,37.03,3.0,3.0,11.11,18.51,3.0,3.0,11.11,18.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,7.41,12.34,3.0,3.0,11.11,18.51,44.44,55.56,-11.11,111.09,-3.0,-3.0,-11.11,5.83,5.83,0.46,0.46,0.5,0.29,,0.0,0.0,0.4,0.67,0.57,0.0,0.0,0.07,11.11,0.0
4,桃園台啤永豐雲豹,54|57|62|68,高錦瑋/莊博元/王皓吉/克羅馬,1,22,27.0,350.0,5.83,05:50,350.0,5.83,05:50,12.0,12.0,44.44,74.06,15.0,15.0,55.56,92.57,13.0,13.0,48.15,80.23,5.0,5.0,18.52,30.86,6.0,6.0,22.22,37.03,3.0,3.0,11.11,18.51,7.0,7.0,25.93,43.2,2.0,2.0,7.41,12.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,7.41,12.34,6.0,6.0,22.22,37.03,3.0,3.0,11.11,18.51,3.0,3.0,11.11,18.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,7.41,12.34,3.0,3.0,11.11,18.51,44.44,55.56,-11.11,111.09,-3.0,-3.0,-11.11,5.83,5.83,0.46,0.46,0.5,0.29,,0.0,0.0,0.4,0.67,0.57,0.0,0.0,0.07,11.11,0.0
