player_id,player_name,team_name,opp_lineup_size,opp_lineup_player_ids,opp_lineup_player_names,opp_team_name,games_used,stint_count,possessions,sec_played,min_played,min_played_str,sec_per_game,min_per_game,min_per_game_str,PTS,PTS_per_game,PTS_per100,PTS_per36,PTS_allowed,PTS_allowed_per_game,PTS_allowed_per100,PTS_allowed_per36,FGA,FGA_per_game,FGA_per100,FGA_per36,FGM,FGM_per_game,FGM_per100,FGM_per36,2PA,2PA_per_game,2PA_per100,2PA_per36,2PM,2PM_per_game,2PM_per100,2PM_per36,3PA,3PA_per_game,3PA_per100,3PA_per36,3PM,3PM_per_game,3PM_per100,3PM_per36,FTA,FTA_per_game,FTA_per100,FTA_per36,FTM,FTM_per_game,FTM_per100,FTM_per36,ORB,ORB_per_game,ORB_per100,ORB_per36,DRB,DRB_per_game,DRB_per100,DRB_per36,ORB_allowed,ORB_allowed_per_game,ORB_allowed_per100,ORB_allowed_per36,DRB_allowed,DRB_allowed_per_game,DRB_allowed_per100,DRB_allowed_per36,TOV,TOV_per_game,TOV_per100,TOV_per36,AST,AST_per_game,AST_per100,AST_per36,STL,STL_per_game,STL_per100,STL_per36,BLK,BLK_per_game,BLK_per100,BLK_per36,Fouls,Fouls_per_game,Fouls_per100,Fouls_per36,FT_allowed,FT_allowed_per_game,FT_allowed_per100,FT_allowed_per36,ORtg,DRtg,NetRtg,PACE,PM_total,PM_per_game,PM_per100,MIN_total,MIN_per_game,eFG,TS,FG2_pct,FG3_pct,FT_pct,TOV_pct,AST_ratio,ORB_pct,DRB_pct,TRB_pct,STL_pct,BLK_pct,Foul_per_poss,FT_allowed_rate_per100,FT_rate
75,高國豪,新竹御嵿攻城獅,2,21|22,李愷諺/簡祐哲,新北國王,1,39,47.0,721.0,12.02,12:01,721.0,12.02,12:01,27.0,27.0,57.45,80.89,21.0,21.0,44.68,62.91,22.0,22.0,46.81,65.91,12.0,12.0,25.53,35.95,18.0,18.0,38.3,53.93,9.0,9.0,19.15,26.96,4.0,4.0,8.51,11.98,3.0,3.0,6.38,8.99,2.0,2.0,4.26,5.99,0.0,0.0,0.0,0.0,5.0,5.0,10.64,14.98,6.0,6.0,12.77,17.98,3.0,3.0,6.38,8.99,8.0,8.0,17.02,23.97,2.0,2.0,4.26,5.99,7.0,7.0,14.89,20.97,2.0,2.0,4.26,5.99,0.0,0.0,0.0,0.0,6.0,6.0,12.77,17.98,0.0,0.0,0.0,0.0,57.45,44.68,12.77,93.87,6.0,6.0,12.77,12.02,12.02,0.61,0.59,0.5,0.75,0.0,0.08,0.58,0.38,0.67,0.5,4.26,0.0,0.13,0.0,0.09
75,高國豪,新竹御嵿攻城獅,2,21|29,李愷諺/林書緯,新北國王,1,50,59.0,941.52,15.69,15:42,941.52,15.69,15:42,38.0,38.0,64.41,87.18,28.0,28.0,47.46,64.24,27.0,27.0,45.76,61.94,16.0,16.0,27.12,36.71,22.0,22.0,37.29,50.47,12.0,12.0,20.34,27.53,5.0,5.0,8.47,11.47,4.0,4.0,6.78,9.18,2.0,2.0,3.39,4.59,0.0,0.0,0.0,0.0,6.0,6.0,10.17,13.76,6.0,6.0,10.17,13.76,3.0,3.0,5.08,6.88,10.0,10.0,16.95,22.94,2.0,2.0,3.39,4.59,10.0,10.0,16.95,22.94,2.0,2.0,3.39,4.59,0.0,0.0,0.0,0.0,7.0,7.0,11.86,16.06,0.0,0.0,0.0,0.0,64.41,47.46,16.95,90.24,10.0,10.0,16.95,15.69,15.69,0.67,0.68,0.55,0.8,0.0,0.07,0.62,0.38,0.67,0.48,3.39,0.0,0.12,0.0,0.07
75,高國豪,新竹御嵿攻城獅,2,21|34,李愷諺/沃許本,新北國王,1,50,59.0,941.52,15.69,15:42,941.52,15.69,15:42,38.0,38.0,64.41,87.18,28.0,28.0,47.46,64.24,27.0,27.0,45.76,61.94,16.0,16.0,27.12,36.71,22.0,22.0,37.29,50.47,12.0,12.0,20.34,27.53,5.0,5.0,8.47,11.47,4.0,4.0,6.78,9.18,2.0,2.0,3.39,4.59,0.0,0.0,0.0,0.0,6.0,6.0,10.17,13.76,6.0,6.0,10.17,13.76,3.0,3.0,5.08,6.88,10.0,10.0,16.95,22.94,2.0,2.0,3.39,4.59,10.0,10.0,16.95,22.94,2.0,2.0,3.39,4.59,0.0,0.0,0.0,0.0,7.0,7.0,11.86,16.06,0.0,0.0,0.0,0.0,64.41,47.46,16.95,90.24,10.0,10.0,16.95,15.69,15.69,0.67,0.68,0.55,0.8,0.0,0.07,0.62,0.38,0.67,0.48,3.39,0.0,0.12,0.0,0.07
75,高國豪,新竹御嵿攻城獅,2,21|14038,李愷諺/飛米,新北國王,1,43,52.0,757.0,12.62,12:37,757.0,12.62,12:37,29.0,29.0,55.77,82.75,20.0,20.0,38.46,57.07,24.0,24.0,46.15,68.48,13.0,13.0,25.0,37.09,20.0,20.0,38.46,57.07,10.0,10.0,19.23,28.53,4.0,4.0,7.69,11.41,3.0,3.0,5.77,8.56,2.0,2.0,3.85,5.71,0.0,0.0,0.0,0.0,5.0,5.0,9.62,14.27,7.0,7.0,13.46,19.97,3.0,3.0,5.77,8.56,9.0,9.0,17.31,25.68,2.0,2.0,3.85,5.71,9.0,9.0,17.31,25.68,1.0,1.0,1.92,2.85,0.0,0.0,0.0,0.0,8.0,8.0,15.38,22.83,4.0,4.0,7.69,11.41,55.77,38.46,17.31,98.92,9.0,9.0,17.31,12.62,12.62,0.6,0.58,0.5,0.75,0.0,0.07,0.69,0.36,0.7,0.5,1.92,0.0,0.15,7.69,0.08
75,高國豪,新竹御嵿攻城獅,2,22|29,簡祐哲/林書緯,新北國王,1,54,68.0,971.0,16.18,16:11,971.0,16.18,16:11,44.0,44.0,64.71,97.88,27.0,27.0,39.71,60.06,29.0,29.0,42.65,64.51,17.0,17.0,25.0,37.82,23.0,23.0,33.82,51.16,12.0,12.0,17.65,26.69,6.0,6.0,8.82,13.35,5.0,5.0,7.35,11.12,7.0,7.0,10.29,15.57,5.0,5.0,7.35,11.12,6.0,6.0,8.82,13.35,7.0,7.0,10.29,15.57,7.0,7.0,10.29,15.57,11.0,11.0,16.18,24.47,2.0,2.0,2.94,4.45,10.0,10.0,14.71,22.25,2.0,2.0,2.94,4.45,0.0,0.0,0.0,0.0,10.0,10.0,14.71,22.25,2.0,2.0,2.94,4.45,64.71,39.71,25.0,100.84,17.0,17.0,25.0,16.18,16.18,0.67,0.69,0.52,0.83,0.71,0.06,0.59,0.35,0.5,0.42,2.94,0.0,0.15,2.94,0.24
75,高國豪,新竹御嵿攻城獅,2,22|34,簡祐哲/沃許本,新北國王,1,54,68.0,971.0,16.18,16:11,971.0,16.18,16:11,44.0,44.0,64.71,97.88,27.0,27.0,39.71,60.06,29.0,29.0,42.65,64.51,17.0,17.0,25.0,37.82,23.0,23.0,33.82,51.16,12.0,12.0,17.65,26.69,6.0,6.0,8.82,13.35,5.0,5.0,7.35,11.12,7.0,7.0,10.29,15.57,5.0,5.0,7.35,11.12,6.0,6.0,8.82,13.35,7.0,7.0,10.29,15.57,7.0,7.0,10.29,15.57,11.0,11.0,16.18,24.47,2.0,2.0,2.94,4.45,10.0,10.0,14.71,22.25,2.0,2.0,2.94,4.45,0.0,0.0,0.0,0.0,10.0,10.0,14.71,22.25,2.0,2.0,2.94,4.45,64.71,39.71,25.0,100.84,17.0,17.0,25.0,16.18,16.18,0.67,0.69,0.52,0.83,0.71,0.06,0.59,0.35,0.5,0.42,2.94,0.0,0.15,2.94,0.24
75,高國豪,新竹御嵿攻城獅,2,22|14038,簡祐哲/飛米,新北國王,1,48,62.0,882.0,14.7,14:42,882.0,14.7,14:42,42.0,42.0,67.74,102.86,22.0,22.0,35.48,53.88,27.0,27.0,43.55,66.12,16.0,16.0,25.81,39.18,21.0,21.0,33.87,51.43,11.0,11.0,17.74,26.94,6.0,6.0,9.68,14.69,5.0,5.0,8.06,12.24,7.0,7.0,11.29,17.14,5.0,5.0,8.06,12.24,6.0,6.0,9.68,14.69,6.0,6.0,9.68,14.69,7.0,7.0,11.29,17.14,10.0,10.0,16.13,24.49,1.0,1.0,1.61,2.45,10.0,10.0,16.13,24.49,1.0,1.0,1.61,2.45,0.0,0.0,0.0,0.0,10.0,10.0,16.13,24.49,2.0,2.0,3.23,4.9,67.74,35.48,32.26,101.22,20.0,20.0,32.26,14.7,14.7,0.69,0.7,0.52,0.83,0.71,0.03,0.62,0.38,0.46,0.41,1.61,0.0,0.16,3.23,0.26
75,高國豪,新竹御嵿攻城獅,2,29|34,林書緯/沃許本,新北國王,1,77,94.0,1385.63,23.09,23:06,1385.63,23.09,23:06,59.0,59.0,62.77,91.97,34.0,34.0,36.17,53.0,39.0,39.0,41.49,60.8,22.0,22.0,23.4,34.29,30.0,30.0,31.91,46.77,16.0,16.0,17.02,24.94,9.0,9.0,9.57,14.03,6.0,6.0,6.38,9.35,9.0,9.0,9.57,14.03,7.0,7.0,7.45,10.91,8.0,8.0,8.51,12.47,10.0,10.0,10.64,15.59,8.0,8.0,8.51,12.47,15.0,15.0,15.96,23.38,4.0,4.0,4.26,6.24,14.0,14.0,14.89,21.82,4.0,4.0,4.26,6.24,0.0,0.0,0.0,0.0,12.0,12.0,12.77,18.71,2.0,2.0,2.13,3.12,62.77,36.17,26.6,97.69,25.0,25.0,26.6,23.09,23.09,0.64,0.69,0.53,0.67,0.78,0.09,0.64,0.35,0.56,0.44,4.26,0.0,0.13,2.13,0.23
75,高國豪,新竹御嵿攻城獅,2,29|14038,林書緯/飛米,新北國王,1,64,80.0,1165.02,19.42,19:25,1165.02,19.42,19:25,53.0,53.0,66.25,98.26,28.0,28.0,35.0,51.91,37.0,37.0,46.25,68.6,22.0,22.0,27.5,40.79,28.0,28.0,35.0,51.91,16.0,16.0,20.0,29.66,9.0,9.0,11.25,16.69,6.0,6.0,7.5,11.12,7.0,7.0,8.75,12.98,5.0,5.0,6.25,9.27,8.0,8.0,10.0,14.83,8.0,8.0,10.0,14.83,7.0,7.0,8.75,12.98,12.0,12.0,15.0,22.25,2.0,2.0,2.5,3.71,15.0,15.0,18.75,27.81,2.0,2.0,2.5,3.71,0.0,0.0,0.0,0.0,11.0,11.0,13.75,20.39,2.0,2.0,2.5,3.71,66.25,35.0,31.25,98.88,25.0,25.0,31.25,19.42,19.42,0.68,0.66,0.57,0.67,0.71,0.05,0.68,0.4,0.53,0.46,2.5,0.0,0.14,2.5,0.19
75,高國豪,新竹御嵿攻城獅,2,34|14038,沃許本/飛米,新北國王,1,57,72.0,1029.98,17.17,17:10,1029.98,17.17,17:10,48.0,48.0,66.67,100.66,22.0,22.0,30.56,46.14,32.0,32.0,44.44,67.11,19.0,19.0,26.39,39.85,25.0,25.0,34.72,52.43,14.0,14.0,19.44,29.36,7.0,7.0,9.72,14.68,5.0,5.0,6.94,10.49,7.0,7.0,9.72,14.68,5.0,5.0,6.94,10.49,7.0,7.0,9.72,14.68,7.0,7.0,9.72,14.68,7.0,7.0,9.72,14.68,12.0,12.0,16.67,25.17,2.0,2.0,2.78,4.19,13.0,13.0,18.06,27.26,2.0,2.0,2.78,4.19,0.0,0.0,0.0,0.0,11.0,11.0,15.28,23.07,2.0,2.0,2.78,4.19,66.67,30.56,36.11,100.66,26.0,26.0,36.11,17.17,17.17,0.67,0.68,0.56,0.71,0.71,0.05,0.68,0.37,0.5,0.42,2.78,0.0,0.15,2.78,0.22
